current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Bonez MC,Angeklagt,187 Strassenbande,3,1,2020-11-13,2020-11-19,2020,11
2,24kGoldn feat. Iann Dior,Mood,SME - Columbia,12,1,2020-11-13,2020-11-19,2020,11
3,Lune,Gebe auf.,Lune,5,2,2020-11-13,2020-11-19,2020,11
4,Loredana,Tut mir nicht leid,Loredana,1,4,2020-11-13,2020-11-19,2020,11
5,LX feat. Gzuz,Kollektiv,187 Strassenbande,1,5,2020-11-13,2020-11-19,2020,11
6,Joel Corry feat. MNEK,Head & Heart,Atlantic,17,4,2020-11-13,2020-11-19,2020,11
7,Internet Money & Gunna feat. Don Toliver & Nav,Lemonade,Internet Money,13,2,2020-11-13,2020-11-19,2020,11
8,Vize x Joker Bra x Leony,Paradise,Kontor Records,12,4,2020-11-13,2020-11-19,2020,11
9,Casar,Habibi,Urban,1,9,2020-11-13,2020-11-19,2020,11
10,Master KG feat. Burna Boy & Nomcebo Zikode,Jerusalema (Remix),Elektra France,14,7,2020-11-13,2020-11-19,2020,11
11,Justin Bieber & Benny Blanco,Lonely,Def Jam,4,9,2020-11-13,2020-11-19,2020,11
12,Ofenbach & Quarterhead feat. Norma Jean Martine,Head Shoulders Knees & Toes,Spinnin' Records,15,6,2020-11-13,2020-11-19,2020,11
13,Mark Forster x Vize,Bist du okay,SME - Marecs,7,11,2020-11-13,2020-11-19,2020,11
14,Pop Smoke,What You Know Bout Love,Victor Victor Worldwide,7,12,2020-11-13,2020-11-19,2020,11
15,Bonez MC,Jetski,187 Strassenbande,1,15,2020-11-13,2020-11-19,2020,11
16,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),SME - Columbia,22,1,2020-11-13,2020-11-19,2020,11
17,Ariana Grande,Positions,Republic Records,3,9,2020-11-13,2020-11-19,2020,11
18,Purple Disco Machine & Sophie And The Giants,Hypnotized,SME - Columbia,15,18,2020-11-13,2020-11-19,2020,11
19,Azet x Capital Bra,B.L.F.L.,KMN Gang,2,4,2020-11-13,2020-11-19,2020,11
20,Symba [DE],Battlefield Freestyle,SME - Symba,1,20,2020-11-13,2020-11-19,2020,11
21,Monet192 feat. Takt32 & Badmómzjay,Sorry Not Sorry,Warner Music Germany,1,21,2020-11-13,2020-11-19,2020,11
22,Jason Derulo,Take You Dancing,Atlantic,16,15,2020-11-13,2020-11-19,2020,11
23,Loredana & Delara,Checka,Loredana,7,2,2020-11-13,2020-11-19,2020,11
24,Tate McRae,You Broke Me First,SME - RCA International,12,24,2020-11-13,2020-11-19,2020,11
25,Alligatoah x Sido,Monet,Trailerpark,4,9,2020-11-13,2020-11-19,2020,11
26,HVME,Goosebumps,B1 Recordings,8,23,2020-11-13,2020-11-19,2020,11
27,Gentleman x Sido,Schöner Tag,Urban,1,27,2020-11-13,2020-11-19,2020,11
28,Miley Cyrus,Midnight Sky,SME - RCA Domestic,13,27,2020-11-13,2020-11-19,2020,11
29,KitschKrieg feat. Jamule,Unterwegs,SoulForce Records / BMG,14,1,2020-11-13,2020-11-19,2020,11
30,The Weeknd,Blinding Lights,Republic Records,50,1,2020-11-13,2020-11-19,2020,11
31,PA Sports,Sieben Jahre,Life Is Pain,1,31,2020-11-13,2020-11-19,2020,11
32,Robin Schulz feat. Kiddo,All We Got,Warner Music Germany,4,32,2020-11-13,2020-11-19,2020,11
33,LA Vision & Gigi D'Agostino,Hollywood,Universal Domestic Polydor,18,10,2020-11-13,2020-11-19,2020,11
34,Bozza,Elbe,Def Jam Germany,7,12,2020-11-13,2020-11-19,2020,11
35,Twocolors,Lovefool,Virgin Records,21,11,2020-11-13,2020-11-19,2020,11
36,Felix Jaehn feat. Nea & Bryn Christopher,No Therapy,Virgin Records,11,31,2020-11-13,2020-11-19,2020,11
37,David Guetta & Sia,Let's Love,Parlophone Label Group,9,30,2020-11-13,2020-11-19,2020,11
38,Yung Hurn,Nichts mehr fühlen,Love Hotel Soundsystem,1,38,2020-11-13,2020-11-19,2020,11
39,Mark Forster,Übermorgen,SME - Marecs,28,7,2020-11-13,2020-11-19,2020,11
40,Dennis Lloyd,Alien,SME - Arista,11,32,2020-11-13,2020-11-19,2020,11
41,KC Rebell & Summer Cem feat. Capital Bra,Amcaogle,Banger Musik,2,14,2020-11-13,2020-11-19,2020,11
42,Dardan & Gunboi,Who The Fuck Is This?,Hypnotize Entertainment,1,42,2020-11-13,2020-11-19,2020,11
43,DaBaby feat. Roddy Ricch,Rockstar,Interscope,30,3,2020-11-13,2020-11-19,2020,11
44,Justin Bieber feat. Chance The Rapper,Holy,RBMG/Def Jam,8,22,2020-11-13,2020-11-19,2020,11
45,Pop Smoke feat. Lil Baby & DaBaby,For The Night,Republic Records,14,28,2020-11-13,2020-11-19,2020,11
46,Vize & Tom Gregory,Never Let Me Down,Kontor Records,29,8,2020-11-13,2020-11-19,2020,11
47,Gentleman x Luciano x Ezhel,Devam,Urban,8,9,2020-11-13,2020-11-19,2020,11
48,Dermot Kennedy,Giants,Interscope,6,45,2020-11-13,2020-11-19,2020,11
49,Apache 207,Bläulich,SME - Four Music / TwoSides,19,1,2020-11-13,2020-11-19,2020,11
50,BTS,Dynamite,2020 BigHit Entertainment,12,8,2020-11-13,2020-11-19,2020,11
51,Bonez MC feat. LX,Niemals unter Tausend,187 Strassenbande,7,4,2020-11-13,2020-11-19,2020,11
52,Mero feat. Nimo,Désolé,Groove Attack TraX,4,3,2020-11-13,2020-11-19,2020,11
53,Headie One feat. AJ Tracey & Stormzy,Ain't It Different,SME - Relentless Records,1,53,2020-11-13,2020-11-19,2020,11
54,Kool Savas x Alies,AMG,SME - Essah Media GmbH,14,19,2020-11-13,2020-11-19,2020,11
55,Meduza feat. Dermot Kennedy,Paradise,Virgin Records,2,55,2020-11-13,2020-11-19,2020,11
56,Clean Bandit and Mabel feat. 24kGoldn,Tick Tock,Atlantic,9,48,2020-11-13,2020-11-19,2020,11
57,Topic feat. A7S,Breaking Me,Virgin Records,45,3,2020-11-13,2020-11-19,2020,11
58,SAINt JHN,Roses (Imanbek Remix),B1 Recordings,50,3,2020-11-13,2020-11-19,2020,11
59,Bausa x Juju,2012,Warner Music Germany,12,2,2020-11-13,2020-11-19,2020,11
60,Apache 207,Roller,SME - Four Music / TwoSides,64,1,2020-11-13,2020-11-19,2020,11
61,Nea,Some Say,SME - Milkshake,41,15,2020-11-13,2020-11-19,2020,11
62,Maluma & The Weeknd,Hawái (Remix),Sony Music,1,62,2020-11-13,2020-11-19,2020,11
63,Tiësto,The Business,Atlantic,2,63,2020-11-13,2020-11-19,2020,11
64,Shawn Mendes,Wonder,Island,6,47,2020-11-13,2020-11-19,2020,11
65,Tones And I,Dance Monkey,Bad Batch Records,66,1,2020-11-13,2020-11-19,2020,11
66,Samra,Rohdiamant II,Urban,6,1,2020-11-13,2020-11-19,2020,11
67,Cardi B feat. Megan Thee Stallion,WAP,Atlantic,14,12,2020-11-13,2020-11-19,2020,11
68,Harry Styles,Watermelon Sugar,SME - Columbia,22,15,2020-11-13,2020-11-19,2020,11
69,Capital Bra x Cro,Frühstück in Paris,Urban,12,1,2020-11-13,2020-11-19,2020,11
70,Ufo361,Emotions,Stay High,29,1,2020-11-13,2020-11-19,2020,11
71,Michael Schulte,For A Second,Very Us Records,3,70,2020-11-13,2020-11-19,2020,11
72,AK Ausserkontrolle x Bonez MC,In meinem Benz,XY Records,24,1,2020-11-13,2020-11-19,2020,11
73,Tujamo - Vize - Majan,Lonely,Virgin Records,19,34,2020-11-13,2020-11-19,2020,11
74,Ava Max,Kings & Queens,Atlantic,35,16,2020-11-13,2020-11-19,2020,11
75,Dardan & Hava,Mailbox,Hypnotize Entertainment,6,7,2020-11-13,2020-11-19,2020,11
76,Ritt Momney,Put Your Records On,SME - Columbia,7,52,2020-11-13,2020-11-19,2020,11
77,Mero,Ben elimi sana verdim,Groove Attack TraX,2,13,2020-11-13,2020-11-19,2020,11
78,Bonez MC,Fuckst mich nur ab,187 Strassenbande,10,1,2020-11-13,2020-11-19,2020,11
79,Ava Max,Who's Laughing Now?,Atlantic,14,65,2020-11-13,2020-11-19,2020,11
80,Clueso,Flugmodus,SME - Epic Domestic,14,62,2020-11-13,2020-11-19,2020,11
81,Georg Stengel,Mars,We Love Music,14,68,2020-11-13,2020-11-19,2020,11
82,Pashanim,Airwaves,Urban,26,2,2020-11-13,2020-11-19,2020,11
83,Asche x Kollegah,Gladiator,Asche,1,83,2020-11-13,2020-11-19,2020,11
84,Juice WRLD & Marshmello,Come & Go,Interscope,16,38,2020-11-13,2020-11-19,2020,11
85,Robin Schulz & Wes,Alane,Warner Music Germany,21,6,2020-11-13,2020-11-19,2020,11
86,WIER,Best Of Us,MOKOH Music GmbH,7,78,2020-11-13,2020-11-19,2020,11
87,Lea x Majan,Beifahrersitz,SME - Four Music,9,48,2020-11-13,2020-11-19,2020,11
88,LEA,Das Leben (Du warst schon immer so),SME - Treppenhaus Records,1,88,2020-11-13,2020-11-19,2020,11
89,Fousheé,Deep End,Sony Music,3,87,2020-11-13,2020-11-19,2020,11
90,Sam Smith,Diamonds,Capitol,3,69,2020-11-13,2020-11-19,2020,11
91,LUM!X & Gabry Ponte,Monster,Spinnin' Records,68,20,2020-11-13,2020-11-19,2020,11
92,Zoe Wees,Control,Caroline Records,25,31,2020-11-13,2020-11-19,2020,11
93,Machine Gun Kelly & Blackbear,My Ex's Best Friend,Interscope,9,68,2020-11-13,2020-11-19,2020,11
94,Capital Bra x Clueso x KC Rebell,Andere Welt,Urban,16,2,2020-11-13,2020-11-19,2020,11
95,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,79,18,2020-11-13,2020-11-19,2020,11
96,Pop Smoke feat. Lil Tjay,Mood Swings,Republic Records,14,30,2020-11-13,2020-11-19,2020,11
97,Katja Krasavice x Fler,Million Dollar A$$,Katja Krasavice,3,3,2020-11-13,2020-11-19,2020,11
98,CJ,Whoopty,Equity Distribution,1,98,2020-11-13,2020-11-19,2020,11
99,Apache 207,Fame,SME - Four Music / TwoSides,27,1,2020-11-13,2020-11-19,2020,11
100,Kygo x Tina Turner,What's Love Got To Do With It,SME - Kygo,17,26,2020-11-13,2020-11-19,2020,11
