current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,6,1,2018-07-20,2018-07-26,2018,7
2,El Profesor,Bella ciao (Hugel Remix),Kontor Records,10,2,2018-07-20,2018-07-26,2018,7
3,Clean Bandit feat. Demi Lovato,Solo,Atlantic,9,1,2018-07-20,2018-07-26,2018,7
4,Namika feat. Black M,Je ne parle pas français (Beatgees Remix),Jive Germany,14,1,2018-07-20,2018-07-26,2018,7
5,Bushido feat. Samra & Capital Bra,Für euch alle,Bushido,2,1,2018-07-20,2018-07-26,2018,7
6,Drake,In My Feelings,Republic Records,3,6,2018-07-20,2018-07-26,2018,7
7,Dennis Lloyd,Nevermind,Warner Music International,17,3,2018-07-20,2018-07-26,2018,7
8,Calvin Harris & Dua Lipa,One Kiss,Columbia,15,1,2018-07-20,2018-07-26,2018,7
9,Summer Cem & Bausa,Casanova,Banger Musik,8,4,2018-07-20,2018-07-26,2018,7
10,Luciano [DE],Ballin,Universal Domestic Urban,1,10,2018-07-20,2018-07-26,2018,7
11,Jonas Blue feat. Jack & Jack,Rise,Positiva,8,11,2018-07-20,2018-07-26,2018,7
12,Loud Luxury feat. Brando,Body,Kontor Records,8,12,2018-07-20,2018-07-26,2018,7
13,Alvaro Soler,La cintura,Airforce1,16,8,2018-07-20,2018-07-26,2018,7
14,Veysel,Habibo,Universal Domestic Urban,3,9,2018-07-20,2018-07-26,2018,7
15,Maroon 5 feat. Cardi B,Girls Like You,Interscope,7,15,2018-07-20,2018-07-26,2018,7
16,Ufo361 feat. RAF Camora,Paradies,Stay High,1,16,2018-07-20,2018-07-26,2018,7
17,Die Fantastischen Vier feat. Clueso,Zusammen,Columbia Domestic,17,2,2018-07-20,2018-07-26,2018,7
18,Capital Bra,One Night Stand,Team Kuku,8,1,2018-07-20,2018-07-26,2018,7
19,Capital Bra feat. Ufo361,Neymar,Team Kuku,12,1,2018-07-20,2018-07-26,2018,7
20,Ariana Grande,God Is A Woman,Universal,1,20,2018-07-20,2018-07-26,2018,7
21,David Guetta & Sia,Flames,Parlophone Label Group,17,7,2018-07-20,2018-07-26,2018,7
22,Loredana,Sonnenbrille,Loredana,5,12,2018-07-20,2018-07-26,2018,7
23,Post Malone,Better Now,Universal,12,11,2018-07-20,2018-07-26,2018,7
24,"Cardi B, Bad Bunny & J Balvin",I Like It,Atlantic,14,22,2018-07-20,2018-07-26,2018,7
25,Capital Bra,Berlin lebt,Team Kuku,6,1,2018-07-20,2018-07-26,2018,7
26,Summer Cem feat. Veysel,Santorini,Banger Musik,2,15,2018-07-20,2018-07-26,2018,7
27,Kygo & Imagine Dragons,Born To Be Yours,B1 Recordings,5,27,2018-07-20,2018-07-26,2018,7
28,Drake feat. Michael Jackson,Don't Matter To Me,Republic Records,3,16,2018-07-20,2018-07-26,2018,7
29,Noizy feat. RAF Camora,Toto,Warner Music Germany,5,18,2018-07-20,2018-07-26,2018,7
30,Lost Frequencies feat. James Blunt,Melody,Kontor Records,12,26,2018-07-20,2018-07-26,2018,7
31,Tiësto & Dzeko feat. Preme & Post Malone,Jackie Chan,Virgin Records,5,31,2018-07-20,2018-07-26,2018,7
32,XXXTentacion,Sad!,Bad Vibes Forever,13,12,2018-07-20,2018-07-26,2018,7
33,Robin Schulz & Piso 21,Oh Child,Warner Music Germany,4,33,2018-07-20,2018-07-26,2018,7
34,"KMN Gang feat. Azet, Miami Yacine, Nash & Zuna",KMN Member,KMN Gang,3,11,2018-07-20,2018-07-26,2018,7
35,Summer Cem,Tamam Tamam,Banger Musik,13,7,2018-07-20,2018-07-26,2018,7
36,Juice WRLD,Lucid Dreams (Forget Me),Juice WRLD Mixtape,7,36,2018-07-20,2018-07-26,2018,7
37,Ariana Grande,No Tears Left To Cry,Universal,13,2,2018-07-20,2018-07-26,2018,7
38,Eno,Penthouse,Alles Oder Nix Records,5,30,2018-07-20,2018-07-26,2018,7
39,Eli,Change Your Mind,Prime Entertainment Records,14,14,2018-07-20,2018-07-26,2018,7
40,Anne-Marie,2002,Atlantic,9,40,2018-07-20,2018-07-26,2018,7
41,Martin Garrix feat. Khalid,Ocean,B1 Recordings,5,39,2018-07-20,2018-07-26,2018,7
42,Selena Gomez,Back To You,Interscope,10,19,2018-07-20,2018-07-26,2018,7
43,Pietro Lombardi,Phänomenal,Universal Domestic Polydor,9,1,2018-07-20,2018-07-26,2018,7
44,Nicky Jam x J Balvin,X,Sony Music,20,13,2018-07-20,2018-07-26,2018,7
45,Capital Bra feat. King Khalil,Kennzeichen B-TK,Team Kuku,4,4,2018-07-20,2018-07-26,2018,7
46,Capital Bra feat. Capital T,Wann dann,Team Kuku,4,18,2018-07-20,2018-07-26,2018,7
