current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
22,KC Rebell feat. Summer Cem & Capital Bra,DNA,Rebell Army,8,1,2019-04-12,2019-04-18,2019,4
23,Capital Bra,Prinzessa,Universal Domestic Urban,11,1,2019-04-12,2019-04-18,2019,4
24,Gaullin,Moonlight,B1 Recordings,8,24,2019-04-12,2019-04-18,2019,4
25,Mero,Jay Jay,Groove Attack,4,5,2019-04-12,2019-04-18,2019,4
26,Kalim feat. Nimo,Bis um 3,Universal Domestic Urban,2,26,2019-04-12,2019-04-18,2019,4
27,Calvin Harris & Rag'n'Bone Man,Giant,Columbia,13,6,2019-04-12,2019-04-18,2019,4
28,Post Malone,Wow.,Republic Records,15,16,2019-04-12,2019-04-18,2019,4
29,Sarah Connor,Vincent,Universal Domestic Polydor,1,29,2019-04-12,2019-04-18,2019,4
30,Lady Gaga & Bradley Cooper,Shallow,SME - Interscope,28,4,2019-04-12,2019-04-18,2019,4
31,C Arma,Yapma,C Arma,14,29,2019-04-12,2019-04-18,2019,4
32,Jonas Brothers,Sucker,Jonas Brothers Recording,6,20,2019-04-12,2019-04-18,2019,4
33,Robin Schulz feat. Erika Sirola,Speechless,Warner Music Germany,21,7,2019-04-12,2019-04-18,2019,4
34,Panic! At The Disco,High Hopes,Atlantic,36,5,2019-04-12,2019-04-18,2019,4
35,Ariana Grande,7 Rings,Republic Records,12,4,2019-04-12,2019-04-18,2019,4
36,The Prince Karma,Later Bitches,Kontor Records,8,36,2019-04-12,2019-04-18,2019,4
37,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,10,37,2019-04-12,2019-04-18,2019,4
38,Nash,Klassik,KMN Gang,1,38,2019-04-12,2019-04-18,2019,4
39,Ava Max,So Am I,Atlantic,5,39,2019-04-12,2019-04-18,2019,4
40,Billie Eilish,Bury A Friend,Interscope,10,14,2019-04-12,2019-04-18,2019,4
41,Capital Bra,Benzema,Universal Domestic Urban,16,1,2019-04-12,2019-04-18,2019,4
42,Lauv & Troye Sivan,I'm So Tired...,Lauv,11,42,2019-04-12,2019-04-18,2019,4
43,Capital Bra,Capital Bra je m'appelle,Universal Domestic Urban,7,3,2019-04-12,2019-04-18,2019,4
44,LX & Maxwell,Super Lemon Haze,187 Strassenbande,2,15,2019-04-12,2019-04-18,2019,4
45,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,36,1,2019-04-12,2019-04-18,2019,4
46,Juju [DE],Hardcore High,Jinx Music,3,20,2019-04-12,2019-04-18,2019,4
47,Mero,Hobby Hobby,Groove Attack,12,1,2019-04-12,2019-04-18,2019,4
48,Mero,Baller los,Groove Attack,20,1,2019-04-12,2019-04-18,2019,4
49,Mathea,2x,Earcandy Recordings,5,49,2019-04-12,2019-04-18,2019,4
50,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,44,1,2019-04-12,2019-04-18,2019,4
51,Alec Benjamin,Let Me Down Slowly,Atlantic,10,49,2019-04-12,2019-04-18,2019,4
52,Eno feat. Mero,Ferrari,Alles Oder Nix Records,9,1,2019-04-12,2019-04-18,2019,4
53,Marshmello feat. Chvrches,Here With Me,MARSHMELLO,4,53,2019-04-12,2019-04-18,2019,4
54,A Boogie Wit Da Hoodie,Look Back At It,Atlantic,12,26,2019-04-12,2019-04-18,2019,4
55,Fero47,Jaja,SME - Epic Domestic,13,8,2019-04-12,2019-04-18,2019,4
56,Kool Savas feat. Nessi,Deine Mutter,SME - Essah Entertainment,12,16,2019-04-12,2019-04-18,2019,4
57,SDP feat. Capital Bra,Viva la Dealer,Berliner Plattenbau,6,38,2019-04-12,2019-04-18,2019,4
58,Blackpink,Kill This Love,YG Entertainment,1,58,2019-04-12,2019-04-18,2019,4
59,Sam Smith & Normani,Dancing With A Stranger,Capitol,13,37,2019-04-12,2019-04-18,2019,4
60,Sido,Tausend Tattoos,Universal Domestic Urban,24,2,2019-04-12,2019-04-18,2019,4
61,Azet & Zuna,Fragen,KMN Gang,7,4,2019-04-12,2019-04-18,2019,4
62,Lena,Thank You,Universal Domestic Polydor,18,40,2019-04-12,2019-04-18,2019,4
63,Kay One,Bentley,Embassy of Music,2,24,2019-04-12,2019-04-18,2019,4
64,P!nk,Walk Me Home,SME - RCA International,7,33,2019-04-12,2019-04-18,2019,4
65,Alle Farben & Ilira,Fading,B1 Recordings,23,16,2019-04-12,2019-04-18,2019,4
66,Hugel feat. Amber Van Day,WTF,Warner Music Germany,13,21,2019-04-12,2019-04-18,2019,4
67,Lena,Don't Lie To Me,Universal Domestic Polydor,3,63,2019-04-12,2019-04-18,2019,4
68,Nimo & Capo,Dunkel,Universal Domestic Urban,3,23,2019-04-12,2019-04-18,2019,4
69,Kianush feat. Jamule,Selfie,Life Is Pain,1,69,2019-04-12,2019-04-18,2019,4
70,Halsey,Without Me,Capitol,27,11,2019-04-12,2019-04-18,2019,4
71,Dermot Kennedy,Power Over Me,Interscope,12,37,2019-04-12,2019-04-18,2019,4
72,Mark Ronson feat. Miley Cyrus,Nothing Breaks Like A Heart,SME - Columbia,19,16,2019-04-12,2019-04-18,2019,4
73,Loud Luxury feat. Brando,Body,Kontor Records,46,7,2019-04-12,2019-04-18,2019,4
74,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",Republic Records,9,8,2019-04-12,2019-04-18,2019,4
75,Marshmello & Bastille,Happier,Universal,34,9,2019-04-12,2019-04-18,2019,4
76,"David Guetta, Bebe Rexha & J Balvin",Say My Name,Parlophone Label Group,19,30,2019-04-12,2019-04-18,2019,4
77,"KitschKrieg feat. Trettmann, Gringo, Ufo361 & Gzuz",Standard,SoulForce Records,25,1,2019-04-12,2019-04-18,2019,4
78,Dean Lewis,Be Alright,Universal,34,8,2019-04-12,2019-04-18,2019,4
79,Billie Eilish,Wish You Were Gay,Darkroom,3,52,2019-04-12,2019-04-18,2019,4
80,Kerstin Ott & Helene Fischer,Regenbogenfarben,Universal Domestic Polydor,15,20,2019-04-12,2019-04-18,2019,4
81,Billie Eilish,When The Party's Over,Interscope,13,45,2019-04-12,2019-04-18,2019,4
82,Mero feat. Brrado,TrÃ¤ume werden wahr,Groove Attack,4,7,2019-04-12,2019-04-18,2019,4
83,Pietro Lombardi,Nur ein Tanz,Universal Domestic Polydor,8,4,2019-04-12,2019-04-18,2019,4
84,Leon MachÃ¨re,Copacabana,PMR Music,36,13,2019-04-12,2019-04-18,2019,4
85,"DJ Snake feat. Selena Gomez, Ozuna & Cardi B",Taki Taki,Geffen Records,28,8,2019-04-12,2019-04-18,2019,4
86,Shindy,DODI,SME - Friends With Money,13,1,2019-04-12,2019-04-18,2019,4
87,Dardan,Facetime,Hypnotize Entertainment,33,7,2019-04-12,2019-04-18,2019,4
88,Billie Eilish,All The Good Girls Go To Hell,Universal,2,63,2019-04-12,2019-04-18,2019,4
89,Wincent Weiss,Kaum erwarten,Universal Domestic Vertigo,3,51,2019-04-12,2019-04-18,2019,4
90,Kontra K,Kampfgeist 4,BMG,4,11,2019-04-12,2019-04-18,2019,4
91,Samra,Shoote ma Shoote,Universal Domestic Urban,1,91,2019-04-12,2019-04-18,2019,4
92,Samra,Cataleya,Bushido,19,1,2019-04-12,2019-04-18,2019,4
93,Tom Walker,Just You And I,SME - RCA International,3,93,2019-04-12,2019-04-18,2019,4
94,Post Malone & Swae Lee,Sunflower,Universal,24,36,2019-04-12,2019-04-18,2019,4
95,Dennis Lloyd,Never Go Back,SME - Arista,1,95,2019-04-12,2019-04-18,2019,4
96,Azet & Zuna,Hallo hallo,KMN Gang,9,3,2019-04-12,2019-04-18,2019,4
97,"Benny Blanco, Tainy, Selena Gomez & J Balvin",I Can't Get Enough,Neon16,6,53,2019-04-12,2019-04-18,2019,4
98,Ariana Grande & Victoria MonÃ©t,Monopoly,Republic Records,1,98,2019-04-12,2019-04-18,2019,4
99,Loredana x Mozzik,Romeo & Juliet,Loredana,10,2,2019-04-12,2019-04-18,2019,4
100,Khalid,Talk,SME - RCA International,2,96,2019-04-12,2019-04-18,2019,4
