current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Shirin David,Gib ihm,Shirin David Music,3,1,2019-03-08,2019-03-14,2019,3
2,KC Rebell feat. Summer Cem & Capital Bra,DNA,Rebell Army,3,1,2019-03-08,2019-03-14,2019,3
3,Ava Max,Sweet But Psycho,Atlantic,20,1,2019-03-08,2019-03-14,2019,3
4,Lady Gaga & Bradley Cooper,Shallow,Interscope,23,4,2019-03-08,2019-03-14,2019,3
5,Shindy,Road2Goat,SME - Friends With Money,1,5,2019-03-08,2019-03-14,2019,3
6,Capital Bra,Capital Bra je m'appelle,Universal Domestic Urban,2,3,2019-03-08,2019-03-14,2019,3
7,Calvin Harris & Rag'n'Bone Man,Giant,SME - Columbia,8,7,2019-03-08,2019-03-14,2019,3
8,Eno feat. Mero,Ferrari,Alles Oder Nix Records,4,1,2019-03-08,2019-03-14,2019,3
9,Capital Bra,Prinzessa,Universal Domestic Urban,6,1,2019-03-08,2019-03-14,2019,3
10,Ariana Grande,7 Rings,Republic Records,7,4,2019-03-08,2019-03-14,2019,3
11,Azet & Zuna,Fragen,KMN Gang,2,4,2019-03-08,2019-03-14,2019,3
12,Robin Schulz feat. Erika Sirola,Speechless,Warner Music Germany,16,7,2019-03-08,2019-03-14,2019,3
13,Luciano [DE],Diablo,Universal Domestic Urban,1,13,2019-03-08,2019-03-14,2019,3
14,Mero,Hobby Hobby,Groove Attack,7,1,2019-03-08,2019-03-14,2019,3
15,Daddy Yankee feat. Snow,Con calma,Universal,3,15,2019-03-08,2019-03-14,2019,3
16,Panic! At The Disco,High Hopes,Atlantic,31,5,2019-03-08,2019-03-14,2019,3
17,Capital Bra,Benzema,Universal Domestic Urban,11,1,2019-03-08,2019-03-14,2019,3
18,Post Malone,Wow.,Republic Records,10,18,2019-03-08,2019-03-14,2019,3
19,Bausa feat. Dardan,Licht,Warner Music Germany,1,19,2019-03-08,2019-03-14,2019,3
20,Sido,Tausend Tattoos,Universal Domestic Urban,19,2,2019-03-08,2019-03-14,2019,3
21,Hugel feat. Amber Van Day,WTF,Warner Music Germany,8,21,2019-03-08,2019-03-14,2019,3
22,Loredana x Mozzik,Romeo & Juliet,Loredana,5,2,2019-03-08,2019-03-14,2019,3
23,Azet & Zuna,Hallo hallo,KMN Gang,4,3,2019-03-08,2019-03-14,2019,3
24,Mark Ronson feat. Miley Cyrus,Nothing Breaks Like A Heart,SME - Columbia,14,16,2019-03-08,2019-03-14,2019,3
25,Kool Savas feat. Nessi,Deine Mutter,SME - Essah Entertainment ,7,16,2019-03-08,2019-03-14,2019,3
26,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",Republic Records,4,8,2019-03-08,2019-03-14,2019,3
27,Josh.,Cordula GrÃ¼n,Warner Music Germany,24,27,2019-03-08,2019-03-14,2019,3
28,Alle Farben & Ilira,Fading,B1 Recordings,18,16,2019-03-08,2019-03-14,2019,3
29,Halsey,Without Me,Capitol,22,11,2019-03-08,2019-03-14,2019,3
30,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,39,1,2019-03-08,2019-03-14,2019,3
31,Jonas Brothers,Sucker,Jonas Brothers Recording,1,31,2019-03-08,2019-03-14,2019,3
32,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,31,1,2019-03-08,2019-03-14,2019,3
33,Mero,Baller los,Groove Attack,15,1,2019-03-08,2019-03-14,2019,3
34,Pietro Lombardi,Nur ein Tanz,Universal Domestic Polydor,3,4,2019-03-08,2019-03-14,2019,3
35,Fero47,Jaja,SME - Epic Domestic,8,8,2019-03-08,2019-03-14,2019,3
36,Imagine Dragons,Bad Liar,Interscope,16,32,2019-03-08,2019-03-14,2019,3
37,A Boogie Wit Da Hoodie,Look Back At It,Atlantic,7,37,2019-03-08,2019-03-14,2019,3
38,SDP feat. Capital Bra,Viva la Dealer,Berliner Plattenbau,1,38,2019-03-08,2019-03-14,2019,3
39,C Arma,Yapma,C Arma,9,35,2019-03-08,2019-03-14,2019,3
40,"David Guetta, Bebe Rexha & J Balvin",Say My Name,Parlophone Label Group,14,30,2019-03-08,2019-03-14,2019,3
41,Dermot Kennedy,Power Over Me,Interscope,7,37,2019-03-08,2019-03-14,2019,3
42,"KitschKrieg feat. Trettmann, Gringo, Ufo361 & Gzuz",Standard,SoulForce Records,20,1,2019-03-08,2019-03-14,2019,3
43,Shindy,DODI,SME - Friends With Money,8,1,2019-03-08,2019-03-14,2019,3
44,Nimo & Capo,Leyla,Universal Domestic Urban,3,13,2019-03-08,2019-03-14,2019,3
45,Sam Smith & Normani,Dancing With A Stranger,Capitol,8,37,2019-03-08,2019-03-14,2019,3
46,Lauv & Troye Sivan,I'm So Tired...,Lauv,6,46,2019-03-08,2019-03-14,2019,3
47,Marshmello & Bastille,Happier,Universal,29,9,2019-03-08,2019-03-14,2019,3
48,Mabel [UK],Don't Call Me Up,Polydor,3,48,2019-03-08,2019-03-14,2019,3
49,Kerstin Ott & Helene Fischer,Regenbogenfarben,Universal Domestic Polydor,10,20,2019-03-08,2019-03-14,2019,3
50,Billie Eilish,Bury A Friend,Interscope,5,14,2019-03-08,2019-03-14,2019,3
51,Dean Lewis,Be Alright,Universal,29,8,2019-03-08,2019-03-14,2019,3
52,Alec Benjamin,Let Me Down Slowly,Atlantic,5,52,2019-03-08,2019-03-14,2019,3
53,"Benny Blanco, Tainy, Selena Gomez & J Balvin",I Can't Get Enough,Neon16,1,53,2019-03-08,2019-03-14,2019,3
54,The Prince Karma,Later Bitches,Kontor Records,3,54,2019-03-08,2019-03-14,2019,3
55,"DJ Snake feat. Selena Gomez, Ozuna & Cardi B",Taki Taki,Geffen Records,23,8,2019-03-08,2019-03-14,2019,3
56,"KitschKrieg feat. Cro, AnnenMayKantereit & Trettmann",5 Minuten,Soulforce/BMG,4,10,2019-03-08,2019-03-14,2019,3
57,"NOTD, Felix Jaehn & Captain Cuts feat. Georgia Ku",So Close,Virgin Records,6,45,2019-03-08,2019-03-14,2019,3
58,Lena,Thank You,Universal Domestic Polydor,13,40,2019-03-08,2019-03-14,2019,3
59,Die DraufgÃ¤nger,Cordula GrÃ¼n,Electrola,1,59,2019-03-08,2019-03-14,2019,3
60,Loud Luxury feat. Brando,Body,Kontor Records,41,7,2019-03-08,2019-03-14,2019,3
61,P!nk,Walk Me Home,SME - RCA International,2,33,2019-03-08,2019-03-14,2019,3
62,King Khalil feat. Lil Lano & M.O.030,G-Klasse,SME - Team Kuku,2,58,2019-03-08,2019-03-14,2019,3
63,Leon MachÃ¨re,Copacabana,PMR Music,31,13,2019-03-08,2019-03-14,2019,3
64,Nimo & Capo,Planlos,Universal Domestic Urban,1,64,2019-03-08,2019-03-14,2019,3
65,Gaullin,Moonlight,B1 Recordings,3,65,2019-03-08,2019-03-14,2019,3
66,Juju [DE],Intro,Jinx Music,1,66,2019-03-08,2019-03-14,2019,3
67,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,5,67,2019-03-08,2019-03-14,2019,3
68,"LX & Maxwell feat. Bonez MC, Gzuz & Sa4",HaifischNikez Allstars,187 Strassenbande,10,3,2019-03-08,2019-03-14,2019,3
69,Kontra K,Warnung,BMG,7,6,2019-03-08,2019-03-14,2019,3
70,Calvin Harris & Sam Smith,Promises,SME - Columbia,29,2,2019-03-08,2019-03-14,2019,3
71,Post Malone & Swae Lee,Sunflower,Universal,19,36,2019-03-08,2019-03-14,2019,3
72,Bonez MC & RAF Camora feat. Gzuz,Kokain,Universal Domestic Vertigo,25,1,2019-03-08,2019-03-14,2019,3
73,Gent feat. Kollegah,ParamilitÃ¤r,Alpha Empire,1,73,2019-03-08,2019-03-14,2019,3
74,Samra,Cataleya,SME - Bushido,17,1,2019-03-08,2019-03-14,2019,3
75,Rita Ora,Let You Love Me,Atlantic,24,12,2019-03-08,2019-03-14,2019,3
76,Jamule feat. PA Sports,Sex Sells,Life Is Pain,1,76,2019-03-08,2019-03-14,2019,3
77,"Benny Blanco, Halsey & Khalid",Eastside,Universal,34,15,2019-03-08,2019-03-14,2019,3
78,Ariana Grande,"Thank U, Next",Republic Records,18,13,2019-03-08,2019-03-14,2019,3
79,Capital Bra feat. Xatar x SAMY,Ich liebe es,SME - Bushido,19,3,2019-03-08,2019-03-14,2019,3
80,"Play69, Farid Bang & Fler",Kugelsicherer Jugendlicher,Helal Money Entertainment,1,80,2019-03-08,2019-03-14,2019,3
81,Tobee,Helikopter 117 (Mach' den Hub Hub Hub),Xtreme Sound Recordings,1,81,2019-03-08,2019-03-14,2019,3
82,Azet & Zuna,Wenn die Sonne untergeht,KMN Gang,7,7,2019-03-08,2019-03-14,2019,3
83,Armin van Buuren,Blah Blah Blah,Kontor Records,34,11,2019-03-08,2019-03-14,2019,3
84,Lady Gaga,Always Remember Us This Way,Universal,3,84,2019-03-08,2019-03-14,2019,3
85,GestÃ¶rt Aber GeiL feat. Adel Tawil,Vielleicht,Universal Domestic Polydor,2,38,2019-03-08,2019-03-14,2019,3
86,LEA x Cyril,Immer wenn wir uns sehn,SME - Four Music,29,16,2019-03-08,2019-03-14,2019,3
87,Capo feat. Nimo,Lambo Diablo GT,Warner Music Germany,36,21,2019-03-08,2019-03-14,2019,3
88,Azet & Zuna,Lelele,KMN Gang,11,6,2019-03-08,2019-03-14,2019,3
89,Dennis Lloyd,Nevermind,Warner Music International,45,3,2019-03-08,2019-03-14,2019,3
90,Nimo & Capo,Shem Shem & Sex,Universal Domestic Urban,8,12,2019-03-08,2019-03-14,2019,3
91,Capital Bra feat. Juju,Melodien,SME - Bushido,31,1,2019-03-08,2019-03-14,2019,3
92,Queen,Bohemian Rhapsody,Island,28,7,2019-03-08,2019-03-14,2019,3
93,RAF Camora & AriBeatz feat. Sofiane,Perfekt,SME - Andere Liga,16,5,2019-03-08,2019-03-14,2019,3
94,Kontra K feat. Jah Khalib,Nur ein Grund,BMG,3,18,2019-03-08,2019-03-14,2019,3
95,Brings,KÃ¶lsche Jung,RhingtÃ¶n,13,26,2019-03-08,2019-03-14,2019,3
96,Ed Sheeran,Perfect,Atlantic,83,1,2019-03-08,2019-03-14,2019,3
97,Nimo & Capo,Zoey,Universal Domestic Urban,12,8,2019-03-08,2019-03-14,2019,3
98,Andreas Gabalier,Hulapalu,Electrola,91,13,2019-03-08,2019-03-14,2019,3
99,Ellie Goulding x Diplo feat. Swae Lee,Close To Me,Polydor,11,44,2019-03-08,2019-03-14,2019,3
100,RIN,Dior 2001,Division,29,4,2019-03-08,2019-03-14,2019,3
