current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
40,Kygo & Imagine Dragons,Born To Be Yours,B1 Recordings,2,27,2018-06-29,2018-07-05,2018,6
41,Jonas Blue feat. Jack & Jack,Rise,Positiva,5,41,2018-06-29,2018-07-05,2018,6
42,Bushido feat. Samra,Hades,Bushido,2,8,2018-06-29,2018-07-05,2018,6
43,Rin,Avirex,Division,4,35,2018-06-29,2018-07-05,2018,6
44,Mike Singer,Bella ciao,Warner Music Germany,1,44,2018-06-29,2018-07-05,2018,6
45,Kontra K feat. RAF Camora,Fame,BMG,8,6,2018-06-29,2018-07-05,2018,6
46,Loud Luxury feat. Brando,Body,Kontor Records,5,46,2018-06-29,2018-07-05,2018,6
47,Juice WRLD,Lucid Dreams (Forget Me),Juice WRLD Mixtape,4,47,2018-06-29,2018-07-05,2018,6
48,Capital Bra,Ballert,Team Kuku,1,48,2018-06-29,2018-07-05,2018,6
49,Kygo feat. Miguel,Remind Me To Forget,B1 Recordings,15,14,2018-06-29,2018-07-05,2018,6
50,Jason Derulo,Colors,Beluga Heights,13,47,2018-06-29,2018-07-05,2018,6
51,Olexesh feat. Edin,Magisch,385ideal,19,1,2018-06-29,2018-07-05,2018,6
52,Luis Fonsi & Demi Lovato,Ã‰chame la culpa,Universal,32,6,2018-06-29,2018-07-05,2018,6
53,TiÃ«sto & Dzeko feat. Preme & Post Malone,Jackie Chan,Virgin Records,2,53,2018-06-29,2018-07-05,2018,6
54,Max Giesinger,Legenden,BMG,6,38,2018-06-29,2018-07-05,2018,6
55,Summer Cem,Crew,Banger Musik,2,28,2018-06-29,2018-07-05,2018,6
56,Marshmello & Anne-Marie,Friends,Atlantic,20,1,2018-06-29,2018-07-05,2018,6
57,Ramz,Barking,Polydor,18,4,2018-06-29,2018-07-05,2018,6
58,Nicky Jam x J Balvin,X,Sony Music,17,13,2018-06-29,2018-07-05,2018,6
59,Sun Diego,Hookah Kartell,Chapter One,1,59,2018-06-29,2018-07-05,2018,6
60,Capital Bra,Baba Flow,Team Kuku,1,60,2018-06-29,2018-07-05,2018,6
61,Summer Cem feat. KC Rebell & Capital Bra,Chinchilla,Banger Musik,7,11,2018-06-29,2018-07-05,2018,6
62,Kay One feat. Mike Singer,Netflix & Chill,Embassy of Music,5,11,2018-06-29,2018-07-05,2018,6
63,5 Seconds Of Summer,Youngblood,Capitol,4,45,2018-06-29,2018-07-05,2018,6
64,Ed Sheeran,Perfect,Atlantic,48,1,2018-06-29,2018-07-05,2018,6
65,Shawn Mendes,In My Blood,Island,14,8,2018-06-29,2018-07-05,2018,6
66,Martin Garrix feat. Khalid,Ocean,B1 Recordings,2,44,2018-06-29,2018-07-05,2018,6
67,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,Atlantic,23,3,2018-06-29,2018-07-05,2018,6
68,George Ezra,Paradise,Columbia,17,24,2018-06-29,2018-07-05,2018,6
69,Liam Payne & J Balvin,Familiar,Capitol,9,50,2018-06-29,2018-07-05,2018,6
70,Capital Bra,Glaub mir,Team Kuku,1,70,2018-06-29,2018-07-05,2018,6
71,Capital Bra feat. King Khalil,Meine Welt,Team Kuku,1,71,2018-06-29,2018-07-05,2018,6
72,Rea Garvey feat. Kool Savas,Is It Love?,Universal Domestic Island,22,20,2018-06-29,2018-07-05,2018,6
73,XXXTentacion,The Remedy For A Broken Heart (Why Am I So In Love),Bad Vibes Forever,2,73,2018-06-29,2018-07-05,2018,6
74,Felix Jaehn feat. R. City & Bori,Jennie,Virgin Records,2,74,2018-06-29,2018-07-05,2018,6
75,Capital Bra,Packen,Team Kuku,1,75,2018-06-29,2018-07-05,2018,6
76,Nicki Minaj feat. Ariana Grande,Bed,Young Money,2,52,2018-06-29,2018-07-05,2018,6
77,Bausa,Was du Liebe nennst,Warner Music Germany,39,1,2018-06-29,2018-07-05,2018,6
78,Robin Schulz & Marc Scibilia,Unforgettable,Warner Music Germany,19,13,2018-06-29,2018-07-05,2018,6
79,Robin Schulz & Piso 21,Oh Child,Warner Music Germany,1,79,2018-06-29,2018-07-05,2018,6
80,Anne-Marie,2002,Atlantic,6,72,2018-06-29,2018-07-05,2018,6
81,Kalash feat. Damso,Mwaka Moon,Capitol,8,26,2018-06-29,2018-07-05,2018,6
82,Drake,Nice For What,Young Money,12,9,2018-06-29,2018-07-05,2018,6
83,Ed Sheeran,Happier,Atlantic,14,16,2018-06-29,2018-07-05,2018,6
84,Matt Simons,We Can Do Better,Pias,4,84,2018-06-29,2018-07-05,2018,6
85,"DJ Antoine, Sido & Moe Phoenix",Yallah Habibi,Kontor Records,4,67,2018-06-29,2018-07-05,2018,6
86,Drake,God's Plan,Motown,23,1,2018-06-29,2018-07-05,2018,6
87,Alle Farben & Rhodes,H.O.L.Y.,B1 Recordings,6,66,2018-06-29,2018-07-05,2018,6
88,Luis Fonsi feat. Daddy Yankee,Despacito,Universal,74,1,2018-06-29,2018-07-05,2018,6
89,Camila Cabello feat. Young Thug,Havana,Epic,45,2,2018-06-29,2018-07-05,2018,6
90,Kontra K,Oder nicht,BMG,11,25,2018-06-29,2018-07-05,2018,6
91,Tom Walker,Leave A Light On,Relentless Records,26,8,2018-06-29,2018-07-05,2018,6
92,Rich The Kid,Plug Walk,Universal,5,27,2018-06-29,2018-07-05,2018,6
93,RIN,Need For Speed,Division,3,56,2018-06-29,2018-07-05,2018,6
94,A$AP Rocky feat. Skepta,Praise The Lord (Da Shine),A$AP Worldwide,5,59,2018-06-29,2018-07-05,2018,6
95,Sean Paul + David Guetta feat. Becky G,Mad Love,Island,19,10,2018-06-29,2018-07-05,2018,6
96,Rita Ora / Cardi B / Bebe Rexha / Charli XCX,Girls,Atlantic,6,69,2018-06-29,2018-07-05,2018,6
97,Michael Schulte,You Let Me Walk Alone,Very Us Records,8,3,2018-06-29,2018-07-05,2018,6
98,"Gzuz feat. Bonez MC, Maxwell & Ufo361",Ãœber Nacht,Universal Domestic Vertigo,6,6,2018-06-29,2018-07-05,2018,6
99,OneRepublic feat. Logic,Start Again,Umgri,2,87,2018-06-29,2018-07-05,2018,6
100,Ed Sheeran,Shape Of You,Atlantic,77,1,2018-06-29,2018-07-05,2018,6
