current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Apache 207,Unterwegs,SME - Four Music / Two Sides,1,1,2020-07-31,2020-08-06,2020,7
2,Capital Bra x Clueso x KC Rebell,Andere Welt,Urban,1,2,2020-07-31,2020-08-06,2020,7
3,Ufo361,Shit Changed,Stay High,1,3,2020-07-31,2020-08-06,2020,7
4,Apache 207,BlÃ¤ulich,SME - Four Music / Two Sides,4,1,2020-07-31,2020-08-06,2020,7
5,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),SME - Jawsh 685,7,2,2020-07-31,2020-08-06,2020,7
6,"KitschKrieg, Bonez MC & Vybz Kartel",International Criminal,Soulforce/BMG,1,6,2020-07-31,2020-08-06,2020,7
7,DaBaby feat. Roddy Ricch,Rockstar,Interscope,15,3,2020-07-31,2020-08-06,2020,7
8,Pietro Lombardi,Cinderella,Universal Domestic Polydor,2,4,2020-07-31,2020-08-06,2020,7
9,Ufo361,Emotions,Stay High,14,1,2020-07-31,2020-08-06,2020,7
10,Robin Schulz & Wes,Alane,Warner Music Germany,6,10,2020-07-31,2020-08-06,2020,7
11,Vize & Tom Gregory,Never Let Me Down,Kontor Records,14,8,2020-07-31,2020-08-06,2020,7
12,Luciano & Shirin David,Never Know,Urban,2,3,2020-07-31,2020-08-06,2020,7
13,Mark Forster,Ãœbermorgen,SME - Marecs,13,7,2020-07-31,2020-08-06,2020,7
14,Azet & Albi,Zwei,Azet & Albi,1,14,2020-07-31,2020-08-06,2020,7
15,Dardan,Ma Bae,Hypnotize Entertainment,1,15,2020-07-31,2020-08-06,2020,7
16,Pashanim,Airwaves,Urban,11,2,2020-07-31,2020-08-06,2020,7
17,The Weeknd,Blinding Lights,Republic Records,35,1,2020-07-31,2020-08-06,2020,7
18,AK Ausserkontrolle x Bonez MC,In meinem Benz,XY Records,9,1,2020-07-31,2020-08-06,2020,7
19,Kontra K feat. Samra,Tiefschwarz,BMG,3,2,2020-07-31,2020-08-06,2020,7
20,Twocolors,Lovefool,Virgin Records,6,19,2020-07-31,2020-08-06,2020,7
21,Luciano & Miksu / Macloud,Halb 3,Urban,1,21,2020-07-31,2020-08-06,2020,7
22,Apache 207,Boot,SME - Four Music / Two Sides,8,1,2020-07-31,2020-08-06,2020,7
23,Nea,Some Say,SME - Milkshake,26,15,2020-07-31,2020-08-06,2020,7
24,"KitschKrieg, RIN & Kool Savas",Oh Junge,Soulforce/BMG,1,24,2020-07-31,2020-08-06,2020,7
25,Topic feat. A7S,Breaking Me,Virgin Records,30,3,2020-07-31,2020-08-06,2020,7
26,Ava Max,Kings & Queens,Atlantic,20,16,2020-07-31,2020-08-06,2020,7
27,SAINt JHN,Roses (Imanbek Remix),B1 Recordings,35,3,2020-07-31,2020-08-06,2020,7
28,Miksu / Macloud / Summer Cem / Luciano / Jamule,XXL,Futura,5,2,2020-07-31,2020-08-06,2020,7
29,Apache 207,Fame,SME - Four Music / Two Sides,12,1,2020-07-31,2020-08-06,2020,7
30,Juju [DE],Vertrau mir,Jinx Music,2,8,2020-07-31,2020-08-06,2020,7
31,DJ Khaled feat. Drake,Greece,SME - Ovo,2,28,2020-07-31,2020-08-06,2020,7
32,Surf Mesa feat. Emilee,ILY (I Love You Baby),Astralwerk,19,7,2020-07-31,2020-08-06,2020,7
33,Harry Styles,Watermelon Sugar,SME - Columbia,7,30,2020-07-31,2020-08-06,2020,7
34,Apache 207,Roller,SME - Two Sides,49,1,2020-07-31,2020-08-06,2020,7
35,Sarhad,Sinne,Fuchs,5,35,2020-07-31,2020-08-06,2020,7
