current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Apache 207,Bläulich,SME - Two Sides,1,1,2020-07-10,2020-07-16,2020,7
2,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),SME - Jawsh 685,4,2,2020-07-10,2020-07-16,2020,7
3,Ufo361,Emotions,Stay High,11,1,2020-07-10,2020-07-16,2020,7
4,DaBaby feat. Roddy Ricch,Rockstar,Interscope,12,3,2020-07-10,2020-07-16,2020,7
5,Luciano [DE],Nacht zu kurz,Urban,1,5,2020-07-10,2020-07-16,2020,7
6,Pashanim,Airwaves,Urban,8,2,2020-07-10,2020-07-16,2020,7
7,Miksu / Macloud / Summer Cem / Luciano / Jamule,XXL,Futura,2,2,2020-07-10,2020-07-16,2020,7
8,Bozza x Samra,Unbekannt,Def Jam Germany,1,8,2020-07-10,2020-07-16,2020,7
9,Mark Forster,Übermorgen,SME - Marecs,10,7,2020-07-10,2020-07-16,2020,7
10,Apache 207,Boot,SME - Two Sides,5,1,2020-07-10,2020-07-16,2020,7
11,Vize & Tom Gregory,Never Let Me Down,Kontor Records,11,11,2020-07-10,2020-07-16,2020,7
12,The Weeknd,Blinding Lights,Republic Records,32,1,2020-07-10,2020-07-16,2020,7
13,Bonez MC,Big Body Benz,187 Strassenbande,3,1,2020-07-10,2020-07-16,2020,7
14,Robin Schulz & Wes,Alane,Warner Music International,3,14,2020-07-10,2020-07-16,2020,7
15,AK Ausserkontrolle,Gangster Queen,XY Records,1,15,2020-07-10,2020-07-16,2020,7
16,Capital Bra & Bozza,Ich weiß nicht mal wie sie heißt,Urban,3,3,2020-07-10,2020-07-16,2020,7
17,Apache 207,Fame,SME - Two Sides,9,1,2020-07-10,2020-07-16,2020,7
18,AK Ausserkontrolle x Bonez MC,In meinem Benz,XY Records,6,1,2020-07-10,2020-07-16,2020,7
19,SAINt JHN,Roses (Imanbek Remix),B1 Recordings,32,3,2020-07-10,2020-07-16,2020,7
20,Ava Max,Kings & Queens,Atlantic,17,16,2020-07-10,2020-07-16,2020,7
