current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Capital Bra feat. Ufo361,Neymar,Team Kuku,1,1,2018-05-04,2018-05-10,2018,5
2,Calvin Harris & Dua Lipa,One Kiss,Columbia,4,1,2018-05-04,2018-05-10,2018,5
3,Gzuz feat. Bonez MC,Was erlebt,Universal Domestic Vertigo,1,3,2018-05-04,2018-05-10,2018,5
4,Marshmello & Anne-Marie,Friends,Atlantic,12,1,2018-05-04,2018-05-10,2018,5
5,Olexesh feat. Edin,Magisch,385ideal,11,1,2018-05-04,2018-05-10,2018,5
6,Ramz,Barking,Polydor,10,4,2018-05-04,2018-05-10,2018,5
7,David Guetta & Sia,Flames,Parlophone Label Group,6,7,2018-05-04,2018-05-10,2018,5
8,Summer Cem,Tamam Tamam,Banger Musik,2,7,2018-05-04,2018-05-10,2018,5
9,Capital Bra,5 Songs in einer Nacht,Team Kuku,4,1,2018-05-04,2018-05-10,2018,5
10,Dennis Lloyd,Nevermind,Warner Music International,6,8,2018-05-04,2018-05-10,2018,5
11,Ariana Grande,No Tears Left To Cry,Universal,2,2,2018-05-04,2018-05-10,2018,5
12,Die Fantastischen Vier feat. Clueso,Zusammen,Columbia,6,12,2018-05-04,2018-05-10,2018,5
13,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,Atlantic,15,3,2018-05-04,2018-05-10,2018,5
14,Kygo feat. Miguel,Remind Me To Forget,Kygo,7,14,2018-05-04,2018-05-10,2018,5
15,Luis Fonsi & Demi Lovato,Ã‰chame la culpa,Universal,24,6,2018-05-04,2018-05-10,2018,5
16,Post Malone,Better Now,Universal,1,16,2018-05-04,2018-05-10,2018,5
17,Robin Schulz & Marc Scibilia,Unforgettable,Warner Music Germany,11,13,2018-05-04,2018-05-10,2018,5
18,Nicky Jam x J Balvin,X,Sony Music,9,14,2018-05-04,2018-05-10,2018,5
19,Sean Paul + David Guetta feat. Becky G,Mad Love,Island,11,10,2018-05-04,2018-05-10,2018,5
20,Drake,God's Plan,Motown,15,1,2018-05-04,2018-05-10,2018,5
21,Drake,Nice For What,Young Money,4,9,2018-05-04,2018-05-10,2018,5
22,Kontra K feat. AK Ausser Kontrolle & Gzuz,Setz dich,BMG,1,22,2018-05-04,2018-05-10,2018,5
23,Post Malone feat. Ty Dolla $ign,Psycho,Universal,10,6,2018-05-04,2018-05-10,2018,5
24,RIN,Nike,Division,1,24,2018-05-04,2018-05-10,2018,5
25,Justin Timberlake feat. Chris Stapleton,Say Something,RCA International,14,9,2018-05-04,2018-05-10,2018,5
26,George Ezra,Paradise,Columbia,9,24,2018-05-04,2018-05-10,2018,5
27,Zedd / Maren Morris / Grey,The Middle,Interscope,14,15,2018-05-04,2018-05-10,2018,5
28,The Chainsmokers,Sick Boy,Columbia,15,5,2018-05-04,2018-05-10,2018,5
29,Lil Dicky feat. Chris Brown,Freaky Friday,Commission Records,7,21,2018-05-04,2018-05-10,2018,5
30,Tom Walker,Leave A Light On,Relentless Records,18,8,2018-05-04,2018-05-10,2018,5
31,Rea Garvey feat. Kool Savas,Is It Love?,Universal Domestic Island,14,20,2018-05-04,2018-05-10,2018,5
32,Ed Sheeran,Perfect,Atlantic,40,1,2018-05-04,2018-05-10,2018,5
33,Sun Diego,Eloah,BBM Records,4,6,2018-05-04,2018-05-10,2018,5
34,Post Malone feat. 21 Savage,Rockstar,Universal,33,2,2018-05-04,2018-05-10,2018,5
35,Namika feat. Black M,Je ne parle pas franÃ§ais (Beatgees Remix),Jive Germany,3,35,2018-05-04,2018-05-10,2018,5
36,Jax Jones feat. Ina Wroldsen,Breathe,Polydor,17,15,2018-05-04,2018-05-10,2018,5
37,Bausa,Was du Liebe nennst,Warner Music Germany,31,1,2018-05-04,2018-05-10,2018,5
38,RAF Camora,Maserati,Indipendenza,2,11,2018-05-04,2018-05-10,2018,5
39,Rooz x MoTrip,Immer wieder,Universal Domestic Urban,8,25,2018-05-04,2018-05-10,2018,5
40,David Guetta / Martin Garrix / Brooks,Like I Do,Parlophone Label Group,10,23,2018-05-04,2018-05-10,2018,5
41,Eli,Change Your Mind,Prime Entertainment Records,3,41,2018-05-04,2018-05-10,2018,5
42,Shawn Mendes,In My Blood,Island,6,8,2018-05-04,2018-05-10,2018,5
43,Azet,Ãœberlebt,KMN Gang,5,28,2018-05-04,2018-05-10,2018,5
44,Alvaro Soler,La cintura,Airforce1,5,44,2018-05-04,2018-05-10,2018,5
45,Avicii,Wake Me Up!,Virgin Records,61,1,2018-05-04,2018-05-10,2018,5
46,Dua Lipa,IDGAF,Universal Domestic Urban,15,12,2018-05-04,2018-05-10,2018,5
47,Luciano [DE],Roli,Universal Domestic Urban,3,34,2018-05-04,2018-05-10,2018,5
48,Camila Cabello feat. Young Thug,Havana,Epic,37,2,2018-05-04,2018-05-10,2018,5
49,"Cardi B, Bad Bunny & J Balvin",I Like It,Atlantic,3,41,2018-05-04,2018-05-10,2018,5
50,LEA,Leiser,Four Music,22,13,2018-05-04,2018-05-10,2018,5
51,Post Malone,Paranoid,Universal,1,51,2018-05-04,2018-05-10,2018,5
52,Wincent Weiss,An Wunder,Universal Domestic Vertigo,3,18,2018-05-04,2018-05-10,2018,5
53,Felix Jaehn feat. Marc E. Bassy & Gucci Mane,Cool,Virgin Records,12,39,2018-05-04,2018-05-10,2018,5
54,Gzuz feat. LX,DrÃ¼ck drÃ¼ck,Universal Domestic Vertigo,5,11,2018-05-04,2018-05-10,2018,5
55,Moe Phoenix,Mama / Baba,Life Is Pain,2,46,2018-05-04,2018-05-10,2018,5
56,Liam Payne & Rita Ora,For You (Fifty Shades Freed),Republic Records,17,1,2018-05-04,2018-05-10,2018,5
57,Avicii feat. Rita Ora,Lonely Together,Virgin Records,29,24,2018-05-04,2018-05-10,2018,5
58,Avicii feat. Sandro Cavazza,Without You,Virgin Records,18,18,2018-05-04,2018-05-10,2018,5
59,Lost Frequencies & Zonderling,Crazy,Kontor Records,19,13,2018-05-04,2018-05-10,2018,5
60,Lost Frequencies feat. James Blunt,Melody,Kontor Records,1,60,2018-05-04,2018-05-10,2018,5
