current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,"KitschKrieg feat. Trettmann, Gringo, Ufo361 & Gzuz",Standard,SoulForce Records,2,1,2018-11-02,2018-11-08,2018,11
2,Capital Bra,Allein,Bushido,1,2,2018-11-02,2018-11-08,2018,11
3,Luciano [DE],Meer,Universal Domestic Urban,1,3,2018-11-02,2018-11-08,2018,11
4,Capital Bra feat. Xatar x SAMY,Ich liebe es,Bushido,1,4,2018-11-02,2018-11-08,2018,11
5,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,21,1,2018-11-02,2018-11-08,2018,11
6,Calvin Harris & Sam Smith,Promises,Columbia,11,2,2018-11-02,2018-11-08,2018,11
7,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,13,1,2018-11-02,2018-11-08,2018,11
8,"DJ Snake feat. Selena Gomez, Ozuna & Cardi B",Taki Taki,Geffen Records,5,8,2018-11-02,2018-11-08,2018,11
9,Panic! At The Disco,High Hopes,Atlantic,13,6,2018-11-02,2018-11-08,2018,11
10,Capital Bra feat. Luciano & Eno,Roli Glitzer Glitzer,Team Kuku,2,1,2018-11-02,2018-11-08,2018,11
11,Marshmello & Bastille,Happier,Astralwerk,11,9,2018-11-02,2018-11-08,2018,11
12,Dean Lewis,Be Alright,Universal,11,12,2018-11-02,2018-11-08,2018,11
13,Rita Ora,Let You Love Me,Atlantic,6,13,2018-11-02,2018-11-08,2018,11
14,Lady Gaga & Bradley Cooper,Shallow,Interscope,5,10,2018-11-02,2018-11-08,2018,11
15,Bonez MC & RAF Camora feat. Gzuz,Kokain,Universal Domestic Vertigo,7,1,2018-11-02,2018-11-08,2018,11
16,XXXTentacion x Lil Pump feat. Maluma & Swae Lee,Arms Around You,Warner Music International,1,16,2018-11-02,2018-11-08,2018,11
17,Sido,Tausend Tattoos,Universal Domestic Urban,1,17,2018-11-02,2018-11-08,2018,11
18,Loredana x Mozzik,Bonnie & Clyde,Loredana,7,3,2018-11-02,2018-11-08,2018,11
19,RAF Camora,In meiner Zone 2.0,Indipendenza,1,19,2018-11-02,2018-11-08,2018,11
20,Bonez MC & RAF Camora,Nummer unterdrückt,Universal Domestic Vertigo,4,3,2018-11-02,2018-11-08,2018,11
21,Loud Luxury feat. Brando,Body,Kontor Records,23,7,2018-11-02,2018-11-08,2018,11
22,LEA x Cyril,Immer wenn wir uns sehn,Four Music,11,16,2018-11-02,2018-11-08,2018,11
23,RIN,Dior 2001,Division,11,4,2018-11-02,2018-11-08,2018,11
24,"Benny Blanco, Halsey & Khalid",Eastside,Universal,16,15,2018-11-02,2018-11-08,2018,11
25,Dardan,Facetime,Hypnotize Entertainment,11,7,2018-11-02,2018-11-08,2018,11
26,Armin van Buuren,Blah Blah Blah,Kontor Records,16,11,2018-11-02,2018-11-08,2018,11
27,Imagine Dragons,Natural,Interscope,11,27,2018-11-02,2018-11-08,2018,11
28,Capital Bra feat. Juju,Melodien,Bushido,13,1,2018-11-02,2018-11-08,2018,11
29,Maroon 5 feat. Cardi B,Girls Like You,Interscope,22,9,2018-11-02,2018-11-08,2018,11
30,Capital Bra feat. Samra & AK Ausserkontrolle,Fightclub,Bushido,3,3,2018-11-02,2018-11-08,2018,11
31,Veysel feat. Gzuz,UFF,Bela Boyz,6,3,2018-11-02,2018-11-08,2018,11
32,George Ezra,Shotgun,Columbia,15,12,2018-11-02,2018-11-08,2018,11
33,Leon Machère,Copacabana,PMR Music,14,13,2018-11-02,2018-11-08,2018,11
34,Luciano [DE],MoneyGram,Universal Domestic Urban,5,7,2018-11-02,2018-11-08,2018,11
35,Kanye West & Lil Pump,I Love It,Def Jam,8,9,2018-11-02,2018-11-08,2018,11
36,Kollegah,Löwe,Alpha Music Empire,1,36,2018-11-02,2018-11-08,2018,11
37,Bad Bunny feat. Drake,Mia,OVO Sound,3,26,2018-11-02,2018-11-08,2018,11
38,Fler,Keinen wie mich,Maskulin,1,38,2018-11-02,2018-11-08,2018,11
39,El Profesor,Bella ciao (Hugel Remix),Kontor Records,25,2,2018-11-02,2018-11-08,2018,11
40,Ava Max,Sweet But Psycho,Atlantic,2,40,2018-11-02,2018-11-08,2018,11
41,Jonas Blue feat. Jack & Jack,Rise,Virgin Records,23,8,2018-11-02,2018-11-08,2018,11
42,Kodak Black feat. Travis Scott & Offset,Zeze,Atlantic,3,37,2018-11-02,2018-11-08,2018,11
43,Bonez MC & RAF Camora,Risiko,Universal Domestic Vertigo,10,2,2018-11-02,2018-11-08,2018,11
44,Bausa,Vagabund,Warner Music Germany,10,10,2018-11-02,2018-11-08,2018,11
45,Clean Bandit feat. Demi Lovato,Solo,Atlantic,24,1,2018-11-02,2018-11-08,2018,11
46,Post Malone & Swae Lee,Sunflower,Universal,2,40,2018-11-02,2018-11-08,2018,11
47,Lil Peep & XXXTentacion,Falling Down,Columbia,6,12,2018-11-02,2018-11-08,2018,11
48,Josh.,Cordula Grün,echopilot music,10,27,2018-11-02,2018-11-08,2018,11
49,Eno,Mercedes,Alles Oder Nix Records,15,6,2018-11-02,2018-11-08,2018,11
50,Aya Nakamura feat. Loredana,Djadja (Remix),Rec. 118,4,45,2018-11-02,2018-11-08,2018,11
51,Summer Cem & Bausa,Casanova,Banger Musik,23,4,2018-11-02,2018-11-08,2018,11
52,Larsito & Mandy Capristo,Si es amor,Jive Germany,1,52,2018-11-02,2018-11-08,2018,11
53,Felix Jaehn feat. R. City & Bori,Jennie,Virgin Records,20,40,2018-11-02,2018-11-08,2018,11
54,Kygo feat. Sandro Cavazza,Happy Now,Kygo,1,54,2018-11-02,2018-11-08,2018,11
55,Bushido feat. Capital Bra,Inshallah,Bushido,5,3,2018-11-02,2018-11-08,2018,11
56,Halsey,Without Me,Capitol,4,55,2018-11-02,2018-11-08,2018,11
57,Khalid,Better,Right Hand Music Group,7,49,2018-11-02,2018-11-08,2018,11
58,Nimo & Capo,Lean,Universal Domestic Urban,3,12,2018-11-02,2018-11-08,2018,11
59,Ed Sheeran,Perfect,Atlantic,66,1,2018-11-02,2018-11-08,2018,11
60,Dua Lipa & Blackpink,Kiss And Make Up,Universal Domestic Urban,2,52,2018-11-02,2018-11-08,2018,11
61,Dennis Lloyd,Nevermind,Warner Music International,32,3,2018-11-02,2018-11-08,2018,11
62,Jason Derulo x David Guetta feat. Nicki Minaj and Willy William,Goodbye,Beluga Heights,10,47,2018-11-02,2018-11-08,2018,11
63,David Guetta feat. Anne-Marie,Don't Leave Me Alone,Parlophone Label Group,14,32,2018-11-02,2018-11-08,2018,11
64,Calvin Harris & Dua Lipa,One Kiss,Columbia,30,1,2018-11-02,2018-11-08,2018,11
65,Bonez MC & RAF Camora,Ja Mann!,Universal Domestic Vertigo,4,5,2018-11-02,2018-11-08,2018,11
