current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Ava Max,Sweet But Psycho,Atlantic,5,1,2018-11-23,2018-11-29,2018,11
2,Sido,Tausend Tattoos,Universal Domestic Urban,4,2,2018-11-23,2018-11-29,2018,11
3,Samra,Cataleya,Bushido,2,1,2018-11-23,2018-11-29,2018,11
4,"KitschKrieg feat. Trettmann, Gringo, Ufo361 & Gzuz",Standard,SoulForce Records,5,1,2018-11-23,2018-11-29,2018,11
5,RAF Camora & AriBeatz feat. Sofiane,Perfekt,Andere Liga,1,5,2018-11-23,2018-11-29,2018,11
6,Luciano feat. Nimo,Valentino Camouflage,Universal Domestic Urban,1,6,2018-11-23,2018-11-29,2018,11
7,Panic! At The Disco,High Hopes,Atlantic,16,6,2018-11-23,2018-11-29,2018,11
8,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,24,1,2018-11-23,2018-11-29,2018,11
9,Dean Lewis,Be Alright,Universal,14,9,2018-11-23,2018-11-29,2018,11
10,Capital Bra feat. Xatar x SAMY,Ich liebe es,Bushido,4,3,2018-11-23,2018-11-29,2018,11
11,Luciano [DE],Meer,Universal Domestic Urban,4,3,2018-11-23,2018-11-29,2018,11
12,"DJ Snake feat. Selena Gomez, Ozuna & Cardi B",Taki Taki,Geffen Records,8,8,2018-11-23,2018-11-29,2018,11
13,Rita Ora,Let You Love Me,Atlantic,9,12,2018-11-23,2018-11-29,2018,11
14,Calvin Harris & Sam Smith,Promises,Columbia,14,2,2018-11-23,2018-11-29,2018,11
15,Capital Bra,Allein,Bushido,4,2,2018-11-23,2018-11-29,2018,11
16,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,16,1,2018-11-23,2018-11-29,2018,11
17,Ariana Grande,"Thank U, Next",Universal,3,14,2018-11-23,2018-11-29,2018,11
18,Marshmello & Bastille,Happier,Astralwerk,14,9,2018-11-23,2018-11-29,2018,11
19,Lady Gaga & Bradley Cooper,Shallow,Interscope,8,10,2018-11-23,2018-11-29,2018,11
20,Imagine Dragons,Natural,Interscope,14,16,2018-11-23,2018-11-29,2018,11
21,XXXTentacion x Lil Pump feat. Maluma & Swae Lee,Arms Around You,Warner Music International,4,16,2018-11-23,2018-11-29,2018,11
