current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Juju x Loredana,Kein Wort,Jinx Music,2,1,2020-01-31,2020-02-06,2020,1
2,The Weeknd,Blinding Lights,Republic Records,9,1,2020-01-31,2020-02-06,2020,1
3,Gzuz,Donuts,187 Strassenbande,1,3,2020-01-31,2020-02-06,2020,1
4,Samra x Elif,Zu Ende,Urban,1,4,2020-01-31,2020-02-06,2020,1
5,Tones And I,Dance Monkey,Bad Batch Records,25,1,2020-01-31,2020-02-06,2020,1
6,Eno x Nimo,Kommunikation,Alles Oder Nix Records,1,6,2020-01-31,2020-02-06,2020,1
7,Apache 207,Roller,SME - Two Sides,23,1,2020-01-31,2020-02-06,2020,1
8,Ali Gatie,What If I Told You That I Love You,Li$N,1,8,2020-01-31,2020-02-06,2020,1
9,Dardan,6AM.........,Hypnotize Entertainment,3,4,2020-01-31,2020-02-06,2020,1
10,Ufo361 feat. Future,Big Drip,Stay High,2,2,2020-01-31,2020-02-06,2020,1
11,Topic feat. A7S,Breaking Me,Virgin Records,4,11,2020-01-31,2020-02-06,2020,1
12,Regard,Ride It,B1 Recordings,19,4,2020-01-31,2020-02-06,2020,1
13,Jamule,Ich hol dich ab,Life Is Pain,3,5,2020-01-31,2020-02-06,2020,1
14,Roddy Ricch,The Box,Atlantic,4,13,2020-01-31,2020-02-06,2020,1
15,Bausa x Joshi Mizu x Maxwell,Skifahren,SME - RBK,11,4,2020-01-31,2020-02-06,2020,1
16,SAINt JHN,Roses (Imanbek Remix),B1 Recordings,9,16,2020-01-31,2020-02-06,2020,1
17,Trevor Daniel,Falling,Alamo Records,4,13,2020-01-31,2020-02-06,2020,1
18,RIN,Alien,SME - Division,8,8,2020-01-31,2020-02-06,2020,1
19,Future feat. Drake,Life Is Good,SME - Epic,3,8,2020-01-31,2020-02-06,2020,1
20,Dua Lipa,Don't Start Now,Urban,13,10,2020-01-31,2020-02-06,2020,1
21,Apache 207,200 km/h,SME - Two Sides,19,4,2020-01-31,2020-02-06,2020,1
