current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Shawn Mendes & Camila Cabello,Señorita,Island,9,1,2019-08-23,2019-08-29,2019,8
2,Loredana feat. Mozzik,Eiskalt,Loredana,3,2,2019-08-23,2019-08-29,2019,8
3,Luciano [DE],Yeah,Universal Domestic Urban,1,3,2019-08-23,2019-08-29,2019,8
4,DJ Snake & J Balvin feat. Tyga,Loco contigo,Geffen Records,10,3,2019-08-23,2019-08-29,2019,8
5,Ed Sheeran feat. Khalid,Beautiful People,Atlantic,8,5,2019-08-23,2019-08-29,2019,8
6,Lil Nas X,Old Town Road,SME - Columbia,21,1,2019-08-23,2019-08-29,2019,8
7,Meduza feat. Goodboys,Piece Of Your Heart,Virgin Records,16,4,2019-08-23,2019-08-29,2019,8
8,Billie Eilish,Bad Guy,Universal,21,4,2019-08-23,2019-08-29,2019,8
9,Capo,Run Run Run,Warner Music Germany,3,6,2019-08-23,2019-08-29,2019,8
10,Capital Bra x Samra,Tilidin,Universal Domestic Urban,9,1,2019-08-23,2019-08-29,2019,8
11,Ed Sheeran & Justin Bieber,I Don't Care,Atlantic,15,2,2019-08-23,2019-08-29,2019,8
12,Juju feat. Henning May,Vermissen,Jinx Music,16,1,2019-08-23,2019-08-29,2019,8
13,Sarah Connor,Vincent,Universal Domestic Polydor,20,9,2019-08-23,2019-08-29,2019,8
14,Loredana,Jetzt rufst du an,Loredana,7,2,2019-08-23,2019-08-29,2019,8
15,Summer Cem feat. KC Rebell,Rollerblades,Banger Musik,2,8,2019-08-23,2019-08-29,2019,8
16,Younotus & Janieck & Senex,Narcotic,B1 Recordings,11,16,2019-08-23,2019-08-29,2019,8
17,Ufo361 feat. RAF Camora,Nummer,Stay High,4,2,2019-08-23,2019-08-29,2019,8
18,Vize feat. Laniia,Stars,Kontor Records,9,18,2019-08-23,2019-08-29,2019,8
19,Tones And I,Dance Monkey,Bad Batch Records,2,19,2019-08-23,2019-08-29,2019,8
20,LUM!X & Gabry Ponte,Monster,Spinnin' Records,4,20,2019-08-23,2019-08-29,2019,8
21,Samra & Capital Bra,Wieder Lila,Universal Domestic Urban,14,1,2019-08-23,2019-08-29,2019,8
22,Kygo x Whitney Houston,Higher Love,SME - RCA International,8,22,2019-08-23,2019-08-29,2019,8
23,Mero x Brado,Olé Olé,Groove Attack TraX,2,13,2019-08-23,2019-08-29,2019,8
24,OneRepublic,Rescue Me,Interscope,14,24,2019-08-23,2019-08-29,2019,8
25,Robin Schulz feat. Harlœ,All This Love,Warner Music Germany,15,24,2019-08-23,2019-08-29,2019,8
26,Post Malone feat. Young Thug,Goodbyes,Republic Records,7,16,2019-08-23,2019-08-29,2019,8
27,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,29,18,2019-08-23,2019-08-29,2019,8
28,Summer Cem feat. Capital Bra,Diamonds,Banger Musik,10,3,2019-08-23,2019-08-29,2019,8
29,Lena x Nico Santos,Better,Universal Domestic Polydor,1,29,2019-08-23,2019-08-29,2019,8
30,Olexesh,9mm Bang,Universal Domestic Urban,1,30,2019-08-23,2019-08-29,2019,8
31,Dimitri Vegas & Like Mike / David Guetta / Daddy Yankee / Afro Bros / Natti Natasha,Instagram,SME - Epic,4,31,2019-08-23,2019-08-29,2019,8
32,The Chainsmokers & Illenium feat. Lennon Stella,Takeaway,SME - Columbia,4,32,2019-08-23,2019-08-29,2019,8
33,Shirin David feat. Maître Gims,On Off,Shirin David Music,8,3,2019-08-23,2019-08-29,2019,8
34,Ufo361 feat. Data Luv,Shot,Stay High,8,4,2019-08-23,2019-08-29,2019,8
35,Samra x Capital Bra,Zombie,Universal Domestic Urban,6,1,2019-08-23,2019-08-29,2019,8
36,Daddy Yankee feat. Snow,Con calma,Universal,27,6,2019-08-23,2019-08-29,2019,8
37,R3hab x A Touch Of Class,All Around The World (La La La),Virgin Records,12,29,2019-08-23,2019-08-29,2019,8
38,Sero el Mero,Telefon,Groove Attack TraX,1,38,2019-08-23,2019-08-29,2019,8
39,"Trettmann, KitschKrieg & Gzuz",Du weißt,Soulforce/BMG,3,15,2019-08-23,2019-08-29,2019,8
40,Pedro Capó,Calma,Sony Music,12,33,2019-08-23,2019-08-29,2019,8
41,KC Rebell & RAF Camora,Neptun,Rebell Army,5,2,2019-08-23,2019-08-29,2019,8
42,Blanco Brown,The Git Up,Broken Bow Records,3,42,2019-08-23,2019-08-29,2019,8
43,Sam Smith,How Do You Sleep?,Capitol,5,43,2019-08-23,2019-08-29,2019,8
44,Lil Tecca,Ran$om,Republic Records,3,44,2019-08-23,2019-08-29,2019,8
45,Mabel [UK],Don't Call Me Up,Polydor,27,10,2019-08-23,2019-08-29,2019,8
46,Grungo x Puls feat. kontra K,Champions,SME - SLS Music,1,46,2019-08-23,2019-08-29,2019,8
47,Bausa,Mary,Warner Music Germany,21,8,2019-08-23,2019-08-29,2019,8
48,Summer Cem x Gringo,Yallah Goodbye,Banger Musik,7,5,2019-08-23,2019-08-29,2019,8
49,Ariana Grande & Social House,Boyfriend,Republic Records,3,23,2019-08-23,2019-08-29,2019,8
50,Ufo361 feat. Yung Hurn,Lost,Stay High,2,18,2019-08-23,2019-08-29,2019,8
51,Pietro Lombardi,Macarena,Universal Domestic Polydor,3,3,2019-08-23,2019-08-29,2019,8
52,Dominic Fike,3 Nights,SME - Columbia,18,36,2019-08-23,2019-08-29,2019,8
