current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
20,David Guetta & Sia,Flames,Parlophone Label Group,18,7,2018-07-27,2018-08-02,2018,7
21,Capital Bra,One Night Stand,Team Kuku,9,1,2018-07-27,2018-08-02,2018,7
22,"Cardi B, Bad Bunny & J Balvin",I Like It,Atlantic,15,22,2018-07-27,2018-08-02,2018,7
23,Capital Bra feat. Ufo361,Neymar,Team Kuku,13,1,2018-07-27,2018-08-02,2018,7
24,Post Malone,Better Now,Universal,13,11,2018-07-27,2018-08-02,2018,7
25,Kygo & Imagine Dragons,Born To Be Yours,B1 Recordings,6,25,2018-07-27,2018-08-02,2018,7
26,Kontra K,Hoch,BMG,1,26,2018-07-27,2018-08-02,2018,7
27,Loredana,Sonnenbrille,Loredana,6,12,2018-07-27,2018-08-02,2018,7
28,Tiësto & Dzeko feat. Preme & Post Malone,Jackie Chan,Virgin Records,6,28,2018-07-27,2018-08-02,2018,7
29,Robin Schulz & Piso 21,Oh Child,Warner Music Germany,5,29,2018-07-27,2018-08-02,2018,7
30,Anne-Marie,2002,Atlantic,10,30,2018-07-27,2018-08-02,2018,7
31,Lost Frequencies feat. James Blunt,Melody,Kontor Records,13,26,2018-07-27,2018-08-02,2018,7
32,Noizy feat. RAF Camora,Toto,Warner Music Germany,6,18,2018-07-27,2018-08-02,2018,7
33,Ariana Grande,God Is A Woman,Universal,2,20,2018-07-27,2018-08-02,2018,7
34,Ufo361 feat. RAF Camora,Paradies,Stay High,2,16,2018-07-27,2018-08-02,2018,7
35,Eli,Change Your Mind,Prime Entertainment Records,15,14,2018-07-27,2018-08-02,2018,7
36,Summer Cem feat. Veysel,Santorini,Banger Musik,3,15,2018-07-27,2018-08-02,2018,7
37,Capital Bra,Berlin lebt,Team Kuku,7,1,2018-07-27,2018-08-02,2018,7
38,Martin Garrix feat. Khalid,Ocean,B1 Recordings,6,38,2018-07-27,2018-08-02,2018,7
39,Summer Cem,Tamam Tamam,Banger Musik,14,7,2018-07-27,2018-08-02,2018,7
40,Felix Jaehn feat. R. City & Bori,Jennie,Virgin Records,6,40,2018-07-27,2018-08-02,2018,7
41,"Alle Farben, Kelvin Jones & Younotus",Only Thing We Know,B1 Recordings,4,41,2018-07-27,2018-08-02,2018,7
42,Nico Santos,Safe,Virgin Records,4,42,2018-07-27,2018-08-02,2018,7
43,Juice WRLD,Lucid Dreams (Forget Me),Juice WRLD Mixtape,8,36,2018-07-27,2018-08-02,2018,7
44,Ed Sheeran,Perfect,Atlantic,52,1,2018-07-27,2018-08-02,2018,7
45,XXXTentacion,Sad!,Bad Vibes Forever,14,12,2018-07-27,2018-08-02,2018,7
46,Selena Gomez,Back To You,Interscope,11,19,2018-07-27,2018-08-02,2018,7
47,Ariana Grande,No Tears Left To Cry,Universal,14,2,2018-07-27,2018-08-02,2018,7
48,Eno,Penthouse,Alles Oder Nix Records,6,30,2018-07-27,2018-08-02,2018,7
49,Drake feat. Michael Jackson,Don't Matter To Me,Republic Records,4,16,2018-07-27,2018-08-02,2018,7
50,Armin van Buuren,Blah Blah Blah,Kontor Records,2,50,2018-07-27,2018-08-02,2018,7
51,Nicky Jam x J Balvin,X,Sony Music,21,13,2018-07-27,2018-08-02,2018,7
52,Pietro Lombardi,Phänomenal,Universal Domestic Polydor,10,1,2018-07-27,2018-08-02,2018,7
53,Matt Simons,We Can Do Better,Pias,8,52,2018-07-27,2018-08-02,2018,7
54,5 Seconds Of Summer,Youngblood,Capitol,8,45,2018-07-27,2018-08-02,2018,7
55,Wincent Weiss,An Wunder,Universal Domestic Vertigo,15,12,2018-07-27,2018-08-02,2018,7
56,"KMN Gang feat. Azet, Miami Yacine, Nash & Zuna",KMN Member,KMN Gang,4,11,2018-07-27,2018-08-02,2018,7
57,Liam Payne & J Balvin,Familiar,Capitol,13,50,2018-07-27,2018-08-02,2018,7
58,Luis Fonsi & Demi Lovato,Échame la culpa,Universal,36,6,2018-07-27,2018-08-02,2018,7
59,Kontra K feat. RAF Camora,Fame,BMG,12,6,2018-07-27,2018-08-02,2018,7
60,Ed Sheeran,Happier,Atlantic,18,16,2018-07-27,2018-08-02,2018,7
61,Marshmello & Anne-Marie,Friends,Atlantic,24,1,2018-07-27,2018-08-02,2018,7
62,Imagine Dragons,Natural,Interscope,1,62,2018-07-27,2018-08-02,2018,7
63,Capital Bra feat. Capital T,Wann dann,Team Kuku,5,18,2018-07-27,2018-08-02,2018,7
64,Summer Cem,Alles vorbei,Banger Musik,1,64,2018-07-27,2018-08-02,2018,7
65,6ix9ine feat. Nicki Minaj & Murda Beatz,Fefe,ScumGang Records,1,65,2018-07-27,2018-08-02,2018,7
66,Capital Bra feat. King Khalil,Kennzeichen B-TK,Team Kuku,5,4,2018-07-27,2018-08-02,2018,7
67,Max Giesinger,Legenden,BMG,10,38,2018-07-27,2018-08-02,2018,7
68,Ed Sheeran,Shape Of You,Atlantic,81,1,2018-07-27,2018-08-02,2018,7
69,Kygo feat. Miguel,Remind Me To Forget,B1 Recordings,19,14,2018-07-27,2018-08-02,2018,7
70,"Benny Blanco, Halsey & Khalid",Eastside,Universal,2,64,2018-07-27,2018-08-02,2018,7
71,"Gringo feat. Maxwell, Moe Phoenix & Laruzo",Wake Up,SLS Music,2,48,2018-07-27,2018-08-02,2018,7
72,Nicky Jam feat. Will Smith & Era Istrefi,Live It Up,Sony Music,9,21,2018-07-27,2018-08-02,2018,7
73,Olexesh feat. Edin,Magisch,385ideal,23,1,2018-07-27,2018-08-02,2018,7
74,Luis Fonsi feat. Daddy Yankee,Despacito,Universal,78,1,2018-07-27,2018-08-02,2018,7
75,XXXTentacion,Changes,Bad Vibes Forever,7,13,2018-07-27,2018-08-02,2018,7
76,Alle Farben & Rhodes,H.O.L.Y.,B1 Recordings,10,65,2018-07-27,2018-08-02,2018,7
77,Drake,God's Plan,Motown,27,1,2018-07-27,2018-08-02,2018,7
78,George Ezra,Shotgun,Columbia,1,78,2018-07-27,2018-08-02,2018,7
79,Bausa,Was du Liebe nennst,Warner Music Germany,43,1,2018-07-27,2018-08-02,2018,7
80,AK Ausserkontrolle,XY,Universal Domestic Vertigo,1,80,2018-07-27,2018-08-02,2018,7
81,Jason Derulo,Colors,Beluga Heights,17,47,2018-07-27,2018-08-02,2018,7
82,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,Atlantic,27,3,2018-07-27,2018-08-02,2018,7
83,Capital Bra,5 Songs in einer Nacht,Team Kuku,16,1,2018-07-27,2018-08-02,2018,7
84,Drake,Nice For What,Young Money,16,9,2018-07-27,2018-08-02,2018,7
85,George Ezra,Paradise,Columbia,21,24,2018-07-27,2018-08-02,2018,7
86,Ramz,Barking,Polydor,22,4,2018-07-27,2018-08-02,2018,7
87,Nash,Unter Kontrolle,KMN Gang,1,87,2018-07-27,2018-08-02,2018,7
88,Shawn Mendes,In My Blood,Island,18,8,2018-07-27,2018-08-02,2018,7
89,Robin Schulz & Marc Scibilia,Unforgettable,Warner Music Germany,23,13,2018-07-27,2018-08-02,2018,7
90,Zedd & Elley Duhé,Happy Now,Umgri,1,90,2018-07-27,2018-08-02,2018,7
91,Camila Cabello feat. Young Thug,Havana,Epic,49,2,2018-07-27,2018-08-02,2018,7
92,Vanessa Mai feat. Olexesh,Wir 2 immer 1,Ariola,3,33,2018-07-27,2018-08-02,2018,7
93,XXXTentacion,Moonlight,Bad Vibes Forever,7,34,2018-07-27,2018-08-02,2018,7
94,LEA,Zu dir,Four Music,4,80,2018-07-27,2018-08-02,2018,7
95,Summer Cem feat. KC Rebell & Capital Bra,Chinchilla,Banger Musik,11,11,2018-07-27,2018-08-02,2018,7
96,Kay One feat. Pietro Lombardi,Señorita,Princekayone GmbH,44,1,2018-07-27,2018-08-02,2018,7
97,A$AP Rocky feat. Skepta,Praise The Lord (Da Shine),A$AP Worldwide,8,59,2018-07-27,2018-08-02,2018,7
98,Drake,Nonstop,Republic Records,4,28,2018-07-27,2018-08-02,2018,7
99,Bushido feat. Samra,Hades,Bushido,6,8,2018-07-27,2018-08-02,2018,7
100,Zedd / Maren Morris / Grey,The Middle,Interscope,24,15,2018-07-27,2018-08-02,2018,7
