current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Samra,Cataleya,Bushido,1,1,2018-11-16,2018-11-22,2018,11
2,"KitschKrieg feat. Trettmann, Gringo, Ufo361 & Gzuz",Standard,SoulForce Records,4,1,2018-11-16,2018-11-22,2018,11
3,Sido,Tausend Tattoos,Universal Domestic Urban,3,3,2018-11-16,2018-11-22,2018,11
4,Ava Max,Sweet But Psycho,Atlantic,4,4,2018-11-16,2018-11-22,2018,11
5,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,23,1,2018-11-16,2018-11-22,2018,11
6,Capital Bra feat. Xatar x SAMY,Ich liebe es,Bushido,3,3,2018-11-16,2018-11-22,2018,11
7,Panic! At The Disco,High Hopes,Atlantic,15,6,2018-11-16,2018-11-22,2018,11
8,Capital Bra,Allein,Bushido,3,2,2018-11-16,2018-11-22,2018,11
9,Luciano [DE],Meer,Universal Domestic Urban,3,3,2018-11-16,2018-11-22,2018,11
10,Dean Lewis,Be Alright,Universal,13,10,2018-11-16,2018-11-22,2018,11
11,"DJ Snake feat. Selena Gomez, Ozuna & Cardi B",Taki Taki,Geffen Records,7,8,2018-11-16,2018-11-22,2018,11
12,Calvin Harris & Sam Smith,Promises,Columbia,13,2,2018-11-16,2018-11-22,2018,11
13,Rita Ora,Let You Love Me,Atlantic,8,12,2018-11-16,2018-11-22,2018,11
14,Ariana Grande,"Thank U, Next",Universal,2,14,2018-11-16,2018-11-22,2018,11
15,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,15,1,2018-11-16,2018-11-22,2018,11
16,Imagine Dragons,Natural,Interscope,13,16,2018-11-16,2018-11-22,2018,11
17,Marshmello & Bastille,Happier,Astralwerk,13,9,2018-11-16,2018-11-22,2018,11
18,Lady Gaga & Bradley Cooper,Shallow,Interscope,7,10,2018-11-16,2018-11-22,2018,11
19,Capital Bra feat. Luciano & Eno,Roli Glitzer Glitzer,Team Kuku,4,1,2018-11-16,2018-11-22,2018,11
20,Bonez MC & RAF Camora feat. Gzuz,Kokain,Universal Domestic Vertigo,9,1,2018-11-16,2018-11-22,2018,11
21,Loud Luxury feat. Brando,Body,Kontor Records,25,7,2018-11-16,2018-11-22,2018,11
22,LEA x Cyril,Immer wenn wir uns sehn,Four Music,13,16,2018-11-16,2018-11-22,2018,11
23,XXXTentacion x Lil Pump feat. Maluma & Swae Lee,Arms Around You,Warner Music International,3,16,2018-11-16,2018-11-22,2018,11
24,"Benny Blanco, Halsey & Khalid",Eastside,Universal,18,15,2018-11-16,2018-11-22,2018,11
25,Loredana x Mozzik,Bonnie & Clyde,Loredana,9,3,2018-11-16,2018-11-22,2018,11
26,Dardan,Facetime,Hypnotize Entertainment,13,7,2018-11-16,2018-11-22,2018,11
27,RIN,Dior 2001,Division,13,4,2018-11-16,2018-11-22,2018,11
28,Bonez MC & RAF Camora,Nummer unterdrückt,Universal Domestic Vertigo,6,3,2018-11-16,2018-11-22,2018,11
29,Armin van Buuren,Blah Blah Blah,Kontor Records,18,11,2018-11-16,2018-11-22,2018,11
30,Bad Bunny feat. Drake,Mia,OVO Sound,5,26,2018-11-16,2018-11-22,2018,11
31,Veysel,TGV,Universal Domestic Urban,2,29,2018-11-16,2018-11-22,2018,11
32,Imagine Dragons,Bad Liar,Interscope,1,32,2018-11-16,2018-11-22,2018,11
33,Capital Bra feat. Juju,Melodien,Bushido,15,1,2018-11-16,2018-11-22,2018,11
