current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Apache 207,BlÃ¤ulich,SME - Two Sides,2,1,2020-07-17,2020-07-23,2020,7
2,Kontra K feat. Samra,Tiefschwarz,BMG,1,2,2020-07-17,2020-07-23,2020,7
3,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),SME - Jawsh 685,5,2,2020-07-17,2020-07-23,2020,7
4,KC Rebell x Summer Cem feat. Loredana,Geh dein Weg,Banger Musik,1,4,2020-07-17,2020-07-23,2020,7
5,Ufo361,Emotions,Stay High,12,1,2020-07-17,2020-07-23,2020,7
6,DaBaby feat. Roddy Ricch,Rockstar,Interscope,13,3,2020-07-17,2020-07-23,2020,7
7,Pashanim,Airwaves,Urban,9,2,2020-07-17,2020-07-23,2020,7
8,Vize & Tom Gregory,Never Let Me Down,Kontor Records,12,8,2020-07-17,2020-07-23,2020,7
9,Mark Forster,Ãœbermorgen,SME - Marecs,11,7,2020-07-17,2020-07-23,2020,7
10,Robin Schulz & Wes,Alane,Warner Music Germany,4,10,2020-07-17,2020-07-23,2020,7
11,Miksu / Macloud / Summer Cem / Luciano / Jamule,XXL,Futura,3,2,2020-07-17,2020-07-23,2020,7
12,The Weeknd,Blinding Lights,Republic Records,33,1,2020-07-17,2020-07-23,2020,7
13,Apache 207,Boot,SME - Two Sides,6,1,2020-07-17,2020-07-23,2020,7
14,Azet & Albi,Sin City,Azet & Albi,1,14,2020-07-17,2020-07-23,2020,7
15,AK Ausserkontrolle x Bonez MC,In meinem Benz,XY Records,7,1,2020-07-17,2020-07-23,2020,7
16,SAINt JHN,Roses (Imanbek Remix),B1 Recordings,33,3,2020-07-17,2020-07-23,2020,7
17,Ava Max,Kings & Queens,Atlantic,18,16,2020-07-17,2020-07-23,2020,7
18,Apache 207,Fame,SME - Two Sides,10,1,2020-07-17,2020-07-23,2020,7
19,Luciano [DE],Nacht zu kurz,Urban,2,5,2020-07-17,2020-07-23,2020,7
20,Surf Mesa feat. Emilee,ILY (I Love You Baby),Astralwerk,17,7,2020-07-17,2020-07-23,2020,7
21,Bonez MC,Big Body Benz,187 Strassenbande,4,1,2020-07-17,2020-07-23,2020,7
22,Topic feat. A7S,Breaking Me,Virgin Records,28,3,2020-07-17,2020-07-23,2020,7
23,Capital Bra & Bozza,Ich weiÃŸ nicht mal wie sie heiÃŸt,Urban,4,3,2020-07-17,2020-07-23,2020,7
24,Twocolors,Lovefool,Virgin Records,4,24,2020-07-17,2020-07-23,2020,7
25,LEA & Capital Bra,7 Stunden,SME - Four Music,7,10,2020-07-17,2020-07-23,2020,7
26,Fourty,Weisser Rauch,Life Is Pain,12,19,2020-07-17,2020-07-23,2020,7
27,Nea,Some Say,SME - Milkshake,24,15,2020-07-17,2020-07-23,2020,7
28,Bozza x Samra,Unbekannt,Def Jam Germany,2,8,2020-07-17,2020-07-23,2020,7
29,Apache 207,Roller,SME - Two Sides,47,1,2020-07-17,2020-07-23,2020,7
30,Kynda Gray + RIN,Ayo Technology,SME - Division,3,7,2020-07-17,2020-07-23,2020,7
31,Tones And I,Dance Monkey,Bad Batch Records,49,1,2020-07-17,2020-07-23,2020,7
32,Harry Styles,Watermelon Sugar,SME - Columbia,5,32,2020-07-17,2020-07-23,2020,7
33,Zoe Wees,Control,Caroline Records,8,31,2020-07-17,2020-07-23,2020,7
34,Black Eyed Peas / Ozuna + J. Rey Soul,Mamacita,SME - Epic,12,31,2020-07-17,2020-07-23,2020,7
35,KC Rebell x Summer Cem,Fly,Banger Musik,7,4,2020-07-17,2020-07-23,2020,7
36,Bonez MC,Roadrunner,187 Strassenbande,8,1,2020-07-17,2020-07-23,2020,7
37,AK Ausserkontrolle,Gangster Queen,XY Records,2,15,2020-07-17,2020-07-23,2020,7
