current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
71,Drake,In My Feelings,Republic Records,1,71,2018-07-06,2018-07-12,2018,7
72,Ufo361,Vorbeikommen,Stay High,1,72,2018-07-06,2018-07-12,2018,7
73,Drake,Survival,Republic Records,1,73,2018-07-06,2018-07-12,2018,7
74,Drake,8 Out Of 10,Republic Records,1,74,2018-07-06,2018-07-12,2018,7
75,Rin,Avirex,Division,5,35,2018-07-06,2018-07-12,2018,7
76,Summer Cem,Crew,Banger Musik,3,28,2018-07-06,2018-07-12,2018,7
77,Bushido feat. Samra,Hades,Bushido,3,8,2018-07-06,2018-07-12,2018,7
78,Bausa,Was du Liebe nennst,Warner Music Germany,40,1,2018-07-06,2018-07-12,2018,7
79,Drake,I'm Upset,Young Money,1,79,2018-07-06,2018-07-12,2018,7
80,Luis Fonsi feat. Daddy Yankee,Despacito,Universal,75,1,2018-07-06,2018-07-12,2018,7
81,AK Ausserkontrolle,Alles schon gesehen,Universal Domestic Vertigo,1,81,2018-07-06,2018-07-12,2018,7
82,Drake,Mob Ties,Republic Records,1,82,2018-07-06,2018-07-12,2018,7
83,Drake feat. Jay-Z,Talk Up,Republic Records,1,83,2018-07-06,2018-07-12,2018,7
84,Ed Sheeran,Happier,Atlantic,15,16,2018-07-06,2018-07-12,2018,7
85,Alligatoah,Alli-Alligatoah,Trailerpark,1,85,2018-07-06,2018-07-12,2018,7
86,Robin Schulz & Marc Scibilia,Unforgettable,Warner Music Germany,20,13,2018-07-06,2018-07-12,2018,7
87,RIN,One Night,Division,2,36,2018-07-06,2018-07-12,2018,7
88,Robin Schulz & Piso 21,Oh Child,Warner Music Germany,2,79,2018-07-06,2018-07-12,2018,7
89,"DJ Antoine, Sido & Moe Phoenix",Yallah Habibi,Kontor Records,5,67,2018-07-06,2018-07-12,2018,7
90,Capital Bra,Giselle BÃ¼ndchen,Team Kuku,2,20,2018-07-06,2018-07-12,2018,7
91,Marteria & Casper,Champion Sound,Zwei Bernds tanken super,1,91,2018-07-06,2018-07-12,2018,7
92,Capital Bra feat. AK Ausserkontrolle,Darby,Team Kuku,2,23,2018-07-06,2018-07-12,2018,7
93,Rea Garvey feat. Kool Savas,Is It Love?,Universal Domestic Island,23,20,2018-07-06,2018-07-12,2018,7
94,Kalash feat. Damso,Mwaka Moon,Capitol,9,26,2018-07-06,2018-07-12,2018,7
95,Camila Cabello feat. Young Thug,Havana,Epic,46,2,2018-07-06,2018-07-12,2018,7
96,Nicki Minaj feat. Ariana Grande,Bed,Young Money,3,52,2018-07-06,2018-07-12,2018,7
97,Rita Ora / Cardi B / Bebe Rexha / Charli XCX,Girls,Atlantic,7,69,2018-07-06,2018-07-12,2018,7
98,Sean Paul + David Guetta feat. Becky G,Mad Love,Island,20,10,2018-07-06,2018-07-12,2018,7
99,Ed Sheeran,Shape Of You,Atlantic,78,1,2018-07-06,2018-07-12,2018,7
100,Nico Santos,Safe,Virgin Records,1,100,2018-07-06,2018-07-12,2018,7
