current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
35,Rin,Avirex,Division,2,35,2018-06-15,2018-06-21,2018,6
36,"Cardi B, Bad Bunny & J Balvin",I Like It,Atlantic,9,36,2018-06-15,2018-06-21,2018,6
37,Robin Schulz & Marc Scibilia,Unforgettable,Warner Music Germany,17,13,2018-06-15,2018-06-21,2018,6
38,Max Giesinger,Legenden,BMG,4,38,2018-06-15,2018-06-21,2018,6
39,George Ezra,Paradise,Columbia,15,24,2018-06-15,2018-06-21,2018,6
40,Sean Paul + David Guetta feat. Becky G,Mad Love,Island,17,10,2018-06-15,2018-06-21,2018,6
41,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,Atlantic,21,3,2018-06-15,2018-06-21,2018,6
42,Maroon 5 feat. Cardi B,Girls Like You,Interscope,2,42,2018-06-15,2018-06-21,2018,6
43,"Gzuz feat. Bonez MC, Maxwell & Ufo361",Ãœber Nacht,Universal Domestic Vertigo,4,6,2018-06-15,2018-06-21,2018,6
44,Kalash feat. Damso,Mwaka Moon,Capitol,6,26,2018-06-15,2018-06-21,2018,6
45,Drake,Nice For What,Young Money,10,9,2018-06-15,2018-06-21,2018,6
46,Gzuz,Â¿Warum?,Universal Domestic Vertigo,5,4,2018-06-15,2018-06-21,2018,6
47,Ed Sheeran,Perfect,Atlantic,46,1,2018-06-15,2018-06-21,2018,6
48,Michael Schulte,You Let Me Walk Alone,Very Us Records,6,3,2018-06-15,2018-06-21,2018,6
49,Gzuz,Wolke 7,Universal Domestic Vertigo,3,9,2018-06-15,2018-06-21,2018,6
50,Liam Payne & J Balvin,Familiar,Capitol,7,50,2018-06-15,2018-06-21,2018,6
51,Bausa,Was du Liebe nennst,Warner Music Germany,37,1,2018-06-15,2018-06-21,2018,6
52,Rea Garvey feat. Kool Savas,Is It Love?,Universal Domestic Island,20,20,2018-06-15,2018-06-21,2018,6
53,Ed Sheeran,Happier,Atlantic,12,16,2018-06-15,2018-06-21,2018,6
54,Dardan und Nimo,Piccos,Universal Domestic Urban,3,32,2018-06-15,2018-06-21,2018,6
55,Jason Derulo,Colors,Beluga Heights,11,55,2018-06-15,2018-06-21,2018,6
56,Drake,God's Plan,Motown,21,1,2018-06-15,2018-06-21,2018,6
57,Lil Dicky feat. Chris Brown,Freaky Friday,BMG,13,21,2018-06-15,2018-06-21,2018,6
58,Juice WRLD,Lucid Dreams (Forget Me),Juice WRLD Mixtape,2,58,2018-06-15,2018-06-21,2018,6
59,A$AP Rocky feat. Skepta,Praise The Lord (Da Shine),A$AP Worldwide,3,59,2018-06-15,2018-06-21,2018,6
60,Tom Walker,Leave A Light On,Relentless Records,24,8,2018-06-15,2018-06-21,2018,6
61,5 Seconds Of Summer,Youngblood,Capitol,2,61,2018-06-15,2018-06-21,2018,6
62,Juri feat. Sun Diego & Scenzah,Bella ciao,Chapter One,1,62,2018-06-15,2018-06-21,2018,6
63,Gzuz feat. Bonez MC,Was erlebt,Universal Domestic Vertigo,7,3,2018-06-15,2018-06-21,2018,6
64,Loud Luxury feat. Brando,Body,Kontor Records,3,64,2018-06-15,2018-06-21,2018,6
65,Camila Cabello feat. Young Thug,Havana,Epic,43,2,2018-06-15,2018-06-21,2018,6
66,Alle Farben & Rhodes,H.O.L.Y.,B1 Recordings,4,66,2018-06-15,2018-06-21,2018,6
67,Kurdo,Bugatti Veyron,Universal Domestic Urban,4,41,2018-06-15,2018-06-21,2018,6
68,Luis Fonsi feat. Daddy Yankee,Despacito,Universal,72,1,2018-06-15,2018-06-21,2018,6
69,Rita Ora / Cardi B / Bebe Rexha / Charli XCX,Girls,Atlantic,4,69,2018-06-15,2018-06-21,2018,6
70,"Alle Farben, Kelvin Jones & Younotus",Only Thing We Know,B1 Recordings,1,70,2018-06-15,2018-06-21,2018,6
71,Zedd / Maren Morris / Grey,The Middle,Interscope,20,15,2018-06-15,2018-06-21,2018,6
72,Kay One feat. Pietro Lombardi,SeÃ±orita,Princekayone GmbH,40,1,2018-06-15,2018-06-21,2018,6
73,Jonas Blue feat. Jack & Jack,Rise,Positiva,3,73,2018-06-15,2018-06-21,2018,6
74,"DJ Antoine, Sido & Moe Phoenix",Yallah Habibi,Kontor Records,2,74,2018-06-15,2018-06-21,2018,6
75,David Guetta / Martin Garrix / Brooks,Like I Do,Parlophone Label Group,16,23,2018-06-15,2018-06-21,2018,6
76,Jax Jones feat. Ina Wroldsen,Breathe,Polydor,23,15,2018-06-15,2018-06-21,2018,6
77,Mark Forster feat. Gentleman,Like A Lion,Four Music,5,38,2018-06-15,2018-06-21,2018,6
78,Gzuz feat. Trettmann,Nur mit den Echten,Universal Domestic Vertigo,3,27,2018-06-15,2018-06-21,2018,6
79,Sun Diego,Eloah,BBM Records,10,6,2018-06-15,2018-06-21,2018,6
80,Post Malone feat. 21 Savage,Rockstar,Universal,39,2,2018-06-15,2018-06-21,2018,6
81,RIN,Need For Speed,Division,2,56,2018-06-15,2018-06-21,2018,6
82,Daddy Yankee,Dura,EMI,16,60,2018-06-15,2018-06-21,2018,6
83,Andreas Gabalier,Verdammt lang her,Electrola,2,76,2018-06-15,2018-06-21,2018,6
84,Matt Simons,We Can Do Better,Pias,2,84,2018-06-15,2018-06-21,2018,6
85,Anne-Marie,2002,Atlantic,4,72,2018-06-15,2018-06-21,2018,6
86,Kontra K,Oder nicht,BMG,9,25,2018-06-15,2018-06-21,2018,6
87,LEA,Leiser,Four Music,28,13,2018-06-15,2018-06-21,2018,6
88,Shawn Mendes feat. Khalid,Youth,Island,6,43,2018-06-15,2018-06-21,2018,6
89,Ed Sheeran,Shape Of You,Atlantic,75,1,2018-06-15,2018-06-21,2018,6
90,Andreas Gabalier,Hulapalu,Electrola,89,13,2018-06-15,2018-06-21,2018,6
91,Dua Lipa,IDGAF,Universal Domestic Urban,21,12,2018-06-15,2018-06-21,2018,6
92,Jess Glynne,I'll Be There,Atlantic,1,92,2018-06-15,2018-06-21,2018,6
93,Justin Timberlake feat. Chris Stapleton,Say Something,RCA International,20,9,2018-06-15,2018-06-21,2018,6
94,Rooz x MoTrip,Immer wieder,Universal Domestic Urban,14,25,2018-06-15,2018-06-21,2018,6
95,Ardian Bujupi feat. Xhensila,Cika cika,Ardian Bujupi,2,90,2018-06-15,2018-06-21,2018,6
96,Kanye West,All Mine,Def Jam,2,75,2018-06-15,2018-06-21,2018,6
97,Felix Jaehn feat. Marc E. Bassy & Gucci Mane,Cool,Virgin Records,18,39,2018-06-15,2018-06-21,2018,6
98,Nico Santos,Rooftop,Virgin Records,31,5,2018-06-15,2018-06-21,2018,6
99,Gzuz feat. LX,DrÃ¼ck drÃ¼ck,Universal Domestic Vertigo,11,11,2018-06-15,2018-06-21,2018,6
100,Post Malone feat. Ty Dolla $ign,Psycho,Universal,16,6,2018-06-15,2018-06-21,2018,6
