current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
33,Rammstein,Was ich liebe,Rammstein,1,33,2019-05-24,2019-05-30,2019,5
34,Imagine Dragons,Bad Liar,Interscope,27,16,2019-05-24,2019-05-30,2019,5
35,Pietro Lombardi,Bella Donna,Universal Domestic Polydor,3,3,2019-05-24,2019-05-30,2019,5
36,Rammstein,Diamant,Rammstein,1,36,2019-05-24,2019-05-30,2019,5
37,Rammstein,Weit weg,Rammstein,1,37,2019-05-24,2019-05-30,2019,5
38,18 Karat feat. Gzuz,Immer auf der Strasse,Banger Musik,1,38,2019-05-24,2019-05-30,2019,5
39,Rammstein,Tattoo,Rammstein,1,39,2019-05-24,2019-05-30,2019,5
40,Meduza feat. Goodboys,Piece Of Your Heart,Virgin Records,3,40,2019-05-24,2019-05-30,2019,5
41,Lena,Don't Lie To Me,Universal Domestic Polydor,9,40,2019-05-24,2019-05-30,2019,5
42,Mero,Wolke 10,Groove Attack TraX,11,1,2019-05-24,2019-05-30,2019,5
43,Shindy,Affalterbach,SME - Friends With Money,9,3,2019-05-24,2019-05-30,2019,5
44,Ava Max,So Am I,Atlantic,11,21,2019-05-24,2019-05-30,2019,5
45,Ufo361 feat. RIN,Next,Stay High,4,3,2019-05-24,2019-05-30,2019,5
46,Samra,Harami,Universal Domestic Urban,7,1,2019-05-24,2019-05-30,2019,5
47,Sarah Connor,Vincent,Universal Domestic Polydor,7,29,2019-05-24,2019-05-30,2019,5
48,Ava Max,Sweet But Psycho,Atlantic,31,1,2019-05-24,2019-05-30,2019,5
49,Sero el Mero,Ohne Sinn,Groove Attack TraX,3,10,2019-05-24,2019-05-30,2019,5
50,Jonas Brothers,Sucker,Jonas Brothers Recording,12,20,2019-05-24,2019-05-30,2019,5
51,Sido,Wie Papa,Universal Domestic Urban,2,17,2019-05-24,2019-05-30,2019,5
52,KC Rebell,Quarterback,Rebell Army,5,8,2019-05-24,2019-05-30,2019,5
53,Eno,Blackberry Sky,Alles Oder Nix Records,9,2,2019-05-24,2019-05-30,2019,5
54,Gaullin,Moonlight,B1 Recordings,14,24,2019-05-24,2019-05-30,2019,5
55,Michael Schulte,Back To The Start,Very Us Records,4,55,2019-05-24,2019-05-30,2019,5
56,Lady Gaga & Bradley Cooper,Shallow,Interscope,34,4,2019-05-24,2019-05-30,2019,5
57,Taylor Swift feat. Brendon Urie of Panic! At The Disco,Me!,Taylor Swift Productions,4,12,2019-05-24,2019-05-30,2019,5
58,Rammstein,Hallomann,Rammstein,1,58,2019-05-24,2019-05-30,2019,5
59,Capital Bra x Samra,Wir ticken,Universal Domestic Urban,10,1,2019-05-24,2019-05-30,2019,5
60,Apache 207,Brot nach Hause,SME - Two Sides,2,49,2019-05-24,2019-05-30,2019,5
61,Capital Bra,Prinzessa,Universal Domestic Urban,17,1,2019-05-24,2019-05-30,2019,5
62,Luca HÃ¤nni,She Got Me,Muve,1,62,2019-05-24,2019-05-30,2019,5
63,KC Rebell feat. Summer Cem & Capital Bra,DNA,Rebell Army,14,1,2019-05-24,2019-05-30,2019,5
64,Dominic Fike,3 Nights,SME - Columbia,5,44,2019-05-24,2019-05-30,2019,5
65,Shirin David,Gib ihm,Shirin David Music,14,1,2019-05-24,2019-05-30,2019,5
66,Post Malone,Wow.,Republic Records,21,16,2019-05-24,2019-05-30,2019,5
67,The Prince Karma,Later Bitches,Kontor Records,14,36,2019-05-24,2019-05-30,2019,5
68,C Arma,Yapma,C Arma,20,29,2019-05-24,2019-05-30,2019,5
69,SosMula x Bonez MC,1K Shotz,Republic Records,2,21,2019-05-24,2019-05-30,2019,5
70,Alec Benjamin,Let Me Down Slowly,Atlantic,16,40,2019-05-24,2019-05-30,2019,5
71,Lauv & Troye Sivan,I'm So Tired...,Lauv,17,42,2019-05-24,2019-05-30,2019,5
72,Calvin Harris & Rag'n'Bone Man,Giant,SME - Columbia,19,6,2019-05-24,2019-05-30,2019,5
73,Johannes Oerding,An guten Tagen,SME - Columbia Domestic,2,45,2019-05-24,2019-05-30,2019,5
74,OneRepublic,Rescue Me,Interscope,1,74,2019-05-24,2019-05-30,2019,5
75,Dennis Lloyd,Never Go Back,SME - Arista,7,71,2019-05-24,2019-05-30,2019,5
76,Dynoro & Gigi D'Agostino,In My Mind,SME - B1 Recordings,50,1,2019-05-24,2019-05-30,2019,5
77,Marshmello feat. Chvrches,Here With Me,Republic Records,10,49,2019-05-24,2019-05-30,2019,5
78,Kygo and Rita Ora,Carry On,SME - RCA International,5,61,2019-05-24,2019-05-30,2019,5
79,KC Rebell,Alleen,Rebell Army,10,4,2019-05-24,2019-05-30,2019,5
80,Panic! At The Disco,High Hopes,Atlantic,42,5,2019-05-24,2019-05-30,2019,5
81,Samra,Shoote ma Shoote,Universal Domestic Urban,7,14,2019-05-24,2019-05-30,2019,5
82,Robin Schulz feat. Erika Sirola,Speechless,Warner Music Germany,27,7,2019-05-24,2019-05-30,2019,5
83,Mathea,2x,Earcandy Recordings,11,49,2019-05-24,2019-05-30,2019,5
84,Matt Simons,Open Up,Pias,5,63,2019-05-24,2019-05-30,2019,5
85,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,42,1,2019-05-24,2019-05-30,2019,5
86,Capital Bra feat. Nimo,Bye Bye,Universal Domestic Urban,6,7,2019-05-24,2019-05-30,2019,5
87,Halsey,Nightmare,Capitol,1,87,2019-05-24,2019-05-30,2019,5
88,Capital Bra,Benzema,Universal Domestic Urban,22,1,2019-05-24,2019-05-30,2019,5
89,Martin Garrix feat. Macklemore & Patrick Stump of Fall Out Boy,Summer Days,SME - Epic,3,85,2019-05-24,2019-05-30,2019,5
90,Loud Luxury feat. Brando,Body,Kontor Records,52,7,2019-05-24,2019-05-30,2019,5
91,Ariana Grande,7 Rings,Republic Records,18,4,2019-05-24,2019-05-30,2019,5
92,Eno,Souvenir,Alles Oder Nix Records,3,36,2019-05-24,2019-05-30,2019,5
93,Fero47,Puerto Rico,SME - Epic,9,7,2019-05-24,2019-05-30,2019,5
94,The BossHoss feat. Mimi & Josy,Little Help,Universal Domestic Island,3,32,2019-05-24,2019-05-30,2019,5
95,Seeed,Ticket,BMG,6,63,2019-05-24,2019-05-30,2019,5
96,Billie Eilish,Bury A Friend,Interscope,16,14,2019-05-24,2019-05-30,2019,5
97,Robin Schulz feat. HarlÅ“,All This Love,Warner Music Germany,3,49,2019-05-24,2019-05-30,2019,5
98,Kerstin Ott & Helene Fischer,Regenbogenfarben,Universal Domestic Polydor,21,20,2019-05-24,2019-05-30,2019,5
99,Nico Santos,Unforgettable,Virgin Records,1,99,2019-05-24,2019-05-30,2019,5
100,Majan feat. Cro,1975,Universal Domestic Urban,2,52,2019-05-24,2019-05-30,2019,5
