current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Loredana feat. Rymez,Angst,Loredana,1,1,2020-03-13,2020-03-19,2020,3
2,The Weeknd,Blinding Lights,Republic Records,15,1,2020-03-13,2020-03-19,2020,3
3,Luciano [DE],Sip,Urban,1,3,2020-03-13,2020-03-19,2020,3
4,Apache 207,Matrix,SME - Two Sides,3,2,2020-03-13,2020-03-19,2020,3
5,Topic feat. A7S,Breaking Me,Virgin Records,10,4,2020-03-13,2020-03-19,2020,3
6,Samra,6 Uhr,Urban,1,6,2020-03-13,2020-03-19,2020,3
7,Tones And I,Dance Monkey,Bad Batch Records,31,1,2020-03-13,2020-03-19,2020,3
8,Capital Bra & Samra,100k Cash,Urban,2,3,2020-03-13,2020-03-19,2020,3
9,Apache 207,Roller,SME - Two Sides,29,1,2020-03-13,2020-03-19,2020,3
10,Joker Bra & Vize,Baby,Urban,6,1,2020-03-13,2020-03-19,2020,3
11,SAINt JHN,Roses (Imanbek Remix),B1 Recordings,15,11,2020-03-13,2020-03-19,2020,3
12,Dardan,D A YYY T O N A,Hypnotize Entertainment,2,5,2020-03-13,2020-03-19,2020,3
13,Robin Schulz feat. Alida,In Your Eyes,Warner Music Germany,9,11,2020-03-13,2020-03-19,2020,3
14,Juju x Loredana,Kein Wort,Jinx Music,8,1,2020-03-13,2020-03-19,2020,3
15,Roddy Ricch,The Box,Atlantic,10,13,2020-03-13,2020-03-19,2020,3
16,Luciano [DE],Mios mit Bars,Urban,4,2,2020-03-13,2020-03-19,2020,3
17,Dua Lipa,Don't Start Now,Urban,19,10,2020-03-13,2020-03-19,2020,3
18,LEA,Treppenhaus,SME - Four Music,1,18,2020-03-13,2020-03-19,2020,3
19,Mert feat. Z,U23,Mula Brothers,1,19,2020-03-13,2020-03-19,2020,3
20,Azet x Dhurata Dora,Lass los,Dora,2,10,2020-03-13,2020-03-19,2020,3
21,Samra,Weiss,Urban,5,3,2020-03-13,2020-03-19,2020,3
22,Regard,Ride It,B1 Recordings,25,4,2020-03-13,2020-03-19,2020,3
23,Ufo361,Rich Rich,Stay High,3,2,2020-03-13,2020-03-19,2020,3
24,Nimo,Remember,385ideal,1,24,2020-03-13,2020-03-19,2020,3
25,Felix Jaehn & Vize feat. Miss Li,Close Your Eyes,Virgin Records,12,22,2020-03-13,2020-03-19,2020,3
26,Trevor Daniel,Falling,Alamo Records,10,13,2020-03-13,2020-03-19,2020,3
27,Capo,Karakol,Warner Music Germany,2,15,2020-03-13,2020-03-19,2020,3
28,Samra x Elif,Zu Ende,Urban,7,4,2020-03-13,2020-03-19,2020,3
29,Dua Lipa,Physical,Urban,6,29,2020-03-13,2020-03-19,2020,3
30,Apache 207,200 km/h,SME - Two Sides,25,4,2020-03-13,2020-03-19,2020,3
31,Billie Eilish,Bad Guy,Universal,50,4,2020-03-13,2020-03-19,2020,3
32,Samra,SchÃ¼sse im Regen,Urban,3,3,2020-03-13,2020-03-19,2020,3
33,Billie Eilish,No Time To Die,Interscope,4,5,2020-03-13,2020-03-19,2020,3
34,Capital Bra x Samra & Lea,110,Urban,25,1,2020-03-13,2020-03-19,2020,3
35,AnnenMayKantereit,Ausgehen,Universal Domestic Vertigo,5,35,2020-03-13,2020-03-19,2020,3
36,Justin Bieber feat. Quavo,Intentions,Def Jam,5,23,2020-03-13,2020-03-19,2020,3
37,Ali Gatie,What If I Told You That I Love You,Li$N,7,8,2020-03-13,2020-03-19,2020,3
38,Mozzik,Auf Wiedersehen,Urban,4,11,2020-03-13,2020-03-19,2020,3
39,RIN,Alien,SME - Division,14,8,2020-03-13,2020-03-19,2020,3
40,Billie Eilish,Everything I Wanted,Interscope,17,9,2020-03-13,2020-03-19,2020,3
41,Eminem feat. Juice WRLD,Godzilla,Interscope,6,16,2020-03-13,2020-03-19,2020,3
42,Black Eyed Peas x J Balvin,Ritmo (Bad Boys For Life),SME - Epic,19,24,2020-03-13,2020-03-19,2020,3
43,Veysel,Para,Bela Boyz,1,43,2020-03-13,2020-03-19,2020,3
44,Michael Wendler,Egal,Telamo,3,43,2020-03-13,2020-03-19,2020,3
45,Bausa x Joshi Mizu x Maxwell,Skifahren,SME - RBK,17,4,2020-03-13,2020-03-19,2020,3
46,Riton x Oliver Heldens feat. Vula,Turn Me On,SME - Ministry Of Sound,19,18,2020-03-13,2020-03-19,2020,3
47,Ufo361 x Bausa x The Cratez,Schlafen,SME - RBK,2,19,2020-03-13,2020-03-19,2020,3
48,Alan Walker & Ava Max,"Alone, Pt. II",SME - Mer Recordings,8,48,2020-03-13,2020-03-19,2020,3
49,Apache 207,Wieso tust Du dir das an?,SME - Two Sides,21,1,2020-03-13,2020-03-19,2020,3
50,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,58,18,2020-03-13,2020-03-19,2020,3
51,Lewis Capaldi,Before You Go,Universal Domestic Vertigo,13,42,2020-03-13,2020-03-19,2020,3
52,Nimo,Nur wegen dir,385ideal,4,15,2020-03-13,2020-03-19,2020,3
53,Gzuz,Donuts,187 Strassenbande,7,3,2020-03-13,2020-03-19,2020,3
54,Samra,Mon ami,Urban,6,3,2020-03-13,2020-03-19,2020,3
55,Future feat. Drake,Life Is Good,SME - Epic,9,8,2020-03-13,2020-03-19,2020,3
56,Ava Max,Salt,Atlantic,4,56,2020-03-13,2020-03-19,2020,3
57,Nimo,Karma,Urban,18,4,2020-03-13,2020-03-19,2020,3
58,Lady Gaga,Stupid Love,Interscope,2,21,2020-03-13,2020-03-19,2020,3
59,Juju feat. Henning May,Vermissen,Jinx Music,45,1,2020-03-13,2020-03-19,2020,3
60,Halsey,You Should Be Sad,Capitol,9,43,2020-03-13,2020-03-19,2020,3
61,Kianush & PA Sports,Kriminell,Life Is Pain,5,17,2020-03-13,2020-03-19,2020,3
62,Sido feat. Apache 207,2002,Urban,24,6,2020-03-13,2020-03-19,2020,3
63,Nea,Some Say,SME - Milkshake,6,63,2020-03-13,2020-03-19,2020,3
64,Mark Forster,194 LÃ¤nder,SME - Four Music,25,13,2020-03-13,2020-03-19,2020,3
65,Arizona Zervas,Roxanne,SME - Arizona Zervas,18,27,2020-03-13,2020-03-19,2020,3
66,Meduza x Becky Hill x Goodboys,Lose Control,Virgin Records,22,30,2020-03-13,2020-03-19,2020,3
67,Maroon 5,Memories,A&M Records,25,20,2020-03-13,2020-03-19,2020,3
68,Capo,Run Run Run,Warner Music Germany,15,6,2020-03-13,2020-03-19,2020,3
69,LUM!X & Gabry Ponte,Monster,Spinnin' Records,33,20,2020-03-13,2020-03-19,2020,3
70,Tyga,Ayy Macarena,SME - Columbia,17,9,2020-03-13,2020-03-19,2020,3
71,Doja Cat,Say So,SME - RCA International,2,71,2020-03-13,2020-03-19,2020,3
72,Post Malone,Circles,Republic Records,28,17,2020-03-13,2020-03-19,2020,3
73,Capital Bra x Samra,Tilidin,Urban,38,1,2020-03-13,2020-03-19,2020,3
74,Pashanim,Hauseingang,Urban,10,56,2020-03-13,2020-03-19,2020,3
75,RIN & Bausa,Keine Liebe,SME - Division,21,5,2020-03-13,2020-03-19,2020,3
76,Joker Bra,Passt mir so gar nicht,Urban,1,76,2020-03-13,2020-03-19,2020,3
77,Apache 207,Doch in der Nacht,SME - Two Sides,18,7,2020-03-13,2020-03-19,2020,3
78,Dardan,6AM.........,Hypnotize Entertainment,9,4,2020-03-13,2020-03-19,2020,3
79,Tones And I,Never Seen The Rain,Elektra,3,79,2020-03-13,2020-03-19,2020,3
80,G-Eazy feat. Tory Lanez & Tyga,Still Be Friends,SME - RCA International,4,78,2020-03-13,2020-03-19,2020,3
81,Powfu feat. Beabadoobee,Death Bed,SME - Columbia,1,81,2020-03-13,2020-03-19,2020,3
82,Gzuz feat. Bonez MC,Verkackt,187 Strassenbande,4,7,2020-03-13,2020-03-19,2020,3
83,Nico Santos,Play With Fire,Virgin Records,11,54,2020-03-13,2020-03-19,2020,3
84,Juri feat. Kollegah,Mashkal,BBM Records,1,84,2020-03-13,2020-03-19,2020,3
85,Jerome [DE],Light,Kontor Records,20,39,2020-03-13,2020-03-19,2020,3
86,Kianush x PA Sports,Cyberpunk,Life Is Pain,1,86,2020-03-13,2020-03-19,2020,3
87,Elias [DE],Revenge,SME - Epic Domestic,2,34,2020-03-13,2020-03-19,2020,3
88,Apache 207,Kein Problem,SME - Two Sides,29,17,2020-03-13,2020-03-19,2020,3
89,Demi Lovato,I Love Me,Island,1,89,2020-03-13,2020-03-19,2020,3
90,Blackbear,Hot Girl Bummer,Interscope,23,17,2020-03-13,2020-03-19,2020,3
91,Jamule,Ich hol dich ab,Life Is Pain,9,5,2020-03-13,2020-03-19,2020,3
