current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Ava Max,Sweet But Psycho,Atlantic,12,1,2019-01-11,2019-01-17,2019,1
2,Capital Bra,Benzema,Universal Domestic Urban,3,1,2019-01-11,2019-01-17,2019,1
3,"LX & Maxwell feat. Bonez MC, Gzuz & Sa4",HaifischNikez Allstars,187 Strassenbande,2,3,2019-01-11,2019-01-17,2019,1
4,Sido,Tausend Tattoos,Universal Domestic Urban,11,2,2019-01-11,2019-01-17,2019,1
5,Panic! At The Disco,High Hopes,Atlantic,23,5,2019-01-11,2019-01-17,2019,1
6,Mero,Baller los,Groove Attack,7,1,2019-01-11,2019-01-17,2019,1
7,Robin Schulz feat. Erika Sirola,Speechless,Warner Music Germany,8,7,2019-01-11,2019-01-17,2019,1
8,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,31,1,2019-01-11,2019-01-17,2019,1
9,Azet & Zuna,Lelele,KMN Gang,3,6,2019-01-11,2019-01-17,2019,1
10,Dean Lewis,Be Alright,Universal,21,8,2019-01-11,2019-01-17,2019,1
11,"KitschKrieg feat. Trettmann, Gringo, Ufo361 & Gzuz",Standard,SoulForce Records,12,1,2019-01-11,2019-01-17,2019,1
12,Halsey,Without Me,Capitol,14,12,2019-01-11,2019-01-17,2019,1
13,Nash & Azet,"Crack, Koks, Piece Unternehmen",KMN Gang,1,13,2019-01-11,2019-01-17,2019,1
14,Lady Gaga & Bradley Cooper,Shallow,Interscope,15,10,2019-01-11,2019-01-17,2019,1
15,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,23,1,2019-01-11,2019-01-17,2019,1
16,Alle Farben & Ilira,Fading,B1 Recordings,10,16,2019-01-11,2019-01-17,2019,1
17,"DJ Snake feat. Selena Gomez, Ozuna & Cardi B",Taki Taki,Geffen Records,15,8,2019-01-11,2019-01-17,2019,1
18,Rita Ora,Let You Love Me,Atlantic,16,12,2019-01-11,2019-01-17,2019,1
19,Mark Ronson feat. Miley Cyrus,Nothing Breaks Like A Heart,SME - Columbia,6,19,2019-01-11,2019-01-17,2019,1
20,Nimo & Capo,Zoey,Universal Domestic Urban,4,8,2019-01-11,2019-01-17,2019,1
21,Capo feat. Nimo,Lambo Diablo GT,Warner Music Germany,28,21,2019-01-11,2019-01-17,2019,1
22,Post Malone,Wow.,Republic Records,2,22,2019-01-11,2019-01-17,2019,1
23,Marshmello & Bastille,Happier,Universal,21,9,2019-01-11,2019-01-17,2019,1
24,Capital Bra,Feuer,SME - Bushido,6,4,2019-01-11,2019-01-17,2019,1
25,Kontra K,Farben,BMG,4,6,2019-01-11,2019-01-17,2019,1
26,Ariana Grande,"Thank U, Next",Universal,10,13,2019-01-11,2019-01-17,2019,1
27,Samra,Cataleya,SME - Bushido,9,1,2019-01-11,2019-01-17,2019,1
28,XXXTentacion x Lil Pump feat. Maluma & Swae Lee,Arms Around You,Warner Music International,11,16,2019-01-11,2019-01-17,2019,1
29,Calvin Harris & Sam Smith,Promises,SME - Columbia,21,2,2019-01-11,2019-01-17,2019,1
30,Loredana,Milliondollar$mile,Loredana,5,11,2019-01-11,2019-01-17,2019,1
31,Mark Forster,Einmal,SME - Four Music,14,24,2019-01-11,2019-01-17,2019,1
32,Luciano [DE],Meer,Universal Domestic Urban,11,3,2019-01-11,2019-01-17,2019,1
33,Capital Bra feat. Xatar x SAMY,Ich liebe es,SME - Bushido,11,3,2019-01-11,2019-01-17,2019,1
34,"David Guetta, Bebe Rexha & J Balvin",Say My Name,Parlophone Label Group,6,34,2019-01-11,2019-01-17,2019,1
35,Loud Luxury feat. Brando,Body,Kontor Records,33,7,2019-01-11,2019-01-17,2019,1
36,Post Malone & Swae Lee,Sunflower,Universal,11,36,2019-01-11,2019-01-17,2019,1
37,Imagine Dragons,Natural,Interscope,21,16,2019-01-11,2019-01-17,2019,1
38,"Benny Blanco, Halsey & Khalid",Eastside,Universal,26,15,2019-01-11,2019-01-17,2019,1
39,RIN,Dior 2001,Division,21,4,2019-01-11,2019-01-17,2019,1
40,Lost Frequencies feat. The NGHBRS,Like I Love You,Kontor Records,7,40,2019-01-11,2019-01-17,2019,1
41,Kerstin Ott & Helene Fischer,Regenbogenfarben,Universal Domestic Polydor,2,20,2019-01-11,2019-01-17,2019,1
42,Lukas Graham,Love Someone,Universal Domestic Island,10,33,2019-01-11,2019-01-17,2019,1
43,Dardan,Facetime,Hypnotize Entertainment,21,7,2019-01-11,2019-01-17,2019,1
44,Ellie Goulding x Diplo feat. Swae Lee,Close To Me,Polydor,3,44,2019-01-11,2019-01-17,2019,1
45,Luciano [DE],Hayate,Universal Domestic Urban,5,45,2019-01-11,2019-01-17,2019,1
46,Kodak Black feat. Travis Scott & Offset,Zeze,Atlantic,12,37,2019-01-11,2019-01-17,2019,1
47,RAF Camora & AriBeatz feat. Sofiane,Perfekt,SME - Andere Liga,8,5,2019-01-11,2019-01-17,2019,1
48,Bonez MC & RAF Camora feat. Gzuz,Kokain,Universal Domestic Vertigo,17,1,2019-01-11,2019-01-17,2019,1
49,LEA x Cyril,Immer wenn wir uns sehn,SME - Four Music,21,16,2019-01-11,2019-01-17,2019,1
50,Capital Bra feat. Juju,Melodien,SME - Bushido,23,1,2019-01-11,2019-01-17,2019,1
51,El Profesor,Bella ciao (Hugel Remix),Kontor Records,35,2,2019-01-11,2019-01-17,2019,1
52,Ed Sheeran,Perfect,Atlantic,76,1,2019-01-11,2019-01-17,2019,1
53,Maroon 5 feat. Cardi B,Girls Like You,Interscope,32,9,2019-01-11,2019-01-17,2019,1
54,Veysel feat. Gzuz,UFF,Bela Boyz,16,3,2019-01-11,2019-01-17,2019,1
55,Clean Bandit feat. Demi Lovato,Solo,Atlantic,33,1,2019-01-11,2019-01-17,2019,1
56,Bad Bunny feat. Drake,Mia,OVO Sound,12,26,2019-01-11,2019-01-17,2019,1
57,Leon Machère,Copacabana,PMR Music,23,13,2019-01-11,2019-01-17,2019,1
58,Loredana x Mozzik,Bonnie & Clyde,Loredana,16,3,2019-01-11,2019-01-17,2019,1
59,Imagine Dragons,Bad Liar,Interscope,8,32,2019-01-11,2019-01-17,2019,1
60,Capital Bra,Allein,SME - Bushido,11,2,2019-01-11,2019-01-17,2019,1
61,Summer Cem & Bausa,Casanova,Banger Musik,32,4,2019-01-11,2019-01-17,2019,1
62,Zara Larsson,Ruin My Life,SME - Epic,7,62,2019-01-11,2019-01-17,2019,1
63,Armin van Buuren,Blah Blah Blah,Kontor Records,26,11,2019-01-11,2019-01-17,2019,1
64,Lena,Thank You,Universal Domestic Polydor,5,40,2019-01-11,2019-01-17,2019,1
65,Travis Scott,Sicko Mode,SME - Epic,18,43,2019-01-11,2019-01-17,2019,1
66,Jonas Blue feat. Jack & Jack,Rise,Virgin Records,32,8,2019-01-11,2019-01-17,2019,1
67,Calvin Harris & Dua Lipa,One Kiss,SME - Columbia,39,1,2019-01-11,2019-01-17,2019,1
68,Kygo feat. Sandro Cavazza,Happy Now,B1 Recordings,9,54,2019-01-11,2019-01-17,2019,1
69,King Khalil feat. Lil Lano,Para illegal,SME - Team Kuku,4,46,2019-01-11,2019-01-17,2019,1
70,Capital Bra feat. Ufo361,Neymar,SME - Team Kuku,35,1,2019-01-11,2019-01-17,2019,1
71,George Ezra,Shotgun,SME - Columbia,24,12,2019-01-11,2019-01-17,2019,1
72,Post Malone,Better Now,Universal,32,11,2019-01-11,2019-01-17,2019,1
73,Dua Lipa & Blackpink,Kiss And Make Up,Universal Domestic Urban,9,48,2019-01-11,2019-01-17,2019,1
74,Aya Nakamura feat. Loredana,Djadja (Remix),Rec. 118,13,43,2019-01-11,2019-01-17,2019,1
75,Billie Eilish,When The Party's Over,Universal,7,45,2019-01-11,2019-01-17,2019,1
76,Luciano feat. Nimo,Valentino Camouflage,Universal Domestic Urban,7,6,2019-01-11,2019-01-17,2019,1
