current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Apache 207,Bläulich,SME - Two Sides,3,1,2020-07-24,2020-07-30,2020,7
2,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),SME - Jawsh 685,6,2,2020-07-24,2020-07-30,2020,7
3,Luciano & Shirin David,Never Know,Urban,1,3,2020-07-24,2020-07-30,2020,7
4,Pietro Lombardi,Cinderella,Universal Domestic Polydor,1,4,2020-07-24,2020-07-30,2020,7
5,DaBaby feat. Roddy Ricch,Rockstar,Interscope,14,3,2020-07-24,2020-07-30,2020,7
6,Ufo361,Emotions,Stay High,13,1,2020-07-24,2020-07-30,2020,7
7,Kontra K feat. Samra,Tiefschwarz,BMG,2,2,2020-07-24,2020-07-30,2020,7
8,Juju [DE],Vertrau mir,Jinx Music,1,8,2020-07-24,2020-07-30,2020,7
9,Vize & Tom Gregory,Never Let Me Down,Kontor Records,13,8,2020-07-24,2020-07-30,2020,7
10,Samra,Miskin,Urban,1,10,2020-07-24,2020-07-30,2020,7
11,Pashanim,Airwaves,Urban,10,2,2020-07-24,2020-07-30,2020,7
12,Robin Schulz & Wes,Alane,Warner Music Germany,5,10,2020-07-24,2020-07-30,2020,7
13,Mark Forster,Übermorgen,SME - Marecs,12,7,2020-07-24,2020-07-30,2020,7
14,The Weeknd,Blinding Lights,Republic Records,34,1,2020-07-24,2020-07-30,2020,7
15,KC Rebell x Summer Cem feat. Loredana,Geh dein Weg,Banger Musik,2,4,2020-07-24,2020-07-30,2020,7
16,AK Ausserkontrolle x Bonez MC,In meinem Benz,XY Records,8,1,2020-07-24,2020-07-30,2020,7
17,Miksu / Macloud / Summer Cem / Luciano / Jamule,XXL,Futura,4,2,2020-07-24,2020-07-30,2020,7
18,Apache 207,Boot,SME - Two Sides,7,1,2020-07-24,2020-07-30,2020,7
19,Twocolors,Lovefool,Virgin Records,5,19,2020-07-24,2020-07-30,2020,7
20,SAINt JHN,Roses (Imanbek Remix),B1 Recordings,34,3,2020-07-24,2020-07-30,2020,7
21,Ava Max,Kings & Queens,Atlantic,19,16,2020-07-24,2020-07-30,2020,7
22,Topic feat. A7S,Breaking Me,Virgin Records,29,3,2020-07-24,2020-07-30,2020,7
23,Nea,Some Say,SME - Milkshake,25,15,2020-07-24,2020-07-30,2020,7
24,Surf Mesa feat. Emilee,ILY (I Love You Baby),Astralwerk,18,7,2020-07-24,2020-07-30,2020,7
25,Apache 207,Fame,SME - Two Sides,11,1,2020-07-24,2020-07-30,2020,7
26,Kygo x Tina Turner,What's Love Got To Do With It,SME - Kygo,1,26,2020-07-24,2020-07-30,2020,7
27,Fourty,Weisser Rauch,Life Is Pain,13,19,2020-07-24,2020-07-30,2020,7
