current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Shawn Mendes & Camila Cabello,Señorita,Island,7,1,2019-08-09,2019-08-15,2019,8
2,Loredana feat. Mozzik,Eiskalt,Loredana,1,2,2019-08-09,2019-08-15,2019,8
3,Pietro Lombardi,Macarena,Universal Domestic Polydor,1,3,2019-08-09,2019-08-15,2019,8
4,Lil Nas X,Old Town Road,SME - Columbia,19,1,2019-08-09,2019-08-15,2019,8
5,Meduza feat. Goodboys,Piece Of Your Heart,Virgin Records,14,4,2019-08-09,2019-08-15,2019,8
6,Capo,Run Run Run,Warner Music Germany,1,6,2019-08-09,2019-08-15,2019,8
7,DJ Snake & J Balvin feat. Tyga,Loco contigo,Geffen Records,8,7,2019-08-09,2019-08-15,2019,8
8,Ed Sheeran feat. Khalid,Beautiful People,Atlantic,6,8,2019-08-09,2019-08-15,2019,8
9,Ed Sheeran & Justin Bieber,I Don't Care,Atlantic,13,2,2019-08-09,2019-08-15,2019,8
10,Billie Eilish,Bad Guy,Universal,19,4,2019-08-09,2019-08-15,2019,8
11,Capital Bra x Samra,Tilidin,Universal Domestic Urban,7,1,2019-08-09,2019-08-15,2019,8
12,Ufo361 feat. RAF Camora,Nummer,Stay High,2,2,2019-08-09,2019-08-15,2019,8
13,Loredana,Jetzt rufst du an,Loredana,5,2,2019-08-09,2019-08-15,2019,8
14,Juju feat. Henning May,Vermissen,Jinx Music,14,1,2019-08-09,2019-08-15,2019,8
15,"Trettmann, KitschKrieg & Gzuz",Du weißt,SoulForce Records,1,15,2019-08-09,2019-08-15,2019,8
16,Sarah Connor,Vincent,Universal Domestic Polydor,18,9,2019-08-09,2019-08-15,2019,8
17,Younotus & Janieck & Senex,Narcotic,SME - B1 Recordings,9,17,2019-08-09,2019-08-15,2019,8
18,KC Rebell & RAF Camora,Neptun,Rebell Army,3,2,2019-08-09,2019-08-15,2019,8
19,Samra x Capital Bra,Zombie,Universal Domestic Urban,4,1,2019-08-09,2019-08-15,2019,8
20,Samra & Capital Bra,Wieder Lila,Universal Domestic Urban,12,1,2019-08-09,2019-08-15,2019,8
21,Vize feat. Laniia,Stars,Kontor Records,7,21,2019-08-09,2019-08-15,2019,8
22,Sido feat. Monchi,Leben vor dem Tod,Universal Domestic Urban,1,22,2019-08-09,2019-08-15,2019,8
23,Ariana Grande & Social House,Boyfriend,Republic Records,1,23,2019-08-09,2019-08-15,2019,8
24,Kygo x Whitney Houston,Higher Love,SME - RCA International,6,24,2019-08-09,2019-08-15,2019,8
25,Shirin David feat. Maître Gims,On Off,Shirin David Music,6,3,2019-08-09,2019-08-15,2019,8
26,Summer Cem feat. Capital Bra,Diamonds,Banger Musik,8,3,2019-08-09,2019-08-15,2019,8
27,Robin Schulz feat. Harlœ,All This Love,Warner Music Germany,13,26,2019-08-09,2019-08-15,2019,8
28,Mero,Mein Kopf,Groove Attack TraX,2,11,2019-08-09,2019-08-15,2019,8
29,Post Malone feat. Young Thug,Goodbyes,Republic Records,5,16,2019-08-09,2019-08-15,2019,8
30,OneRepublic,Rescue Me,Interscope,12,24,2019-08-09,2019-08-15,2019,8
31,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,27,18,2019-08-09,2019-08-15,2019,8
32,Daddy Yankee feat. Snow,Con calma,Universal,25,6,2019-08-09,2019-08-15,2019,8
33,R3hab x A Touch Of Class,All Around The World (La La La),Virgin Records,10,29,2019-08-09,2019-08-15,2019,8
34,Luciano [DE],Im Film,Universal Domestic Urban,3,12,2019-08-09,2019-08-15,2019,8
35,Azet,Money Money,KMN Gang,2,16,2019-08-09,2019-08-15,2019,8
36,Pedro Capó,Calma,SME - Sony Music,10,33,2019-08-09,2019-08-15,2019,8
37,Summer Cem x Gringo,Yallah Goodbye,Banger Musik,5,5,2019-08-09,2019-08-15,2019,8
38,Bausa,Mary,Warner Music Germany,19,8,2019-08-09,2019-08-15,2019,8
