current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Ava Max,Sweet But Psycho,Atlantic,11,1,2019-01-04,2019-01-10,2019,1
2,Capital Bra,Benzema,Universal Domestic Urban,2,1,2019-01-04,2019-01-10,2019,1
3,"LX & Maxwell feat. Bonez MC, Gzuz & Sa4",HaifischNikez Allstars,187 Strassenbande,1,3,2019-01-04,2019-01-10,2019,1
4,Sido,Tausend Tattoos,Universal Domestic Urban,10,2,2019-01-04,2019-01-10,2019,1
5,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,30,1,2019-01-04,2019-01-10,2019,1
6,Panic! At The Disco,High Hopes,Atlantic,22,6,2019-01-04,2019-01-10,2019,1
7,Mero,Baller los,Groove Attack,6,1,2019-01-04,2019-01-10,2019,1
8,Azet & Zuna,Lelele,KMN Gang,2,6,2019-01-04,2019-01-10,2019,1
9,Robin Schulz feat. Erika Sirola,Speechless,Warner Music Germany,7,9,2019-01-04,2019-01-10,2019,1
10,"KitschKrieg feat. Trettmann, Gringo, Ufo361 & Gzuz",Standard,SoulForce Records,11,1,2019-01-04,2019-01-10,2019,1
11,"DJ Snake feat. Selena Gomez, Ozuna & Cardi B",Taki Taki,Geffen Records,14,8,2019-01-04,2019-01-10,2019,1
12,Dean Lewis,Be Alright,Universal,20,8,2019-01-04,2019-01-10,2019,1
13,Halsey,Without Me,Capitol,13,13,2019-01-04,2019-01-10,2019,1
14,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,22,1,2019-01-04,2019-01-10,2019,1
15,Marshmello & Bastille,Happier,Universal,20,9,2019-01-04,2019-01-10,2019,1
16,Rita Ora,Let You Love Me,Atlantic,15,12,2019-01-04,2019-01-10,2019,1
17,Calvin Harris & Sam Smith,Promises,SME - Columbia,20,2,2019-01-04,2019-01-10,2019,1
18,Lady Gaga & Bradley Cooper,Shallow,Interscope,14,10,2019-01-04,2019-01-10,2019,1
19,Nimo & Capo,Zoey,Universal Domestic Urban,3,8,2019-01-04,2019-01-10,2019,1
20,Kerstin Ott & Helene Fischer,Regenbogenfarben,Universal Domestic Polydor,1,20,2019-01-04,2019-01-10,2019,1
21,Alle Farben & Ilira,Fading,B1 Recordings,9,21,2019-01-04,2019-01-10,2019,1
22,Ariana Grande,"Thank U, Next",Universal,9,13,2019-01-04,2019-01-10,2019,1
23,Mark Ronson feat. Miley Cyrus,Nothing Breaks Like A Heart,SME - Columbia,5,23,2019-01-04,2019-01-10,2019,1
24,Mark Forster,Einmal,SME - Four Music,13,24,2019-01-04,2019-01-10,2019,1
25,Capital Bra,Feuer,SME - Bushido,5,4,2019-01-04,2019-01-10,2019,1
26,Loud Luxury feat. Brando,Body,Kontor Records,32,7,2019-01-04,2019-01-10,2019,1
27,Kontra K,Farben,BMG,3,6,2019-01-04,2019-01-10,2019,1
28,Post Malone,Wow.,Republic Records,1,28,2019-01-04,2019-01-10,2019,1
29,Samra,Cataleya,SME - Bushido,8,1,2019-01-04,2019-01-10,2019,1
30,El Profesor,Bella ciao (Hugel Remix),Kontor Records,34,2,2019-01-04,2019-01-10,2019,1
31,XXXTentacion x Lil Pump feat. Maluma & Swae Lee,Arms Around You,Warner Music International,10,16,2019-01-04,2019-01-10,2019,1
32,Imagine Dragons,Natural,Interscope,20,16,2019-01-04,2019-01-10,2019,1
33,Calvin Harris & Dua Lipa,One Kiss,SME - Columbia,38,1,2019-01-04,2019-01-10,2019,1
34,Loredana,Milliondollar$mile,Loredana,4,11,2019-01-04,2019-01-10,2019,1
35,Capital Bra feat. Xatar x SAMY,Ich liebe es,SME - Bushido,10,3,2019-01-04,2019-01-10,2019,1
36,Clean Bandit feat. Demi Lovato,Solo,Atlantic,32,1,2019-01-04,2019-01-10,2019,1
37,Luciano [DE],Meer,Universal Domestic Urban,10,3,2019-01-04,2019-01-10,2019,1
38,Maroon 5 feat. Cardi B,Girls Like You,Interscope,31,9,2019-01-04,2019-01-10,2019,1
39,Lukas Graham,Love Someone,Universal Domestic Island,9,33,2019-01-04,2019-01-10,2019,1
40,"Benny Blanco, Halsey & Khalid",Eastside,Universal,25,15,2019-01-04,2019-01-10,2019,1
41,RIN,Dior 2001,Division,20,4,2019-01-04,2019-01-10,2019,1
42,"David Guetta, Bebe Rexha & J Balvin",Say My Name,Parlophone Label Group,5,42,2019-01-04,2019-01-10,2019,1
43,Lost Frequencies feat. The NGHBRS,Like I Love You,Kontor Records,6,43,2019-01-04,2019-01-10,2019,1
44,Post Malone & Swae Lee,Sunflower,Universal,10,40,2019-01-04,2019-01-10,2019,1
45,Jonas Blue feat. Jack & Jack,Rise,Virgin Records,31,8,2019-01-04,2019-01-10,2019,1
46,Leon Machère,Copacabana,PMR Music,22,13,2019-01-04,2019-01-10,2019,1
47,Josh.,Cordula Grün,Warner Music Germany,15,27,2019-01-04,2019-01-10,2019,1
48,Armin van Buuren,Blah Blah Blah,Kontor Records,25,11,2019-01-04,2019-01-10,2019,1
49,Ed Sheeran,Perfect,Atlantic,75,1,2019-01-04,2019-01-10,2019,1
50,Dardan,Facetime,Hypnotize Entertainment,20,7,2019-01-04,2019-01-10,2019,1
51,Loredana x Mozzik,Bonnie & Clyde,Loredana,15,3,2019-01-04,2019-01-10,2019,1
52,Bonez MC & RAF Camora feat. Gzuz,Kokain,Universal Domestic Vertigo,16,1,2019-01-04,2019-01-10,2019,1
53,Namika feat. Black M,Je ne parle pas français (Beatgees Remix),SME - Jive Germany,34,1,2019-01-04,2019-01-10,2019,1
54,LEA x Cyril,Immer wenn wir uns sehn,SME - Four Music,20,16,2019-01-04,2019-01-10,2019,1
55,Dennis Lloyd,Nevermind,Warner Music International,40,3,2019-01-04,2019-01-10,2019,1
56,Capital Bra feat. Juju,Melodien,SME - Bushido,22,1,2019-01-04,2019-01-10,2019,1
57,Summer Cem & Bausa,Casanova,Banger Musik,31,4,2019-01-04,2019-01-10,2019,1
58,Nimo & Capo,Anderes Niveau,Universal Domestic Urban,1,58,2019-01-04,2019-01-10,2019,1
59,Kodak Black feat. Travis Scott & Offset,Zeze,Atlantic,11,37,2019-01-04,2019-01-10,2019,1
60,RAF Camora & AriBeatz feat. Sofiane,Perfekt,SME - Andere Liga,7,5,2019-01-04,2019-01-10,2019,1
61,"Cardi B, Bad Bunny & J Balvin",I Like It,Atlantic,32,14,2019-01-04,2019-01-10,2019,1
62,Luciano [DE],Hayate,Universal Domestic Urban,4,61,2019-01-04,2019-01-10,2019,1
63,Ellie Goulding x Diplo feat. Swae Lee,Close To Me,Polydor,2,63,2019-01-04,2019-01-10,2019,1
64,Bad Bunny feat. Drake,Mia,OVO Sound,11,26,2019-01-04,2019-01-10,2019,1
65,Post Malone,Better Now,Universal,31,11,2019-01-04,2019-01-10,2019,1
66,Marshmello & Anne-Marie,Friends,Atlantic,33,1,2019-01-04,2019-01-10,2019,1
67,George Ezra,Shotgun,SME - Columbia,23,12,2019-01-04,2019-01-10,2019,1
68,Travis Scott,Sicko Mode,SME - Epic,17,43,2019-01-04,2019-01-10,2019,1
69,Capital Bra,Allein,SME - Bushido,10,2,2019-01-04,2019-01-10,2019,1
70,Veysel feat. Gzuz,UFF,Bela Boyz,15,3,2019-01-04,2019-01-10,2019,1
71,Lena,Thank You,Universal Domestic Polydor,4,40,2019-01-04,2019-01-10,2019,1
72,Felix Jaehn feat. R. City & Bori,Jennie,Virgin Records,25,40,2019-01-04,2019-01-10,2019,1
73,Imagine Dragons,Bad Liar,Interscope,7,32,2019-01-04,2019-01-10,2019,1
74,Ed Sheeran,Shape Of You,Atlantic,90,1,2019-01-04,2019-01-10,2019,1
75,Bausa,Was du Liebe nennst,Warner Music Germany,62,1,2019-01-04,2019-01-10,2019,1
76,Zara Larsson,Ruin My Life,SME - Epic,6,71,2019-01-04,2019-01-10,2019,1
77,Capital Bra feat. Ufo361,Neymar,SME - Team Kuku,34,1,2019-01-04,2019-01-10,2019,1
78,Azet & Zuna,Skam koh,KMN Gang,5,5,2019-01-04,2019-01-10,2019,1
79,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,Atlantic,33,3,2019-01-04,2019-01-10,2019,1
80,Dua Lipa & Blackpink,Kiss And Make Up,Universal Domestic Urban,8,48,2019-01-04,2019-01-10,2019,1
81,King Khalil feat. Lil Lano,Para illegal,SME - Team Kuku,3,46,2019-01-04,2019-01-10,2019,1
82,Luis Fonsi feat. Daddy Yankee,Despacito,Universal,83,1,2019-01-04,2019-01-10,2019,1
