current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,24kGoldn feat. Iann Dior,Mood,SME - Columbia,5,1,2020-09-25,2020-10-01,2020,9
2,Capital Bra,Einsam an der Spitze,Urban,1,2,2020-09-25,2020-10-01,2020,9
3,KitschKrieg feat. Jamule,Unterwegs,SoulForce Records / BMG,7,1,2020-09-25,2020-10-01,2020,9
4,Internet Money & Gunna feat. Don Toliver & Nav,Lemonade,Internet Money,6,4,2020-09-25,2020-10-01,2020,9
5,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),SME - Columbia,15,1,2020-09-25,2020-10-01,2020,9
6,Joel Corry feat. MNEK,Head & Heart,Atlantic,10,6,2020-09-25,2020-10-01,2020,9
7,Bonez MC,Fuckst mich nur ab,187 Strassenbande,3,1,2020-09-25,2020-10-01,2020,9
8,Capital Bra x Cro,Frühstück in Paris,Urban,5,1,2020-09-25,2020-10-01,2020,9
9,Gentleman x Luciano x Ezhel,Devam,Urban,1,9,2020-09-25,2020-10-01,2020,9
10,Kontra K,Freunde,BMG,1,10,2020-09-25,2020-10-01,2020,9
11,Ofenbach & Quarterhead feat. Norma Jean Martine,Head Shoulders Knees & Toes,Spinnin' Records,8,11,2020-09-25,2020-10-01,2020,9
12,LA Vision & Gigi D'Agostino,Hollywood,Universal Domestic Polydor,11,10,2020-09-25,2020-10-01,2020,9
13,Bonez MC feat. Maxwell,Ihr Hobby,187 Strassenbande,2,3,2020-09-25,2020-10-01,2020,9
14,Kool Savas x Sido x Nessi,Dicka was,SME - Essah Media GmbH,1,14,2020-09-25,2020-10-01,2020,9
15,Bausa x Juju,2012,Warner Music Germany,5,2,2020-09-25,2020-10-01,2020,9
16,Jason Derulo,Take You Dancing,Atlantic,9,16,2020-09-25,2020-10-01,2020,9
17,Apache 207,Bläulich,SME - Four Music / Two Sides,12,1,2020-09-25,2020-10-01,2020,9
18,Twocolors,Lovefool,Virgin Records,14,11,2020-09-25,2020-10-01,2020,9
19,Master KG feat. Burna Boy & Nomcebo Zikode,Jerusalema (Remix),Elektra France,7,19,2020-09-25,2020-10-01,2020,9
20,Kool Savas x Alies,AMG,SME - Essah Media GmbH,7,19,2020-09-25,2020-10-01,2020,9
21,Vize & Tom Gregory,Never Let Me Down,Kontor Records,22,8,2020-09-25,2020-10-01,2020,9
22,Justin Bieber feat. Chance The Rapper,Holy,RBMG/Def Jam,1,22,2020-09-25,2020-10-01,2020,9
23,Cardi B feat. Megan Thee Stallion,WAP,Atlantic,7,12,2020-09-25,2020-10-01,2020,9
24,Vize x Joker Bra x Leony,Paradise,Kontor Records,5,24,2020-09-25,2020-10-01,2020,9
25,The Weeknd,Blinding Lights,Republic Records,43,1,2020-09-25,2020-10-01,2020,9
26,KC Rebell x Summer Cem,Wow,Banger Musik,1,26,2020-09-25,2020-10-01,2020,9
27,Robin Schulz & Wes,Alane,Warner Music Germany,14,6,2020-09-25,2020-10-01,2020,9
28,Capital Bra x Clueso x KC Rebell,Andere Welt,Urban,9,2,2020-09-25,2020-10-01,2020,9
29,Harry Styles,Watermelon Sugar,SME - Columbia,15,15,2020-09-25,2020-10-01,2020,9
30,DaBaby feat. Roddy Ricch,Rockstar,Interscope,23,3,2020-09-25,2020-10-01,2020,9
31,Mark Forster,Übermorgen,SME - Marecs,21,7,2020-09-25,2020-10-01,2020,9
32,AK Ausserkontrolle x Bonez MC,In meinem Benz,XY Records,17,1,2020-09-25,2020-10-01,2020,9
33,Bonez MC,Tilidin weg,187 Strassenbande,8,3,2020-09-25,2020-10-01,2020,9
