current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Marshmello & Anne-Marie,Friends,Atlantic,5,1,2018-03-16,2018-03-22,2018,3
2,Olexesh feat. Edin,Magisch,385ideal,4,1,2018-03-16,2018-03-22,2018,3
3,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,Atlantic,8,3,2018-03-16,2018-03-22,2018,3
4,Drake,God's Plan,Motown,8,1,2018-03-16,2018-03-22,2018,3
5,The Chainsmokers,Sick Boy,Columbia,8,5,2018-03-16,2018-03-22,2018,3
6,Liam Payne & Rita Ora,For You (Fifty Shades Freed),Republic Records,10,1,2018-03-16,2018-03-22,2018,3
7,Bausa,Was du Liebe nennst,Warner Music Germany,24,1,2018-03-16,2018-03-22,2018,3
8,Tom Walker,Leave A Light On,Relentless Records,11,8,2018-03-16,2018-03-22,2018,3
9,Eminem feat. Ed Sheeran,River,Interscope,13,2,2018-03-16,2018-03-22,2018,3
10,Luis Fonsi & Demi Lovato,Échame la culpa,Universal,17,6,2018-03-16,2018-03-22,2018,3
11,Justin Timberlake feat. Chris Stapleton,Say Something,RCA International,7,11,2018-03-16,2018-03-22,2018,3
12,Ed Sheeran,Perfect,Atlantic,33,1,2018-03-16,2018-03-22,2018,3
13,Nico Santos,Rooftop,Virgin Records,18,5,2018-03-16,2018-03-22,2018,3
14,Post Malone feat. Ty Dolla $ign,Psycho,Universal,3,6,2018-03-16,2018-03-22,2018,3
15,Dua Lipa,IDGAF,Universal Domestic Urban,8,15,2018-03-16,2018-03-22,2018,3
16,Jax Jones feat. Ina Wroldsen,Breathe,Polydor,10,16,2018-03-16,2018-03-22,2018,3
17,Martin Garrix & David Guetta feat. Jamie Scott & Romy Dya,So Far Away,B1 Recordings,15,8,2018-03-16,2018-03-22,2018,3
18,Lost Frequencies & Zonderling,Crazy,Kontor Records,12,13,2018-03-16,2018-03-22,2018,3
19,Camila Cabello feat. Young Thug,Havana,Epic,30,2,2018-03-16,2018-03-22,2018,3
