current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Shirin David,Gib ihm,Shirin David Music,2,1,2019-03-01,2019-03-07,2019,3
2,KC Rebell feat. Summer Cem & Capital Bra,DNA,Rebell Army,2,1,2019-03-01,2019-03-07,2019,3
3,Capital Bra,Capital Bra je m'appelle,Universal Domestic Urban,1,3,2019-03-01,2019-03-07,2019,3
4,Azet & Zuna,Fragen,KMN Gang,1,4,2019-03-01,2019-03-07,2019,3
5,Eno feat. Mero,Ferrari,Alles Oder Nix Records,3,1,2019-03-01,2019-03-07,2019,3
6,Capital Bra,Prinzessa,Universal Domestic Urban,5,1,2019-03-01,2019-03-07,2019,3
7,Ava Max,Sweet But Psycho,Atlantic,19,1,2019-03-01,2019-03-07,2019,3
8,Lady Gaga & Bradley Cooper,Shallow,Interscope,22,8,2019-03-01,2019-03-07,2019,3
9,Calvin Harris & Rag'n'Bone Man,Giant,SME - Columbia,7,7,2019-03-01,2019-03-07,2019,3
10,Ariana Grande,7 Rings,Republic Records,6,4,2019-03-01,2019-03-07,2019,3
11,Robin Schulz feat. Erika Sirola,Speechless,Warner Music Germany,15,7,2019-03-01,2019-03-07,2019,3
12,Azet & Zuna,Hallo hallo,KMN Gang,3,3,2019-03-01,2019-03-07,2019,3
13,Mero,Hobby Hobby,Groove Attack,6,1,2019-03-01,2019-03-07,2019,3
14,Pietro Lombardi,Nur ein Tanz,Universal Domestic Polydor,2,4,2019-03-01,2019-03-07,2019,3
15,Loredana x Mozzik,Romeo & Juliet,Loredana,4,2,2019-03-01,2019-03-07,2019,3
16,Capital Bra,Benzema,Universal Domestic Urban,10,1,2019-03-01,2019-03-07,2019,3
17,Panic! At The Disco,High Hopes,Atlantic,30,5,2019-03-01,2019-03-07,2019,3
18,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",Republic Records,3,8,2019-03-01,2019-03-07,2019,3
19,Sido,Tausend Tattoos,Universal Domestic Urban,18,2,2019-03-01,2019-03-07,2019,3
20,Kool Savas feat. Nessi,Deine Mutter,SME - Essah Entertainment ,6,16,2019-03-01,2019-03-07,2019,3
