current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Capital Bra x Loredana,Nicht verdient,Urban,1,1,2020-05-08,2020-05-14,2020,5
2,Ufo361,Emotions,Stay High,2,2,2020-05-08,2020-05-14,2020,5
3,Shirin David,90-60-111,Juicy Money Records,2,1,2020-05-08,2020-05-14,2020,5
4,The Weeknd,Blinding Lights,Republic Records,23,1,2020-05-08,2020-05-14,2020,5
5,Kontra K,Namen,BMG,1,5,2020-05-08,2020-05-14,2020,5
6,SAINt JHN,Roses (Imanbek Remix),B1 Recordings,23,3,2020-05-08,2020-05-14,2020,5
7,Luciano [DE],Late Night,Urban,1,7,2020-05-08,2020-05-14,2020,5
8,Drake,Toosie Slide,Republic Records,5,2,2020-05-08,2020-05-14,2020,5
9,Topic feat. A7S,Breaking Me,Virgin Records,18,3,2020-05-08,2020-05-14,2020,5
10,Surf Mesa feat. Emilee,ILY (I Love You Baby),Astralwerk,7,7,2020-05-08,2020-05-14,2020,5
11,Robin Schulz feat. Alida,In Your Eyes,Warner Music Germany,17,5,2020-05-08,2020-05-14,2020,5
12,Ava Max,Salt,Atlantic,12,10,2020-05-08,2020-05-14,2020,5
13,Tones And I,Dance Monkey,Bad Batch Records,39,1,2020-05-08,2020-05-14,2020,5
14,Kayef,Ich wÃ¼rd' lÃ¼gen,Recordjet,5,13,2020-05-08,2020-05-14,2020,5
15,The Scotts [Travis Scott & Kid Cudi],The Scotts,SME - Epic,2,8,2020-05-08,2020-05-14,2020,5
16,Samra,BaeBae,Urban,4,2,2020-05-08,2020-05-14,2020,5
17,CÃ©line [DE],TrÃ¤nen aus Kajal,BTGS,5,17,2020-05-08,2020-05-14,2020,5
18,Nimo & Rina,Trendsetter,385ideal,1,18,2020-05-08,2020-05-14,2020,5
19,Dardan & Veysel,Viele,Hypnotize Entertainment,1,19,2020-05-08,2020-05-14,2020,5
20,Nea,Some Say,SME - Milkshake,14,15,2020-05-08,2020-05-14,2020,5
21,Apache 207,Roller,SME - Two Sides,37,1,2020-05-08,2020-05-14,2020,5
22,Powfu feat. Beabadoobee,Death Bed,SME - Independently Popular.,9,18,2020-05-08,2020-05-14,2020,5
23,DaBaby feat. Roddy Ricch,Rockstar,Interscope,3,23,2020-05-08,2020-05-14,2020,5
24,Ava Max,Kings & Queens,Atlantic,8,24,2020-05-08,2020-05-14,2020,5
25,Samra & Capital Bra,365 Tage,Urban,3,4,2020-05-08,2020-05-14,2020,5
26,Mark Forster,Ãœbermorgen,SME - Marecs,1,26,2020-05-08,2020-05-14,2020,5
27,Benee feat. Gus Dapperton,Supalonely,Universal,8,26,2020-05-08,2020-05-14,2020,5
28,Loredana x Zuna,Du bist mein,KMN Gang,6,1,2020-05-08,2020-05-14,2020,5
29,Ufo361,Final Fantasy,Stay High,3,7,2020-05-08,2020-05-14,2020,5
30,LEA,Treppenhaus,SME - Four Music,9,18,2020-05-08,2020-05-14,2020,5
31,Dardan & Monet192,H <3 T E L,Hypnotize Entertainment,7,2,2020-05-08,2020-05-14,2020,5
32,Dua Lipa,Physical,Urban,14,14,2020-05-08,2020-05-14,2020,5
33,Megan Thee Stallion,Savage,300 Entertainment,6,33,2020-05-08,2020-05-14,2020,5
