current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Bausa,Was du Liebe nennst,Warner Music Germany,20,1,2018-02-16,2018-02-22,2018,2
2,Ed Sheeran,Perfect,Atlantic,29,1,2018-02-16,2018-02-22,2018,2
3,Eminem feat. Ed Sheeran,River,Interscope,9,2,2018-02-16,2018-02-22,2018,2
4,Liam Payne & Rita Ora,For You (Fifty Shades Freed),Republic Records,6,4,2018-02-16,2018-02-22,2018,2
5,Gzuz,Â¿Was hast du gedacht?,187 Strassenbande,1,5,2018-02-16,2018-02-22,2018,2
6,Nico Santos,Rooftop,Virgin Records,14,5,2018-02-16,2018-02-22,2018,2
7,Luis Fonsi & Demi Lovato,Ã‰chame la culpa,Universal,13,6,2018-02-16,2018-02-22,2018,2
8,Camila Cabello feat. Young Thug,Havana,Epic,26,2,2018-02-16,2018-02-22,2018,2
9,Drake,God's Plan,Motown,4,5,2018-02-16,2018-02-22,2018,2
10,The Chainsmokers,Sick Boy,Columbia,4,10,2018-02-16,2018-02-22,2018,2
11,Martin Garrix & David Guetta feat. Jamie Scott & Romy Dya,So Far Away,B1 Recordings,11,8,2018-02-16,2018-02-22,2018,2
12,Ufo361,Beverly Hills,Stay High,2,4,2018-02-16,2018-02-22,2018,2
13,Jason Derulo feat. French Montana,Tip Toe,Beluga Heights,14,11,2018-02-16,2018-02-22,2018,2
14,Justin Timberlake feat. Chris Stapleton,Say Something,RCA International,3,14,2018-02-16,2018-02-22,2018,2
15,LEA,Leiser,Four Music,11,13,2018-02-16,2018-02-22,2018,2
16,Lost Frequencies & Zonderling,Crazy,Kontor Records,8,13,2018-02-16,2018-02-22,2018,2
17,G-Eazy & Halsey,Him & I,RCA International,11,6,2018-02-16,2018-02-22,2018,2
18,Tom Walker,Leave A Light On,RCA International,7,18,2018-02-16,2018-02-22,2018,2
19,Post Malone feat. 21 Savage,Rockstar,Universal,22,2,2018-02-16,2018-02-22,2018,2
20,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,Atlantic,4,20,2018-02-16,2018-02-22,2018,2
21,Ofenbach vs. Nick Waterhouse,Katchi,Warner Music International,16,9,2018-02-16,2018-02-22,2018,2
22,NF,Let You Down,Capitol,17,9,2018-02-16,2018-02-22,2018,2
23,Azet feat. RAF Camora,Qa bone,KMN Gang,8,12,2018-02-16,2018-02-22,2018,2
24,The Weeknd & Kendrick Lamar,Pray For Me,Universal,2,24,2018-02-16,2018-02-22,2018,2
25,Rita Ora,Anywhere,Atlantic,13,18,2018-02-16,2018-02-22,2018,2
26,Justin Bieber + BloodPopÂ®,Friends,Republic Records,26,4,2018-02-16,2018-02-22,2018,2
27,Azet,Ketten Cartier,KMN Gang,1,27,2018-02-16,2018-02-22,2018,2
28,Ingo ohne Flamingo,"Saufen, morgens, mittags, abends",Hitmix Party Music,8,28,2018-02-16,2018-02-22,2018,2
29,Dua Lipa,IDGAF,Universal Domestic Urban,4,29,2018-02-16,2018-02-22,2018,2
30,Selena Gomez x Marshmello,Wolves,Universal,16,11,2018-02-16,2018-02-22,2018,2
31,James Hype feat. Kelli-Leigh,More Than Friends,Warner Music International,12,23,2018-02-16,2018-02-22,2018,2
32,Kendrick Lamar & SZA,All The Stars,Universal,6,32,2018-02-16,2018-02-22,2018,2
33,Marshmello & Anne-Marie,Friends,Atlantic,1,33,2018-02-16,2018-02-22,2018,2
34,Dardan x Luciano,Airmax gegen Kopf,Universal Domestic Urban,2,28,2018-02-16,2018-02-22,2018,2
35,Marshmello feat. Khalid,Silence,RCA International,26,6,2018-02-16,2018-02-22,2018,2
36,"Machine Gun Kelly, X Ambassadors & Bebe Rexha",Home,Atlantic,13,27,2018-02-16,2018-02-22,2018,2
