current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,24kGoldn feat. Iann Dior,Mood,SME - Columbia,9,1,2020-10-23,2020-10-29,2020,10
2,Internet Money & Gunna feat. Don Toliver & Nav,Lemonade,Internet Money,10,2,2020-10-23,2020-10-29,2020,10
3,Mero feat. Nimo,DÃ©solÃ©,Groove Attack TraX,1,3,2020-10-23,2020-10-29,2020,10
4,Vize x Joker Bra x Leony,Paradise,Kontor Records,9,4,2020-10-23,2020-10-29,2020,10
5,Joel Corry feat. MNEK,Head & Heart,Atlantic,14,4,2020-10-23,2020-10-29,2020,10
6,Ofenbach & Quarterhead feat. Norma Jean Martine,Head Shoulders Knees & Toes,Spinnin' Records,12,6,2020-10-23,2020-10-29,2020,10
7,Master KG feat. Burna Boy & Nomcebo Zikode,Jerusalema (Remix),Elektra France,11,7,2020-10-23,2020-10-29,2020,10
8,Loredana & Delara,Checka,Loredana,4,2,2020-10-23,2020-10-29,2020,10
9,Alligatoah x Sido,Monet,Trailerpark,1,9,2020-10-23,2020-10-29,2020,10
10,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),SME - Columbia,19,1,2020-10-23,2020-10-29,2020,10
11,KitschKrieg feat. Jamule,Unterwegs,SoulForce Records / BMG,11,1,2020-10-23,2020-10-29,2020,10
12,Pop Smoke,What You Know Bout Love,Victor Victor Worldwide,4,12,2020-10-23,2020-10-29,2020,10
13,Mark Forster x Vize,Bist du okay,SME - Marecs,4,13,2020-10-23,2020-10-29,2020,10
14,Justin Bieber & Benny Blanco,Lonely,Friends Keep Secrets,1,14,2020-10-23,2020-10-29,2020,10
15,Samra,Rohdiamant II,Urban,3,1,2020-10-23,2020-10-29,2020,10
16,LA Vision & Gigi D'Agostino,Hollywood,Universal Domestic Polydor,15,10,2020-10-23,2020-10-29,2020,10
17,KC Rebell x Summer Cem,Iron Man,Banger Musik,1,17,2020-10-23,2020-10-29,2020,10
18,Jason Derulo,Take You Dancing,Atlantic,13,15,2020-10-23,2020-10-29,2020,10
19,Lune,Gebe auf.,Lune,2,19,2020-10-23,2020-10-29,2020,10
20,Purple Disco Machine & Sophie And The Giants,Hypnotized,SME - Columbia,12,18,2020-10-23,2020-10-29,2020,10
21,Twocolors,Lovefool,Virgin Records,18,11,2020-10-23,2020-10-29,2020,10
22,Dardan & Hava,Mailbox,Hypnotize Entertainment,3,7,2020-10-23,2020-10-29,2020,10
23,HVME,Goosebumps,B1 Recordings,5,23,2020-10-23,2020-10-29,2020,10
24,The Weeknd,Blinding Lights,Republic Records,47,1,2020-10-23,2020-10-29,2020,10
25,Apache 207,BlÃ¤ulich,SME - Four Music / Two Sides,16,1,2020-10-23,2020-10-29,2020,10
26,Bausa x Juju,2012,Warner Music Germany,9,2,2020-10-23,2020-10-29,2020,10
27,Gentleman x Luciano x Ezhel,Devam,Urban,5,9,2020-10-23,2020-10-29,2020,10
28,Bozza,Elbe,Def Jam Germany,4,12,2020-10-23,2020-10-29,2020,10
29,Vize & Tom Gregory,Never Let Me Down,Kontor Records,26,8,2020-10-23,2020-10-29,2020,10
30,Miley Cyrus,Midnight Sky,SME - RCA Domestic,10,30,2020-10-23,2020-10-29,2020,10
31,Felix Jaehn feat. Nea & Bryn Christopher,No Therapy,Virgin Records,8,31,2020-10-23,2020-10-29,2020,10
32,Tate McRae,You Broke Me First,SME - RCA International,9,32,2020-10-23,2020-10-29,2020,10
33,DaBaby feat. Roddy Ricch,Rockstar,Interscope,27,3,2020-10-23,2020-10-29,2020,10
34,Capital Bra x Cro,FrÃ¼hstÃ¼ck in Paris,Urban,9,1,2020-10-23,2020-10-29,2020,10
35,Pop Smoke feat. Lil Baby & DaBaby,For The Night,Victor Victor Worldwide,11,28,2020-10-23,2020-10-29,2020,10
36,Dennis Lloyd,Alien,SME - Arista,8,36,2020-10-23,2020-10-29,2020,10
37,Kool Savas x Alies,AMG,SME - Essah Media GmbH,11,19,2020-10-23,2020-10-29,2020,10
38,Justin Bieber feat. Chance The Rapper,Holy,RBMG/Def Jam,5,22,2020-10-23,2020-10-29,2020,10
39,LX feat. Estikay,Hennessy,187 Strassenbande,1,39,2020-10-23,2020-10-29,2020,10
40,Mark Forster,Ãœbermorgen,SME - Marecs,25,7,2020-10-23,2020-10-29,2020,10
41,Cardi B feat. Megan Thee Stallion,WAP,Atlantic,11,12,2020-10-23,2020-10-29,2020,10
42,AK Ausserkontrolle x Bonez MC,In meinem Benz,XY Records,21,1,2020-10-23,2020-10-29,2020,10
43,Tujamo - Vize - Majan,Lonely,Virgin Records,16,34,2020-10-23,2020-10-29,2020,10
44,BTS,Dynamite,2020 BigHit Entertainment,9,8,2020-10-23,2020-10-29,2020,10
45,Apache 207,Roller,SME - Four Music / Two Sides,61,1,2020-10-23,2020-10-29,2020,10
46,David Guetta & Sia,Let's Love,Parlophone Label Group,6,46,2020-10-23,2020-10-29,2020,10
47,SAINt JHN,Roses (Imanbek Remix),B1 Recordings,47,3,2020-10-23,2020-10-29,2020,10
48,Celo & Abdi feat. Bonez MC,20 Zoll MAE,385ideal,1,48,2020-10-23,2020-10-29,2020,10
49,Topic feat. A7S,Breaking Me,Virgin Records,42,3,2020-10-23,2020-10-29,2020,10
50,Bonez MC,Fuckst mich nur ab,187 Strassenbande,7,1,2020-10-23,2020-10-29,2020,10
51,Harry Styles,Watermelon Sugar,SME - Columbia,19,15,2020-10-23,2020-10-29,2020,10
52,Ritt Momney,Put Your Records On,SME - Columbia,4,52,2020-10-23,2020-10-29,2020,10
53,Dermot Kennedy,Giants,Interscope,3,53,2020-10-23,2020-10-29,2020,10
54,Nea,Some Say,SME - Milkshake,38,15,2020-10-23,2020-10-29,2020,10
55,Bonez MC feat. LX,Niemals unter Tausend,187 Strassenbande,4,4,2020-10-23,2020-10-29,2020,10
56,Robin Schulz feat. Kiddo,All We Got,Warner Music Germany,1,56,2020-10-23,2020-10-29,2020,10
57,Monet192,21 Gramm,Warner Music Germany,1,57,2020-10-23,2020-10-29,2020,10
58,Tones And I,Dance Monkey,Bad Batch Records,63,1,2020-10-23,2020-10-29,2020,10
59,Ufo361,Emotions,Stay High,26,1,2020-10-23,2020-10-29,2020,10
60,Juice WRLD & Marshmello,Come & Go,Interscope,13,38,2020-10-23,2020-10-29,2020,10
61,Shawn Mendes,Wonder,Island,3,47,2020-10-23,2020-10-29,2020,10
62,Pashanim,Airwaves,Urban,23,2,2020-10-23,2020-10-29,2020,10
63,Clean Bandit and Mabel feat. 24kGoldn,Tick Tock,Atlantic,6,63,2020-10-23,2020-10-29,2020,10
64,Ava Max,Kings & Queens,Atlantic,32,16,2020-10-23,2020-10-29,2020,10
65,Robin Schulz & Wes,Alane,Warner Music Germany,18,6,2020-10-23,2020-10-29,2020,10
66,KC Rebell x Summer Cem,Anani bacini,Banger Musik,2,23,2020-10-23,2020-10-29,2020,10
67,Ava Max,Who's Laughing Now?,Atlantic,11,66,2020-10-23,2020-10-29,2020,10
68,SSIO,TBC,Alles Oder Nix Records,2,14,2020-10-23,2020-10-29,2020,10
69,Pop Smoke feat. Lil Tjay,Mood Swings,Republic Records,11,30,2020-10-23,2020-10-29,2020,10
70,Capital Bra,Einsam an der Spitze,Urban,5,2,2020-10-23,2020-10-29,2020,10
71,Lea x Majan,Beifahrersitz,SME - Four Music,6,48,2020-10-23,2020-10-29,2020,10
72,Georg Stengel,Mars,We Love Music,11,68,2020-10-23,2020-10-29,2020,10
73,Fleetwood Mac,Dreams,Warner,8,33,2020-10-23,2020-10-29,2020,10
74,Capital Bra x Clueso x KC Rebell,Andere Welt,Urban,13,2,2020-10-23,2020-10-29,2020,10
75,Bonez MC feat. Maxwell,Ihr Hobby,187 Strassenbande,6,3,2020-10-23,2020-10-29,2020,10
76,Clueso,Flugmodus,SME - Epic Domestic,11,62,2020-10-23,2020-10-29,2020,10
77,Zoe Wees,Control,Caroline Records,22,31,2020-10-23,2020-10-29,2020,10
78,Kygo x Tina Turner,What's Love Got To Do With It,SME - Kygo,14,26,2020-10-23,2020-10-29,2020,10
79,Azax x Farid Bang,Zu wild,Bozz Music,1,79,2020-10-23,2020-10-29,2020,10
80,Machine Gun Kelly & Blackbear,My Ex's Best Friend,Interscope,6,68,2020-10-23,2020-10-29,2020,10
81,Elif feat. Samra,Augen zu,SME - Jive Germany,7,9,2020-10-23,2020-10-29,2020,10
82,Azet & Albi,Fast Life 2,Azet & Albi,4,24,2020-10-23,2020-10-29,2020,10
83,Ufo361,Zweifel,Stay High,3,12,2020-10-23,2020-10-29,2020,10
84,Apache 207,Fame,SME - Four Music / Two Sides,24,1,2020-10-23,2020-10-29,2020,10
85,WIER,Best Of Us,MOKOH Music GmbH,4,85,2020-10-23,2020-10-29,2020,10
86,Chapo102 x Kasimir1441,Wach,Chucky die MÃ¶rdertruppe,2,51,2020-10-23,2020-10-29,2020,10
87,LUM!X & Gabry Ponte,Monster,Spinnin' Records,65,20,2020-10-23,2020-10-29,2020,10
88,Ramo & Joker Bra,Frank Lucas,QualitÃ¤t'er Music,1,88,2020-10-23,2020-10-29,2020,10
89,Ali471,In meinem Kopf,Ali471,1,89,2020-10-23,2020-10-29,2020,10
90,Pop Smoke feat. A Boogie Wit Da Hoodie,Hello,Victor Victor Worldwide,4,87,2020-10-23,2020-10-29,2020,10
91,Kontra K,Freunde,BMG,5,10,2020-10-23,2020-10-29,2020,10
