current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Marshmello & Anne-Marie,Friends,Atlantic,10,1,2018-04-20,2018-04-26,2018,4
2,Capital Bra,5 Songs in einer Nacht,Team Kuku,2,1,2018-04-20,2018-04-26,2018,4
3,Olexesh feat. Edin,Magisch,385ideal,9,1,2018-04-20,2018-04-26,2018,4
4,Ramz,Barking,Polydor,8,4,2018-04-20,2018-04-26,2018,4
5,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,Atlantic,13,3,2018-04-20,2018-04-26,2018,4
6,Calvin Harris & Dua Lipa,One Kiss,Columbia,2,6,2018-04-20,2018-04-26,2018,4
7,Luis Fonsi & Demi Lovato,Échame la culpa,Universal,22,6,2018-04-20,2018-04-26,2018,4
8,Drake,God's Plan,Motown,13,1,2018-04-20,2018-04-26,2018,4
9,Drake,Nice For What,Young Money,2,9,2018-04-20,2018-04-26,2018,4
10,Dennis Lloyd,Nevermind,Warner Music International,4,10,2018-04-20,2018-04-26,2018,4
11,David Guetta & Sia,Flames,Parlophone Label Group,4,11,2018-04-20,2018-04-26,2018,4
12,Sean Paul + David Guetta feat. Becky G,Mad Love,Island,9,10,2018-04-20,2018-04-26,2018,4
13,Robin Schulz & Marc Scibilia,Unforgettable,Warner Music Germany,9,13,2018-04-20,2018-04-26,2018,4
14,Nicky Jam x J Balvin,X,Sony Music,7,14,2018-04-20,2018-04-26,2018,4
15,Justin Timberlake feat. Chris Stapleton,Say Something,RCA International,12,9,2018-04-20,2018-04-26,2018,4
16,Tom Walker,Leave A Light On,Relentless Records,16,8,2018-04-20,2018-04-26,2018,4
17,Sun Diego,Eloah,BBM Records,2,6,2018-04-20,2018-04-26,2018,4
18,Wincent Weiss,An Wunder,Universal Domestic Vertigo,1,18,2018-04-20,2018-04-26,2018,4
19,The Chainsmokers,Sick Boy,Columbia,13,5,2018-04-20,2018-04-26,2018,4
20,Kygo feat. Miguel,Remind Me To Forget,Kygo,5,20,2018-04-20,2018-04-26,2018,4
