current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Namika feat. Black M,Je ne parle pas franÃ§ais (Beatgees Remix),Jive Germany,10,1,2018-06-22,2018-06-28,2018,6
2,Pietro Lombardi,PhÃ¤nomenal,Universal Domestic Polydor,5,1,2018-06-22,2018-06-28,2018,6
3,Clean Bandit feat. Demi Lovato,Solo,Atlantic,5,3,2018-06-22,2018-06-28,2018,6
4,Calvin Harris & Dua Lipa,One Kiss,Columbia,11,1,2018-06-22,2018-06-28,2018,6
5,Summer Cem & Bausa,Casanova,Banger Musik,4,4,2018-06-22,2018-06-28,2018,6
6,Capital Bra,Berlin lebt,Team Kuku,2,1,2018-06-22,2018-06-28,2018,6
7,Dennis Lloyd,Nevermind,Warner Music International,13,3,2018-06-22,2018-06-28,2018,6
8,Bushido feat. Samra,Hades,Bushido,1,8,2018-06-22,2018-06-28,2018,6
9,Capital Bra,One Night Stand,Team Kuku,4,1,2018-06-22,2018-06-28,2018,6
10,El Profesor,Bella ciao (Hugel Remix),Kontor Records,6,10,2018-06-22,2018-06-28,2018,6
11,Die Fantastischen Vier feat. Clueso,Zusammen,Columbia,13,11,2018-06-22,2018-06-28,2018,6
12,Loredana,Sonnenbrille,Loredana,1,12,2018-06-22,2018-06-28,2018,6
13,Capital Bra feat. Ufo361,Neymar,Team Kuku,8,1,2018-06-22,2018-06-28,2018,6
14,Alvaro Soler,La cintura,Airforce1,12,8,2018-06-22,2018-06-28,2018,6
15,David Guetta & Sia,Flames,Parlophone Label Group,13,7,2018-06-22,2018-06-28,2018,6
16,Post Malone,Better Now,Universal,8,11,2018-06-22,2018-06-28,2018,6
17,XXXTentacion,Sad!,Bad Vibes Forever,9,17,2018-06-22,2018-06-28,2018,6
18,Noizy feat. RAF Camora,Toto,Warner Music Germany,1,18,2018-06-22,2018-06-28,2018,6
19,Summer Cem,Tamam Tamam,Banger Musik,9,7,2018-06-22,2018-06-28,2018,6
20,Ariana Grande,No Tears Left To Cry,Universal,9,2,2018-06-22,2018-06-28,2018,6
21,Nicky Jam feat. Will Smith & Era Istrefi,Live It Up,Sony Music,4,21,2018-06-22,2018-06-28,2018,6
22,"Cardi B, Bad Bunny & J Balvin",I Like It,Atlantic,10,22,2018-06-22,2018-06-28,2018,6
23,Maroon 5 feat. Cardi B,Girls Like You,Interscope,3,23,2018-06-22,2018-06-28,2018,6
24,XXXTentacion,Changes,Bad Vibes Forever,2,24,2018-06-22,2018-06-28,2018,6
25,Selena Gomez,Back To You,Interscope,6,19,2018-06-22,2018-06-28,2018,6
26,Eli,Change Your Mind,Prime Entertainment Records,10,14,2018-06-22,2018-06-28,2018,6
27,Kygo & Imagine Dragons,Born To Be Yours,Kygo & Imagine Dragons,1,27,2018-06-22,2018-06-28,2018,6
28,Summer Cem,Crew,Banger Musik,1,28,2018-06-22,2018-06-28,2018,6
29,Kontra K feat. RAF Camora,Fame,BMG,7,6,2018-06-22,2018-06-28,2018,6
30,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,2,17,2018-06-22,2018-06-28,2018,6
31,Wincent Weiss,An Wunder,Universal Domestic Vertigo,10,12,2018-06-22,2018-06-28,2018,6
32,Eno,Penthouse,Alles Oder Nix Records,1,32,2018-06-22,2018-06-28,2018,6
33,Lost Frequencies feat. James Blunt,Melody,Kontor Records,8,26,2018-06-22,2018-06-28,2018,6
34,Ramz,Barking,Polydor,17,4,2018-06-22,2018-06-28,2018,6
35,Kygo feat. Miguel,Remind Me To Forget,B1 Recordings,14,14,2018-06-22,2018-06-28,2018,6
36,Olexesh feat. Edin,Magisch,385ideal,18,1,2018-06-22,2018-06-28,2018,6
37,Nicky Jam x J Balvin,X,Sony Music,16,13,2018-06-22,2018-06-28,2018,6
38,Summer Cem feat. KC Rebell & Capital Bra,Chinchilla,Banger Musik,6,11,2018-06-22,2018-06-28,2018,6
39,Rin,Avirex,Division,3,35,2018-06-22,2018-06-28,2018,6
40,Kay One feat. Mike Singer,Netflix & Chill,Embassy of Music,4,11,2018-06-22,2018-06-28,2018,6
41,Marshmello & Anne-Marie,Friends,Atlantic,19,1,2018-06-22,2018-06-28,2018,6
42,Capital Bra,5 Songs in einer Nacht,Team Kuku,11,1,2018-06-22,2018-06-28,2018,6
43,Luis Fonsi & Demi Lovato,Ã‰chame la culpa,Universal,31,6,2018-06-22,2018-06-28,2018,6
44,Martin Garrix feat. Khalid,Ocean,Epic,1,44,2018-06-22,2018-06-28,2018,6
45,5 Seconds Of Summer,Youngblood,Capitol,3,45,2018-06-22,2018-06-28,2018,6
46,Shawn Mendes,In My Blood,Island,13,8,2018-06-22,2018-06-28,2018,6
47,Jason Derulo,Colors,Beluga Heights,12,47,2018-06-22,2018-06-28,2018,6
48,Juice WRLD,Lucid Dreams (Forget Me),Juice WRLD Mixtape,3,48,2018-06-22,2018-06-28,2018,6
49,Loud Luxury feat. Brando,Body,Kontor Records,4,49,2018-06-22,2018-06-28,2018,6
50,XXXTentacion,Moonlight,Bad Vibes Forever,2,50,2018-06-22,2018-06-28,2018,6
51,AK Ausserkontrolle,Investment,Universal Domestic Vertigo,1,51,2018-06-22,2018-06-28,2018,6
52,Nicki Minaj feat. Ariana Grande,Bed,Young Money,1,52,2018-06-22,2018-06-28,2018,6
53,Robin Schulz & Marc Scibilia,Unforgettable,Warner Music Germany,18,13,2018-06-22,2018-06-28,2018,6
54,Kalash feat. Damso,Mwaka Moon,Capitol,7,26,2018-06-22,2018-06-28,2018,6
55,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,Atlantic,22,3,2018-06-22,2018-06-28,2018,6
56,Jonas Blue feat. Jack & Jack,Rise,Positiva,4,56,2018-06-22,2018-06-28,2018,6
57,George Ezra,Paradise,Columbia,16,24,2018-06-22,2018-06-28,2018,6
58,Max Giesinger,Legenden,BMG,5,38,2018-06-22,2018-06-28,2018,6
59,Rich The Kid,Plug Walk,Universal,4,27,2018-06-22,2018-06-28,2018,6
60,TiÃ«sto & Dzeko feat. Preme & Post Malone,Jackie Chan,Virgin Records,1,60,2018-06-22,2018-06-28,2018,6
