current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,24kGoldn feat. Iann Dior,Mood,SME - Columbia,6,1,2020-10-02,2020-10-08,2020,10
2,Loredana & Delara,Checka,Loredana,1,2,2020-10-02,2020-10-08,2020,10
3,Internet Money & Gunna feat. Don Toliver & Nav,Lemonade,Internet Money,7,3,2020-10-02,2020-10-08,2020,10
4,Bonez MC feat. LX,Niemals unter Tausend,187 Strassenbande,1,4,2020-10-02,2020-10-08,2020,10
5,Joel Corry feat. MNEK,Head & Heart,Atlantic,11,5,2020-10-02,2020-10-08,2020,10
6,KitschKrieg feat. Jamule,Unterwegs,SoulForce Records / BMG,8,1,2020-10-02,2020-10-08,2020,10
7,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),SME - Columbia,16,1,2020-10-02,2020-10-08,2020,10
8,Ofenbach & Quarterhead feat. Norma Jean Martine,Head Shoulders Knees & Toes,Spinnin' Records,9,8,2020-10-02,2020-10-08,2020,10
9,Kontra K feat. Capital Bra,Alles dreht sich,BMG,1,9,2020-10-02,2020-10-08,2020,10
10,Vize x Joker Bra x Leony,Paradise,Kontor Records,6,10,2020-10-02,2020-10-08,2020,10
11,LA Vision & Gigi D'Agostino,Hollywood,Universal Domestic Polydor,12,10,2020-10-02,2020-10-08,2020,10
12,Bozza,Elbe,Def Jam Germany,1,12,2020-10-02,2020-10-08,2020,10
13,Mark Forster x Vize,Bist du okay,SME - Marecs,1,13,2020-10-02,2020-10-08,2020,10
14,Capital Bra,Einsam an der Spitze,Urban,2,2,2020-10-02,2020-10-08,2020,10
15,Bonez MC,Fuckst mich nur ab,187 Strassenbande,4,1,2020-10-02,2020-10-08,2020,10
16,Master KG feat. Burna Boy & Nomcebo Zikode,Jerusalema (Remix),Elektra France,8,16,2020-10-02,2020-10-08,2020,10
17,Capital Bra x Cro,FrÃ¼hstÃ¼ck in Paris,Urban,6,1,2020-10-02,2020-10-08,2020,10
18,Gentleman x Luciano x Ezhel,Devam,Urban,2,9,2020-10-02,2020-10-08,2020,10
19,Jason Derulo,Take You Dancing,Atlantic,10,16,2020-10-02,2020-10-08,2020,10
20,Kontra K,Freunde,BMG,2,10,2020-10-02,2020-10-08,2020,10
21,Bausa x Juju,2012,Warner Music Germany,6,2,2020-10-02,2020-10-08,2020,10
22,Twocolors,Lovefool,Virgin Records,15,11,2020-10-02,2020-10-08,2020,10
23,Apache 207,BlÃ¤ulich,SME - Four Music / Two Sides,13,1,2020-10-02,2020-10-08,2020,10
24,Azet & Albi,Fast Life 2,Warner Music Germany,1,24,2020-10-02,2020-10-08,2020,10
25,Vize & Tom Gregory,Never Let Me Down,Kontor Records,23,8,2020-10-02,2020-10-08,2020,10
26,Kool Savas x Alies,AMG,SME - Essah Media GmbH,8,19,2020-10-02,2020-10-08,2020,10
27,Bonez MC feat. Maxwell,Ihr Hobby,187 Strassenbande,3,3,2020-10-02,2020-10-08,2020,10
28,The Weeknd,Blinding Lights,Republic Records,44,1,2020-10-02,2020-10-08,2020,10
29,Justin Bieber feat. Chance The Rapper,Holy,RBMG/Def Jam,2,22,2020-10-02,2020-10-08,2020,10
30,Purple Disco Machine & Sophie And The Giants,Hypnotized,SME - Columbia,9,30,2020-10-02,2020-10-08,2020,10
31,Cardi B feat. Megan Thee Stallion,WAP,Atlantic,8,12,2020-10-02,2020-10-08,2020,10
