current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Tones And I,Dance Monkey,Bad Batch Records,13,1,2019-11-08,2019-11-14,2019,11
2,Apache 207,Roller,SME - Two Sides,11,1,2019-11-08,2019-11-14,2019,11
3,Apache 207,Wieso tust Du dir das an?,SME - Two Sides,3,1,2019-11-08,2019-11-14,2019,11
4,Nimo,Karma,Universal Domestic Urban,1,4,2019-11-08,2019-11-14,2019,11
5,Capital Bra x Samra & Lea,110,Universal Domestic Urban,7,1,2019-11-08,2019-11-14,2019,11
6,Apache 207,200 km/h,SME - Two Sides,7,4,2019-11-08,2019-11-14,2019,11
7,RIN & Bausa,Keine Liebe,SME - Division,3,5,2019-11-08,2019-11-14,2019,11
8,Regard,Ride It,SME - Ministry Of Sound,7,8,2019-11-08,2019-11-14,2019,11
9,RAF Camora feat. Ghetto Phenomene,Puta madre,Indipendenza,4,5,2019-11-08,2019-11-14,2019,11
10,Sido feat. Apache 207,2002,Universal Domestic Urban,6,6,2019-11-08,2019-11-14,2019,11
11,Selena Gomez,Lose You To Love Me,Interscope,3,7,2019-11-08,2019-11-14,2019,11
12,Reezy feat. Summer Cem,Phantom,SME - Two Sides,2,9,2019-11-08,2019-11-14,2019,11
13,RAF Camora feat. Bonez MC,Unnormal,Indipendenza,1,13,2019-11-08,2019-11-14,2019,11
14,Jamule x Cro,1000 Hits,Life Is Pain,1,14,2019-11-08,2019-11-14,2019,11
15,Tim Bendzko,Hoch,SME - Jive Germany,12,10,2019-11-08,2019-11-14,2019,11
16,The Cratez & Bonez MC,Honda Civic,SME - RBK,6,5,2019-11-08,2019-11-14,2019,11
17,Blackbear,Hot Girl Bummer,Interscope,5,17,2019-11-08,2019-11-14,2019,11
18,Travis Scott,Highest In The Room,SME - Epic,5,8,2019-11-08,2019-11-14,2019,11
19,Post Malone,Circles,Republic Records,10,17,2019-11-08,2019-11-14,2019,11
20,Mark Forster,194 LÃ¤nder,SME - Four Music,7,20,2019-11-08,2019-11-14,2019,11
21,Lena x Nico Santos,Better,Universal Domestic Polydor,12,15,2019-11-08,2019-11-14,2019,11
22,RAF Camora,Adriana,Indipendenza,7,7,2019-11-08,2019-11-14,2019,11
23,Apache 207,Kein Problem,SME - Two Sides,11,17,2019-11-08,2019-11-14,2019,11
24,LUM!X & Gabry Ponte,Monster,Spinnin' Records,15,20,2019-11-08,2019-11-14,2019,11
25,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,40,18,2019-11-08,2019-11-14,2019,11
26,Dua Lipa,Don't Start Now,Universal Domestic Urban,1,26,2019-11-08,2019-11-14,2019,11
27,SSIO,Testo E,Alles Oder Nix Records,1,27,2019-11-08,2019-11-14,2019,11
28,Shawn Mendes & Camila Cabello,SeÃ±orita,Island,20,1,2019-11-08,2019-11-14,2019,11
29,Maroon 5,Memories,A&M Records,7,29,2019-11-08,2019-11-14,2019,11
30,Capital Bra x Samra,Tilidin,Universal Domestic Urban,20,1,2019-11-08,2019-11-14,2019,11
31,Ufo361 & Ezhel,YKKE,Universal Domestic Urban,1,31,2019-11-08,2019-11-14,2019,11
32,RAF Camora,Vendetta,Indipendenza,7,5,2019-11-08,2019-11-14,2019,11
33,RAF Camora,Sag ihnen 2,Indipendenza,1,33,2019-11-08,2019-11-14,2019,11
34,Billie Eilish,Bad Guy,Universal,32,4,2019-11-08,2019-11-14,2019,11
35,Juju feat. Henning May,Vermissen,Jinx Music,27,1,2019-11-08,2019-11-14,2019,11
36,Ed Sheeran feat. Khalid,Beautiful People,Atlantic,19,5,2019-11-08,2019-11-14,2019,11
37,Loredana feat. Mero,Kein Plan,Loredana,9,1,2019-11-08,2019-11-14,2019,11
38,Loredana feat. Mozzik,Eiskalt,Loredana,14,2,2019-11-08,2019-11-14,2019,11
39,Summer Cem feat. Luciano,Summer Cem,Banger Musik,7,6,2019-11-08,2019-11-14,2019,11
40,Fero47,47,SME - Epic,1,40,2019-11-08,2019-11-14,2019,11
41,Lil Nas X,Old Town Road,SME - Columbia,32,1,2019-11-08,2019-11-14,2019,11
42,Ed Sheeran feat. Camila Cabello & Cardi B,South Of The Border,Atlantic,8,33,2019-11-08,2019-11-14,2019,11
