current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Ramon Roselly,Eine Nacht,Electrola,1,1,2020-04-10,2020-04-16,2020,4
2,The Weeknd,Blinding Lights,Republic Records,19,1,2020-04-10,2020-04-16,2020,4
3,Shindy,What's Luv,SME - Friends With Money,1,3,2020-04-10,2020-04-16,2020,4
4,SAINt JHN,Roses (Imanbek Remix),SME - B1 Recordings,19,4,2020-04-10,2020-04-16,2020,4
5,Drake,Toosie Slide,Ovo,1,5,2020-04-10,2020-04-16,2020,4
6,Loredana x Zuna,Du bist mein,KMN Gang,2,1,2020-04-10,2020-04-16,2020,4
7,Topic feat. A7S,Breaking Me,Virgin Records,14,3,2020-04-10,2020-04-16,2020,4
8,Tones And I,Dance Monkey,Bad Batch Records,35,1,2020-04-10,2020-04-16,2020,4
9,Robin Schulz feat. Alida,In Your Eyes,Warner Music Germany,13,5,2020-04-10,2020-04-16,2020,4
10,Ava Max,Salt,Atlantic,8,10,2020-04-10,2020-04-16,2020,4
11,Dardan & Monet192,H <3 T E L,Hypnotize Entertainment,3,2,2020-04-10,2020-04-16,2020,4
12,Ufo361,Allein sein,Stay High,2,3,2020-04-10,2020-04-16,2020,4
13,Apache 207,Roller,SME - Two Sides,33,1,2020-04-10,2020-04-16,2020,4
14,Symba [DE],Angels sippen,SME - Symba,2,14,2020-04-10,2020-04-16,2020,4
15,Kontra K,Puste sie weg,BMG,2,4,2020-04-10,2020-04-16,2020,4
16,Kayef,Ich würd' lügen,Recordjet,1,16,2020-04-10,2020-04-16,2020,4
17,Dua Lipa,Physical,Urban,10,14,2020-04-10,2020-04-16,2020,4
18,Dua Lipa,Don't Start Now,Urban,23,10,2020-04-10,2020-04-16,2020,4
19,Nea,Some Say,SME - Milkshake,10,17,2020-04-10,2020-04-16,2020,4
20,Powfu feat. Beabadoobee,Death Bed,SME - Independently Popular.,5,20,2020-04-10,2020-04-16,2020,4
21,Farid Bang feat. 18 Karat & AK Ausserkontrolle,Loco,Farid Bang,1,21,2020-04-10,2020-04-16,2020,4
22,Roddy Ricch,The Box,Atlantic,14,12,2020-04-10,2020-04-16,2020,4
23,Céline [DE],Tränen aus Kajal,BTGS,1,23,2020-04-10,2020-04-16,2020,4
24,Luciano [DE],Trippin',Urban,2,8,2020-04-10,2020-04-16,2020,4
25,Shindy,Sony Pictures,SME - Friends With Money,1,25,2020-04-10,2020-04-16,2020,4
26,Alicia Keys,Underdog,SME - RCA International,5,26,2020-04-10,2020-04-16,2020,4
27,LEA,Treppenhaus,SME - Four Music,5,18,2020-04-10,2020-04-16,2020,4
28,Surf Mesa feat. Emilee,ILY (I Love You Baby),Astralwerk,3,28,2020-04-10,2020-04-16,2020,4
29,Regard,Ride It,SME - B1 Recordings/Ministry of Sound,29,4,2020-04-10,2020-04-16,2020,4
30,Felix Jaehn & Vize feat. Miss Li,Close Your Eyes,Virgin Records,16,21,2020-04-10,2020-04-16,2020,4
31,"Azzi Memo feat. Nate57, Veysel, Sinan G, Kool Savas, NKSN, Rola, Disarstar, Maestro, Hanybal, Celo &",Bist du wach?,Warner Music Germany,1,31,2020-04-10,2020-04-16,2020,4
32,Eno x Murda,Was machst du,Alles Oder Nix Records,1,32,2020-04-10,2020-04-16,2020,4
33,Joker Bra & Vize,Baby,Urban,10,1,2020-04-10,2020-04-16,2020,4
34,Benee feat. Gus Dapperton,Supalonely,Universal,4,29,2020-04-10,2020-04-16,2020,4
35,AK Ausserkontrolle x Shindy,Hood,XY Records,2,10,2020-04-10,2020-04-16,2020,4
36,Doja Cat,Boss Bitch,Atlantic,4,36,2020-04-10,2020-04-16,2020,4
37,Trevor Daniel,Falling,Alamo Records,14,13,2020-04-10,2020-04-16,2020,4
38,Loredana feat. Rymez,Angst,Loredana,5,1,2020-04-10,2020-04-16,2020,4
39,Tom Gregory,Fingertips,Kontor Records,5,39,2020-04-10,2020-04-16,2020,4
40,Samra & Capital Bra,Berlin,Urban,4,2,2020-04-10,2020-04-16,2020,4
41,BHZ,Flasche Luft,SME - BHZ,1,41,2020-04-10,2020-04-16,2020,4
42,Juju x Loredana,Kein Wort,Jinx Music,12,1,2020-04-10,2020-04-16,2020,4
43,Dua Lipa,Break My Heart,Urban,2,26,2020-04-10,2020-04-16,2020,4
44,Soolking feat. Mero,Hayati,Universal,3,10,2020-04-10,2020-04-16,2020,4
45,Apache 207,Matrix,SME - Two Sides,7,2,2020-04-10,2020-04-16,2020,4
