current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Capital Bra,One Night Stand,Team Kuku,2,1,2018-06-08,2018-06-14,2018,6
2,Calvin Harris & Dua Lipa,One Kiss,Columbia,9,1,2018-06-08,2018-06-14,2018,6
3,Namika feat. Black M,Je ne parle pas franÃ§ais (Beatgees Remix),Jive Germany,8,3,2018-06-08,2018-06-14,2018,6
4,Summer Cem & Bausa,Casanova,Banger Musik,2,4,2018-06-08,2018-06-14,2018,6
5,Dennis Lloyd,Nevermind,Warner Music International,11,3,2018-06-08,2018-06-14,2018,6
6,Capital Bra feat. Ufo361,Neymar,Team Kuku,6,1,2018-06-08,2018-06-14,2018,6
7,Pietro Lombardi,PhÃ¤nomenal,Universal Domestic Polydor,3,1,2018-06-08,2018-06-14,2018,6
8,Alvaro Soler,La cintura,Airforce1,10,8,2018-06-08,2018-06-14,2018,6
9,David Guetta & Sia,Flames,Parlophone Label Group,11,7,2018-06-08,2018-06-14,2018,6
10,Clean Bandit feat. Demi Lovato,Solo,Atlantic,3,10,2018-06-08,2018-06-14,2018,6
11,Post Malone,Better Now,Universal,6,11,2018-06-08,2018-06-14,2018,6
12,Summer Cem,Tamam Tamam,Banger Musik,7,7,2018-06-08,2018-06-14,2018,6
13,El Profesor,Bella ciao (Hugel Remix),Kontor Records,4,13,2018-06-08,2018-06-14,2018,6
14,Die Fantastischen Vier feat. Clueso,Zusammen,Columbia,11,12,2018-06-08,2018-06-14,2018,6
15,Kay One feat. Mike Singer,Netflix & Chill,Embassy of Music,2,11,2018-06-08,2018-06-14,2018,6
16,Olexesh feat. Edin,Magisch,385ideal,16,1,2018-06-08,2018-06-14,2018,6
17,Ramz,Barking,Polydor,15,4,2018-06-08,2018-06-14,2018,6
18,Wincent Weiss,An Wunder,Universal Domestic Vertigo,8,12,2018-06-08,2018-06-14,2018,6
19,Kygo feat. Miguel,Remind Me To Forget,B1 Recordings,12,14,2018-06-08,2018-06-14,2018,6
20,Eli,Change Your Mind,Prime Entertainment Records,8,14,2018-06-08,2018-06-14,2018,6
21,Kontra K feat. RAF Camora,Fame,BMG,5,6,2018-06-08,2018-06-14,2018,6
22,"Gzuz feat. Bonez MC, Maxwell & Ufo361",Ãœber Nacht,Universal Domestic Vertigo,3,6,2018-06-08,2018-06-14,2018,6
23,Ariana Grande,No Tears Left To Cry,Universal,7,2,2018-06-08,2018-06-14,2018,6
24,Shawn Mendes,In My Blood,Island,11,8,2018-06-08,2018-06-14,2018,6
25,Summer Cem feat. KC Rebell & Capital Bra,Chinchilla,Banger Musik,4,11,2018-06-08,2018-06-14,2018,6
26,Nicky Jam x J Balvin,X,Sony Music,14,13,2018-06-08,2018-06-14,2018,6
27,Luis Fonsi & Demi Lovato,Ã‰chame la culpa,Universal,29,6,2018-06-08,2018-06-14,2018,6
28,Marshmello & Anne-Marie,Friends,Atlantic,17,1,2018-06-08,2018-06-14,2018,6
29,Gzuz,Wolke 7,Universal Domestic Vertigo,2,9,2018-06-08,2018-06-14,2018,6
30,Selena Gomez,Back To You,Interscope,4,30,2018-06-08,2018-06-14,2018,6
31,Capital Bra,5 Songs in einer Nacht,Team Kuku,9,1,2018-06-08,2018-06-14,2018,6
32,Robin Schulz & Marc Scibilia,Unforgettable,Warner Music Germany,16,13,2018-06-08,2018-06-14,2018,6
33,Gzuz,Â¿Warum?,Universal Domestic Vertigo,4,4,2018-06-08,2018-06-14,2018,6
34,Lost Frequencies feat. James Blunt,Melody,Kontor Records,6,34,2018-06-08,2018-06-14,2018,6
35,George Ezra,Paradise,Columbia,14,24,2018-06-08,2018-06-14,2018,6
36,"Cardi B, Bad Bunny & J Balvin",I Like It,Atlantic,8,36,2018-06-08,2018-06-14,2018,6
37,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,Atlantic,20,3,2018-06-08,2018-06-14,2018,6
38,Rin,Avirex,Division,1,38,2018-06-08,2018-06-14,2018,6
39,Kalash feat. Damso,Mwaka Moon,Capitol,5,26,2018-06-08,2018-06-14,2018,6
40,Sean Paul + David Guetta feat. Becky G,Mad Love,Island,16,10,2018-06-08,2018-06-14,2018,6
41,Dardan und Nimo,Piccos,Universal Domestic Urban,2,32,2018-06-08,2018-06-14,2018,6
42,Maroon 5 feat. Cardi B,Girls Like You,Interscope,1,42,2018-06-08,2018-06-14,2018,6
43,Helene Fischer,Flieger,Universal Domestic Polydor,3,19,2018-06-08,2018-06-14,2018,6
44,Michael Schulte,You Let Me Walk Alone,Very Us Records,5,3,2018-06-08,2018-06-14,2018,6
45,Gzuz feat. Bonez MC,Was erlebt,Universal Domestic Vertigo,6,3,2018-06-08,2018-06-14,2018,6
46,Drake,Nice For What,Young Money,9,9,2018-06-08,2018-06-14,2018,6
47,Bausa,Was du Liebe nennst,Warner Music Germany,36,1,2018-06-08,2018-06-14,2018,6
48,Gzuz feat. Trettmann,Nur mit den Echten,Universal Domestic Vertigo,2,27,2018-06-08,2018-06-14,2018,6
49,Lil Dicky feat. Chris Brown,Freaky Friday,BMG,12,21,2018-06-08,2018-06-14,2018,6
50,Drake,God's Plan,Motown,20,1,2018-06-08,2018-06-14,2018,6
51,Max Giesinger,Legenden,BMG,3,51,2018-06-08,2018-06-14,2018,6
52,Rea Garvey feat. Kool Savas,Is It Love?,Universal Domestic Island,19,20,2018-06-08,2018-06-14,2018,6
53,Liam Payne & J Balvin,Familiar,Capitol,6,53,2018-06-08,2018-06-14,2018,6
54,Ed Sheeran,Perfect,Atlantic,45,1,2018-06-08,2018-06-14,2018,6
55,Nicky Jam feat. Will Smith & Era Istrefi,Live It Up,Sony Music,2,53,2018-06-08,2018-06-14,2018,6
56,RIN,Need For Speed,Division,1,56,2018-06-08,2018-06-14,2018,6
57,Ed Sheeran,Happier,Atlantic,11,16,2018-06-08,2018-06-14,2018,6
58,Tom Walker,Leave A Light On,Relentless Records,23,8,2018-06-08,2018-06-14,2018,6
59,Kurdo,Bugatti Veyron,Universal Domestic Urban,3,41,2018-06-08,2018-06-14,2018,6
60,David Guetta / Martin Garrix / Brooks,Like I Do,Parlophone Label Group,15,23,2018-06-08,2018-06-14,2018,6
61,Jason Derulo,Colors,Beluga Heights,10,61,2018-06-08,2018-06-14,2018,6
62,Zedd / Maren Morris / Grey,The Middle,Interscope,19,15,2018-06-08,2018-06-14,2018,6
63,Gzuz feat. LX,DrÃ¼ck drÃ¼ck,Universal Domestic Vertigo,10,11,2018-06-08,2018-06-14,2018,6
64,Camila Cabello feat. Young Thug,Havana,Epic,42,2,2018-06-08,2018-06-14,2018,6
65,Daddy Yankee,Dura,EMI,15,60,2018-06-08,2018-06-14,2018,6
66,Rooz x MoTrip,Immer wieder,Universal Domestic Urban,13,25,2018-06-08,2018-06-14,2018,6
67,Sun Diego,Eloah,BBM Records,9,6,2018-06-08,2018-06-14,2018,6
68,Kay One feat. Pietro Lombardi,SeÃ±orita,Princekayone GmbH,39,1,2018-06-08,2018-06-14,2018,6
69,Post Malone feat. 21 Savage,Rockstar,Universal,38,2,2018-06-08,2018-06-14,2018,6
70,Luis Fonsi feat. Daddy Yankee,Despacito,Universal,71,1,2018-06-08,2018-06-14,2018,6
71,Alle Farben & Rhodes,H.O.L.Y.,B1 Recordings,3,71,2018-06-08,2018-06-14,2018,6
72,Jax Jones feat. Ina Wroldsen,Breathe,Polydor,22,15,2018-06-08,2018-06-14,2018,6
73,Rita Ora / Cardi B / Bebe Rexha / Charli XCX,Girls,Atlantic,3,73,2018-06-08,2018-06-14,2018,6
74,5 Seconds Of Summer,Youngblood,Capitol,1,74,2018-06-08,2018-06-14,2018,6
75,Kanye West,All Mine,Getting Out Our Dreams Inc.,1,75,2018-06-08,2018-06-14,2018,6
76,Loud Luxury feat. Brando,Body,Kontor Records,2,76,2018-06-08,2018-06-14,2018,6
77,A$AP Rocky feat. Skepta,Praise The Lord (Da Shine),A$AP Worldwide,2,68,2018-06-08,2018-06-14,2018,6
78,Gzuz,Niemals satt,Universal Domestic Vertigo,2,38,2018-06-08,2018-06-14,2018,6
79,Dua Lipa,IDGAF,Universal Domestic Urban,20,12,2018-06-08,2018-06-14,2018,6
80,LEA,Leiser,Four Music,27,13,2018-06-08,2018-06-14,2018,6
81,Justin Timberlake feat. Chris Stapleton,Say Something,RCA International,19,9,2018-06-08,2018-06-14,2018,6
82,Kontra K,Oder nicht,BMG,8,25,2018-06-08,2018-06-14,2018,6
83,Shawn Mendes feat. Khalid,Youth,Island,5,43,2018-06-08,2018-06-14,2018,6
84,Kanye West,Yikes,Getting Out Our Dreams Inc.,1,84,2018-06-08,2018-06-14,2018,6
85,"DJ Antoine, Sido & Moe Phoenix",Yallah Habibi,Kontor Records,1,85,2018-06-08,2018-06-14,2018,6
86,Gzuz,Halftime,Universal Domestic Vertigo,2,36,2018-06-08,2018-06-14,2018,6
87,Ed Sheeran,Shape Of You,Atlantic,74,1,2018-06-08,2018-06-14,2018,6
88,Anne-Marie,2002,Atlantic,3,72,2018-06-08,2018-06-14,2018,6
89,Felix Jaehn feat. Marc E. Bassy & Gucci Mane,Cool,Virgin Records,17,39,2018-06-08,2018-06-14,2018,6
90,Ardian Bujupi feat. Xhensila,Cika cika,Ardian Bujupi,1,90,2018-06-08,2018-06-14,2018,6
91,Post Malone feat. Ty Dolla $ign,Psycho,Universal,15,6,2018-06-08,2018-06-14,2018,6
92,The Chainsmokers,Sick Boy,Columbia,20,5,2018-06-08,2018-06-14,2018,6
93,Nico Santos,Rooftop,Virgin Records,30,5,2018-06-08,2018-06-14,2018,6
94,Azet,Ãœberlebt,KMN Gang,10,28,2018-06-08,2018-06-14,2018,6
95,Jonas Blue feat. Jack & Jack,Rise,Positiva,2,93,2018-06-08,2018-06-14,2018,6
96,Mikolas Josef,Lie To Me,RCA Domestic,4,29,2018-06-08,2018-06-14,2018,6
97,Juice WRLD,Lucid Dreams (Forget Me),Juice WRLD Mixtape,1,97,2018-06-08,2018-06-14,2018,6
98,Matt Simons,We Can Do Better,Pias,1,98,2018-06-08,2018-06-14,2018,6
99,Ben Zucker,Der Sonne entgegen,Airforce1,1,99,2018-06-08,2018-06-14,2018,6
100,J Balvin & Willy William,Mi gente,B1 Recordings,49,3,2018-06-08,2018-06-14,2018,6
