current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Bonez MC,Fuckst mich nur ab,187 Strassenbande,1,1,2020-09-11,2020-09-17,2020,9
2,24kGoldn feat. Iann Dior,Mood,SME - Columbia,3,2,2020-09-11,2020-09-17,2020,9
3,KitschKrieg feat. Jamule,Unterwegs,SoulForce Records / BMG,5,1,2020-09-11,2020-09-17,2020,9
4,Ufo361,Games,Stay High,1,4,2020-09-11,2020-09-17,2020,9
5,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),SME - Columbia,13,1,2020-09-11,2020-09-17,2020,9
6,Capital Bra x Cro,Frühstück in Paris,Urban,3,1,2020-09-11,2020-09-17,2020,9
7,Bausa x Juju,2012,Warner Music Germany,3,2,2020-09-11,2020-09-17,2020,9
8,Joel Corry feat. MNEK,Head & Heart,Atlantic,8,8,2020-09-11,2020-09-17,2020,9
9,Elif feat. Samra,Augen zu,SME - Jive Germany,1,9,2020-09-11,2020-09-17,2020,9
10,Apache 207,Bläulich,SME - Four Music / Two Sides,10,1,2020-09-11,2020-09-17,2020,9
11,LA Vision & Gigi D'Agostino,Hollywood,Polydor,9,10,2020-09-11,2020-09-17,2020,9
12,Cardi B feat. Megan Thee Stallion,WAP,Atlantic,5,12,2020-09-11,2020-09-17,2020,9
13,Twocolors,Lovefool,Virgin Records,12,11,2020-09-11,2020-09-17,2020,9
14,Vize & Tom Gregory,Never Let Me Down,Kontor Records,20,8,2020-09-11,2020-09-17,2020,9
15,Kontra K feat. AK Ausserkontrolle,Sirenen,BMG,2,5,2020-09-11,2020-09-17,2020,9
16,Robin Schulz & Wes,Alane,Warner Music Germany,12,6,2020-09-11,2020-09-17,2020,9
17,DaBaby feat. Roddy Ricch,Rockstar,Interscope,21,3,2020-09-11,2020-09-17,2020,9
18,Ofenbach & Quarterhead feat. Norma Jean Martine,Head Shoulders Knees & Toes,Spinnin' Records,6,18,2020-09-11,2020-09-17,2020,9
19,AK Ausserkontrolle x Bonez MC,In meinem Benz,XY Records,15,1,2020-09-11,2020-09-17,2020,9
20,Kool Savas x Alies,AMG,SME - Essah Media GmbH,5,19,2020-09-11,2020-09-17,2020,9
21,The Weeknd,Blinding Lights,Republic Records,41,1,2020-09-11,2020-09-17,2020,9
22,Harry Styles,Watermelon Sugar,SME - Columbia,13,15,2020-09-11,2020-09-17,2020,9
23,Mark Forster,Übermorgen,SME - Marecs,19,7,2020-09-11,2020-09-17,2020,9
24,Bozza x Samra,Al Qu Damm,Def Jam Germany,1,24,2020-09-11,2020-09-17,2020,9
25,Jason Derulo,Take You Dancing,Atlantic,7,25,2020-09-11,2020-09-17,2020,9
26,Ufo361,Emotions,Stay High,20,1,2020-09-11,2020-09-17,2020,9
27,Dardan x Monet192,Gigi,Warner,1,27,2020-09-11,2020-09-17,2020,9
28,Apache 207,Unterwegs,SME - Four Music / Two Sides,7,1,2020-09-11,2020-09-17,2020,9
29,Internet Money & Gunna feat. Don Toliver & Nav,Lemonade,Internet Money,4,29,2020-09-11,2020-09-17,2020,9
30,Pop Smoke feat. Lil Tjay,Mood Swings,Victor Victor Worldwide,5,30,2020-09-11,2020-09-17,2020,9
