current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Capital Bra x Samra,Tilidin,Universal Domestic Urban,2,1,2019-07-05,2019-07-11,2019,7
2,Shawn Mendes & Camila Cabello,Señorita,Island,2,2,2019-07-05,2019-07-11,2019,7
3,Shirin David feat. Maître Gims,On Off,Shirin David Music,1,3,2019-07-05,2019-07-11,2019,7
4,Ufo361 feat. Data Luv,Shot,Stay High,1,4,2019-07-05,2019-07-11,2019,7
5,Lil Nas X,Old Town Road,SME - Columbia,14,1,2019-07-05,2019-07-11,2019,7
6,Ed Sheeran & Justin Bieber,I Don't Care,Atlantic,8,2,2019-07-05,2019-07-11,2019,7
7,Juju feat. Henning May,Vermissen,Jinx Music,9,1,2019-07-05,2019-07-11,2019,7
8,Summer Cem feat. Capital Bra,Diamonds,Banger Musik,3,3,2019-07-05,2019-07-11,2019,7
9,Meduza feat. Goodboys,Piece Of Your Heart,Virgin Records,9,9,2019-07-05,2019-07-11,2019,7
10,Samra & Capital Bra,Wieder Lila,Universal Domestic Urban,7,1,2019-07-05,2019-07-11,2019,7
11,Sarah Connor,Vincent,Universal Domestic Polydor,13,9,2019-07-05,2019-07-11,2019,7
12,Luciano [DE],Im Plus,Universal Domestic Urban,1,12,2019-07-05,2019-07-11,2019,7
13,Ed Sheeran feat. Khalid,Beautiful People,Atlantic,1,13,2019-07-05,2019-07-11,2019,7
14,Billie Eilish,Bad Guy,Universal,14,4,2019-07-05,2019-07-11,2019,7
15,Dardan feat. Eno,Wer macht Para 2,Universal Domestic Urban,2,5,2019-07-05,2019-07-11,2019,7
16,"Kalazh44, Capital Bra & Samra feat. Nimo & Luciano",Royal Rumble,Kalazh44,3,1,2019-07-05,2019-07-11,2019,7
17,Daddy Yankee feat. Snow,Con calma,Universal,20,6,2019-07-05,2019-07-11,2019,7
18,Leon Machère & Kay One feat. Tilly,Portofino,PMR Music,1,18,2019-07-05,2019-07-11,2019,7
19,Farid Bang feat. French Montana & Khaled,Maghreb Gang,Banger Musik,4,4,2019-07-05,2019-07-11,2019,7
20,Sero el Mero,Dein Fahrer,Groove Attack TraX,2,13,2019-07-05,2019-07-11,2019,7
21,Luciano [DE],La haine,Universal Domestic Urban,5,4,2019-07-05,2019-07-11,2019,7
22,Bausa,Mary,Warner Music Germany,14,8,2019-07-05,2019-07-11,2019,7
23,Ed Sheeran feat. Chance The Rapper & PnB Rock,Cross Me,Atlantic,6,23,2019-07-05,2019-07-11,2019,7
24,"LX & Maxwell feat. Bonez MC, Gzuz, Sa4",100 Round Drum,187 Strassenbande,1,24,2019-07-05,2019-07-11,2019,7
25,Martin Garrix feat. Macklemore & Patrick Stump of Fall Out Boy,Summer Days,SME - Epic,9,24,2019-07-05,2019-07-11,2019,7
26,Younotus & Janieck & Senex,Narcotic,B1 Recordings,4,26,2019-07-05,2019-07-11,2019,7
27,Juju [DE],Hi Babe,Jinx Music,3,12,2019-07-05,2019-07-11,2019,7
28,Avicii feat. Aloe Blacc,SOS,Universal,12,8,2019-07-05,2019-07-11,2019,7
29,R3hab x A Touch Of Class,All Around The World (La La La),Virgin Records,5,29,2019-07-05,2019-07-11,2019,7
30,Kygo x Whitney Houston,Higher Love,SME - Kygo,1,30,2019-07-05,2019-07-11,2019,7
31,Loredana,Labyrinth,Loredana,4,10,2019-07-05,2019-07-11,2019,7
32,Robin Schulz feat. Harlœ,All This Love,Warner Music Germany,8,32,2019-07-05,2019-07-11,2019,7
33,OneRepublic,Rescue Me,Interscope,7,31,2019-07-05,2019-07-11,2019,7
34,Shindy,EFH,SME - Friends With Money,2,8,2019-07-05,2019-07-11,2019,7
35,Mabel [UK],Don't Call Me Up,Polydor,20,10,2019-07-05,2019-07-11,2019,7
36,Pedro Capó,Calma,Sony Music,5,34,2019-07-05,2019-07-11,2019,7
37,DJ Snake & J Balvin feat. Tyga,Loco contigo,Geffen Records,3,37,2019-07-05,2019-07-11,2019,7
38,Mero,Olabilir,Groove Attack TraX,3,6,2019-07-05,2019-07-11,2019,7
39,Olexesh feat. Calo,Feuer,Universal Domestic Urban,1,39,2019-07-05,2019-07-11,2019,7
40,Dominic Fike,3 Nights,SME - Columbia,11,36,2019-07-05,2019-07-11,2019,7
41,Dardan,Coco Mama,Universal Domestic Urban,13,4,2019-07-05,2019-07-11,2019,7
42,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,22,18,2019-07-05,2019-07-11,2019,7
43,Fero47,NENENE,SME - Epic,4,8,2019-07-05,2019-07-11,2019,7
44,Vize,Glad You Came,Kontor Records,5,44,2019-07-05,2019-07-11,2019,7
45,Shindy,Nautilus,SME - Friends With Money,8,2,2019-07-05,2019-07-11,2019,7
46,Dennis Lloyd,Never Go Back,SME - Arista,13,40,2019-07-05,2019-07-11,2019,7
47,Jonas Brothers,Sucker,Jonas Brothers Recording,18,20,2019-07-05,2019-07-11,2019,7
48,Adel Tawil feat. Peachy,Tu m'appelles,BMG,2,48,2019-07-05,2019-07-11,2019,7
49,Michael Schulte,Back To The Start,Very Us Records,10,33,2019-07-05,2019-07-11,2019,7
50,Capital Bra feat. Summer Cem & KC Rebell,Rolex,Universal Domestic Urban,12,2,2019-07-05,2019-07-11,2019,7
51,Rammstein,Deutschland,Rammstein,14,1,2019-07-05,2019-07-11,2019,7
52,Taylor Swift,You Need To Calm Down,Universal,3,36,2019-07-05,2019-07-11,2019,7
53,Olexesh,Barrio,Universal Domestic Urban,7,17,2019-07-05,2019-07-11,2019,7
54,Ufo361,Irina Shayk,Stay High,4,6,2019-07-05,2019-07-11,2019,7
55,Shawn Mendes,If I Can't Have You,Island,9,14,2019-07-05,2019-07-11,2019,7
56,Kontra K,Letzte Träne,BMG,7,6,2019-07-05,2019-07-11,2019,7
57,Gamper & Dadoni feat. Emily Roberts,Bittersweet Symphony,Big Top Amsterdam,3,57,2019-07-05,2019-07-11,2019,7
58,The Chainsmokers feat. Bebe Rexha,Call You Mine,SME - Columbia,5,55,2019-07-05,2019-07-11,2019,7
59,RIN,Vintage,SME - Division,6,6,2019-07-05,2019-07-11,2019,7
60,Milonair feat. Bonez MC,Autopilot,Chapter One,2,20,2019-07-05,2019-07-11,2019,7
61,Fero47 feat. Kazad,Money,SME - Epic Domestic,2,45,2019-07-05,2019-07-11,2019,7
62,Katy Perry,Never Really Over,Capitol,5,47,2019-07-05,2019-07-11,2019,7
63,LX & Maxwell,Strassenbande,187 Strassenbande,2,30,2019-07-05,2019-07-11,2019,7
64,Rammstein,Ausländer,Rammstein,7,2,2019-07-05,2019-07-11,2019,7
65,Capo,Alexander Wang,Warner Music Germany,3,25,2019-07-05,2019-07-11,2019,7
66,Vize feat. Laniia,Stars,Kontor Records,2,66,2019-07-05,2019-07-11,2019,7
67,C Arma,Yapma,C Arma,26,29,2019-07-05,2019-07-11,2019,7
68,Giovanni Zarrella feat. Pietro Lombardi,Senza te (Ohne dich),Telamo,1,68,2019-07-05,2019-07-11,2019,7
69,Samra,Marlboro Rot,Universal Domestic Urban,6,5,2019-07-05,2019-07-11,2019,7
70,Drake feat. Rick Ross,Money In The Grave,Republic Records,3,57,2019-07-05,2019-07-11,2019,7
71,Imagine Dragons,Bad Liar,Interscope,33,16,2019-07-05,2019-07-11,2019,7
72,Capital Bra,Cherry Lady,Universal Domestic Urban,15,1,2019-07-05,2019-07-11,2019,7
73,LX & Maxwell feat. Bonez MC,Dachterasse,187 Strassenbande,1,73,2019-07-05,2019-07-11,2019,7
74,The Prince Karma,Later Bitches,Kontor Records,20,36,2019-07-05,2019-07-11,2019,7
75,Lady Gaga & Bradley Cooper,Shallow,Interscope,40,4,2019-07-05,2019-07-11,2019,7
76,Lena,Don't Lie To Me,Universal Domestic Polydor,15,30,2019-07-05,2019-07-11,2019,7
77,Ava Max,Sweet But Psycho,Atlantic,37,1,2019-07-05,2019-07-11,2019,7
78,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,56,1,2019-07-05,2019-07-11,2019,7
79,KC Rebell feat. Gringo,Badewanne,Rebell Army,4,15,2019-07-05,2019-07-11,2019,7
80,Mabel [UK],Mad Love,Polydor,1,80,2019-07-05,2019-07-11,2019,7
81,LX & Maxwell feat. Bonez MC,Wassermelone,187 Strassenbande,1,81,2019-07-05,2019-07-11,2019,7
82,YG feat. Tyga & Jon Z,Go Loko,Def Jam,4,65,2019-07-05,2019-07-11,2019,7
83,Nico Santos,Unforgettable,Virgin Records,7,66,2019-07-05,2019-07-11,2019,7
84,Jamule,Mamma Mia,Life Is Pain,1,84,2019-07-05,2019-07-11,2019,7
85,Kygo and Rita Ora,Carry On,SME - RCA International,11,46,2019-07-05,2019-07-11,2019,7
86,Ardian Bujupi x Fero47,Wie im Traum,SME - Columbia Domestic,10,15,2019-07-05,2019-07-11,2019,7
87,LX & Maxwell feat. Bonez MC,Bunkerplatz,187 Strassenbande,1,87,2019-07-05,2019-07-11,2019,7
