current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Capital Bra,Cherry Lady,Universal Domestic Urban,1,1,2019-03-29,2019-04-04,2019,3
2,Eno,Blackberry Sky,Alles Oder Nix Records,1,2,2019-03-29,2019-04-04,2019,3
3,Mero,Wolke 10,Groove Attack,3,1,2019-03-29,2019-04-04,2019,3
4,Capital Bra x Samra,Wir ticken,Universal Domestic Urban,2,1,2019-03-29,2019-04-04,2019,3
5,Luciano x Samra,Ya salame,Universal Domestic Urban,1,5,2019-03-29,2019-04-04,2019,3
6,Ufo361,Pass auf wen du liebst,Stay High,2,3,2019-03-29,2019-04-04,2019,3
7,Fero47,Puerto Rico,SME - Epic Domestic,1,7,2019-03-29,2019-04-04,2019,3
8,KC Rebell,Alleen,Rebell Army,2,4,2019-03-29,2019-04-04,2019,3
9,Shirin David,Gib ihm,Shirin David Music,6,1,2019-03-29,2019-04-04,2019,3
10,Mero,Jay Jay,Groove Attack,2,5,2019-03-29,2019-04-04,2019,3
11,Daddy Yankee feat. Snow,Con calma,Universal,6,11,2019-03-29,2019-04-04,2019,3
12,Shindy,Affalterbach,SME - Friends With Money,1,12,2019-03-29,2019-04-04,2019,3
13,Ava Max,Sweet But Psycho,Atlantic,23,1,2019-03-29,2019-04-04,2019,3
14,Calvin Harris & Rag'n'Bone Man,Giant,SME - Columbia,11,6,2019-03-29,2019-04-04,2019,3
15,KC Rebell feat. Summer Cem & Capital Bra,DNA,Rebell Army,6,1,2019-03-29,2019-04-04,2019,3
16,Imagine Dragons,Bad Liar,Interscope,19,16,2019-03-29,2019-04-04,2019,3
17,Capital Bra,Prinzessa,Universal Domestic Urban,9,1,2019-03-29,2019-04-04,2019,3
18,Robin Schulz feat. Erika Sirola,Speechless,Warner Music Germany,19,7,2019-03-29,2019-04-04,2019,3
19,Post Malone,Wow.,Republic Records,13,16,2019-03-29,2019-04-04,2019,3
20,Juju [DE],Hardcore High,Jinx Music,1,20,2019-03-29,2019-04-04,2019,3
21,Mabel [UK],Don't Call Me Up,Polydor,6,21,2019-03-29,2019-04-04,2019,3
22,Lady Gaga & Bradley Cooper,Shallow,Interscope,26,4,2019-03-29,2019-04-04,2019,3
23,Nimo & Capo,Dunkel,Universal Domestic Urban,1,23,2019-03-29,2019-04-04,2019,3
24,Ariana Grande,7 Rings,Republic Records,10,4,2019-03-29,2019-04-04,2019,3
25,Mero,Hobby Hobby,Groove Attack,10,1,2019-03-29,2019-04-04,2019,3
26,Capital Bra,Capital Bra je m'appelle,Universal Domestic Urban,5,3,2019-03-29,2019-04-04,2019,3
27,Mero,Baller los,Groove Attack,18,1,2019-03-29,2019-04-04,2019,3
28,Mero feat. Brrado,Träume werden wahr,Groove Attack,2,7,2019-03-29,2019-04-04,2019,3
29,Panic! At The Disco,High Hopes,Atlantic,34,5,2019-03-29,2019-04-04,2019,3
30,Capital Bra,Benzema,Universal Domestic Urban,14,1,2019-03-29,2019-04-04,2019,3
31,Gaullin,Moonlight,B1 Recordings,6,31,2019-03-29,2019-04-04,2019,3
32,Hugel feat. Amber Van Day,WTF,Warner Music Germany,11,21,2019-03-29,2019-04-04,2019,3
33,Eno feat. MERO,Ferrari,Alles Oder Nix Records,7,1,2019-03-29,2019-04-04,2019,3
34,A Boogie Wit Da Hoodie,Look Back At It,Atlantic,10,26,2019-03-29,2019-04-04,2019,3
35,Jonas Brothers,Sucker,Jonas Brothers Recording,4,20,2019-03-29,2019-04-04,2019,3
36,The Prince Karma,Later Bitches,Kontor Records,6,36,2019-03-29,2019-04-04,2019,3
37,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,42,1,2019-03-29,2019-04-04,2019,3
38,C Arma,Yapma,C Arma,12,35,2019-03-29,2019-04-04,2019,3
39,Mero,Wie Buffon,Groove Attack,2,8,2019-03-29,2019-04-04,2019,3
40,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,34,1,2019-03-29,2019-04-04,2019,3
41,Azet & Zuna,Fragen,KMN Gang,5,4,2019-03-29,2019-04-04,2019,3
42,Alle Farben & Ilira,Fading,B1 Recordings,21,16,2019-03-29,2019-04-04,2019,3
43,Kontra K,Kampfgeist 4,BMG,2,11,2019-03-29,2019-04-04,2019,3
44,Sam Smith & Normani,Dancing With A Stranger,Capitol,11,37,2019-03-29,2019-04-04,2019,3
45,Lauv & Troye Sivan,I'm So Tired...,Lauv,9,44,2019-03-29,2019-04-04,2019,3
46,Kool Savas feat. Nessi,Deine Mutter,SME - Essah Entertainment,10,16,2019-03-29,2019-04-04,2019,3
47,Dermot Kennedy,Power Over Me,Interscope,10,37,2019-03-29,2019-04-04,2019,3
48,Mark Ronson feat. Miley Cyrus,Nothing Breaks Like A Heart,SME - Columbia,17,16,2019-03-29,2019-04-04,2019,3
49,Mero,Hops,Groove Attack,2,12,2019-03-29,2019-04-04,2019,3
50,Fero47,Jaja,SME - Epic Domestic,11,8,2019-03-29,2019-04-04,2019,3
51,Wincent Weiss,Kaum erwarten,Universal Domestic Vertigo,1,51,2019-03-29,2019-04-04,2019,3
52,SDP feat. Capital Bra,Viva la Dealer,Berliner Plattenbau,4,38,2019-03-29,2019-04-04,2019,3
53,Sido,Tausend Tattoos,Universal Domestic Urban,22,2,2019-03-29,2019-04-04,2019,3
54,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,8,54,2019-03-29,2019-04-04,2019,3
55,Ava Max,So Am I,Atlantic,3,55,2019-03-29,2019-04-04,2019,3
56,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",Republic Records,7,8,2019-03-29,2019-04-04,2019,3
57,Alec Benjamin,Let Me Down Slowly,Atlantic,8,49,2019-03-29,2019-04-04,2019,3
58,P!nk,Walk Me Home,SME - RCA International,5,33,2019-03-29,2019-04-04,2019,3
59,Kerstin Ott & Helene Fischer,Regenbogenfarben,Universal Domestic Polydor,13,20,2019-03-29,2019-04-04,2019,3
60,Azet & Zuna,Kamehameha,KMN Gang,3,5,2019-03-29,2019-04-04,2019,3
61,Halsey,Without Me,Capitol,25,11,2019-03-29,2019-04-04,2019,3
62,Loredana x Mozzik,Romeo & Juliet,Loredana,8,2,2019-03-29,2019-04-04,2019,3
63,Mathea,2x,Earcandy Recordings,3,63,2019-03-29,2019-04-04,2019,3
64,Shindy,DODI,SME - Friends With Money,11,1,2019-03-29,2019-04-04,2019,3
65,"KitschKrieg feat. Trettmann, Gringo, Ufo361 & Gzuz",Standard,SoulForce Records,23,1,2019-03-29,2019-04-04,2019,3
66,Dean Lewis,Be Alright,Universal,32,8,2019-03-29,2019-04-04,2019,3
67,"David Guetta, Bebe Rexha & J Balvin",Say My Name,Parlophone Label Group,17,30,2019-03-29,2019-04-04,2019,3
68,Marshmello & Bastille,Happier,Universal,32,9,2019-03-29,2019-04-04,2019,3
