current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Lil Nas X,Old Town Road,SME - Columbia,4,1,2019-04-26,2019-05-02,2019,4
2,Capital Bra feat. Summer Cem & KC Rebell,Rolex,Universal Domestic Urban,2,2,2019-04-26,2019-05-02,2019,4
3,Rammstein,Deutschland,Rammstein,4,1,2019-04-26,2019-05-02,2019,4
4,Capital Bra,Cherry Lady,Universal Domestic Urban,5,1,2019-04-26,2019-05-02,2019,4
5,Billie Eilish,Bad Guy,Universal,4,5,2019-04-26,2019-05-02,2019,4
6,Daddy Yankee feat. Snow,Con calma,Universal,10,6,2019-04-26,2019-05-02,2019,4
7,Dardan,Coco Mama,Universal Domestic Urban,3,4,2019-04-26,2019-05-02,2019,4
8,KC Rebell,Quarterback,Rebell Army,1,8,2019-04-26,2019-05-02,2019,4
9,Samra,Harami,Universal Domestic Urban,3,1,2019-04-26,2019-05-02,2019,4
10,Kontra K feat. Veysel,Blei,BMG,2,6,2019-04-26,2019-05-02,2019,4
11,Avicii feat. Aloe Blacc,SOS,Universal,2,11,2019-04-26,2019-05-02,2019,4
12,Bausa,Mary,Warner Music Germany,4,8,2019-04-26,2019-05-02,2019,4
13,Mabel [UK],Don't Call Me Up,Polydor,10,13,2019-04-26,2019-05-02,2019,4
14,Mero,Wolke 10,Groove Attack,7,1,2019-04-26,2019-05-02,2019,4
15,Shindy,Affalterbach,SME - Friends With Money,5,3,2019-04-26,2019-05-02,2019,4
16,Eno,Blackberry Sky,Alles Oder Nix Records,5,2,2019-04-26,2019-05-02,2019,4
17,Imagine Dragons,Bad Liar,Interscope,23,16,2019-04-26,2019-05-02,2019,4
18,Capital Bra x Samra,Wir ticken,Universal Domestic Urban,6,1,2019-04-26,2019-05-02,2019,4
19,Luciano [DE],Millies,Universal Domestic Urban,1,19,2019-04-26,2019-05-02,2019,4
20,KC Rebell feat. Summer Cem & Capital Bra,DNA,Rebell Army,10,1,2019-04-26,2019-05-02,2019,4
21,Capital Bra,Prinzessa,Universal Domestic Urban,13,1,2019-04-26,2019-05-02,2019,4
22,KC Rebell,Alleen,Rebell Army,6,4,2019-04-26,2019-05-02,2019,4
23,Ava Max,Sweet But Psycho,Atlantic,27,1,2019-04-26,2019-05-02,2019,4
24,Samra,Shoote ma Shoote,Universal Domestic Urban,3,14,2019-04-26,2019-05-02,2019,4
25,Shirin David,Gib ihm,Shirin David Music,10,1,2019-04-26,2019-05-02,2019,4
26,Capital Bra feat. Nimo,Bye Bye,Universal Domestic Urban,2,7,2019-04-26,2019-05-02,2019,4
27,Gaullin,Moonlight,B1 Recordings,10,24,2019-04-26,2019-05-02,2019,4
28,Ava Max,So Am I,Atlantic,7,28,2019-04-26,2019-05-02,2019,4
29,C Arma,Yapma,C Arma,16,29,2019-04-26,2019-05-02,2019,4
30,Fero47,Puerto Rico,SME - Epic,5,7,2019-04-26,2019-05-02,2019,4
31,Capital Bra,Benzema,Universal Domestic Urban,18,1,2019-04-26,2019-05-02,2019,4
32,Xavier Naidoo,Ich danke allen Menschen,SME - Naidoo Records,1,32,2019-04-26,2019-05-02,2019,4
33,Post Malone,Wow.,Republic Records,17,16,2019-04-26,2019-05-02,2019,4
34,Calvin Harris & Rag'n'Bone Man,Giant,SME - Columbia,15,6,2019-04-26,2019-05-02,2019,4
