current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Capital Bra feat. Ufo361,Neymar,Team Kuku,3,1,2018-05-18,2018-05-24,2018,5
2,Calvin Harris & Dua Lipa,One Kiss,Columbia,6,1,2018-05-18,2018-05-24,2018,5
3,Michael Schulte,You Let Me Walk Alone,Very Us Records,2,3,2018-05-18,2018-05-24,2018,5
4,Gzuz,Â¿Warum?,Universal Domestic Vertigo,1,4,2018-05-18,2018-05-24,2018,5
5,Dennis Lloyd,Nevermind,Warner Music International,8,4,2018-05-18,2018-05-24,2018,5
6,Kontra K feat. RAF Camora,Fame,BMG,2,6,2018-05-18,2018-05-24,2018,5
7,David Guetta & Sia,Flames,Parlophone Label Group,8,7,2018-05-18,2018-05-24,2018,5
8,Summer Cem,Tamam Tamam,Banger Musik,4,7,2018-05-18,2018-05-24,2018,5
9,Marshmello & Anne-Marie,Friends,Atlantic,14,1,2018-05-18,2018-05-24,2018,5
10,Namika feat. Black M,Je ne parle pas franÃ§ais (Beatgees Remix),Jive Germany,5,10,2018-05-18,2018-05-24,2018,5
11,Summer Cem feat. KC Rebell & Capital Bra,Chinchilla,Banger Musik,1,11,2018-05-18,2018-05-24,2018,5
12,Olexesh feat. Edin,Magisch,385ideal,13,1,2018-05-18,2018-05-24,2018,5
13,Ramz,Barking,Polydor,12,4,2018-05-18,2018-05-24,2018,5
14,Post Malone,Better Now,Universal,3,11,2018-05-18,2018-05-24,2018,5
15,Kygo feat. Miguel,Remind Me To Forget,Kygo,9,14,2018-05-18,2018-05-24,2018,5
16,Ariana Grande,No Tears Left To Cry,Universal,4,2,2018-05-18,2018-05-24,2018,5
17,Capital Bra,5 Songs in einer Nacht,Team Kuku,6,1,2018-05-18,2018-05-24,2018,5
18,Eli,Change Your Mind,Prime Entertainment Records,5,18,2018-05-18,2018-05-24,2018,5
19,Netta,Toy,Tedy,1,19,2018-05-18,2018-05-24,2018,5
20,Nicky Jam x J Balvin,X,Sony Music,11,13,2018-05-18,2018-05-24,2018,5
21,Die Fantastischen Vier feat. Clueso,Zusammen,Columbia,8,12,2018-05-18,2018-05-24,2018,5
22,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,Atlantic,17,3,2018-05-18,2018-05-24,2018,5
23,Luis Fonsi & Demi Lovato,Ã‰chame la culpa,Universal,26,6,2018-05-18,2018-05-24,2018,5
24,Robin Schulz & Marc Scibilia,Unforgettable,Warner Music Germany,13,13,2018-05-18,2018-05-24,2018,5
25,Gzuz feat. Bonez MC,Was erlebt,Universal Domestic Vertigo,3,3,2018-05-18,2018-05-24,2018,5
26,Kalash feat. Damso,Mwaka Moon,Capitol,2,26,2018-05-18,2018-05-24,2018,5
27,Alvaro Soler,La cintura,Airforce1,7,26,2018-05-18,2018-05-24,2018,5
28,Sean Paul + David Guetta feat. Becky G,Mad Love,Island,13,10,2018-05-18,2018-05-24,2018,5
29,Mikolas Josef,Lie To Me,RCA Domestic,1,29,2018-05-18,2018-05-24,2018,5
30,Selena Gomez,Back To You,Umgri,1,30,2018-05-18,2018-05-24,2018,5
31,Drake,Nice For What,Young Money,6,9,2018-05-18,2018-05-24,2018,5
32,Rea Garvey feat. Kool Savas,Is It Love?,Universal Domestic Island,16,20,2018-05-18,2018-05-24,2018,5
33,Shawn Mendes,In My Blood,Island,8,8,2018-05-18,2018-05-24,2018,5
34,George Ezra,Paradise,Columbia,11,24,2018-05-18,2018-05-24,2018,5
35,Lil Dicky feat. Chris Brown,Freaky Friday,Commission Records,9,21,2018-05-18,2018-05-24,2018,5
36,Drake,God's Plan,Motown,17,1,2018-05-18,2018-05-24,2018,5
37,Zedd / Maren Morris / Grey,The Middle,Interscope,16,15,2018-05-18,2018-05-24,2018,5
38,Kontra K,Oder nicht,BMG,5,25,2018-05-18,2018-05-24,2018,5
39,Childish Gambino,This Is America,mcDJ Recording,2,39,2018-05-18,2018-05-24,2018,5
40,Ed Sheeran,Perfect,Atlantic,42,1,2018-05-18,2018-05-24,2018,5
41,Wincent Weiss,An Wunder,Universal Domestic Vertigo,5,18,2018-05-18,2018-05-24,2018,5
42,Bausa,Was du Liebe nennst,Warner Music Germany,33,1,2018-05-18,2018-05-24,2018,5
43,Kollegah & Farid Bang,Sturmmaske auf (Intro),Banger Musik,13,1,2018-05-18,2018-05-24,2018,5
44,Marie Wegener,KÃ¶niglich,Electrola,2,3,2018-05-18,2018-05-24,2018,5
45,Rooz x MoTrip,Immer wieder,Universal Domestic Urban,10,25,2018-05-18,2018-05-24,2018,5
46,Justin Timberlake feat. Chris Stapleton,Say Something,RCA International,16,9,2018-05-18,2018-05-24,2018,5
47,The Chainsmokers,Sick Boy,Columbia,17,5,2018-05-18,2018-05-24,2018,5
48,Tom Walker,Leave A Light On,Relentless Records,20,8,2018-05-18,2018-05-24,2018,5
49,David Guetta / Martin Garrix / Brooks,Like I Do,Parlophone Label Group,12,23,2018-05-18,2018-05-24,2018,5
50,Jax Jones feat. Ina Wroldsen,Breathe,Polydor,19,15,2018-05-18,2018-05-24,2018,5
51,Azet,Ãœberlebt,KMN Gang,7,28,2018-05-18,2018-05-24,2018,5
