current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Capital Bra,Prinzessa,Universal Domestic Urban,2,1,2019-02-08,2019-02-14,2019,2
2,Loredana x Mozzik,Romeo & Juliet,Loredana,1,2,2019-02-08,2019-02-14,2019,2
3,Ava Max,Sweet But Psycho,Atlantic,16,1,2019-02-08,2019-02-14,2019,2
4,Mero,Hobby Hobby,Groove Attack,3,1,2019-02-08,2019-02-14,2019,2
5,Ariana Grande,7 Rings,Universal,3,4,2019-02-08,2019-02-14,2019,2
6,Capital Bra,Benzema,Universal Domestic Urban,7,1,2019-02-08,2019-02-14,2019,2
7,Calvin Harris & Rag'n'Bone Man,Giant,SME - Columbia,4,7,2019-02-08,2019-02-14,2019,2
8,Robin Schulz feat. Erika Sirola,Speechless,Warner Music Germany,12,7,2019-02-08,2019-02-14,2019,2
9,Shindy,DODI,SME - Friends With Money,4,1,2019-02-08,2019-02-14,2019,2
10,Panic! At The Disco,High Hopes,Atlantic,27,5,2019-02-08,2019-02-14,2019,2
11,Halsey,Without Me,Capitol,18,11,2019-02-08,2019-02-14,2019,2
12,Sido,Tausend Tattoos,Universal Domestic Urban,15,2,2019-02-08,2019-02-14,2019,2
13,Fero47,Jaja,SME - Epic Domestic,4,8,2019-02-08,2019-02-14,2019,2
14,Billie Eilish,Bury A Friend,Darkroom,1,14,2019-02-08,2019-02-14,2019,2
15,Mero,Baller los,Groove Attack,11,1,2019-02-08,2019-02-14,2019,2
16,Mark Ronson feat. Miley Cyrus,Nothing Breaks Like A Heart,SME - Columbia,10,16,2019-02-08,2019-02-14,2019,2
17,Alle Farben & Ilira,Fading,B1 Recordings,14,16,2019-02-08,2019-02-14,2019,2
18,Post Malone,Wow.,Republic Records,6,18,2019-02-08,2019-02-14,2019,2
19,Azet & Zuna,Wenn die Sonne untergeht,KMN Gang,3,7,2019-02-08,2019-02-14,2019,2
20,Kontra K,Warnung,BMG,3,6,2019-02-08,2019-02-14,2019,2
21,Hugel feat. Amber Van Day,WTF,Warner Music International,4,21,2019-02-08,2019-02-14,2019,2
22,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,35,1,2019-02-08,2019-02-14,2019,2
23,Dean Lewis,Be Alright,Universal,25,8,2019-02-08,2019-02-14,2019,2
24,"KitschKrieg feat. Trettmann, Gringo, Ufo361 & Gzuz",Standard,SoulForce Records,16,1,2019-02-08,2019-02-14,2019,2
25,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,27,1,2019-02-08,2019-02-14,2019,2
26,Marshmello & Bastille,Happier,Universal,25,9,2019-02-08,2019-02-14,2019,2
27,Lady Gaga & Bradley Cooper,Shallow,Interscope,19,10,2019-02-08,2019-02-14,2019,2
28,Kool Savas feat. Nessi,Deine Mutter,SME - Essah Entertainment ,3,26,2019-02-08,2019-02-14,2019,2
29,KC Rebell,Hasso,Rebell Army,1,29,2019-02-08,2019-02-14,2019,2
30,Shirin David,Orbit,Shirin David Music,2,5,2019-02-08,2019-02-14,2019,2
31,Farid Bang,#niemalsantÃ¤uschen,Banger Musik,4,4,2019-02-08,2019-02-14,2019,2
32,"LX & Maxwell feat. Bonez MC, Gzuz & Sa4",HaifischNikez Allstars,187 Strassenbande,6,3,2019-02-08,2019-02-14,2019,2
33,"David Guetta, Bebe Rexha & J Balvin",Say My Name,Parlophone Label Group,10,33,2019-02-08,2019-02-14,2019,2
34,Nimo & Capo,Shem Shem & Sex,Universal Domestic Urban,4,12,2019-02-08,2019-02-14,2019,2
35,"DJ Snake feat. Selena Gomez, Ozuna & Cardi B",Taki Taki,Geffen Records,19,8,2019-02-08,2019-02-14,2019,2
36,Nimo & Capo,Roadrunner,Universal Domestic Urban,2,23,2019-02-08,2019-02-14,2019,2
37,Sam Smith & Normani,Dancing With A Stranger,Capitol,4,37,2019-02-08,2019-02-14,2019,2
38,C Arma,Yapma,C Arma,5,37,2019-02-08,2019-02-14,2019,2
39,Rita Ora,Let You Love Me,Atlantic,20,12,2019-02-08,2019-02-14,2019,2
40,Capital Bra feat. Xatar x SAMY,Ich liebe es,SME - Bushido,15,3,2019-02-08,2019-02-14,2019,2
41,Samra,Cataleya,SME - Bushido,13,1,2019-02-08,2019-02-14,2019,2
42,Azet & Zuna,Lelele,KMN Gang,7,6,2019-02-08,2019-02-14,2019,2
