current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Mero,Baller los,Groove Attack,1,1,2018-11-30,2018-12-06,2018,11
2,Ava Max,Sweet But Psycho,Atlantic,6,1,2018-11-30,2018-12-06,2018,11
3,Sido,Tausend Tattoos,Universal Domestic Urban,5,2,2018-11-30,2018-12-06,2018,11
4,Samra,Cataleya,Bushido,3,1,2018-11-30,2018-12-06,2018,11
5,Azet & Zuna,Skam koh,KMN Gang,1,5,2018-11-30,2018-12-06,2018,11
6,"KitschKrieg feat. Trettmann, Gringo, Ufo361 & Gzuz",Standard,SoulForce Records,6,1,2018-11-30,2018-12-06,2018,11
7,Panic! At The Disco,High Hopes,Atlantic,17,6,2018-11-30,2018-12-06,2018,11
8,Dean Lewis,Be Alright,Universal,15,8,2018-11-30,2018-12-06,2018,11
9,Luciano feat. Nimo,Valentino Camouflage,Universal Domestic Urban,2,6,2018-11-30,2018-12-06,2018,11
10,Luciano [DE],Meer,Universal Domestic Urban,5,3,2018-11-30,2018-12-06,2018,11
11,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,25,1,2018-11-30,2018-12-06,2018,11
12,Rita Ora,Let You Love Me,Atlantic,10,12,2018-11-30,2018-12-06,2018,11
13,RAF Camora & AriBeatz feat. Sofiane,Perfekt,Andere Liga,2,5,2018-11-30,2018-12-06,2018,11
14,"DJ Snake feat. Selena Gomez, Ozuna & Cardi B",Taki Taki,Geffen Records,9,8,2018-11-30,2018-12-06,2018,11
15,Luciano feat. Capital Bra,Guap Gang,Universal Domestic Urban,1,15,2018-11-30,2018-12-06,2018,11
16,Capital Bra feat. Xatar x SAMY,Ich liebe es,Bushido,5,3,2018-11-30,2018-12-06,2018,11
17,Calvin Harris & Sam Smith,Promises,Columbia,15,2,2018-11-30,2018-12-06,2018,11
18,Veysel feat. Summer Cem,Sag schon,Bela Boyz,1,18,2018-11-30,2018-12-06,2018,11
19,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,17,1,2018-11-30,2018-12-06,2018,11
20,Marshmello & Bastille,Happier,Universal,15,9,2018-11-30,2018-12-06,2018,11
21,Lady Gaga & Bradley Cooper,Shallow,Interscope,9,10,2018-11-30,2018-12-06,2018,11
22,Capital Bra,Allein,Bushido,5,2,2018-11-30,2018-12-06,2018,11
23,Imagine Dragons,Natural,Interscope,15,16,2018-11-30,2018-12-06,2018,11
24,Ariana Grande,"Thank U, Next",Universal,4,14,2018-11-30,2018-12-06,2018,11
25,Mariah Carey,All I Want For Christmas Is You,Columbia,59,3,2018-11-30,2018-12-06,2018,11
26,XXXTentacion x Lil Pump feat. Maluma & Swae Lee,Arms Around You,Warner Music International,5,16,2018-11-30,2018-12-06,2018,11
27,Luciano [DE],MoneyGram,Universal Domestic Urban,9,7,2018-11-30,2018-12-06,2018,11
28,Bonez MC & RAF Camora feat. Gzuz,Kokain,Universal Domestic Vertigo,11,1,2018-11-30,2018-12-06,2018,11
29,"Benny Blanco, Halsey & Khalid",Eastside,Universal,20,15,2018-11-30,2018-12-06,2018,11
30,LEA x Cyril,Immer wenn wir uns sehn,Four Music,15,16,2018-11-30,2018-12-06,2018,11
31,Mark Forster,Einmal,Four Music,8,26,2018-11-30,2018-12-06,2018,11
32,Wham!,Last Christmas,Epic,130,4,2018-11-30,2018-12-06,2018,11
33,Farid Bang feat. Game,Nurmagomedow,Banger Musik,1,33,2018-11-30,2018-12-06,2018,11
34,Loud Luxury feat. Brando,Body,Kontor Records,27,7,2018-11-30,2018-12-06,2018,11
35,Dardan,Facetime,Hypnotize Entertainment,15,7,2018-11-30,2018-12-06,2018,11
36,Luciano [DE],Traube Minze,Universal Domestic Urban,1,36,2018-11-30,2018-12-06,2018,11
37,Halsey,Without Me,Capitol,8,37,2018-11-30,2018-12-06,2018,11
38,Loredana x Mozzik,Bonnie & Clyde,Loredana,11,3,2018-11-30,2018-12-06,2018,11
39,RIN,Dior 2001,Division,15,4,2018-11-30,2018-12-06,2018,11
40,Robin Schulz feat. Erika Sirola,Speechless,Warner Music Germany,2,29,2018-11-30,2018-12-06,2018,11
41,Capital Bra feat. Luciano & Eno,Roli Glitzer Glitzer,Team Kuku,6,1,2018-11-30,2018-12-06,2018,11
42,Luciano [DE],Gestern,Universal Domestic Urban,1,42,2018-11-30,2018-12-06,2018,11
43,Bad Bunny feat. Drake,Mia,OVO Sound,7,26,2018-11-30,2018-12-06,2018,11
44,Luciano [DE],Ballin,Universal Domestic Urban,17,10,2018-11-30,2018-12-06,2018,11
45,Capital Bra feat. Juju,Melodien,Bushido,17,1,2018-11-30,2018-12-06,2018,11
46,Maroon 5 feat. Cardi B,Girls Like You,Interscope,26,9,2018-11-30,2018-12-06,2018,11
47,Armin van Buuren,Blah Blah Blah,Kontor Records,20,11,2018-11-30,2018-12-06,2018,11
48,Veysel feat. Gzuz,UFF,Bela Boyz,10,3,2018-11-30,2018-12-06,2018,11
49,Kodak Black feat. Travis Scott & Offset,Zeze,Atlantic,7,37,2018-11-30,2018-12-06,2018,11
