current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
55,Apache 207,200 km/h,SME - Two Sides,38,4,2020-06-12,2020-06-18,2020,6
56,Céline [DE],Wenn ich will,BTGS,2,41,2020-06-12,2020-06-18,2020,6
57,Doja Cat,Say So,SME - RCA International,15,33,2020-06-12,2020-06-18,2020,6
58,Samra,BaeBae,Urban,9,2,2020-06-12,2020-06-18,2020,6
59,Shirin David,90-60-111,Juicy Money Records,7,1,2020-06-12,2020-06-18,2020,6
60,Mert,Gewitter,Mula Brothers,1,60,2020-06-12,2020-06-18,2020,6
61,Alicia Keys,Underdog,SME - RCA International,14,24,2020-06-12,2020-06-18,2020,6
62,Sarah Lombardi,Te amo mi amor,SME - Ariola,4,11,2020-06-12,2020-06-18,2020,6
63,Dua Lipa,Break My Heart,Urban,11,26,2020-06-12,2020-06-18,2020,6
64,Dua Lipa,Don't Start Now,Urban,32,10,2020-06-12,2020-06-18,2020,6
65,Haftbefehl x Shirin David,Conan x Xenia,Urban,5,4,2020-06-12,2020-06-18,2020,6
66,Kygo & OneRepublic,Lose Somebody,SME - Kygo,4,45,2020-06-12,2020-06-18,2020,6
67,Pashanim,Hauseingang,Urban,16,56,2020-06-12,2020-06-18,2020,6
68,Michael Patrick Kelly,Beautiful Madness,SME - Columbia Domestic,4,66,2020-06-12,2020-06-18,2020,6
69,KC Rebell x Summer Cem,Geht nich gibs nich,Banger Musik,4,4,2020-06-12,2020-06-18,2020,6
70,Jerome [DE],Take My Hand,Kontor Records,3,70,2020-06-12,2020-06-18,2020,6
71,Tom Gregory,Fingertips,Kontor Records,14,33,2020-06-12,2020-06-18,2020,6
72,Megan Thee Stallion,Savage,300 Entertainment,11,33,2020-06-12,2020-06-18,2020,6
73,Nimo & Rina,Trendsetter,385ideal,6,18,2020-06-12,2020-06-18,2020,6
74,Capital Bra x Samra & Lea,110,Urban,38,1,2020-06-12,2020-06-18,2020,6
75,The Scotts [Travis Scott & Kid Cudi],The Scotts,SME - Epic,7,8,2020-06-12,2020-06-18,2020,6
76,Data Luv feat. Trippie Redd,Louboutin,Stay High,1,76,2020-06-12,2020-06-18,2020,6
77,Gabry Ponte x Jerome,Lonely,Kontor Records,1,77,2020-06-12,2020-06-18,2020,6
78,LUM!X & Gabry Ponte,Monster,Spinnin' Records,46,20,2020-06-12,2020-06-18,2020,6
79,Felix Jaehn & Vize feat. Miss Li,Close Your Eyes,Virgin Records,25,21,2020-06-12,2020-06-18,2020,6
80,Fero47,Anders,SME - Epic Domestic,4,27,2020-06-12,2020-06-18,2020,6
81,Symba [DE],Angels sippen,SME - Symba,11,13,2020-06-12,2020-06-18,2020,6
82,Shindy,What's Luv,SME - Friends With Money,10,3,2020-06-12,2020-06-18,2020,6
83,Ali471,Tabi tabi,SME - Epic Domestic,1,83,2020-06-12,2020-06-18,2020,6
84,Bonez MC,Shotz Fired,187 Strassenbande,9,4,2020-06-12,2020-06-18,2020,6
85,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,71,18,2020-06-12,2020-06-18,2020,6
86,LUM!X x Mokaby & D.T.E x Gabry Ponte,The Passenger (LaLaLa),Spinnin' Records,12,58,2020-06-12,2020-06-18,2020,6
87,StaySolidRocky,Party Girl,SME - Columbia,1,87,2020-06-12,2020-06-18,2020,6
88,Fynn Kliemann,Alles was ich hab,twoFinger Records / BMG,6,40,2020-06-12,2020-06-18,2020,6
89,Ariana Grande & Justin Bieber,Stuck With U,Universal,5,19,2020-06-12,2020-06-18,2020,6
90,Doja Cat,Boss Bitch,Atlantic,13,31,2020-06-12,2020-06-18,2020,6
91,Gringo x Capital Bra,Bam bam,SME - SLS Music,2,26,2020-06-12,2020-06-18,2020,6
92,Sido feat. Apache 207,2002,Urban,36,6,2020-06-12,2020-06-18,2020,6
93,Roddy Ricch,The Box,Atlantic,23,12,2020-06-12,2020-06-18,2020,6
94,Rosalía & Travis Scott,TKN,SME - Columbia,2,58,2020-06-12,2020-06-18,2020,6
95,Trevor Daniel,Falling,Alamo Records,23,13,2020-06-12,2020-06-18,2020,6
96,Billie Eilish,Bad Guy,Universal,63,4,2020-06-12,2020-06-18,2020,6
97,Kontra K,Namen,BMG,6,5,2020-06-12,2020-06-18,2020,6
98,Juju feat. Henning May,Vermissen,Jinx Music,57,1,2020-06-12,2020-06-18,2020,6
99,Joker Bra & Vize,Baby,Urban,19,1,2020-06-12,2020-06-18,2020,6
100,Vize & Felix Jaehn,Thank You (Not So Bad),Virgin Records,7,80,2020-06-12,2020-06-18,2020,6
