current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,The Weeknd,Blinding Lights,Republic Records,21,1,2020-04-24,2020-04-30,2020,4
2,Drake,Toosie Slide,Republic Records,3,2,2020-04-24,2020-04-30,2020,4
3,SAINt JHN,Roses (Imanbek Remix),B1 Recordings,21,3,2020-04-24,2020-04-30,2020,4
4,Samra & Capital Bra,365 Tage,Urban,1,4,2020-04-24,2020-04-30,2020,4
5,Samra,BaeBae,Urban,2,2,2020-04-24,2020-04-30,2020,4
6,Topic feat. A7S,Breaking Me,Virgin Records,16,3,2020-04-24,2020-04-30,2020,4
7,Ufo361,Final Fantasy,Stay High,1,7,2020-04-24,2020-04-30,2020,4
8,Robin Schulz feat. Alida,In Your Eyes,Warner Music Germany,15,5,2020-04-24,2020-04-30,2020,4
9,Dardan,Wie lang?????????,Hypnotize Entertainment,1,9,2020-04-24,2020-04-30,2020,4
10,Bonez MC,Shotz Fired,187 Strassenbande,2,4,2020-04-24,2020-04-30,2020,4
11,Surf Mesa feat. Emilee,ILY (I Love You Baby),Astralwerk,5,11,2020-04-24,2020-04-30,2020,4
12,Tones And I,Dance Monkey,Bad Batch Records,37,1,2020-04-24,2020-04-30,2020,4
13,Ava Max,Salt,Atlantic,10,10,2020-04-24,2020-04-30,2020,4
14,Kayef,Ich würd' lügen,Recordjet,3,14,2020-04-24,2020-04-30,2020,4
15,Nea,Some Say,SME - Milkshake,12,15,2020-04-24,2020-04-30,2020,4
16,Mert feat. Alpa Gun,Ausländer 2020,Mula Brothers,1,16,2020-04-24,2020-04-30,2020,4
17,Loredana x Zuna,Du bist mein,KMN Gang,4,1,2020-04-24,2020-04-30,2020,4
18,Shindy,What's Luv,SME - Friends With Money,3,3,2020-04-24,2020-04-30,2020,4
19,Apache 207,Roller,SME - Two Sides,35,1,2020-04-24,2020-04-30,2020,4
20,Powfu feat. Beabadoobee,Death Bed,SME - Independently Popular.,7,18,2020-04-24,2020-04-30,2020,4
21,Symba [DE],Angels sippen,SME - Symba,4,13,2020-04-24,2020-04-30,2020,4
22,Dardan & Monet192,H <3 T E L,Hypnotize Entertainment,5,2,2020-04-24,2020-04-30,2020,4
23,Céline [DE],Tränen aus Kajal,BTGS,3,22,2020-04-24,2020-04-30,2020,4
24,Dua Lipa,Physical,Urban,12,14,2020-04-24,2020-04-30,2020,4
25,AK Ausserkontrolle,Für die Diebe,XY Records,1,25,2020-04-24,2020-04-30,2020,4
26,Ufo361,Fokus auf die Zukunft,Stay High,1,26,2020-04-24,2020-04-30,2020,4
27,Benee feat. Gus Dapperton,Supalonely,Universal,6,27,2020-04-24,2020-04-30,2020,4
28,Dua Lipa,Don't Start Now,Urban,25,10,2020-04-24,2020-04-30,2020,4
29,Regard,Ride It,B1 Recordings/Ministry of Sound,31,4,2020-04-24,2020-04-30,2020,4
30,Roddy Ricch,The Box,Atlantic,16,12,2020-04-24,2020-04-30,2020,4
31,LEA,Treppenhaus,SME - Four Music,7,18,2020-04-24,2020-04-30,2020,4
32,Alicia Keys,Underdog,SME - RCA International,7,24,2020-04-24,2020-04-30,2020,4
33,Farid Bang,Nador City Gang,Farid Bang,1,33,2020-04-24,2020-04-30,2020,4
34,Ufo361,Allein sein,Stay High,4,3,2020-04-24,2020-04-30,2020,4
35,Doja Cat,Boss Bitch,Atlantic,6,31,2020-04-24,2020-04-30,2020,4
36,Felix Jaehn & Vize feat. Miss Li,Close Your Eyes,Virgin Records,18,21,2020-04-24,2020-04-30,2020,4
37,Ava Max,Kings & Queens,Atlantic,6,37,2020-04-24,2020-04-30,2020,4
38,Ali471,Goalgetter,Ali471,1,38,2020-04-24,2020-04-30,2020,4
39,Tom Gregory,Fingertips,Kontor Records,7,33,2020-04-24,2020-04-30,2020,4
40,Samra & Capital Bra,Berlin,Urban,6,2,2020-04-24,2020-04-30,2020,4
41,Kontra K,Puste sie weg,BMG,4,4,2020-04-24,2020-04-30,2020,4
42,DaBaby feat. Roddy Ricch,Rockstar,Interscope,1,42,2020-04-24,2020-04-30,2020,4
43,Trevor Daniel,Falling,Alamo Records,16,13,2020-04-24,2020-04-30,2020,4
44,Samra,Weiss,Urban,11,3,2020-04-24,2020-04-30,2020,4
45,badmómzjay,Move,Universal Domestic Vertigo,2,27,2020-04-24,2020-04-30,2020,4
46,Doja Cat,Say So,SME - RCA International,8,38,2020-04-24,2020-04-30,2020,4
47,Joker Bra & Vize,Baby,Urban,12,1,2020-04-24,2020-04-30,2020,4
