current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,10,1,2018-08-17,2018-08-23,2018,8
2,Capital Bra feat. Juju,Melodien,Bushido,2,1,2018-08-17,2018-08-23,2018,8
3,Bonez MC & RAF Camora,500 PS,187 Strassenbande,2,3,2018-08-17,2018-08-23,2018,8
4,El Profesor,Bella ciao (Hugel Remix),Kontor Records,14,2,2018-08-17,2018-08-23,2018,8
5,Clean Bandit feat. Demi Lovato,Solo,Atlantic,13,1,2018-08-17,2018-08-23,2018,8
6,Katja Krasavice,Sex Tape,PMR Music,1,6,2018-08-17,2018-08-23,2018,8
7,Loud Luxury feat. Brando,Body,Kontor Records,12,7,2018-08-17,2018-08-23,2018,8
8,Namika feat. Black M,Je ne parle pas français (Beatgees Remix),Jive Germany,18,1,2018-08-17,2018-08-23,2018,8
9,Jonas Blue feat. Jack & Jack,Rise,Virgin Records,12,8,2018-08-17,2018-08-23,2018,8
10,Drake,In My Feelings,Republic Records,7,4,2018-08-17,2018-08-23,2018,8
11,Maroon 5 feat. Cardi B,Girls Like You,Interscope,11,11,2018-08-17,2018-08-23,2018,8
12,Dennis Lloyd,Nevermind,Warner Music International,21,3,2018-08-17,2018-08-23,2018,8
13,Ufo361,40K,Stay High,1,13,2018-08-17,2018-08-23,2018,8
14,Summer Cem & Bausa,Casanova,Banger Musik,12,4,2018-08-17,2018-08-23,2018,8
15,Calvin Harris & Dua Lipa,One Kiss,Columbia,19,1,2018-08-17,2018-08-23,2018,8
16,Eno,Mercedes,Alles Oder Nix Records,4,6,2018-08-17,2018-08-23,2018,8
17,Gringo feat. 6ix9ine,Gigi (Zkittlez),SLS Music,2,6,2018-08-17,2018-08-23,2018,8
18,Azet,Nike Pullover,KMN Gang,2,18,2018-08-17,2018-08-23,2018,8
19,Alvaro Soler,La cintura,Airforce1,20,7,2018-08-17,2018-08-23,2018,8
20,George Ezra,Shotgun,Columbia,4,20,2018-08-17,2018-08-23,2018,8
21,Armin van Buuren,Blah Blah Blah,Kontor Records,5,21,2018-08-17,2018-08-23,2018,8
22,Robin Schulz & Piso 21,Oh Child,Warner Music Germany,8,19,2018-08-17,2018-08-23,2018,8
23,"DJ Khaled feat. Justin Bieber, Chance The Rapper & Quavo",No Brainer,Epic,3,15,2018-08-17,2018-08-23,2018,8
24,Nico Santos,Safe,Virgin Records,7,24,2018-08-17,2018-08-23,2018,8
25,Bushido feat. Samra & Capital Bra,Für euch alle,Bushido,6,1,2018-08-17,2018-08-23,2018,8
26,Kygo & Imagine Dragons,Born To Be Yours,B1 Recordings,9,22,2018-08-17,2018-08-23,2018,8
27,Anne-Marie,2002,Atlantic,13,18,2018-08-17,2018-08-23,2018,8
28,Leon Machère,Copacabana,PMR Music,3,28,2018-08-17,2018-08-23,2018,8
29,Tiësto & Dzeko feat. Preme & Post Malone,Jackie Chan,Virgin Records,9,25,2018-08-17,2018-08-23,2018,8
30,"Alle Farben, Kelvin Jones & Younotus",Only Thing We Know,B1 Recordings,7,30,2018-08-17,2018-08-23,2018,8
31,Capital Bra,One Night Stand,Team Kuku,12,1,2018-08-17,2018-08-23,2018,8
32,Luciano [DE],Ballin,Universal Domestic Urban,5,10,2018-08-17,2018-08-23,2018,8
