current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Bonez MC,Angeklagt,187 Strassenbande,1,1,2020-10-30,2020-11-05,2020,10
2,24kGoldn feat. Iann Dior,Mood,SME - Columbia,10,1,2020-10-30,2020-11-05,2020,10
3,Katja Krasavice x Fler,Million Dollar A$$,Katja Krasavice,1,3,2020-10-30,2020-11-05,2020,10
4,Vize x Joker Bra x Leony,Paradise,Kontor Records,10,4,2020-10-30,2020-11-05,2020,10
5,Internet Money & Gunna feat. Don Toliver & Nav,Lemonade,Internet Money,11,2,2020-10-30,2020-11-05,2020,10
6,Joel Corry feat. MNEK,Head & Heart,Atlantic,15,4,2020-10-30,2020-11-05,2020,10
7,Lune,Gebe auf.,Lune,3,7,2020-10-30,2020-11-05,2020,10
8,Master KG feat. Burna Boy & Nomcebo Zikode,Jerusalema (Remix),Elektra France,12,7,2020-10-30,2020-11-05,2020,10
9,Ariana Grande,Positions,Republic Records,1,9,2020-10-30,2020-11-05,2020,10
10,Ofenbach & Quarterhead feat. Norma Jean Martine,Head Shoulders Knees & Toes,Spinnin' Records,13,6,2020-10-30,2020-11-05,2020,10
11,Mark Forster x Vize,Bist du okay,SME - Marecs,5,11,2020-10-30,2020-11-05,2020,10
12,Justin Bieber & Benny Blanco,Lonely,Def Jam,2,12,2020-10-30,2020-11-05,2020,10
13,Mero feat. Nimo,DÃ©solÃ©,Groove Attack TraX,2,3,2020-10-30,2020-11-05,2020,10
14,Pop Smoke,What You Know Bout Love,Victor Victor Worldwide,5,12,2020-10-30,2020-11-05,2020,10
15,Loredana & Delara,Checka,Loredana,5,2,2020-10-30,2020-11-05,2020,10
16,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),SME - Columbia,20,1,2020-10-30,2020-11-05,2020,10
17,Loredana,Rockstar,Loredana,1,17,2020-10-30,2020-11-05,2020,10
18,KitschKrieg feat. Jamule,Unterwegs,SoulForce Records / BMG,12,1,2020-10-30,2020-11-05,2020,10
19,Jason Derulo,Take You Dancing,Atlantic,14,15,2020-10-30,2020-11-05,2020,10
20,Purple Disco Machine & Sophie And The Giants,Hypnotized,SME - Columbia,13,18,2020-10-30,2020-11-05,2020,10
21,LA Vision & Gigi D'Agostino,Hollywood,Universal Domestic Polydor,16,10,2020-10-30,2020-11-05,2020,10
22,Capo feat. Veysel,Coco Chanel,Capo,1,22,2020-10-30,2020-11-05,2020,10
23,The Weeknd,Blinding Lights,Republic Records,48,1,2020-10-30,2020-11-05,2020,10
24,HVME,Goosebumps,B1 Recordings,6,23,2020-10-30,2020-11-05,2020,10
25,Samra,Rohdiamant II,Urban,4,1,2020-10-30,2020-11-05,2020,10
26,Alligatoah x Sido,Monet,Trailerpark,2,9,2020-10-30,2020-11-05,2020,10
27,Miley Cyrus,Midnight Sky,SME - RCA Domestic,11,27,2020-10-30,2020-11-05,2020,10
28,Twocolors,Lovefool,Virgin Records,19,11,2020-10-30,2020-11-05,2020,10
29,Tate McRae,You Broke Me First,SME - RCA International,10,29,2020-10-30,2020-11-05,2020,10
30,David Guetta & Sia,Let's Love,Parlophone Label Group,7,30,2020-10-30,2020-11-05,2020,10
31,Bozza,Elbe,Def Jam Germany,5,12,2020-10-30,2020-11-05,2020,10
32,Gentleman x Luciano x Ezhel,Devam,Urban,6,9,2020-10-30,2020-11-05,2020,10
33,Dardan & Hava,Mailbox,Hypnotize Entertainment,4,7,2020-10-30,2020-11-05,2020,10
34,Apache 207,BlÃ¤ulich,SME - Four Music / Two Sides,17,1,2020-10-30,2020-11-05,2020,10
35,Felix Jaehn feat. Nea & Bryn Christopher,No Therapy,Virgin Records,9,31,2020-10-30,2020-11-05,2020,10
