current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Tones And I,Dance Monkey,Bad Batch Records,6,1,2019-09-20,2019-09-26,2019,9
2,Apache 207,Roller,SME - Two Sides,4,1,2019-09-20,2019-09-26,2019,9
3,Loredana,Genick,Loredana,1,3,2019-09-20,2019-09-26,2019,9
4,Loredana feat. Mero,Kein Plan,Loredana,2,1,2019-09-20,2019-09-26,2019,9
5,Samra x Capital Bra,Huracan,Universal Domestic Urban,2,3,2019-09-20,2019-09-26,2019,9
6,Shawn Mendes & Camila Cabello,SeÃ±orita,Island,13,1,2019-09-20,2019-09-26,2019,9
7,Loredana feat. Mozzik,Eiskalt,Loredana,7,2,2019-09-20,2019-09-26,2019,9
8,Lindemann,Steh auf,Universal Domestic Vertigo,1,8,2019-09-20,2019-09-26,2019,9
9,RIN,Up In Smoke,SME - Division,3,2,2019-09-20,2019-09-26,2019,9
10,Trettmann & KitschKrieg feat. Alli Neumann,Zeit steht,Soulforce/BMG,1,10,2019-09-20,2019-09-26,2019,9
11,"Ariana Grande, Miley Cyrus & Lana Del Rey",Don't Call Me Angel,Republic Records,1,11,2019-09-20,2019-09-26,2019,9
12,Ed Sheeran feat. Khalid,Beautiful People,Atlantic,12,5,2019-09-20,2019-09-26,2019,9
13,Billie Eilish,Bad Guy,Universal,25,4,2019-09-20,2019-09-26,2019,9
14,Olexesh & Nimo,Augen Husky,Universal Domestic Urban,1,14,2019-09-20,2019-09-26,2019,9
15,DJ Snake & J Balvin feat. Tyga,Loco contigo,Geffen Records,14,3,2019-09-20,2019-09-26,2019,9
16,Summer Cem,Primetime,Banger Musik,3,9,2019-09-20,2019-09-26,2019,9
17,Lil Nas X,Old Town Road,SME - Columbia,25,1,2019-09-20,2019-09-26,2019,9
18,Meduza feat. Goodboys,Piece Of Your Heart,Virgin Records,20,4,2019-09-20,2019-09-26,2019,9
19,Capital Bra x Samra,Tilidin,Universal Domestic Urban,13,1,2019-09-20,2019-09-26,2019,9
20,Luciano feat. Ufo361 & Lil Baby,Fendi Drip,Universal Domestic Urban,3,6,2019-09-20,2019-09-26,2019,9
21,Gringo x RAF Camora,Barcelona,SME - SLS Music,1,21,2019-09-20,2019-09-26,2019,9
22,Dardan feat. Xiara,Genauso,Universal Domestic Urban,3,19,2019-09-20,2019-09-26,2019,9
23,Juju feat. Henning May,Vermissen,Jinx Music,20,1,2019-09-20,2019-09-26,2019,9
24,Post Malone,Circles,Republic Records,3,17,2019-09-20,2019-09-26,2019,9
25,Capital Bra x Samra,Nummer 1,Universal Domestic Urban,4,1,2019-09-20,2019-09-26,2019,9
26,Tim Bendzko,Hoch,SME - Jive Germany,5,26,2019-09-20,2019-09-26,2019,9
27,Loredana,Jetzt rufst du an,Loredana,11,2,2019-09-20,2019-09-26,2019,9
28,Vize feat. Laniia,Stars,Kontor Records,13,18,2019-09-20,2019-09-26,2019,9
29,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,33,18,2019-09-20,2019-09-26,2019,9
30,RAF Camora,Vendetta,Indipendenza,3,5,2019-09-20,2019-09-26,2019,9
31,Mika [DE],Paradies,SME - Columbia Domestic,2,20,2019-09-20,2019-09-26,2019,9
32,Ed Sheeran & Justin Bieber,I Don't Care,Atlantic,19,2,2019-09-20,2019-09-26,2019,9
33,Kygo x Whitney Houston,Higher Love,SME - RCA International,12,22,2019-09-20,2019-09-26,2019,9
34,LUM!X & Gabry Ponte,Monster,Spinnin' Records,8,20,2019-09-20,2019-09-26,2019,9
35,Lena x Nico Santos,Better,Universal Domestic Polydor,5,29,2019-09-20,2019-09-26,2019,9
36,Post Malone feat. Young Thug,Goodbyes,Republic Records,11,16,2019-09-20,2019-09-26,2019,9
37,Younotus & Janieck & Senex,Narcotic,SME - B1 Recordings,15,16,2019-09-20,2019-09-26,2019,9
38,Sarah Connor,Vincent,Universal Domestic Polydor,24,9,2019-09-20,2019-09-26,2019,9
39,Capo,Run Run Run,Warner Music Germany,7,6,2019-09-20,2019-09-26,2019,9
40,Eren Can & Batu,Junior Neymar,SQP,3,40,2019-09-20,2019-09-26,2019,9
41,Samra & Capital Bra,Wieder Lila,Universal Domestic Urban,18,1,2019-09-20,2019-09-26,2019,9
42,Miami Yacine,Intro RÃ©sumÃ©,KMN Gang,4,5,2019-09-20,2019-09-26,2019,9
43,"Trettmann, KitschKrieg & Gzuz",Du weiÃŸt,Soulforce/BMG,6,15,2019-09-20,2019-09-26,2019,9
44,Farid Bang feat. Musiye & Blueface,Fulu$,Banger Musik,1,44,2019-09-20,2019-09-26,2019,9
45,Apache 207,Kein Problem,SME - Two Sides,4,45,2019-09-20,2019-09-26,2019,9
46,Y2K & bbno$,Lalala,SME - Columbia,9,46,2019-09-20,2019-09-26,2019,9
47,Shirin David,Brillis,Juicy Money Records,4,4,2019-09-20,2019-09-26,2019,9
48,Dimitri Vegas & Like Mike / David Guetta / Daddy Yankee / Afro Bros / Natti Natasha,Instagram,SME - Epic,8,29,2019-09-20,2019-09-26,2019,9
49,Pietro Basile feat. Sarah,Ich liebe nur dich,El Cartel Music,1,49,2019-09-20,2019-09-26,2019,9
50,The Chainsmokers & Illenium feat. Lennon Stella,Takeaway,SME - Columbia,8,30,2019-09-20,2019-09-26,2019,9
51,Blanco Brown,The Git Up,Broken Bow Records,7,42,2019-09-20,2019-09-26,2019,9
52,Post Malone,Saint-Tropez,Republic Records,2,43,2019-09-20,2019-09-26,2019,9
53,Summer Cem feat. Capital Bra,Diamonds,Banger Musik,14,3,2019-09-20,2019-09-26,2019,9
54,Lil Tecca,Ran$om,Republic Records,7,44,2019-09-20,2019-09-26,2019,9
55,18 Karat feat. Nura,Verliebt in einen Gangster 2,Banger Musik,3,23,2019-09-20,2019-09-26,2019,9
56,Luciano [DE],Yeah,Universal Domestic Urban,5,3,2019-09-20,2019-09-26,2019,9
57,Loredana,Labyrinth,Loredana,11,10,2019-09-20,2019-09-26,2019,9
58,Sam Smith,How Do You Sleep?,Capitol,9,43,2019-09-20,2019-09-26,2019,9
59,OneRepublic,Rescue Me,Interscope,18,24,2019-09-20,2019-09-26,2019,9
60,Trettmann & KitschKrieg,Stolpersteine,Soulforce/BMG,2,60,2019-09-20,2019-09-26,2019,9
61,R3hab x A Touch Of Class,All Around The World (La La La),Virgin Records,16,29,2019-09-20,2019-09-26,2019,9
62,Sido feat. Samra & Kool Savas,High,Universal Domestic Urban,3,16,2019-09-20,2019-09-26,2019,9
63,Ufo361 feat. RAF Camora,Nummer,Stay High,8,2,2019-09-20,2019-09-26,2019,9
64,Bausa,Mary,Warner Music Germany,25,8,2019-09-20,2019-09-26,2019,9
65,Robin Schulz feat. HarlÅ“,All This Love,Warner Music Germany,19,24,2019-09-20,2019-09-26,2019,9
66,Mabel [UK],Don't Call Me Up,Polydor,31,10,2019-09-20,2019-09-26,2019,9
67,SDP feat. Capital Bra,Viva la Dealer,Berliner Plattenbau,19,38,2019-09-20,2019-09-26,2019,9
68,Camila Cabello,Liar,SME - Syco Music,2,63,2019-09-20,2019-09-26,2019,9
69,Felix Jaehn feat. Calum Scott,Love On Myself,Virgin Records,6,58,2019-09-20,2019-09-26,2019,9
70,Anuel AA / Daddy Yankee / Karol G / Ozuna / J Balvin,China,"2019 Real Hasta La Muerte, LLC.",7,50,2019-09-20,2019-09-26,2019,9
71,Daddy Yankee feat. Snow,Con calma,Universal,31,6,2019-09-20,2019-09-26,2019,9
72,Lady Gaga & Bradley Cooper,Shallow,Interscope,51,4,2019-09-20,2019-09-26,2019,9
73,Summer Cem feat. KC Rebell,Rollerblades,Banger Musik,6,8,2019-09-20,2019-09-26,2019,9
74,Bausa,Tempomat,Warner Music Germany,2,38,2019-09-20,2019-09-26,2019,9
75,Mabel [UK],Mad Love,Polydor,12,54,2019-09-20,2019-09-26,2019,9
76,Trettmann & KitschKrieg,Intro [Trettmann],Soulforce/BMG,2,76,2019-09-20,2019-09-26,2019,9
77,Olexesh,Barrio,Universal Domestic Urban,13,17,2019-09-20,2019-09-26,2019,9
78,Apache 207,Brot nach Hause,SME - Two Sides,7,49,2019-09-20,2019-09-26,2019,9
79,Apache 207,2 Minuten,SME - Two Sides,10,35,2019-09-20,2019-09-26,2019,9
80,Eno,Entourage,Alles Oder Nix Records,2,31,2019-09-20,2019-09-26,2019,9
81,Sido feat. Monchi,Leben vor dem Tod,Universal Domestic Urban,7,22,2019-09-20,2019-09-26,2019,9
82,Lauv feat. Anne-Marie,"F**k, I'm Lonely",Lauv,4,81,2019-09-20,2019-09-26,2019,9
83,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,59,1,2019-09-20,2019-09-26,2019,9
84,Ufo361,04:30,Stay High,4,49,2019-09-20,2019-09-26,2019,9
85,Lil Nas X,Panini,SME - Columbia,3,85,2019-09-20,2019-09-26,2019,9
86,Pedro CapÃ³,Calma,Sony Music,16,33,2019-09-20,2019-09-26,2019,9
87,"Olexesh, Celo & Abdi",Benzin,385ideal,3,49,2019-09-20,2019-09-26,2019,9
88,Adel Tawil feat. Peachy,Tu m'appelles,BMG,13,48,2019-09-20,2019-09-26,2019,9
89,Shirin David feat. MaÃ®tre Gims,On Off,Shirin David Music,12,3,2019-09-20,2019-09-26,2019,9
90,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,67,1,2019-09-20,2019-09-26,2019,9
91,Alec Benjamin,Let Me Down Slowly,Atlantic,33,40,2019-09-20,2019-09-26,2019,9
92,Samra x Capital Bra,Zombie,Universal Domestic Urban,10,1,2019-09-20,2019-09-26,2019,9
93,PA Sports feat. Kianush,Suizid,Life Is Pain,2,52,2019-09-20,2019-09-26,2019,9
