current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,"Kalazh44, Capital Bra & Samra feat. Nimo & Luciano",Royal Rumble,Kalazh44,1,1,2019-06-21,2019-06-27,2019,6
2,Lil Nas X,Old Town Road,SME - Columbia,12,1,2019-06-21,2019-06-27,2019,6
3,Summer Cem feat. Capital Bra,Diamonds,Banger Musik,1,3,2019-06-21,2019-06-27,2019,6
4,Juju feat. Henning May,Vermissen,Jinx Music,7,1,2019-06-21,2019-06-27,2019,6
5,Ed Sheeran & Justin Bieber,I Don't Care,Atlantic,6,2,2019-06-21,2019-06-27,2019,6
6,Mero,Olabilir,Groove Attack TraX,1,6,2019-06-21,2019-06-27,2019,6
7,Farid Bang feat. French Montana & Khaled,Maghreb Gang,Banger Musik,2,4,2019-06-21,2019-06-27,2019,6
8,Samra & Capital Bra,Wieder Lila,Universal Domestic Urban,5,1,2019-06-21,2019-06-27,2019,6
9,Billie Eilish,Bad Guy,Universal,12,4,2019-06-21,2019-06-27,2019,6
10,Sarah Connor,Vincent,Universal Domestic Polydor,11,9,2019-06-21,2019-06-27,2019,6
11,Luciano [DE],La haine,Universal Domestic Urban,3,4,2019-06-21,2019-06-27,2019,6
12,Juju [DE],Hi Babe,Jinx Music,1,12,2019-06-21,2019-06-27,2019,6
13,Loredana,Labyrinth,Loredana,2,10,2019-06-21,2019-06-27,2019,6
14,Meduza feat. Goodboys,Piece Of Your Heart,Virgin Records,7,14,2019-06-21,2019-06-27,2019,6
15,Fero47,NENENE,SME - Epic,2,8,2019-06-21,2019-06-27,2019,6
16,Daddy Yankee feat. Snow,Con calma,Universal,18,6,2019-06-21,2019-06-27,2019,6
17,Ufo361,Irina Shayk,Stay High,2,6,2019-06-21,2019-06-27,2019,6
18,Avicii feat. Aloe Blacc,SOS,Universal,10,8,2019-06-21,2019-06-27,2019,6
19,Sido feat. Yonii & Beka,Melatonin,Universal Domestic Urban,1,19,2019-06-21,2019-06-27,2019,6
20,Bausa,Mary,Warner Music Germany,12,8,2019-06-21,2019-06-27,2019,6
21,Mabel [UK],Don't Call Me Up,Polydor,18,10,2019-06-21,2019-06-27,2019,6
