current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,11,1,2018-08-24,2018-08-30,2018,8
2,Capital Bra feat. Juju,Melodien,Bushido,3,1,2018-08-24,2018-08-30,2018,8
3,Bonez MC & RAF Camora,500 PS,187 Strassenbande,3,3,2018-08-24,2018-08-30,2018,8
4,RIN,Dior 2001,Division,1,4,2018-08-24,2018-08-30,2018,8
5,El Profesor,Bella ciao (Hugel Remix),Kontor Records,15,2,2018-08-24,2018-08-30,2018,8
6,Clean Bandit feat. Demi Lovato,Solo,Atlantic,14,1,2018-08-24,2018-08-30,2018,8
7,Loud Luxury feat. Brando,Body,Kontor Records,13,7,2018-08-24,2018-08-30,2018,8
8,Jonas Blue feat. Jack & Jack,Rise,Virgin Records,13,8,2018-08-24,2018-08-30,2018,8
9,Maroon 5 feat. Cardi B,Girls Like You,Interscope,12,9,2018-08-24,2018-08-30,2018,8
10,Namika feat. Black M,Je ne parle pas français (Beatgees Remix),Jive Germany,19,1,2018-08-24,2018-08-30,2018,8
11,Drake,In My Feelings,Republic Records,8,4,2018-08-24,2018-08-30,2018,8
12,Dennis Lloyd,Nevermind,Warner Music International,22,3,2018-08-24,2018-08-30,2018,8
13,Summer Cem & Bausa,Casanova,Banger Musik,13,4,2018-08-24,2018-08-30,2018,8
14,"Cardi B, Bad Bunny & J Balvin",I Like It,Atlantic,19,14,2018-08-24,2018-08-30,2018,8
15,Eno,Mercedes,Alles Oder Nix Records,5,6,2018-08-24,2018-08-30,2018,8
16,George Ezra,Shotgun,Columbia,5,16,2018-08-24,2018-08-30,2018,8
17,Armin van Buuren,Blah Blah Blah,Kontor Records,6,17,2018-08-24,2018-08-30,2018,8
18,Calvin Harris & Dua Lipa,One Kiss,Columbia,20,1,2018-08-24,2018-08-30,2018,8
19,Katja Krasavice,Sex Tape,PMR Music,2,6,2018-08-24,2018-08-30,2018,8
20,Leon Machère,Copacabana,PMR Music,4,20,2018-08-24,2018-08-30,2018,8
21,Miami Yacine,Testarossa,KMN Gang,1,21,2018-08-24,2018-08-30,2018,8
22,Robin Schulz & Piso 21,Oh Child,Warner Music Germany,9,19,2018-08-24,2018-08-30,2018,8
23,Ufo361,40K,Stay High,2,13,2018-08-24,2018-08-30,2018,8
24,Gringo feat. 6ix9ine,Gigi (Zkittlez),SLS Music,3,6,2018-08-24,2018-08-30,2018,8
25,Alvaro Soler,La cintura,Airforce1,21,7,2018-08-24,2018-08-30,2018,8
26,"Benny Blanco, Halsey & Khalid",Eastside,Universal,6,26,2018-08-24,2018-08-30,2018,8
27,"Alle Farben, Kelvin Jones & Younotus",Only Thing We Know,B1 Recordings,8,27,2018-08-24,2018-08-30,2018,8
28,Nico Santos,Safe,Virgin Records,8,24,2018-08-24,2018-08-30,2018,8
29,"DJ Khaled feat. Justin Bieber, Chance The Rapper & Quavo",No Brainer,Epic,4,15,2018-08-24,2018-08-30,2018,8
30,Dardan,Facetime,Hypnotize Entertainment,1,30,2018-08-24,2018-08-30,2018,8
31,Kygo & Imagine Dragons,Born To Be Yours,B1 Recordings,10,22,2018-08-24,2018-08-30,2018,8
32,Tiësto & Dzeko feat. Preme & Post Malone,Jackie Chan,Virgin Records,10,25,2018-08-24,2018-08-30,2018,8
33,Azet,Nike Pullover,KMN Gang,3,18,2018-08-24,2018-08-30,2018,8
34,Anne-Marie,2002,Atlantic,14,18,2018-08-24,2018-08-30,2018,8
35,Ariana Grande,Breathin,Universal,1,35,2018-08-24,2018-08-30,2018,8
36,Capital Bra,One Night Stand,Team Kuku,13,1,2018-08-24,2018-08-30,2018,8
37,Calvin Harris & Sam Smith,Promises,Columbia,1,37,2018-08-24,2018-08-30,2018,8
38,6ix9ine feat. Nicki Minaj & Murda Beatz,Fefe,ScumGang Records,5,16,2018-08-24,2018-08-30,2018,8
39,Bushido feat. Samra & Capital Bra,Für euch alle,Bushido,7,1,2018-08-24,2018-08-30,2018,8
40,Post Malone,Better Now,Universal,17,11,2018-08-24,2018-08-30,2018,8
41,Capital Bra feat. Ufo361,Neymar,Team Kuku,17,1,2018-08-24,2018-08-30,2018,8
42,Veysel,Habibo,Universal Domestic Urban,8,9,2018-08-24,2018-08-30,2018,8
43,Veysel,Fuego,Bela Boyz,1,43,2018-08-24,2018-08-30,2018,8
44,Luciano [DE],Ballin,Universal Domestic Urban,6,10,2018-08-24,2018-08-30,2018,8
45,Ariana Grande,God Is A Woman,Universal,6,20,2018-08-24,2018-08-30,2018,8
46,Ariana Grande,No Tears Left To Cry,Universal,18,2,2018-08-24,2018-08-30,2018,8
47,Felix Jaehn feat. R. City & Bori,Jennie,Virgin Records,10,40,2018-08-24,2018-08-30,2018,8
48,Juice WRLD,Lucid Dreams (Forget Me),Juice WRLD Mixtape,12,36,2018-08-24,2018-08-30,2018,8
49,Die Fantastischen Vier feat. Clueso,Zusammen,Columbia Domestic,22,2,2018-08-24,2018-08-30,2018,8
50,Eli,Change Your Mind,Prime Entertainment Records,19,14,2018-08-24,2018-08-30,2018,8
51,David Guetta & Sia,Flames,Parlophone Label Group,22,7,2018-08-24,2018-08-30,2018,8
52,Martin Garrix feat. Khalid,Ocean,B1 Recordings,10,38,2018-08-24,2018-08-30,2018,8
53,Ufo361 feat. RAF Camora,Paradies,Stay High,6,16,2018-08-24,2018-08-30,2018,8
54,Noizy feat. RAF Camora,Toto,Warner Music Germany,10,18,2018-08-24,2018-08-30,2018,8
55,Ufo361 feat. Quavo,VVS,Stay High,5,16,2018-08-24,2018-08-30,2018,8
56,Panic! At The Disco,High Hopes,Atlantic,3,56,2018-08-24,2018-08-30,2018,8
57,Summer Cem,Tamam Tamam,Banger Musik,18,7,2018-08-24,2018-08-30,2018,8
58,Ed Sheeran,Perfect,Atlantic,56,1,2018-08-24,2018-08-30,2018,8
59,Eno,Penthouse,Alles Oder Nix Records,10,30,2018-08-24,2018-08-30,2018,8
60,Lost Frequencies feat. James Blunt,Melody,Kontor Records,17,26,2018-08-24,2018-08-30,2018,8
61,Loredana,Sonnenbrille,Loredana,10,12,2018-08-24,2018-08-30,2018,8
62,Capital Bra,Berlin lebt,Team Kuku,11,1,2018-08-24,2018-08-30,2018,8
63,LEA x Cyril,Immer wenn wir uns sehn,Four Music,1,63,2018-08-24,2018-08-30,2018,8
64,5 Seconds Of Summer,Youngblood,Capitol,12,45,2018-08-24,2018-08-30,2018,8
65,Summer Cem feat. Veysel,Santorini,Banger Musik,7,15,2018-08-24,2018-08-30,2018,8
66,LEA,Zu dir,Four Music,8,64,2018-08-24,2018-08-30,2018,8
67,Matt Simons,We Can Do Better,Pias,12,52,2018-08-24,2018-08-30,2018,8
68,XXXTentacion,Sad!,Bad Vibes Forever,18,12,2018-08-24,2018-08-30,2018,8
69,Selena Gomez,Back To You,Interscope,15,19,2018-08-24,2018-08-30,2018,8
70,Zedd & Elley Duhé,Happy Now,Umgri,5,70,2018-08-24,2018-08-30,2018,8
71,Marshmello & Bastille,Happier,Astralwerk,1,71,2018-08-24,2018-08-30,2018,8
72,Travis Scott,Stargazing,Epic,3,26,2018-08-24,2018-08-30,2018,8
73,Travis Scott,Sicko Mode,Epic,3,43,2018-08-24,2018-08-30,2018,8
74,Bausa,Was du Liebe nennst,Warner Music Germany,47,1,2018-08-24,2018-08-30,2018,8
75,Capital Bra feat. Capital T,Wann dann,Team Kuku,9,18,2018-08-24,2018-08-30,2018,8
76,Luis Fonsi & Demi Lovato,Échame la culpa,Universal,40,6,2018-08-24,2018-08-30,2018,8
77,Capital Bra feat. King Khalil,Kennzeichen B-TK,Team Kuku,9,4,2018-08-24,2018-08-30,2018,8
78,Ufo361 feat. Rich The Kid,Sprite,Stay High,1,78,2018-08-24,2018-08-30,2018,8
79,Olexesh feat. Edin,Magisch,385ideal,27,1,2018-08-24,2018-08-30,2018,8
80,Nicky Jam x J Balvin,X,Sony Music,25,13,2018-08-24,2018-08-30,2018,8
81,Marshmello & Anne-Marie,Friends,Atlantic,28,1,2018-08-24,2018-08-30,2018,8
82,Ufo361,Verändert,Stay High,1,82,2018-08-24,2018-08-30,2018,8
83,Ed Sheeran,Shape Of You,Atlantic,85,1,2018-08-24,2018-08-30,2018,8
84,Liam Payne & J Balvin,Familiar,Capitol,17,50,2018-08-24,2018-08-30,2018,8
85,Kontra K feat. RAF Camora,Fame,BMG,16,6,2018-08-24,2018-08-30,2018,8
86,Max Giesinger,Legenden,BMG,14,38,2018-08-24,2018-08-30,2018,8
87,Ed Sheeran,Happier,Atlantic,22,16,2018-08-24,2018-08-30,2018,8
88,David Guetta feat. Anne-Marie,Don't Leave Me Alone,Parlophone Label Group,4,70,2018-08-24,2018-08-30,2018,8
89,Dean Lewis,Be Alright,Universal,1,89,2018-08-24,2018-08-30,2018,8
90,Ufo361,Palmen,Stay High,1,90,2018-08-24,2018-08-30,2018,8
91,Kollegah & Farid Bang feat. Musiye,In die Unendlichkeit,Banger Musik,2,39,2018-08-24,2018-08-30,2018,8
92,Bazzi,Beautiful,,1,92,2018-08-24,2018-08-30,2018,8
93,Luis Fonsi feat. Daddy Yankee,Despacito,Universal,82,1,2018-08-24,2018-08-30,2018,8
94,Pietro Lombardi,Phänomenal,Universal Domestic Polydor,14,1,2018-08-24,2018-08-30,2018,8
95,Wincent Weiss,An Wunder,Universal Domestic Vertigo,19,12,2018-08-24,2018-08-30,2018,8
96,"Rudimental feat. Jess Glynne, Macklemore & Dan Caplen",These Days,Atlantic,31,3,2018-08-24,2018-08-30,2018,8
97,Fard feat. Ardian Bujupi,Du bist anders,Ruhrpott Elite,2,73,2018-08-24,2018-08-30,2018,8
98,Bebe Rexha,I'm A Mess,Warner Music International,1,98,2018-08-24,2018-08-30,2018,8
99,Capital Bra,5 Songs in einer Nacht,Team Kuku,20,1,2018-08-24,2018-08-30,2018,8
100,Summer Cem feat. RAF Camora,Molotov,Banger Musik,4,27,2018-08-24,2018-08-30,2018,8
