current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Apache 207,Fame,SME - Two Sides,1,1,2020-05-15,2020-05-21,2020,5
2,Capital Bra x Loredana,Nicht verdient,Urban,2,1,2020-05-15,2020-05-21,2020,5
3,Ufo361,Emotions,Stay High,3,2,2020-05-15,2020-05-21,2020,5
4,Haftbefehl x Shirin David,Conan x Xenia,Urban,1,4,2020-05-15,2020-05-21,2020,5
5,The Weeknd,Blinding Lights,Republic Records,24,1,2020-05-15,2020-05-21,2020,5
6,SAINt JHN,Roses (Imanbek Remix),B1 Recordings,24,3,2020-05-15,2020-05-21,2020,5
7,Luciano [DE],Late Night,Urban,2,7,2020-05-15,2020-05-21,2020,5
8,Shirin David,90-60-111,Juicy Money Records,3,1,2020-05-15,2020-05-21,2020,5
9,Drake,Toosie Slide,Republic Records,6,2,2020-05-15,2020-05-21,2020,5
10,Surf Mesa feat. Emilee,ILY (I Love You Baby),Astralwerk,8,7,2020-05-15,2020-05-21,2020,5
11,DaBaby feat. Roddy Ricch,Rockstar,Interscope,4,11,2020-05-15,2020-05-21,2020,5
12,Topic feat. A7S,Breaking Me,Virgin Records,19,3,2020-05-15,2020-05-21,2020,5
13,Kayef,Ich wÃ¼rd' lÃ¼gen,Recordjet,6,13,2020-05-15,2020-05-21,2020,5
14,Robin Schulz feat. Alida,In Your Eyes,Warner Music Germany,18,5,2020-05-15,2020-05-21,2020,5
15,Kontra K,Namen,BMG,2,5,2020-05-15,2020-05-21,2020,5
16,Apache 207,Roller,SME - Two Sides,38,1,2020-05-15,2020-05-21,2020,5
17,Ava Max,Salt,Atlantic,13,10,2020-05-15,2020-05-21,2020,5
18,Tones And I,Dance Monkey,Bad Batch Records,40,1,2020-05-15,2020-05-21,2020,5
19,Ariana Grande & Justin Bieber,Stuck With U,Universal,1,19,2020-05-15,2020-05-21,2020,5
20,Nea,Some Say,SME - Milkshake,15,15,2020-05-15,2020-05-21,2020,5
21,CÃ©line [DE],TrÃ¤nen aus Kajal,BTGS,6,17,2020-05-15,2020-05-21,2020,5
22,Jamule,Scheiss drauf,Life Is Pain,1,22,2020-05-15,2020-05-21,2020,5
23,Nimo & Rina,Trendsetter,385ideal,2,18,2020-05-15,2020-05-21,2020,5
24,Samra,BaeBae,Urban,5,2,2020-05-15,2020-05-21,2020,5
25,The Scotts [Travis Scott & Kid Cudi],The Scotts,SME - Epic,3,8,2020-05-15,2020-05-21,2020,5
26,Ava Max,Kings & Queens,Atlantic,9,24,2020-05-15,2020-05-21,2020,5
27,Mark Forster,Ãœbermorgen,SME - Marecs,2,26,2020-05-15,2020-05-21,2020,5
28,Powfu feat. Beabadoobee,Death Bed,SME - Independently Popular.,10,18,2020-05-15,2020-05-21,2020,5
29,Benee feat. Gus Dapperton,Supalonely,Universal,9,26,2020-05-15,2020-05-21,2020,5
30,Nico Santos & Topic,Like I Love You,Virgin Records,4,30,2020-05-15,2020-05-21,2020,5
31,LEA,Treppenhaus,SME - Four Music,10,18,2020-05-15,2020-05-21,2020,5
32,Dardan & Monet192,H <3 T E L,Hypnotize Entertainment,8,2,2020-05-15,2020-05-21,2020,5
33,Doja Cat,Say So,SME - RCA International,11,33,2020-05-15,2020-05-21,2020,5
34,Mozzik,Lass mal,Urban,1,34,2020-05-15,2020-05-21,2020,5
35,Dua Lipa,Physical,Urban,15,14,2020-05-15,2020-05-21,2020,5
36,Shindy,What's Luv,SME - Friends With Money,6,3,2020-05-15,2020-05-21,2020,5
37,Loredana x Zuna,Du bist mein,KMN Gang,7,1,2020-05-15,2020-05-21,2020,5
38,Dardan & Veysel,Viele,Hypnotize Entertainment,2,19,2020-05-15,2020-05-21,2020,5
39,Megan Thee Stallion,Savage,300 Entertainment,7,33,2020-05-15,2020-05-21,2020,5
40,Kool Savas feat. Mel,Brechen mich nicht.,SME - Essah Media GmbH,1,40,2020-05-15,2020-05-21,2020,5
41,Regard,Ride It,B1 Recordings/Ministry of Sound,34,4,2020-05-15,2020-05-21,2020,5
42,Milano,Ich weiss,7M2-Music,1,42,2020-05-15,2020-05-21,2020,5
43,Symba [DE],Angels sippen,SME - Symba,7,13,2020-05-15,2020-05-21,2020,5
44,Apache 207,200 km/h,SME - Two Sides,34,4,2020-05-15,2020-05-21,2020,5
45,Alicia Keys,Underdog,SME - RCA International,10,24,2020-05-15,2020-05-21,2020,5
46,Bonez MC,Shotz Fired,187 Strassenbande,5,4,2020-05-15,2020-05-21,2020,5
47,Samra & Capital Bra,365 Tage,Urban,4,4,2020-05-15,2020-05-21,2020,5
