current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Die Ärzte,True Romance,Hot Action Records,1,1,2020-10-16,2020-10-22,2020,10
2,24kGoldn feat. Iann Dior,Mood,SME - Columbia,8,1,2020-10-16,2020-10-22,2020,10
3,Internet Money & Gunna feat. Don Toliver & Nav,Lemonade,Internet Money,9,3,2020-10-16,2020-10-22,2020,10
4,Joel Corry feat. MNEK,Head & Heart,Atlantic,13,4,2020-10-16,2020-10-22,2020,10
5,Vize x Joker Bra x Leony,Paradise,Kontor Records,8,5,2020-10-16,2020-10-22,2020,10
6,Samra,Rohdiamant II,Urban,2,1,2020-10-16,2020-10-22,2020,10
7,Master KG feat. Burna Boy & Nomcebo Zikode,Jerusalema (Remix),Elektra France,10,7,2020-10-16,2020-10-22,2020,10
8,Loredana & Delara,Checka,Loredana,3,2,2020-10-16,2020-10-22,2020,10
9,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),SME - Columbia,18,1,2020-10-16,2020-10-22,2020,10
10,Ofenbach & Quarterhead feat. Norma Jean Martine,Head Shoulders Knees & Toes,Spinnin' Records,11,8,2020-10-16,2020-10-22,2020,10
11,KitschKrieg feat. Jamule,Unterwegs,SoulForce Records / BMG,10,1,2020-10-16,2020-10-22,2020,10
12,Dardan & Hava,Mailbox,Hypnotize Entertainment,2,7,2020-10-16,2020-10-22,2020,10
13,LA Vision & Gigi D'Agostino,Hollywood,Universal Domestic Polydor,14,10,2020-10-16,2020-10-22,2020,10
14,SSIO,TBC,Alles Oder Nix Records,1,14,2020-10-16,2020-10-22,2020,10
15,Pop Smoke,What You Know Bout Love,Victor Victor Worldwide,3,15,2020-10-16,2020-10-22,2020,10
16,Jason Derulo,Take You Dancing,Atlantic,12,15,2020-10-16,2020-10-22,2020,10
17,Mark Forster x Vize,Bist du okay,SME - Marecs,3,13,2020-10-16,2020-10-22,2020,10
18,Purple Disco Machine & Sophie And The Giants,Hypnotized,SME - Columbia,11,18,2020-10-16,2020-10-22,2020,10
19,Twocolors,Lovefool,Virgin Records,17,11,2020-10-16,2020-10-22,2020,10
20,Lune,Gebe auf.,Lune,1,20,2020-10-16,2020-10-22,2020,10
21,The Weeknd,Blinding Lights,Republic Records,46,1,2020-10-16,2020-10-22,2020,10
22,Apache 207,Bläulich,SME - Four Music / Two Sides,15,1,2020-10-16,2020-10-22,2020,10
23,KC Rebell x Summer Cem,Anani bacini,Banger Musik,1,23,2020-10-16,2020-10-22,2020,10
24,Bausa x Juju,2012,Warner Music Germany,8,2,2020-10-16,2020-10-22,2020,10
25,Gentleman x Luciano x Ezhel,Devam,Urban,4,9,2020-10-16,2020-10-22,2020,10
26,Capital Bra x Cro,Frühstück in Paris,Urban,8,1,2020-10-16,2020-10-22,2020,10
27,Kool Savas x Alies,AMG,SME - Essah Media GmbH,10,19,2020-10-16,2020-10-22,2020,10
28,Pop Smoke feat. Lil Baby & DaBaby,For The Night,Victor Victor Worldwide,10,28,2020-10-16,2020-10-22,2020,10
29,DaBaby feat. Roddy Ricch,Rockstar,Interscope,26,3,2020-10-16,2020-10-22,2020,10
30,Vize & Tom Gregory,Never Let Me Down,Kontor Records,25,8,2020-10-16,2020-10-22,2020,10
31,Bozza,Elbe,Def Jam Germany,3,12,2020-10-16,2020-10-22,2020,10
32,HVME,Goosebumps,B1 Recordings,4,32,2020-10-16,2020-10-22,2020,10
33,Felix Jaehn feat. Nea & Bryn Christopher,No Therapy,Virgin Records,7,33,2020-10-16,2020-10-22,2020,10
34,Mark Forster,Übermorgen,SME - Marecs,24,7,2020-10-16,2020-10-22,2020,10
35,Miley Cyrus,Midnight Sky,SME - RCA Domestic,9,35,2020-10-16,2020-10-22,2020,10
36,Bonez MC,Fuckst mich nur ab,187 Strassenbande,6,1,2020-10-16,2020-10-22,2020,10
37,Cardi B feat. Megan Thee Stallion,WAP,Atlantic,10,12,2020-10-16,2020-10-22,2020,10
38,Dennis Lloyd,Alien,SME - Arista,7,38,2020-10-16,2020-10-22,2020,10
39,Bonez MC feat. LX,Niemals unter Tausend,187 Strassenbande,3,4,2020-10-16,2020-10-22,2020,10
40,Tate McRae,You Broke Me First,SME - RCA International,8,38,2020-10-16,2020-10-22,2020,10
41,AK Ausserkontrolle x Bonez MC,In meinem Benz,XY Records,20,1,2020-10-16,2020-10-22,2020,10
42,Justin Bieber feat. Chance The Rapper,Holy,RBMG/Def Jam,4,22,2020-10-16,2020-10-22,2020,10
43,Ufo361,Zweifel,Stay High,2,12,2020-10-16,2020-10-22,2020,10
44,Xatar,Ohne Reden,Alles Oder Nix Records,1,44,2020-10-16,2020-10-22,2020,10
45,Tujamo - Vize - Majan,Lonely,Virgin Records,15,34,2020-10-16,2020-10-22,2020,10
46,Apache 207,Roller,SME - Four Music / Two Sides,60,1,2020-10-16,2020-10-22,2020,10
47,Harry Styles,Watermelon Sugar,SME - Columbia,18,15,2020-10-16,2020-10-22,2020,10
48,David Guetta & Sia,Let's Love,Parlophone Label Group,5,48,2020-10-16,2020-10-22,2020,10
49,SAINt JHN,Roses (Imanbek Remix),B1 Recordings,46,3,2020-10-16,2020-10-22,2020,10
50,BTS,Dynamite,2020 BigHit Entertainment,8,8,2020-10-16,2020-10-22,2020,10
51,Chapo102 x Kasimir1441,Wach,Chucky die Mördertruppe,1,51,2020-10-16,2020-10-22,2020,10
52,Topic feat. A7S,Breaking Me,Virgin Records,41,3,2020-10-16,2020-10-22,2020,10
53,Capital Bra,Einsam an der Spitze,Urban,4,2,2020-10-16,2020-10-22,2020,10
54,Nea,Some Say,SME - Milkshake,37,15,2020-10-16,2020-10-22,2020,10
55,Pashanim,Airwaves,Urban,22,2,2020-10-16,2020-10-22,2020,10
56,Ufo361,Emotions,Stay High,25,1,2020-10-16,2020-10-22,2020,10
57,Juice WRLD & Marshmello,Come & Go,Interscope,12,38,2020-10-16,2020-10-22,2020,10
58,Shawn Mendes,Wonder,Island,2,47,2020-10-16,2020-10-22,2020,10
59,Robin Schulz & Wes,Alane,Warner Music Germany,17,6,2020-10-16,2020-10-22,2020,10
60,Tones And I,Dance Monkey,Bad Batch Records,62,1,2020-10-16,2020-10-22,2020,10
61,Ava Max,Kings & Queens,Atlantic,31,16,2020-10-16,2020-10-22,2020,10
62,Ritt Momney,Put Your Records On,SME - Columbia,3,62,2020-10-16,2020-10-22,2020,10
63,NGEE,Leben,SME - Epic Domestic,1,63,2020-10-16,2020-10-22,2020,10
64,Bonez MC feat. Maxwell,Ihr Hobby,187 Strassenbande,5,3,2020-10-16,2020-10-22,2020,10
65,Pop Smoke feat. Lil Tjay,Mood Swings,Republic Records,10,30,2020-10-16,2020-10-22,2020,10
66,Dermot Kennedy,Giants,Interscope,2,66,2020-10-16,2020-10-22,2020,10
