current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Ed Sheeran,Perfect,Atlantic,24,1,2018-01-12,2018-01-18,2018,1
2,Bausa,Was du Liebe nennst,Warner Music Germany,15,1,2018-01-12,2018-01-18,2018,1
3,Eminem feat. Ed Sheeran,River,Universal,4,3,2018-01-12,2018-01-18,2018,1
4,Camila Cabello feat. Young Thug,Havana,Epic,21,2,2018-01-12,2018-01-18,2018,1
5,Nico Santos,Rooftop,Virgin Records,9,5,2018-01-12,2018-01-18,2018,1
6,Justin Bieber + BloodPopÂ®,Friends,Republic Records,21,4,2018-01-12,2018-01-18,2018,1
7,Post Malone feat. 21 Savage,Rockstar,Universal,17,2,2018-01-12,2018-01-18,2018,1
8,G-Eazy & Halsey,Him & I,RCA International,6,8,2018-01-12,2018-01-18,2018,1
9,Ofenbach vs. Nick Waterhouse,Katchi,Warner Music International,11,9,2018-01-12,2018-01-18,2018,1
10,Martin Garrix & David Guetta feat. Jamie Scott & Romy Dya,So Far Away,Epic,6,10,2018-01-12,2018-01-18,2018,1
11,NF,Let You Down,Capitol,12,9,2018-01-12,2018-01-18,2018,1
12,Marshmello feat. Khalid,Silence,RCA International,21,6,2018-01-12,2018-01-18,2018,1
13,Azet feat. RAF Camora,Qa bone,KMN Gang,3,13,2018-01-12,2018-01-18,2018,1
14,Selena Gomez x Marshmello,Wolves,Universal,11,11,2018-01-12,2018-01-18,2018,1
15,Zayn feat. Sia,Dusk Till Dawn,RCA International,18,3,2018-01-12,2018-01-18,2018,1
16,Liam Payne & Rita Ora,For You (Fifty Shades Freed),Republic Records,1,16,2018-01-12,2018-01-18,2018,1
17,Jason Derulo feat. French Montana,Tip Toe,Beluga Heights,9,17,2018-01-12,2018-01-18,2018,1
18,Portugal. The Man,Feel It Still,Atlantic,17,7,2018-01-12,2018-01-18,2018,1
19,Luis Fonsi & Demi Lovato,Ã‰chame la culpa,Universal,8,19,2018-01-12,2018-01-18,2018,1
20,Imagine Dragons,Whatever It Takes,Interscope,15,7,2018-01-12,2018-01-18,2018,1
21,Ed Sheeran,Shape Of You,Atlantic,53,1,2018-01-12,2018-01-18,2018,1
22,Dua Lipa,New Rules,Universal Domestic Vertigo,24,9,2018-01-12,2018-01-18,2018,1
23,Rita Ora,Anywhere,Atlantic,8,23,2018-01-12,2018-01-18,2018,1
24,Kygo feat. Justin Jesso,Stargazing,B1 Recordings,16,14,2018-01-12,2018-01-18,2018,1
25,RAF Camora,Sag nix,Indipendenza,5,6,2018-01-12,2018-01-18,2018,1
26,Axwell Λ Ingrosso,More Than You Know,Virgin Records,31,1,2018-01-12,2018-01-18,2018,1
27,Kay One feat. Pietro Lombardi,SeÃ±orita,Princekayone GmbH,18,1,2018-01-12,2018-01-18,2018,1
28,Big Shaq,Man's Not Hot,Island,10,26,2018-01-12,2018-01-18,2018,1
29,RAF Camora,Gotham City,Indipendenza,4,9,2018-01-12,2018-01-18,2018,1
30,French Montana feat. Swae Lee,Unforgettable,Epic,39,6,2018-01-12,2018-01-18,2018,1
31,Bruno Mars,Finesse,Atlantic,1,31,2018-01-12,2018-01-18,2018,1
