current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Capital Bra x Samra,Nummer 1,Universal Domestic Urban,1,1,2019-08-30,2019-09-05,2019,8
2,Apache 207,Roller,SME - Two Sides,1,2,2019-08-30,2019-09-05,2019,8
3,Shawn Mendes & Camila Cabello,SeÃ±orita,Island,10,1,2019-08-30,2019-09-05,2019,8
4,Shirin David,Brillis,Juicy Money Records,1,4,2019-08-30,2019-09-05,2019,8
5,Miami Yacine,Intro RÃ©sumÃ©,KMN Gang,1,5,2019-08-30,2019-09-05,2019,8
6,Loredana feat. Mozzik,Eiskalt,Loredana,4,2,2019-08-30,2019-09-05,2019,8
7,DJ Snake & J Balvin feat. Tyga,Loco contigo,Geffen Records,11,3,2019-08-30,2019-09-05,2019,8
8,Tones And I,Dance Monkey,Bad Batch Records,3,8,2019-08-30,2019-09-05,2019,8
9,Meduza feat. Goodboys,Piece Of Your Heart,Virgin Records,17,4,2019-08-30,2019-09-05,2019,8
10,Ed Sheeran feat. Khalid,Beautiful People,Atlantic,9,5,2019-08-30,2019-09-05,2019,8
11,Lil Nas X,Old Town Road,SME - Columbia,22,1,2019-08-30,2019-09-05,2019,8
12,Luciano [DE],Yeah,Universal Domestic Urban,2,3,2019-08-30,2019-09-05,2019,8
13,Billie Eilish,Bad Guy,Universal,22,4,2019-08-30,2019-09-05,2019,8
14,Capital Bra x Samra,Tilidin,Universal Domestic Urban,10,1,2019-08-30,2019-09-05,2019,8
15,Ed Sheeran & Justin Bieber,I Don't Care,Atlantic,16,2,2019-08-30,2019-09-05,2019,8
16,Juju feat. Henning May,Vermissen,Jinx Music,17,1,2019-08-30,2019-09-05,2019,8
17,Mero,No Name,Groove Attack TraX,1,17,2019-08-30,2019-09-05,2019,8
18,Younotus & Janieck & Senex,Narcotic,B1 Recordings,12,16,2019-08-30,2019-09-05,2019,8
19,Capo,Run Run Run,Warner Music Germany,4,6,2019-08-30,2019-09-05,2019,8
20,Sarah Connor,Vincent,Universal Domestic Polydor,21,9,2019-08-30,2019-09-05,2019,8
21,Vize feat. Laniia,Stars,Kontor Records,10,18,2019-08-30,2019-09-05,2019,8
22,Loredana,Jetzt rufst du an,Loredana,8,2,2019-08-30,2019-09-05,2019,8
23,Summer Cem feat. KC Rebell,Rollerblades,Banger Musik,3,8,2019-08-30,2019-09-05,2019,8
24,LUM!X & Gabry Ponte,Monster,Spinnin' Records,5,20,2019-08-30,2019-09-05,2019,8
25,Kygo x Whitney Houston,Higher Love,SME - RCA International,9,22,2019-08-30,2019-09-05,2019,8
26,Samra & Capital Bra,Wieder Lila,Universal Domestic Urban,15,1,2019-08-30,2019-09-05,2019,8
27,Data Luv,Now*,Stay High,1,27,2019-08-30,2019-09-05,2019,8
28,Ufo361 feat. RAF Camora,Nummer,Stay High,5,2,2019-08-30,2019-09-05,2019,8
29,Dimitri Vegas & Like Mike / David Guetta / Daddy Yankee / Afro Bros / Natti Natasha,Instagram,SME - Epic,5,29,2019-08-30,2019-09-05,2019,8
30,The Chainsmokers & Illenium feat. Lennon Stella,Takeaway,SME - Columbia,5,30,2019-08-30,2019-09-05,2019,8
31,OneRepublic,Rescue Me,Interscope,15,24,2019-08-30,2019-09-05,2019,8
32,Post Malone feat. Young Thug,Goodbyes,Republic Records,8,16,2019-08-30,2019-09-05,2019,8
33,Robin Schulz feat. HarlÅ“,All This Love,Warner Music Germany,16,24,2019-08-30,2019-09-05,2019,8
34,Shirin David feat. MaÃ®tre Gims,On Off,Shirin David Music,9,3,2019-08-30,2019-09-05,2019,8
35,Noah [DE],Kal kal,SQP,1,35,2019-08-30,2019-09-05,2019,8
36,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,30,18,2019-08-30,2019-09-05,2019,8
37,Summer Cem feat. Capital Bra,Diamonds,Banger Musik,11,3,2019-08-30,2019-09-05,2019,8
38,R3hab x A Touch Of Class,All Around The World (La La La),Virgin Records,13,29,2019-08-30,2019-09-05,2019,8
39,Daddy Yankee feat. Snow,Con calma,Universal,28,6,2019-08-30,2019-09-05,2019,8
40,Pedro CapÃ³,Calma,Sony Music,13,33,2019-08-30,2019-09-05,2019,8
41,Samra x Capital Bra,Zombie,Universal Domestic Urban,7,1,2019-08-30,2019-09-05,2019,8
42,Lena x Nico Santos,Better,Universal Domestic Polydor,2,29,2019-08-30,2019-09-05,2019,8
43,Blanco Brown,The Git Up,Broken Bow Records,4,42,2019-08-30,2019-09-05,2019,8
44,AriBeatz x Nimo x Lacrim,J-Lo,SME - RBK,1,44,2019-08-30,2019-09-05,2019,8
45,Fler,Shirinbae,Maskulin,2,45,2019-08-30,2019-09-05,2019,8
46,Mero x Brado,OlÃ© OlÃ©,Groove Attack TraX,3,13,2019-08-30,2019-09-05,2019,8
47,Lil Tecca,Ran$om,Republic Records,4,44,2019-08-30,2019-09-05,2019,8
48,Tim Bendzko,Hoch,SME - Jive Germany,2,48,2019-08-30,2019-09-05,2019,8
49,Ufo361,04:30,Stay High,1,49,2019-08-30,2019-09-05,2019,8
50,Anuel AA / Daddy Yankee / Karol G / Ozuna / J Balvin,China,"2019 Real Hasta La Muerte, LLC.",4,50,2019-08-30,2019-09-05,2019,8
51,Sam Smith,How Do You Sleep?,Capitol,6,43,2019-08-30,2019-09-05,2019,8
52,Y2K & bbno$,Lalala,SME - Columbia,6,52,2019-08-30,2019-09-05,2019,8
53,KC Rebell & RAF Camora,Neptun,Rebell Army,6,2,2019-08-30,2019-09-05,2019,8
54,Mabel [UK],Mad Love,Polydor,9,54,2019-08-30,2019-09-05,2019,8
55,Bausa,Mary,Warner Music Germany,22,8,2019-08-30,2019-09-05,2019,8
56,SDP feat. Capital Bra,Viva la Dealer,Berliner Plattenbau,16,38,2019-08-30,2019-09-05,2019,8
57,Ufo361 feat. Data Luv,Shot,Stay High,9,4,2019-08-30,2019-09-05,2019,8
58,Felix Jaehn feat. Calum Scott,Love On Myself,Virgin Records,3,58,2019-08-30,2019-09-05,2019,8
59,Mabel [UK],Don't Call Me Up,Polydor,28,10,2019-08-30,2019-09-05,2019,8
60,Olexesh,9mm Bang,385ideal,2,30,2019-08-30,2019-09-05,2019,8
61,Taylor Swift,Lover,Taylor Swift Productions,2,61,2019-08-30,2019-09-05,2019,8
62,Summer Cem x Gringo,Yallah Goodbye,Banger Musik,8,5,2019-08-30,2019-09-05,2019,8
63,Pietro Lombardi,Macarena,Universal Domestic Polydor,4,3,2019-08-30,2019-09-05,2019,8
64,Dominic Fike,3 Nights,SME - Columbia,19,36,2019-08-30,2019-09-05,2019,8
65,Gamper & Dadoni feat. Emily Roberts,Bittersweet Symphony,Big Top Amsterdam,11,53,2019-08-30,2019-09-05,2019,8
66,Apache 207,Kein Problem,SME - Two Sides,1,66,2019-08-30,2019-09-05,2019,8
67,Ariana Grande & Social House,Boyfriend,Republic Records,4,23,2019-08-30,2019-09-05,2019,8
68,Martin Garrix feat. Macklemore & Patrick Stump of Fall Out Boy,Summer Days,SME - Epic,17,24,2019-08-30,2019-09-05,2019,8
69,"Trettmann, KitschKrieg & Gzuz",Du weiÃŸt,Soulforce/BMG,4,15,2019-08-30,2019-09-05,2019,8
70,Taylor Swift,You Need To Calm Down,Universal,8,36,2019-08-30,2019-09-05,2019,8
71,Vize,Glad You Came,Kontor Records,13,44,2019-08-30,2019-09-05,2019,8
72,Lil Lano,Fische,AnanasSquad,1,72,2019-08-30,2019-09-05,2019,8
73,Kurdo,Nala,,1,73,2019-08-30,2019-09-05,2019,8
74,Sido feat. Monchi,Leben vor dem Tod,Universal Domestic Urban,4,22,2019-08-30,2019-09-05,2019,8
75,Adel Tawil feat. Peachy,Tu m'appelles,BMG,10,48,2019-08-30,2019-09-05,2019,8
76,Juju [DE],Hi Babe,Jinx Music,11,12,2019-08-30,2019-09-05,2019,8
77,Trettmann & KitschKrieg,Stolpersteine,Soulforce/BMG,1,77,2019-08-30,2019-09-05,2019,8
78,Avicii feat. Aloe Blacc,SOS,Universal,20,8,2019-08-30,2019-09-05,2019,8
79,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,56,1,2019-08-30,2019-09-05,2019,8
80,Marshmello & Kane Brown,One Thing Right,SME - RCA International,5,71,2019-08-30,2019-09-05,2019,8
81,Lady Gaga & Bradley Cooper,Shallow,Interscope,48,4,2019-08-30,2019-09-05,2019,8
82,Michael Schulte,Back To The Start,Very Us Records,18,33,2019-08-30,2019-09-05,2019,8
83,Apache 207,2 Minuten,SME - Two Sides,7,35,2019-08-30,2019-09-05,2019,8
