current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,14,1,2018-09-14,2018-09-20,2018,9
2,Bonez MC & RAF Camora,500 PS,187 Strassenbande,6,2,2018-09-14,2018-09-20,2018,9
3,Capital Bra feat. Juju,Melodien,Bushido,6,1,2018-09-14,2018-09-20,2018,9
4,RIN,Dior 2001,Division,4,4,2018-09-14,2018-09-20,2018,9
5,Calvin Harris & Sam Smith,Promises,Columbia,4,5,2018-09-14,2018-09-20,2018,9
6,El Profesor,Bella ciao (Hugel Remix),Kontor Records,18,2,2018-09-14,2018-09-20,2018,9
7,Dardan,Facetime,Hypnotize Entertainment,4,7,2018-09-14,2018-09-20,2018,9
8,Bonez MC & RAF Camora,Risiko,187 Strassenbande,3,2,2018-09-14,2018-09-20,2018,9
9,Loud Luxury feat. Brando,Body,Kontor Records,16,7,2018-09-14,2018-09-20,2018,9
10,Clean Bandit feat. Demi Lovato,Solo,Atlantic,17,1,2018-09-14,2018-09-20,2018,9
11,Armin van Buuren,Blah Blah Blah,Kontor Records,9,11,2018-09-14,2018-09-20,2018,9
12,Maroon 5 feat. Cardi B,Girls Like You,Interscope,15,9,2018-09-14,2018-09-20,2018,9
13,Leon Machère,Copacabana,PMR Music,7,13,2018-09-14,2018-09-20,2018,9
14,Azzi Memo feat. Nimo,BlaBla,Generation Azzlack,1,14,2018-09-14,2018-09-20,2018,9
15,Kanye West & Lil Pump,I Love It,Getting Out Our Dreams Inc.,1,15,2018-09-14,2018-09-20,2018,9
16,Jonas Blue feat. Jack & Jack,Rise,Virgin Records,16,8,2018-09-14,2018-09-20,2018,9
17,George Ezra,Shotgun,Columbia,8,12,2018-09-14,2018-09-20,2018,9
18,"Benny Blanco, Halsey & Khalid",Eastside,Universal,9,18,2018-09-14,2018-09-20,2018,9
19,Summer Cem & Bausa,Casanova,Banger Musik,16,4,2018-09-14,2018-09-20,2018,9
20,Bausa,Vagabund,Warner Music Germany,3,10,2018-09-14,2018-09-20,2018,9
21,Eminem feat. Joyner Lucas,Lucky You,Interscope,2,19,2018-09-14,2018-09-20,2018,9
22,"Alle Farben, Kelvin Jones & Younotus",Only Thing We Know,B1 Recordings,11,20,2018-09-14,2018-09-20,2018,9
23,Marshmello & Bastille,Happier,Astralwerk,4,23,2018-09-14,2018-09-20,2018,9
24,"Cro, Trettmann & KitschKrieg",10419,Truworks Records,1,24,2018-09-14,2018-09-20,2018,9
25,Eno,Mercedes,Alles Oder Nix Records,8,6,2018-09-14,2018-09-20,2018,9
26,Namika feat. Black M,Je ne parle pas français (Beatgees Remix),Jive Germany,22,1,2018-09-14,2018-09-20,2018,9
27,"Cardi B, Bad Bunny & J Balvin",I Like It,Atlantic,22,14,2018-09-14,2018-09-20,2018,9
28,Dennis Lloyd,Nevermind,Warner Music International,25,3,2018-09-14,2018-09-20,2018,9
29,Drake,In My Feelings,Republic Records,11,4,2018-09-14,2018-09-20,2018,9
30,AK Ausserkontrolle feat. Veysel,Unterwegs,Universal Domestic Vertigo,2,26,2018-09-14,2018-09-20,2018,9
31,Robin Schulz & Piso 21,Oh Child,Warner Music Germany,12,19,2018-09-14,2018-09-20,2018,9
32,Calvin Harris & Dua Lipa,One Kiss,Columbia,23,1,2018-09-14,2018-09-20,2018,9
33,Panic! At The Disco,High Hopes,Atlantic,6,33,2018-09-14,2018-09-20,2018,9
34,LEA x Cyril,Immer wenn wir uns sehn,Four Music,4,34,2018-09-14,2018-09-20,2018,9
35,Alvaro Soler,La cintura,Airforce1,24,7,2018-09-14,2018-09-20,2018,9
36,Nico Santos,Safe,Virgin Records,11,24,2018-09-14,2018-09-20,2018,9
37,Capital Bra,One Night Stand,Team Kuku,16,1,2018-09-14,2018-09-20,2018,9
38,Kygo & Imagine Dragons,Born To Be Yours,B1 Recordings,13,22,2018-09-14,2018-09-20,2018,9
39,"DJ Khaled feat. Justin Bieber, Chance The Rapper & Quavo",No Brainer,Epic,7,15,2018-09-14,2018-09-20,2018,9
40,Anne-Marie,2002,Atlantic,17,18,2018-09-14,2018-09-20,2018,9
41,Eminem,Fall,Interscope,2,37,2018-09-14,2018-09-20,2018,9
42,Azet,Nike Pullover,KMN Gang,6,18,2018-09-14,2018-09-20,2018,9
43,6ix9ine feat. Nicki Minaj & Murda Beatz,Fefe,ScumGang Records,8,16,2018-09-14,2018-09-20,2018,9
44,Capital Bra feat. Ufo361,Neymar,Team Kuku,20,1,2018-09-14,2018-09-20,2018,9
45,Tiësto & Dzeko feat. Preme & Post Malone,Jackie Chan,Virgin Records,13,25,2018-09-14,2018-09-20,2018,9
46,Eminem,The Ringer,Interscope,2,21,2018-09-14,2018-09-20,2018,9
47,Felix Jaehn feat. R. City & Bori,Jennie,Virgin Records,13,40,2018-09-14,2018-09-20,2018,9
48,Dean Lewis,Be Alright,Universal,4,48,2018-09-14,2018-09-20,2018,9
49,David Guetta feat. Anne-Marie,Don't Leave Me Alone,Parlophone Label Group,7,49,2018-09-14,2018-09-20,2018,9
50,Bushido feat. Samra & Capital Bra,Für euch alle,Bushido,10,1,2018-09-14,2018-09-20,2018,9
