current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Lil Nas X,Old Town Road,SME - Columbia,10,1,2019-06-07,2019-06-13,2019,6
2,Rammstein,Ausländer,Rammstein,3,2,2019-06-07,2019-06-13,2019,6
3,Ed Sheeran & Justin Bieber,I Don't Care,Atlantic,4,3,2019-06-07,2019-06-13,2019,6
4,Luciano [DE],La haine,Universal Domestic Urban,1,4,2019-06-07,2019-06-13,2019,6
5,Samra & Capital Bra,Wieder Lila,Universal Domestic Urban,3,1,2019-06-07,2019-06-13,2019,6
6,Juju feat. Henning May,Vermissen,Jinx Music,5,1,2019-06-07,2019-06-13,2019,6
7,Mero,Malediven,Groove Attack TraX,1,7,2019-06-07,2019-06-13,2019,6
8,Billie Eilish,Bad Guy,Universal,10,4,2019-06-07,2019-06-13,2019,6
9,Sarah Connor,Vincent,Universal Domestic Polydor,9,9,2019-06-07,2019-06-13,2019,6
10,RIN,Vintage,SME - Division,2,6,2019-06-07,2019-06-13,2019,6
11,Samra,Marlboro Rot,Universal Domestic Urban,2,5,2019-06-07,2019-06-13,2019,6
12,Daddy Yankee feat. Snow,Con calma,Universal,16,6,2019-06-07,2019-06-13,2019,6
13,Shindy,Nautilus,SME - Friends With Money,4,2,2019-06-07,2019-06-13,2019,6
14,Avicii feat. Aloe Blacc,SOS,Universal,8,8,2019-06-07,2019-06-13,2019,6
15,Kontra K,Letzte Träne,BMG,3,6,2019-06-07,2019-06-13,2019,6
16,Meduza feat. Goodboys,Piece Of Your Heart,Virgin Records,5,16,2019-06-07,2019-06-13,2019,6
17,Bausa,Mary,Warner Music Germany,10,8,2019-06-07,2019-06-13,2019,6
18,Mabel [UK],Don't Call Me Up,Polydor,16,10,2019-06-07,2019-06-13,2019,6
19,Dardan feat. Mozzik,A Milly,Universal Domestic Urban,1,19,2019-06-07,2019-06-13,2019,6
20,Olexesh,Barrio,Universal Domestic Urban,3,17,2019-06-07,2019-06-13,2019,6
21,Dardan,Coco Mama,Universal Domestic Urban,9,4,2019-06-07,2019-06-13,2019,6
22,Rammstein,Deutschland,Rammstein,10,1,2019-06-07,2019-06-13,2019,6
23,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,18,18,2019-06-07,2019-06-13,2019,6
24,Shirin David,Fliegst Du mit,Shirin David Music,3,8,2019-06-07,2019-06-13,2019,6
25,Kontra K feat. Veysel,Blei,BMG,8,6,2019-06-07,2019-06-13,2019,6
26,Jonas Brothers,Sucker,Jonas Brothers Recording,14,20,2019-06-07,2019-06-13,2019,6
27,Capital Bra feat. Summer Cem & KC Rebell,Rolex,Universal Domestic Urban,8,2,2019-06-07,2019-06-13,2019,6
28,Shawn Mendes,If I Can't Have You,Island,5,14,2019-06-07,2019-06-13,2019,6
29,Capital Bra,Cherry Lady,Universal Domestic Urban,11,1,2019-06-07,2019-06-13,2019,6
30,Lena,Don't Lie To Me,Universal Domestic Polydor,11,30,2019-06-07,2019-06-13,2019,6
31,Martin Garrix feat. Macklemore & Patrick Stump of Fall Out Boy,Summer Days,SME - Epic,5,31,2019-06-07,2019-06-13,2019,6
32,Imagine Dragons,Bad Liar,Interscope,29,16,2019-06-07,2019-06-13,2019,6
33,Michael Schulte,Back To The Start,Very Us Records,6,33,2019-06-07,2019-06-13,2019,6
34,Ed Sheeran feat. Chance The Rapper & PnB Rock,Cross Me,Atlantic,2,23,2019-06-07,2019-06-13,2019,6
35,Ardian Bujupi x Fero47,Wie im Traum,SME - Columbia Domestic,6,15,2019-06-07,2019-06-13,2019,6
36,Dominic Fike,3 Nights,SME - Columbia,7,36,2019-06-07,2019-06-13,2019,6
37,Ufo361 feat. Luciano,Gib Gas,Stay High,3,7,2019-06-07,2019-06-13,2019,6
38,C Arma,Yapma,C Arma,22,29,2019-06-07,2019-06-13,2019,6
39,Pietro Lombardi,Bella Donna,Universal Domestic Polydor,5,3,2019-06-07,2019-06-13,2019,6
40,OneRepublic,Rescue Me,Interscope,3,40,2019-06-07,2019-06-13,2019,6
41,Ava Max,So Am I,Atlantic,13,21,2019-06-07,2019-06-13,2019,6
42,Ava Max,Sweet But Psycho,Atlantic,33,1,2019-06-07,2019-06-13,2019,6
43,Mero,Wolke 10,Groove Attack TraX,13,1,2019-06-07,2019-06-13,2019,6
44,Dennis Lloyd,Never Go Back,SME - Arista,9,44,2019-06-07,2019-06-13,2019,6
45,Juju [DE],Live Bitch,Jinx Music,1,45,2019-06-07,2019-06-13,2019,6
46,Kygo and Rita Ora,Carry On,SME - RCA International,7,46,2019-06-07,2019-06-13,2019,6
47,Katy Perry,Never Really Over,Capitol,1,47,2019-06-07,2019-06-13,2019,6
48,Taylor Swift feat. Brendon Urie of Panic! At The Disco,Me!,Taylor Swift Productions,6,12,2019-06-07,2019-06-13,2019,6
49,Sido,Das Buch,Universal Domestic Urban,2,19,2019-06-07,2019-06-13,2019,6
50,Shindy,Affalterbach,SME - Friends With Money,11,3,2019-06-07,2019-06-13,2019,6
51,Samra,Harami,Universal Domestic Urban,9,1,2019-06-07,2019-06-13,2019,6
52,"Samra feat. Capital Bra, Brudi30 & Kalazh44",Ghetto,Universal Domestic Urban,5,9,2019-06-07,2019-06-13,2019,6
53,Kontra K,Alles was sie will,BMG,2,25,2019-06-07,2019-06-13,2019,6
