current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Lil Nas X,Old Town Road,SME - Columbia,5,1,2019-05-03,2019-05-09,2019,5
2,Rammstein,Deutschland,Rammstein,5,1,2019-05-03,2019-05-09,2019,5
3,Ufo361 feat. RIN,Next,Stay High,1,3,2019-05-03,2019-05-09,2019,5
4,Rammstein,Radio,Rammstein,1,4,2019-05-03,2019-05-09,2019,5
5,Billie Eilish,Bad Guy,Universal,5,5,2019-05-03,2019-05-09,2019,5
6,Capital Bra feat. Summer Cem & KC Rebell,Rolex,Universal Domestic Urban,3,2,2019-05-03,2019-05-09,2019,5
7,Capital Bra,Cherry Lady,Universal Domestic Urban,6,1,2019-05-03,2019-05-09,2019,5
8,Daddy Yankee feat. Snow,Con calma,Universal,11,6,2019-05-03,2019-05-09,2019,5
9,Avicii feat. Aloe Blacc,SOS,Universal,3,9,2019-05-03,2019-05-09,2019,5
10,Mabel [UK],Don't Call Me Up,Polydor,11,10,2019-05-03,2019-05-09,2019,5
11,LX & Maxwell,Mercy Mercy,187 Strassenbande,1,11,2019-05-03,2019-05-09,2019,5
12,Taylor Swift feat. Brendon Urie of Panic! At The Disco,Me!,Taylor Swift Productions,1,12,2019-05-03,2019-05-09,2019,5
13,KC Rebell,Quarterback,Rebell Army,2,8,2019-05-03,2019-05-09,2019,5
14,Bausa,Mary,Warner Music Germany,5,8,2019-05-03,2019-05-09,2019,5
15,Ardian Bujupi x Fero47,Wie im Traum,SME - Columbia Domestic,1,15,2019-05-03,2019-05-09,2019,5
16,Dardan,Coco Mama,Universal Domestic Urban,4,4,2019-05-03,2019-05-09,2019,5
17,Samra,Harami,Universal Domestic Urban,4,1,2019-05-03,2019-05-09,2019,5
18,Imagine Dragons,Bad Liar,Interscope,24,16,2019-05-03,2019-05-09,2019,5
19,Mero,Wolke 10,Groove Attack,8,1,2019-05-03,2019-05-09,2019,5
20,Kontra K feat. Veysel,Blei,BMG,3,6,2019-05-03,2019-05-09,2019,5
21,Ava Max,So Am I,Atlantic,8,21,2019-05-03,2019-05-09,2019,5
22,Ava Max,Sweet But Psycho,Atlantic,28,1,2019-05-03,2019-05-09,2019,5
