current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Tones And I,Dance Monkey,Bad Batch Records,14,1,2019-11-15,2019-11-21,2019,11
2,Apache 207,Roller,SME - Two Sides,12,1,2019-11-15,2019-11-21,2019,11
3,Apache 207,Wieso tust Du dir das an?,SME - Two Sides,4,1,2019-11-15,2019-11-21,2019,11
4,Nimo,Karma,Urban,2,4,2019-11-15,2019-11-21,2019,11
5,Apache 207,200 km/h,SME - Two Sides,8,4,2019-11-15,2019-11-21,2019,11
6,Capital Bra x Samra & Lea,110,Urban,8,1,2019-11-15,2019-11-21,2019,11
7,Apache 207,Doch in der Nacht,SME - Two Sides,1,7,2019-11-15,2019-11-21,2019,11
8,Regard,Ride It,SME - Ministry Of Sound,8,8,2019-11-15,2019-11-21,2019,11
9,Brado & Mero,Kafa Leyla,Chapter One,1,9,2019-11-15,2019-11-21,2019,11
10,RIN & Bausa,Keine Liebe,SME - Division,4,5,2019-11-15,2019-11-21,2019,11
11,Azet,Seele,KMN Gang,1,11,2019-11-15,2019-11-21,2019,11
12,Sido feat. Apache 207,2002,Urban,7,6,2019-11-15,2019-11-21,2019,11
13,Apache 207,Sex mit dir,SME - Two Sides,1,13,2019-11-15,2019-11-21,2019,11
14,Selena Gomez,Lose You To Love Me,Interscope,4,7,2019-11-15,2019-11-21,2019,11
15,RAF Camora feat. Ghetto Phenomene,Puta madre,Indipendenza,5,5,2019-11-15,2019-11-21,2019,11
16,Reezy feat. Summer Cem,Phantom,SME - Two Sides,3,9,2019-11-15,2019-11-21,2019,11
17,Kollegah,Alphagenetik,Alpha Music Empire,1,17,2019-11-15,2019-11-21,2019,11
18,RAF Camora feat. Bonez MC,Unnormal,Indipendenza,2,13,2019-11-15,2019-11-21,2019,11
19,Mark Forster,194 LÃ¤nder,SME - Four Music,8,19,2019-11-15,2019-11-21,2019,11
20,Jamule x Cro,1000 Hits,Life Is Pain,2,14,2019-11-15,2019-11-21,2019,11
21,Dua Lipa,Don't Start Now,Urban,2,21,2019-11-15,2019-11-21,2019,11
22,Blackbear,Hot Girl Bummer,Interscope,6,17,2019-11-15,2019-11-21,2019,11
23,Tim Bendzko,Hoch,SME - Jive Germany,13,10,2019-11-15,2019-11-21,2019,11
24,Post Malone,Circles,Republic Records,11,17,2019-11-15,2019-11-21,2019,11
25,The Cratez & Bonez MC,Honda Civic,SME - RBK,7,5,2019-11-15,2019-11-21,2019,11
26,Travis Scott,Highest In The Room,SME - Epic,6,8,2019-11-15,2019-11-21,2019,11
27,Lena x Nico Santos,Better,Universal Domestic Polydor,13,15,2019-11-15,2019-11-21,2019,11
28,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,41,18,2019-11-15,2019-11-21,2019,11
29,Apache 207,Kein Problem,SME - Two Sides,12,17,2019-11-15,2019-11-21,2019,11
30,LUM!X & Gabry Ponte,Monster,Spinnin' Records,16,20,2019-11-15,2019-11-21,2019,11
31,Maroon 5,Memories,A&M Records,8,29,2019-11-15,2019-11-21,2019,11
32,Summer Cem feat. Luciano,Summer Cem,Banger Musik,8,6,2019-11-15,2019-11-21,2019,11
33,Freschta Akbarzada feat. Sido,Meine 3 Minuten,Voice Of Germany,1,33,2019-11-15,2019-11-21,2019,11
34,Apache 207,Beef,SME - Two Sides,1,34,2019-11-15,2019-11-21,2019,11
35,Capital Bra x Samra,Tilidin,Urban,21,1,2019-11-15,2019-11-21,2019,11
36,Shawn Mendes & Camila Cabello,SeÃ±orita,Island,21,1,2019-11-15,2019-11-21,2019,11
37,RAF Camora,Adriana,Indipendenza,8,7,2019-11-15,2019-11-21,2019,11
38,Juju feat. Henning May,Vermissen,Jinx Music,28,1,2019-11-15,2019-11-21,2019,11
39,Ed Sheeran feat. Camila Cabello & Cardi B,South Of The Border,Atlantic,9,33,2019-11-15,2019-11-21,2019,11
40,Meduza x Becky Hill x Goodboys,Lose Control,Virgin Records,5,40,2019-11-15,2019-11-21,2019,11
41,Ed Sheeran feat. Khalid,Beautiful People,Atlantic,20,5,2019-11-15,2019-11-21,2019,11
42,Billie Eilish,Bad Guy,Universal,33,4,2019-11-15,2019-11-21,2019,11
43,Loredana feat. Mozzik,Eiskalt,Loredana,15,2,2019-11-15,2019-11-21,2019,11
44,Apache 207,Keine Fragen,SME - Two Sides,1,44,2019-11-15,2019-11-21,2019,11
45,Jerome [DE],Light,Kontor Records,3,45,2019-11-15,2019-11-21,2019,11
46,Lil Nas X,Old Town Road,SME - Columbia,33,1,2019-11-15,2019-11-21,2019,11
47,Dermot Kennedy,Outnumbered,Interscope,6,47,2019-11-15,2019-11-21,2019,11
48,Sam Feldt feat. Rani,Post Malone,Spinnin' Records,7,47,2019-11-15,2019-11-21,2019,11
49,Loredana feat. Mero,Kein Plan,Loredana,10,1,2019-11-15,2019-11-21,2019,11
50,Apache 207,Grey Goose,SME - Two Sides,1,50,2019-11-15,2019-11-21,2019,11
51,Loredana,Genick,Loredana,9,3,2019-11-15,2019-11-21,2019,11
52,Freya Ridings,Castles,Island,2,52,2019-11-15,2019-11-21,2019,11
53,Vize feat. Laniia,Stars,Kontor Records,21,18,2019-11-15,2019-11-21,2019,11
54,Summer Cem,Primetime,Banger Musik,11,9,2019-11-15,2019-11-21,2019,11
55,Black Eyed Peas x J Balvin,Ritmo (Bad Boys For Life),SME - Epic,2,55,2019-11-15,2019-11-21,2019,11
56,Meduza feat. Goodboys,Piece Of Your Heart,Virgin Records,28,4,2019-11-15,2019-11-21,2019,11
57,Sido feat. Johannes Oerding,Pyramiden,Urban,8,38,2019-11-15,2019-11-21,2019,11
58,SSIO,Testo E,Alles Oder Nix Records,2,27,2019-11-15,2019-11-21,2019,11
59,Ava Max,Torn,Atlantic,5,59,2019-11-15,2019-11-21,2019,11
60,LEA,110 (Prolog),SME - Four Music,4,43,2019-11-15,2019-11-21,2019,11
61,Samra x Capital Bra,Huracan,Urban,10,3,2019-11-15,2019-11-21,2019,11
62,Apache 207,2 Minuten,SME - Two Sides,18,35,2019-11-15,2019-11-21,2019,11
63,Lotte & Max Giesinger,"Auf das, was da noch kommt",SME - Columbia,10,40,2019-11-15,2019-11-21,2019,11
64,Shaed,Trampoline,Caroline Records,2,64,2019-11-15,2019-11-21,2019,11
65,The Chainsmokers & Illenium feat. Lennon Stella,Takeaway,SME - Columbia,16,30,2019-11-15,2019-11-21,2019,11
66,Ed Sheeran & Justin Bieber,I Don't Care,Atlantic,27,2,2019-11-15,2019-11-21,2019,11
67,Capital Bra & Samra,Berlin lebt wie nie zuvor,Urban,6,5,2019-11-15,2019-11-21,2019,11
68,Ufo361 & Ezhel,YKKE,Urban,2,31,2019-11-15,2019-11-21,2019,11
69,Sarah Connor,Vincent,Universal Domestic Polydor,32,9,2019-11-15,2019-11-21,2019,11
70,Fero47,47,SME - Epic,2,40,2019-11-15,2019-11-21,2019,11
71,Arizona Zervas,Roxanne,Arizona Zervas,1,71,2019-11-15,2019-11-21,2019,11
72,RAF Camora,Vendetta,Indipendenza,8,5,2019-11-15,2019-11-21,2019,11
73,Riton x Oliver Heldens feat. Vula,Turn Me On,SME - Ministry Of Sound,2,73,2019-11-15,2019-11-21,2019,11
74,Jamule,Moneyhoneydrip,Life Is Pain,7,23,2019-11-15,2019-11-21,2019,11
75,Kygo x Whitney Houston,Higher Love,SME - RCA International,20,22,2019-11-15,2019-11-21,2019,11
76,DJ Snake & J Balvin feat. Tyga,Loco contigo,Geffen Records,22,3,2019-11-15,2019-11-21,2019,11
77,Summer Cem feat. Capital Bra,Diamonds,Banger Musik,20,3,2019-11-15,2019-11-21,2019,11
78,Finch Asozial,Finchiboy,Warner Music Germany,1,78,2019-11-15,2019-11-21,2019,11
79,RIN,FabergÃ©,SME - Division,7,7,2019-11-15,2019-11-21,2019,11
80,Trettmann & KitschKrieg feat. Alli Neumann,Zeit steht,Soulforce/BMG,9,10,2019-11-15,2019-11-21,2019,11
81,Dardan feat. Xiara,Genauso,Hypnotize Entertainment,11,19,2019-11-15,2019-11-21,2019,11
82,Samra & Capital Bra,Wieder Lila,Urban,26,1,2019-11-15,2019-11-21,2019,11
83,Apache 207,Brot nach Hause,SME - Two Sides,15,49,2019-11-15,2019-11-21,2019,11
84,Kummer,Bei Dir,Eklat TontrÃ¤ger,6,61,2019-11-15,2019-11-21,2019,11
85,Dimitri Vegas & Like Mike / David Guetta / Daddy Yankee / Afro Bros / Natti Natasha,Instagram,SME - Epic,16,29,2019-11-15,2019-11-21,2019,11
86,Camila Cabello,Liar,SME - Syco Music,10,63,2019-11-15,2019-11-21,2019,11
87,Johannes Oerding,An guten Tagen,SME - Columbia Domestic,7,45,2019-11-15,2019-11-21,2019,11
88,Ellie Goulding & Juice WRLD,Hate Me,Polydor,4,70,2019-11-15,2019-11-21,2019,11
89,TJ_beastboy,1000x cooler,Cyber-Gen,3,89,2019-11-15,2019-11-21,2019,11
90,Shirin David & Xavier Naidoo,Nur mit dir,Juicy Money Records,8,8,2019-11-15,2019-11-21,2019,11
91,RAF Camora,Sag ihnen 2,Indipendenza,2,33,2019-11-15,2019-11-21,2019,11
92,Younotus & Janieck & Senex,Narcotic,SME - B1 Recordings,23,16,2019-11-15,2019-11-21,2019,11
93,Capo,Im Rhythmus gefangen,Warner Music Germany,5,11,2019-11-15,2019-11-21,2019,11
94,R3hab x A Touch Of Class,All Around The World (La La La),Virgin Records,24,29,2019-11-15,2019-11-21,2019,11
95,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,67,1,2019-11-15,2019-11-21,2019,11
96,Sam Smith,How Do You Sleep?,Capitol,17,43,2019-11-15,2019-11-21,2019,11
97,Loredana,Jetzt rufst du an,Loredana,19,2,2019-11-15,2019-11-21,2019,11
98,Veysel & Jugglerz,Normal,Bela Boyz,4,14,2019-11-15,2019-11-21,2019,11
99,Summer Cem x Gringo,Yallah Goodbye,Banger Musik,10,5,2019-11-15,2019-11-21,2019,11
