current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Tones And I,Dance Monkey,Bad Batch Records,16,1,2019-11-29,2019-12-05,2019,11
2,Apache 207,Roller,SME - Two Sides,14,1,2019-11-29,2019-12-05,2019,11
3,Apache 207,Wieso tust Du dir das an?,SME - Two Sides,6,1,2019-11-29,2019-12-05,2019,11
4,Bausa x Joshi Mizu x Maxwell,Skifahren,SME -RBK,2,4,2019-11-29,2019-12-05,2019,11
5,Apache 207,200 km/h,SME - Two Sides,10,4,2019-11-29,2019-12-05,2019,11
6,Capital Bra x Samra & Lea,110,Urban,10,1,2019-11-29,2019-12-05,2019,11
7,Regard,Ride It,B1 Recordings,10,7,2019-11-29,2019-12-05,2019,11
8,Nimo,Karma,Urban,4,4,2019-11-29,2019-12-05,2019,11
9,Apache 207,Doch in der Nacht,SME - Two Sides,3,7,2019-11-29,2019-12-05,2019,11
10,RIN & Bausa,Keine Liebe,SME - Division,6,5,2019-11-29,2019-12-05,2019,11
11,Sido feat. Apache 207,2002,Urban,9,6,2019-11-29,2019-12-05,2019,11
12,Tyga,Ayy Macarena,SME - Columbia,2,12,2019-11-29,2019-12-05,2019,11
13,Billie Eilish,Everything I Wanted,Universal,2,9,2019-11-29,2019-12-05,2019,11
14,Mark Forster,194 Länder,SME - Four Music,10,13,2019-11-29,2019-12-05,2019,11
15,Die Toten Hosen,Feiern im Regen,JKP - Jochens kleine Plattenfirma,1,15,2019-11-29,2019-12-05,2019,11
16,Summer Cem,Pompa,Banger Musik,1,16,2019-11-29,2019-12-05,2019,11
17,Azet,Seele,KMN Gang,3,11,2019-11-29,2019-12-05,2019,11
18,Dua Lipa,Don't Start Now,Urban,4,16,2019-11-29,2019-12-05,2019,11
19,Apache 207,Sex mit dir,SME - Two Sides,3,13,2019-11-29,2019-12-05,2019,11
20,SSIO / Adulis Ghebreyesus,Ibis Hotel,Alles Oder Nix Records,1,20,2019-11-29,2019-12-05,2019,11
21,Maroon 5,Memories,A&M Records,10,21,2019-11-29,2019-12-05,2019,11
22,Blackbear,Hot Girl Bummer,Interscope,8,17,2019-11-29,2019-12-05,2019,11
23,Selena Gomez,Lose You To Love Me,Interscope,6,7,2019-11-29,2019-12-05,2019,11
24,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,43,18,2019-11-29,2019-12-05,2019,11
25,Post Malone,Circles,Republic Records,13,17,2019-11-29,2019-12-05,2019,11
26,Mariah Carey,All I Want For Christmas Is You,SME - Columbia,65,2,2019-11-29,2019-12-05,2019,11
27,RAF Camora feat. Ghetto Phenomene,Puta madre,Indipendenza,7,5,2019-11-29,2019-12-05,2019,11
28,Bushido - Animus,Renegade,SME - Bushido,1,28,2019-11-29,2019-12-05,2019,11
29,Reezy feat. Summer Cem,Phantom,SME - Two Sides,5,9,2019-11-29,2019-12-05,2019,11
30,Apache 207,Kein Problem,SME - Two Sides,14,17,2019-11-29,2019-12-05,2019,11
31,Travis Scott,Highest In The Room,SME - Epic,8,8,2019-11-29,2019-12-05,2019,11
32,Meduza x Becky Hill x Goodboys,Lose Control,Virgin Records,7,32,2019-11-29,2019-12-05,2019,11
33,LUM!X & Gabry Ponte,Monster,Spinnin' Records,18,20,2019-11-29,2019-12-05,2019,11
34,The Cratez & Bonez MC,Honda Civic,SME - RBK,9,5,2019-11-29,2019-12-05,2019,11
35,Arizona Zervas,Roxanne,SME - Arizona Zervas,3,35,2019-11-29,2019-12-05,2019,11
36,Tim Bendzko,Hoch,SME - Jive Germany,15,10,2019-11-29,2019-12-05,2019,11
37,Wham!,Last Christmas,SME - Epic,136,3,2019-11-29,2019-12-05,2019,11
38,Lena x Nico Santos,Better,Universal Domestic Polydor,15,15,2019-11-29,2019-12-05,2019,11
39,Jamule x Cro,1000 Hits,Life Is Pain,4,14,2019-11-29,2019-12-05,2019,11
40,RAF Camora feat. Bonez MC,Unnormal,Indipendenza,4,13,2019-11-29,2019-12-05,2019,11
41,Ed Sheeran feat. Camila Cabello & Cardi B,South Of The Border,Atlantic,11,33,2019-11-29,2019-12-05,2019,11
42,Jerome [DE],Light,Kontor Records,5,40,2019-11-29,2019-12-05,2019,11
43,Capital Bra x Samra,Tilidin,Urban,23,1,2019-11-29,2019-12-05,2019,11
44,Black Eyed Peas x J Balvin,Ritmo (Bad Boys For Life),SME - Epic,4,44,2019-11-29,2019-12-05,2019,11
45,Juju feat. Henning May,Vermissen,Jinx Music,30,1,2019-11-29,2019-12-05,2019,11
46,Billie Eilish,Bad Guy,Universal,35,4,2019-11-29,2019-12-05,2019,11
47,Riton x Oliver Heldens feat. Vula,Turn Me On,SME - Ministry Of Sound,4,47,2019-11-29,2019-12-05,2019,11
48,Shawn Mendes & Camila Cabello,Señorita,Island,23,1,2019-11-29,2019-12-05,2019,11
49,Brado & Mero,Kafa Leyla,Chapter One,3,9,2019-11-29,2019-12-05,2019,11
50,Sarah Connor,Vincent,Universal Domestic Polydor,34,9,2019-11-29,2019-12-05,2019,11
51,RAF Camora,Adriana,Indipendenza,10,7,2019-11-29,2019-12-05,2019,11
52,Apache 207,Beef,SME - Two Sides,3,34,2019-11-29,2019-12-05,2019,11
53,Summer Cem feat. Luciano,Summer Cem,Banger Musik,10,6,2019-11-29,2019-12-05,2019,11
54,Dermot Kennedy,Outnumbered,Interscope,8,45,2019-11-29,2019-12-05,2019,11
55,Lil Nas X,Old Town Road,SME - Columbia,35,1,2019-11-29,2019-12-05,2019,11
56,Sam Feldt feat. Rani,Post Malone,Spinnin' Records,9,47,2019-11-29,2019-12-05,2019,11
57,Ed Sheeran feat. Khalid,Beautiful People,Atlantic,22,5,2019-11-29,2019-12-05,2019,11
58,Loredana feat. Mozzik,Eiskalt,Loredana,17,2,2019-11-29,2019-12-05,2019,11
59,Meduza feat. Goodboys,Piece Of Your Heart,Virgin Records,30,4,2019-11-29,2019-12-05,2019,11
