current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Tones And I,Dance Monkey,Bad Batch Records,9,1,2019-10-11,2019-10-17,2019,10
2,Capital Bra x Samra & Lea,110,Universal Domestic Urban,3,1,2019-10-11,2019-10-17,2019,10
3,Apache 207,Roller,Two Sides,7,1,2019-10-11,2019-10-17,2019,10
4,Apache 207,200 km/h,Two Sides,3,4,2019-10-11,2019-10-17,2019,10
5,Capital Bra & Samra,Berlin lebt wie nie zuvor,Universal Domestic Urban,1,5,2019-10-11,2019-10-17,2019,10
6,Sido feat. Apache 207,2002,Universal Domestic Urban,2,6,2019-10-11,2019-10-17,2019,10
7,The Cratez & Bonez MC,Honda Civic,RBK,2,5,2019-10-11,2019-10-17,2019,10
8,Travis Scott,Highest In The Room,Cacts Jack,1,8,2019-10-11,2019-10-17,2019,10
9,Capital Bra x Samra,Tilidin,Universal Domestic Urban,16,1,2019-10-11,2019-10-17,2019,10
10,Summer Cem feat. Luciano,Summer Cem,Banger Musik,3,6,2019-10-11,2019-10-17,2019,10
11,RIN,FabergÃ©,Division,2,7,2019-10-11,2019-10-17,2019,10
12,Samra x Capital Bra,Huracan,Universal Domestic Urban,5,3,2019-10-11,2019-10-17,2019,10
13,Tim Bendzko,Hoch,Jive Germany,8,13,2019-10-11,2019-10-17,2019,10
14,Shawn Mendes & Camila Cabello,SeÃ±orita,Island,16,1,2019-10-11,2019-10-17,2019,10
15,Loredana feat. Mero,Kein Plan,Loredana,5,1,2019-10-11,2019-10-17,2019,10
16,Loredana,Genick,Loredana,4,3,2019-10-11,2019-10-17,2019,10
17,SSIO,Hash Hash,Alles Oder Nix Records,2,8,2019-10-11,2019-10-17,2019,10
18,Ed Sheeran feat. Khalid,Beautiful People,Atlantic,15,5,2019-10-11,2019-10-17,2019,10
19,RAF Camora,Adriana,Indipendenza,3,7,2019-10-11,2019-10-17,2019,10
20,Capital Bra x Samra,Nummer 1,Universal Domestic Urban,7,1,2019-10-11,2019-10-17,2019,10
21,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,36,18,2019-10-11,2019-10-17,2019,10
22,Loredana feat. Mozzik,Eiskalt,Loredana,10,2,2019-10-11,2019-10-17,2019,10
23,Apache 207,Kein Problem,Two Sides,7,21,2019-10-11,2019-10-17,2019,10
24,Billie Eilish,Bad Guy,Universal,28,4,2019-10-11,2019-10-17,2019,10
25,Shirin David & Xavier Naidoo,Nur mit dir,Juicy Money Records,3,8,2019-10-11,2019-10-17,2019,10
26,Bausa & Zuna,Biturbo,Warner Music Germany,1,26,2019-10-11,2019-10-17,2019,10
27,Lil Nas X,Old Town Road,Columbia,28,1,2019-10-11,2019-10-17,2019,10
28,Post Malone,Circles,Republic Records,6,17,2019-10-11,2019-10-17,2019,10
29,Vize feat. Laniia,Stars,Kontor Records,16,18,2019-10-11,2019-10-17,2019,10
30,Lena x Nico Santos,Better,Universal Domestic Polydor,8,29,2019-10-11,2019-10-17,2019,10
31,LUM!X & Gabry Ponte,Monster,Spinnin' Records,11,20,2019-10-11,2019-10-17,2019,10
32,Juju feat. Henning May,Vermissen,Jinx Music,23,1,2019-10-11,2019-10-17,2019,10
33,DJ Snake & J Balvin feat. Tyga,Loco contigo,Geffen Records,17,3,2019-10-11,2019-10-17,2019,10
34,Meduza feat. Goodboys,Piece Of Your Heart,Virgin Records,23,4,2019-10-11,2019-10-17,2019,10
35,Dardan feat. Xiara,Genauso,Hypnotize Entertainment,6,19,2019-10-11,2019-10-17,2019,10
36,Trettmann & KitschKrieg feat. Alli Neumann,Zeit steht,Soulforce/BMG,4,10,2019-10-11,2019-10-17,2019,10
37,Regard,Ride It,Ministry Of Sound,3,37,2019-10-11,2019-10-17,2019,10
38,RIN,Up In Smoke,Division,6,2,2019-10-11,2019-10-17,2019,10
39,Dimitri Vegas & Like Mike / David Guetta / Daddy Yankee / Afro Bros / Natti Natasha,Instagram,Epic,11,29,2019-10-11,2019-10-17,2019,10
40,Jamule,Moneyhoneydrip,Life Is Pain,2,23,2019-10-11,2019-10-17,2019,10
41,Ed Sheeran & Justin Bieber,I Don't Care,Atlantic,22,2,2019-10-11,2019-10-17,2019,10
42,Kygo x Whitney Houston,Higher Love,RCA International,15,22,2019-10-11,2019-10-17,2019,10
43,The Chainsmokers & Illenium feat. Lennon Stella,Takeaway,Columbia,11,30,2019-10-11,2019-10-17,2019,10
44,Eno,Bunte Farben,Alles Oder Nix Records,1,44,2019-10-11,2019-10-17,2019,10
45,Sarah Connor,Vincent,Universal Domestic Polydor,27,9,2019-10-11,2019-10-17,2019,10
46,Samra x Capital Bra,Zombie,Universal Domestic Urban,12,1,2019-10-11,2019-10-17,2019,10
47,Dan + Shay / Justin Bieber,"10,000 Hours",Warner Music International,1,47,2019-10-11,2019-10-17,2019,10
48,Mark Forster,194 LÃ¤nder,Four Music,3,48,2019-10-11,2019-10-17,2019,10
49,Bushido - Animus,Ronin,Bushido,3,5,2019-10-11,2019-10-17,2019,10
50,Lotte & Max Giesinger,"Auf das, was da noch kommt",Columbia,5,50,2019-10-11,2019-10-17,2019,10
51,Sido feat. Johannes Oerding,Pyramiden,Universal Domestic Urban,3,38,2019-10-11,2019-10-17,2019,10
52,Blackbear,Hot Girl Bummer,Interscope,1,52,2019-10-11,2019-10-17,2019,10
53,Sido feat. Monchi,Leben vor dem Tod,Universal Domestic Urban,10,22,2019-10-11,2019-10-17,2019,10
54,Samra & Capital Bra,Wieder Lila,Universal Domestic Urban,21,1,2019-10-11,2019-10-17,2019,10
55,Olexesh & Nimo,Augen Husky,385ideal,4,14,2019-10-11,2019-10-17,2019,10
56,Loredana,Jetzt rufst du an,Loredana,14,2,2019-10-11,2019-10-17,2019,10
57,Ed Sheeran feat. Camila Cabello & Cardi B,South Of The Border,Atlantic,4,33,2019-10-11,2019-10-17,2019,10
58,Fero47,Schau mich an,Epic,3,14,2019-10-11,2019-10-17,2019,10
59,Seeed,Gâ‚¬ld,BMG,3,59,2019-10-11,2019-10-17,2019,10
60,Apache 207,2 Minuten,Two Sides,13,35,2019-10-11,2019-10-17,2019,10
61,Sam Smith,How Do You Sleep?,Capitol,12,43,2019-10-11,2019-10-17,2019,10
62,Blanco Brown,The Git Up,Broken Bow Records,10,42,2019-10-11,2019-10-17,2019,10
63,Post Malone feat. Young Thug,Goodbyes,Republic Records,14,16,2019-10-11,2019-10-17,2019,10
64,Younotus & Janieck & Senex,Narcotic,B1 Recordings,18,16,2019-10-11,2019-10-17,2019,10
65,Summer Cem,Primetime,Banger Musik,6,9,2019-10-11,2019-10-17,2019,10
66,Y2K & bbno$,Lalala,Columbia,12,46,2019-10-11,2019-10-17,2019,10
67,Mika [DE],Paradies,Columbia Domestic,5,20,2019-10-11,2019-10-17,2019,10
68,Capo,Run Run Run,Warner Music Germany,10,6,2019-10-11,2019-10-17,2019,10
69,Sido feat. Samra & Kool Savas,High,Universal Domestic Urban,6,16,2019-10-11,2019-10-17,2019,10
70,"Ariana Grande, Miley Cyrus & Lana Del Rey",Don't Call Me Angel,Republic Records,4,11,2019-10-11,2019-10-17,2019,10
