current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
88,Harris & Ford / Finch Asozial,"Freitag, Samstag",Kontor Records,1,88,2019-05-10,2019-05-16,2019,5
89,Eno feat. Xatar,Hamdullah,Alles Oder Nix Records,1,89,2019-05-10,2019-05-16,2019,5
90,Khalid,Talk,SME - RCA International,4,90,2019-05-10,2019-05-16,2019,5
91,Eno feat. Luciano,Pilot,Alles Oder Nix Records,1,91,2019-05-10,2019-05-16,2019,5
92,Mero,Jay Jay,Groove Attack,8,5,2019-05-10,2019-05-16,2019,5
93,Shirin David,ICE,Shirin David Music,5,8,2019-05-10,2019-05-16,2019,5
94,BTS feat. Halsey,Boy With Luv,BigHit Entertainment,4,47,2019-05-10,2019-05-16,2019,5
95,Mark Ronson feat. Miley Cyrus,Nothing Breaks Like A Heart,SME - Columbia,23,16,2019-05-10,2019-05-16,2019,5
96,Alle Farben & Ilira,Fading,B1 Recordings,27,16,2019-05-10,2019-05-16,2019,5
97,Leon Machère,Copacabana,PMR Music,40,13,2019-05-10,2019-05-16,2019,5
98,Billie Eilish,When The Party's Over,Interscope,15,45,2019-05-10,2019-05-16,2019,5
99,Post Malone & Swae Lee,Sunflower,Universal,26,36,2019-05-10,2019-05-16,2019,5
100,"KitschKrieg feat. Trettmann, Gringo, Ufo361 & Gzuz",Standard,SoulForce Records,28,1,2019-05-10,2019-05-16,2019,5
