current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Capital Bra x Samra,Tilidin,Universal Domestic Urban,1,1,2019-06-28,2019-07-04,2019,6
2,Shawn Mendes & Camila Cabello,Señorita,Island,1,2,2019-06-28,2019-07-04,2019,6
3,Lil Nas X,Old Town Road,SME - Columbia,13,1,2019-06-28,2019-07-04,2019,6
4,Ed Sheeran & Justin Bieber,I Don't Care,Atlantic,7,2,2019-06-28,2019-07-04,2019,6
5,Dardan feat. Eno,Wer macht Para 2,Universal Domestic Urban,1,5,2019-06-28,2019-07-04,2019,6
6,Summer Cem feat. Capital Bra,Diamonds,Banger Musik,2,3,2019-06-28,2019-07-04,2019,6
7,Juju feat. Henning May,Vermissen,Jinx Music,8,1,2019-06-28,2019-07-04,2019,6
8,Shindy,EFH,SME - Friends With Money,1,8,2019-06-28,2019-07-04,2019,6
9,"Kalazh44, Capital Bra & Samra feat. Nimo & Luciano",Royal Rumble,Kalazh44,2,1,2019-06-28,2019-07-04,2019,6
10,Samra & Capital Bra,Wieder Lila,Universal Domestic Urban,6,1,2019-06-28,2019-07-04,2019,6
11,Billie Eilish,Bad Guy,Universal,13,4,2019-06-28,2019-07-04,2019,6
12,Meduza feat. Goodboys,Piece Of Your Heart,Virgin Records,8,12,2019-06-28,2019-07-04,2019,6
13,Sero el Mero,Dein Fahrer,Groove Attack TraX,1,13,2019-06-28,2019-07-04,2019,6
14,Farid Bang feat. French Montana & Khaled,Maghreb Gang,Banger Musik,3,4,2019-06-28,2019-07-04,2019,6
15,Sarah Connor,Vincent,Universal Domestic Polydor,12,9,2019-06-28,2019-07-04,2019,6
16,Daddy Yankee feat. Snow,Con calma,Universal,19,6,2019-06-28,2019-07-04,2019,6
17,Loredana,Labyrinth,Loredana,3,10,2019-06-28,2019-07-04,2019,6
18,Mero,Olabilir,Groove Attack TraX,2,6,2019-06-28,2019-07-04,2019,6
19,Luciano [DE],La haine,Universal Domestic Urban,4,4,2019-06-28,2019-07-04,2019,6
20,Milonair feat. Bonez MC,Autopilot,Chapter One,1,20,2019-06-28,2019-07-04,2019,6
21,Juju [DE],Hi Babe,Jinx Music,2,12,2019-06-28,2019-07-04,2019,6
22,Bausa,Mary,Warner Music Germany,13,8,2019-06-28,2019-07-04,2019,6
23,Avicii feat. Aloe Blacc,SOS,Universal,11,8,2019-06-28,2019-07-04,2019,6
24,Fero47,NENENE,SME - Epic,3,8,2019-06-28,2019-07-04,2019,6
25,Martin Garrix feat. Macklemore & Patrick Stump of Fall Out Boy,Summer Days,SME - Epic,8,24,2019-06-28,2019-07-04,2019,6
26,Mabel [UK],Don't Call Me Up,Polydor,19,10,2019-06-28,2019-07-04,2019,6
27,Ed Sheeran feat. Chance The Rapper & PnB Rock,Cross Me,Atlantic,5,23,2019-06-28,2019-07-04,2019,6
28,Ufo361,Irina Shayk,Stay High,3,6,2019-06-28,2019-07-04,2019,6
29,Shindy,Nautilus,SME - Friends With Money,7,2,2019-06-28,2019-07-04,2019,6
30,LX & Maxwell,Strassenbande,187 Strassenbande,1,30,2019-06-28,2019-07-04,2019,6
31,OneRepublic,Rescue Me,Interscope,6,31,2019-06-28,2019-07-04,2019,6
32,R3hab x A Touch Of Class,All Around The World (La La La),Virgin Records,4,32,2019-06-28,2019-07-04,2019,6
33,Dardan,Coco Mama,Universal Domestic Urban,12,4,2019-06-28,2019-07-04,2019,6
34,Pedro Capó,Calma,Sony Music,4,34,2019-06-28,2019-07-04,2019,6
35,Robin Schulz feat. Harlœ,All This Love,Warner Music Germany,7,35,2019-06-28,2019-07-04,2019,6
36,Taylor Swift,You Need To Calm Down,Universal,2,36,2019-06-28,2019-07-04,2019,6
37,KC Rebell feat. Gringo,Badewanne,Rebell Army,3,15,2019-06-28,2019-07-04,2019,6
38,Jonas Brothers,Sucker,Jonas Brothers Recording,17,20,2019-06-28,2019-07-04,2019,6
39,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,21,18,2019-06-28,2019-07-04,2019,6
40,Dominic Fike,3 Nights,SME - Columbia,10,36,2019-06-28,2019-07-04,2019,6
41,RIN,Vintage,SME - Division,5,6,2019-06-28,2019-07-04,2019,6
42,Shawn Mendes,If I Can't Have You,Island,8,14,2019-06-28,2019-07-04,2019,6
43,Kontra K,Letzte Träne,BMG,6,6,2019-06-28,2019-07-04,2019,6
44,Capo,Alexander Wang,Warner Music Germany,2,25,2019-06-28,2019-07-04,2019,6
