current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
1,Apache 207,Sie ruft,SME - Four Music / Two Sides,1,1,2020-08-07,2020-08-13,2020,8
2,Apache 207,Bläulich,SME - Four Music / Two Sides,5,1,2020-08-07,2020-08-13,2020,8
3,Bonez MC,Tilidin weg,187 Strassenbande,1,3,2020-08-07,2020-08-13,2020,8
4,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),SME - Columbia,8,2,2020-08-07,2020-08-13,2020,8
5,Apache 207,Unterwegs,SME - Four Music / Two Sides,2,1,2020-08-07,2020-08-13,2020,8
6,Capital Bra x Clueso x KC Rebell,Andere Welt,Urban,2,2,2020-08-07,2020-08-13,2020,8
7,Apache 207,Fame,SME - Four Music / Two Sides,13,1,2020-08-07,2020-08-13,2020,8
8,Apache 207,Boot,SME - Four Music / Two Sides,9,1,2020-08-07,2020-08-13,2020,8
9,Jamule x Santos,Fastlane,Life Is Pain,1,9,2020-08-07,2020-08-13,2020,8
10,Robin Schulz & Wes,Alane,Warner Music Germany,7,10,2020-08-07,2020-08-13,2020,8
11,DaBaby feat. Roddy Ricch,Rockstar,Interscope,16,3,2020-08-07,2020-08-13,2020,8
12,Vize & Tom Gregory,Never Let Me Down,Kontor Records,15,8,2020-08-07,2020-08-13,2020,8
13,Mark Forster,Übermorgen,SME - Marecs,14,7,2020-08-07,2020-08-13,2020,8
14,Ufo361,Shit Changed,Stay High,2,3,2020-08-07,2020-08-13,2020,8
15,Ufo361,Emotions,Stay High,15,1,2020-08-07,2020-08-13,2020,8
16,Pashanim,Airwaves,Urban,12,2,2020-08-07,2020-08-13,2020,8
17,The Weeknd,Blinding Lights,Republic Records,36,1,2020-08-07,2020-08-13,2020,8
18,Pietro Lombardi,Cinderella,Universal Domestic Polydor,3,4,2020-08-07,2020-08-13,2020,8
19,Twocolors,Lovefool,Virgin Records,7,19,2020-08-07,2020-08-13,2020,8
20,AK Ausserkontrolle x Bonez MC,In meinem Benz,XY Records,10,1,2020-08-07,2020-08-13,2020,8
21,"KitschKrieg, Bonez MC & Vybz Kartel",International Criminal,Soulforce/BMG,2,6,2020-08-07,2020-08-13,2020,8
22,Nea,Some Say,SME - Milkshake,27,15,2020-08-07,2020-08-13,2020,8
23,Ava Max,Kings & Queens,Atlantic,21,16,2020-08-07,2020-08-13,2020,8
24,badmómzjay,Signal,Universal Domestic Vertigo,1,24,2020-08-07,2020-08-13,2020,8
25,Topic feat. A7S,Breaking Me,Virgin Records,31,3,2020-08-07,2020-08-13,2020,8
26,Harry Styles,Watermelon Sugar,SME - Columbia,8,26,2020-08-07,2020-08-13,2020,8
27,Symba [DE],Mario Run,SME - Symba,1,27,2020-08-07,2020-08-13,2020,8
28,SAINt JHN,Roses (Imanbek Remix),B1 Recordings,36,3,2020-08-07,2020-08-13,2020,8
29,Kontra K feat. Samra,Tiefschwarz,BMG,4,2,2020-08-07,2020-08-13,2020,8
30,Dardan,Ma Bae,Hypnotize Entertainment,2,15,2020-08-07,2020-08-13,2020,8
31,Luciano & Shirin David,Never Know,Urban,3,3,2020-08-07,2020-08-13,2020,8
32,Miksu / Macloud / Summer Cem / Luciano / Jamule,XXL,Futura,6,2,2020-08-07,2020-08-13,2020,8
33,Sarhad,Sinne,Fuchs,6,33,2020-08-07,2020-08-13,2020,8
34,Surf Mesa feat. Emilee,ILY (I Love You Baby),Astralwerk,20,7,2020-08-07,2020-08-13,2020,8
35,DJ Khaled feat. Drake,Greece,SME - Ovo,3,28,2020-08-07,2020-08-13,2020,8
36,Apache 207,Roller,SME - Two Sides,50,1,2020-08-07,2020-08-13,2020,8
37,Apache 207,Matrix,SME - Two Sides,11,2,2020-08-07,2020-08-13,2020,8
38,Gringo x Summer Cem,Pablo & Sosa,SME - SLS Music,1,38,2020-08-07,2020-08-13,2020,8
39,Fourty,Weisser Rauch,Life Is Pain,15,19,2020-08-07,2020-08-13,2020,8
40,Juice WRLD & Marshmello,Come & Go,Grade A Productions,2,38,2020-08-07,2020-08-13,2020,8
41,Tones And I,Dance Monkey,Bad Batch Records,52,1,2020-08-07,2020-08-13,2020,8
42,Bonez MC,Big Body Benz,187 Strassenbande,7,1,2020-08-07,2020-08-13,2020,8
43,LA Vision & Gigi D'Agostino,Hollywood,Polydor,4,43,2020-08-07,2020-08-13,2020,8
44,LEA & Capital Bra,7 Stunden,SME - Four Music,10,10,2020-08-07,2020-08-13,2020,8
45,Tones And I,Ur So Fxxking Cool,Elektra,7,37,2020-08-07,2020-08-13,2020,8
46,Black Eyed Peas / Ozuna + J. Rey Soul,Mamacita,SME - Epic,15,31,2020-08-07,2020-08-13,2020,8
47,Billie Eilish,My Future,Darkroom,1,47,2020-08-07,2020-08-13,2020,8
48,Jason Derulo x Puri x Jhorrmountain,Coño,Spinnin' Records,5,48,2020-08-07,2020-08-13,2020,8
49,Kygo x Tina Turner,What's Love Got To Do With It,SME - Kygo,3,26,2020-08-07,2020-08-13,2020,8
50,Juju [DE],Vertrau mir,Jinx Music,3,8,2020-08-07,2020-08-13,2020,8
51,Bonez MC,Roadrunner,187 Strassenbande,11,1,2020-08-07,2020-08-13,2020,8
52,Zoe Wees,Control,Caroline Records,11,31,2020-08-07,2020-08-13,2020,8
53,Joel Corry feat. MNEK,Head & Heart,Atlantic,3,53,2020-08-07,2020-08-13,2020,8
54,Lucky Luke,Cooler Than Me,B1 Recordings,8,43,2020-08-07,2020-08-13,2020,8
55,Seeed,Hale-Bopp,BMG,1,55,2020-08-07,2020-08-13,2020,8
56,KC Rebell x Summer Cem feat. Loredana,Geh dein Weg,Banger Musik,4,4,2020-08-07,2020-08-13,2020,8
57,Azet & Albi,Zwei,Azet & Albi,2,14,2020-08-07,2020-08-13,2020,8
58,Robin Schulz feat. Alida,In Your Eyes,Warner Music Germany,30,5,2020-08-07,2020-08-13,2020,8
59,Farid Bang feat. Bass Sultan Hengzt - Sipo - Fler,Olajuwon,Farid Bang,1,59,2020-08-07,2020-08-13,2020,8
60,Michael Patrick Kelly,Beautiful Madness,SME - Columbia Domestic,12,42,2020-08-07,2020-08-13,2020,8
61,Capital Bra & Bozza,Ich weiß nicht mal wie sie heißt,Urban,7,3,2020-08-07,2020-08-13,2020,8
62,"Lost Frequencies, Zonderling & Kelvin Jones",Love To Go,Kontor Records,7,62,2020-08-07,2020-08-13,2020,8
63,Tujamo - Vize - Majan,Lonely,Virgin Records,5,63,2020-08-07,2020-08-13,2020,8
64,Kayef,Ich würd' lügen,Kayef Media,18,13,2020-08-07,2020-08-13,2020,8
65,Regard,Ride It,B1 Recordings/Ministry of Sound,46,4,2020-08-07,2020-08-13,2020,8
66,KC Rebell x Summer Cem,Fly,Banger Musik,10,4,2020-08-07,2020-08-13,2020,8
67,Lady Gaga & Ariana Grande,Rain On Me,Interscope,11,9,2020-08-07,2020-08-13,2020,8
68,Nico Santos & Topic,Like I Love You,Virgin Records,16,24,2020-08-07,2020-08-13,2020,8
69,Felix Jaehn feat. Gashi & Faangs,Sicko,Virgin Records,13,42,2020-08-07,2020-08-13,2020,8
70,Benee feat. Gus Dapperton,Supalonely,Universal,21,26,2020-08-07,2020-08-13,2020,8
71,Jack Harlow,Whats Poppin,Atlantic,12,55,2020-08-07,2020-08-13,2020,8
72,Kynda Gray + RIN,Ayo Technology,SME - Division,6,7,2020-08-07,2020-08-13,2020,8
73,Rosalía & Travis Scott,TKN,SME - Columbia,8,43,2020-08-07,2020-08-13,2020,8
74,Harris & Ford x Finch Asozial,Nachbarn,Kontor Records,1,74,2020-08-07,2020-08-13,2020,8
75,Samra,Miskin,Urban,3,10,2020-08-07,2020-08-13,2020,8
76,LUM!X & Gabry Ponte,Monster,Spinnin' Records,54,20,2020-08-07,2020-08-13,2020,8
77,David Puentez & Albert Neve,Superstar,Virgin Records,6,73,2020-08-07,2020-08-13,2020,8
78,Jerome [DE],Take My Hand,Kontor Records,11,53,2020-08-07,2020-08-13,2020,8
79,Purple Disco Machine & Sophie And The Giants,Hypnotized,SME - Columbia,1,79,2020-08-07,2020-08-13,2020,8
80,Luciano [DE],Nacht zu kurz,Urban,5,5,2020-08-07,2020-08-13,2020,8
81,Ava Max,Salt,Atlantic,25,10,2020-08-07,2020-08-13,2020,8
