current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
39,Justin Bieber & Benny Blanco,Lonely,Def Jam,7,9,2020-12-04,2020-12-10,2020,12
40,Pentatonix,Hallelujah,RCA International,24,4,2020-12-04,2020-12-10,2020,12
41,Tiësto,The Business,Atlantic,5,34,2020-12-04,2020-12-10,2020,12
42,José Feliciano,Feliz Navidad,RCA International,45,15,2020-12-04,2020-12-10,2020,12
43,Casar,Habibi,Urban,4,9,2020-12-04,2020-12-10,2020,12
44,Ariana Grande,Positions,Republic Records,6,9,2020-12-04,2020-12-10,2020,12
45,Bozza x Sido,Woher,Def Jam Germany,2,9,2020-12-04,2020-12-10,2020,12
46,Tate McRae,You Broke Me First,RCA International,15,22,2020-12-04,2020-12-10,2020,12
47,Pop Smoke,What You Know Bout Love,Victor Victor Worldwide,10,12,2020-12-04,2020-12-10,2020,12
48,HVME,Goosebumps,Columbia / B1,11,23,2020-12-04,2020-12-10,2020,12
49,Meduza feat. Dermot Kennedy,Paradise,Virgin Records,5,30,2020-12-04,2020-12-10,2020,12
50,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),Columbia,25,1,2020-12-04,2020-12-10,2020,12
51,Bryan Adams,Christmas Time,Universal,13,19,2020-12-04,2020-12-10,2020,12
52,Alligatoah x Sido,Monet,Trailerpark,7,9,2020-12-04,2020-12-10,2020,12
53,Twocolors,Lovefool,Virgin Records,24,11,2020-12-04,2020-12-10,2020,12
54,Veysel,Ohne dich,Bela Boyz,2,19,2020-12-04,2020-12-10,2020,12
55,David Guetta & Sia,Let's Love,Parlophone Label Group,12,30,2020-12-04,2020-12-10,2020,12
56,Andy Williams,It's The Most Wonderful Time Of The Year,Sony Music,6,40,2020-12-04,2020-12-10,2020,12
57,Daryl Hall & John Oates,Jingle Bell Rock (Daryl's Version),RCA International,4,30,2020-12-04,2020-12-10,2020,12
58,Bozza,Elbe,Def Jam Germany,10,12,2020-12-04,2020-12-10,2020,12
59,Samra,Kennst du das?!,Urban,3,1,2020-12-04,2020-12-10,2020,12
60,CJ,Whoopty,Equity Distribution,4,51,2020-12-04,2020-12-10,2020,12
61,Dennis Lloyd,Alien,Sony Music,14,32,2020-12-04,2020-12-10,2020,12
62,Mark Forster,Übermorgen,Four Music,31,7,2020-12-04,2020-12-10,2020,12
63,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,Capitol,7,52,2020-12-04,2020-12-10,2020,12
64,BTS,Dynamite,2020 BigHit Entertainment,15,8,2020-12-04,2020-12-10,2020,12
65,Felix Jaehn feat. Nea & Bryn Christopher,No Therapy,Virgin Records,14,31,2020-12-04,2020-12-10,2020,12
66,DaBaby feat. Roddy Ricch,Rockstar,Interscope,33,3,2020-12-04,2020-12-10,2020,12
67,KitschKrieg feat. Jamule,Unterwegs,SoulForce Records / BMG,17,1,2020-12-04,2020-12-10,2020,12
68,Topic feat. A7S,Breaking Me,Virgin Records,48,3,2020-12-04,2020-12-10,2020,12
69,Apache 207,Roller,Four Music / TwoSides,67,1,2020-12-04,2020-12-10,2020,12
70,LA Vision & Gigi D'Agostino,Hollywood,Universal Domestic Polydor,21,10,2020-12-04,2020-12-10,2020,12
71,Jason Derulo,Take You Dancing,Atlantic,19,15,2020-12-04,2020-12-10,2020,12
72,Britney Spears,My Only Wish (This Year),Sony Music,11,33,2020-12-04,2020-12-10,2020,12
73,SAINt JHN,Roses (Imanbek Remix),Columbia / B1,53,3,2020-12-04,2020-12-10,2020,12
74,Tones And I,Dance Monkey,Bad Batch Records,69,1,2020-12-04,2020-12-10,2020,12
75,Ufo361,Emotions,Stay High,32,1,2020-12-04,2020-12-10,2020,12
76,Apache 207,Bläulich,Four Music / TwoSides,22,1,2020-12-04,2020-12-10,2020,12
77,Lil Nas X,Holiday,Columbia,1,77,2020-12-04,2020-12-10,2020,12
78,Jason Derulo x Nuka,Love Not War (The Tampa Beat),Columbia,2,72,2020-12-04,2020-12-10,2020,12
79,Meghan Trainor,I'll Be Home,Epic,4,45,2020-12-04,2020-12-10,2020,12
80,Pop Smoke feat. Lil Baby & DaBaby,For The Night,Republic Records,17,28,2020-12-04,2020-12-10,2020,12
81,Studio Killers,Jenny,Studio Killers Records,1,81,2020-12-04,2020-12-10,2020,12
82,Pashanim,Airwaves,Urban,29,2,2020-12-04,2020-12-10,2020,12
83,Michael Bublé,White Christmas,Reprise Records,1,83,2020-12-04,2020-12-10,2020,12
84,Vize & Tom Gregory,Never Let Me Down,Kontor Records,32,8,2020-12-04,2020-12-10,2020,12
85,Clean Bandit and Mabel feat. 24kGoldn,Tick Tock,Atlantic,12,48,2020-12-04,2020-12-10,2020,12
86,Dermot Kennedy,Giants,Interscope,9,45,2020-12-04,2020-12-10,2020,12
87,Nea,Some Say,Columbia,44,15,2020-12-04,2020-12-10,2020,12
88,Loredana & Delara,Checka,Loredana,10,2,2020-12-04,2020-12-10,2020,12
89,Coldplay,Christmas Lights,Parlophone Label Group,12,26,2020-12-04,2020-12-10,2020,12
90,Finch Asozial feat. Tarek K.I.Z,Onkelz Poster,Walk This Way Records,3,15,2020-12-04,2020-12-10,2020,12
91,LX feat. Gzuz,Kollektiv,187 Strassenbande,4,5,2020-12-04,2020-12-10,2020,12
92,Sarah Connor,The Best Side Of Life,X-Cell,23,4,2020-12-04,2020-12-10,2020,12
93,Loredana,Tut mir nicht leid,Loredana,4,4,2020-12-04,2020-12-10,2020,12
94,Clueso,Flugmodus,Epic,17,62,2020-12-04,2020-12-10,2020,12
95,Michael Schulte,For A Second,Very Us Records,6,61,2020-12-04,2020-12-10,2020,12
96,The Ronettes,Sleigh Ride,Sony Music,3,75,2020-12-04,2020-12-10,2020,12
97,The Kingdom Choir feat. Camélia Jordana & Namika,Holidays Are Coming,Sony Music,3,97,2020-12-04,2020-12-10,2020,12
98,Gentleman x Luciano x Ezhel,Devam,Urban,11,9,2020-12-04,2020-12-10,2020,12
99,Kool Savas x Alies,AMG,Sony Music / Essah Media GmbH,17,19,2020-12-04,2020-12-10,2020,12
100,Michael Bublé,Holly Jolly Christmas,Reprise Records,3,69,2020-12-04,2020-12-10,2020,12
