current_rank,artist,title,label,in_charts,peak,weekbegin,weekend,year,month
21,Lady Gaga & Bradley Cooper,Shallow,Interscope,25,4,2019-03-22,2019-03-28,2019,3
22,Mero,Auf dem Weg,Groove Attack,1,22,2019-03-22,2019-03-28,2019,3
23,Robin Schulz feat. Erika Sirola,Speechless,Warner Music Germany,18,7,2019-03-22,2019-03-28,2019,3
24,Post Malone,Wow.,Republic Records,12,16,2019-03-22,2019-03-28,2019,3
25,Ariana Grande,7 Rings,Republic Records,9,4,2019-03-22,2019-03-28,2019,3
26,Mero,Enes Meral,Groove Attack,1,26,2019-03-22,2019-03-28,2019,3
27,Imagine Dragons,Bad Liar,Interscope,18,22,2019-03-22,2019-03-28,2019,3
28,Azet & Zuna,Fragen,KMN Gang,4,4,2019-03-22,2019-03-28,2019,3
29,Mabel [UK],Don't Call Me Up,Polydor,5,29,2019-03-22,2019-03-28,2019,3
30,Eno feat. Mero,Ferrari,Alles Oder Nix Records,6,1,2019-03-22,2019-03-28,2019,3
31,Azet & Zuna,Kamehameha,KMN Gang,2,5,2019-03-22,2019-03-28,2019,3
32,A Boogie Wit Da Hoodie,Look Back At It,Atlantic,9,26,2019-03-22,2019-03-28,2019,3
33,Panic! At The Disco,High Hopes,Atlantic,33,5,2019-03-22,2019-03-28,2019,3
34,Capital Bra,Benzema,Universal Domestic Urban,13,1,2019-03-22,2019-03-28,2019,3
35,Mero,Intro [Ya hero ya mero],Groove Attack,1,35,2019-03-22,2019-03-28,2019,3
36,Hugel feat. Amber Van Day,WTF,Warner Music Germany,10,21,2019-03-22,2019-03-28,2019,3
37,Jonas Brothers,Sucker,Jonas Brothers Recording,3,20,2019-03-22,2019-03-28,2019,3
38,Alle Farben & Ilira,Fading,B1 Recordings,20,16,2019-03-22,2019-03-28,2019,3
39,Gaullin,Moonlight,B1 Recordings,5,39,2019-03-22,2019-03-28,2019,3
40,Kool Savas feat. Nessi,Deine Mutter,SME - Essah Entertainment ,9,16,2019-03-22,2019-03-28,2019,3
41,C Arma,Yapma,C Arma,11,35,2019-03-22,2019-03-28,2019,3
42,Bonez MC & RAF Camora,500 PS,Universal Domestic Vertigo,33,1,2019-03-22,2019-03-28,2019,3
43,Dynoro & Gigi D'Agostino,In My Mind,B1 Recordings,41,1,2019-03-22,2019-03-28,2019,3
44,Lauv & Troye Sivan,I'm So Tired...,Lauv,8,44,2019-03-22,2019-03-28,2019,3
45,Dermot Kennedy,Power Over Me,Interscope,9,37,2019-03-22,2019-03-28,2019,3
46,Ariana Grande,"Break Up With Your Girlfriend, I'm Bored",Republic Records,6,8,2019-03-22,2019-03-28,2019,3
47,Sido,Tausend Tattoos,Universal Domestic Urban,21,2,2019-03-22,2019-03-28,2019,3
48,SDP feat. Capital Bra,Viva la Dealer,Berliner Plattenbau,3,38,2019-03-22,2019-03-28,2019,3
49,Sam Smith & Normani,Dancing With A Stranger,Capitol,10,37,2019-03-22,2019-03-28,2019,3
50,Mark Ronson feat. Miley Cyrus,Nothing Breaks Like A Heart,SME - Columbia,16,16,2019-03-22,2019-03-28,2019,3
51,Fero47,Jaja,SME - Epic Domestic,10,8,2019-03-22,2019-03-28,2019,3
52,Halsey,Without Me,Capitol,24,11,2019-03-22,2019-03-28,2019,3
53,Alec Benjamin,Let Me Down Slowly,Atlantic,7,49,2019-03-22,2019-03-28,2019,3
54,Loredana x Mozzik,Romeo & Juliet,Loredana,7,2,2019-03-22,2019-03-28,2019,3
55,The Prince Karma,Later Bitches,Kontor Records,5,54,2019-03-22,2019-03-28,2019,3
56,Azet & Zuna,Hallo hallo,KMN Gang,6,3,2019-03-22,2019-03-28,2019,3
57,Luciano [DE],Diablo,Universal Domestic Urban,3,13,2019-03-22,2019-03-28,2019,3
58,Dardan,Facetime,Hypnotize Entertainment,30,7,2019-03-22,2019-03-28,2019,3
59,"KitschKrieg feat. Trettmann, Gringo, Ufo361 & Gzuz",Standard,SoulForce Records,22,1,2019-03-22,2019-03-28,2019,3
60,Kerstin Ott & Helene Fischer,Regenbogenfarben,Universal Domestic Polydor,12,20,2019-03-22,2019-03-28,2019,3
61,Pietro Lombardi,Nur ein Tanz,Universal Domestic Polydor,5,4,2019-03-22,2019-03-28,2019,3
62,"David Guetta, Bebe Rexha & J Balvin",Say My Name,Parlophone Label Group,16,30,2019-03-22,2019-03-28,2019,3
63,Lena,Don't Lie To Me,Universal Domestic Polydor,1,63,2019-03-22,2019-03-28,2019,3
64,Lewis Capaldi,Someone You Loved,Universal Domestic Vertigo,7,64,2019-03-22,2019-03-28,2019,3
65,Dean Lewis,Be Alright,Universal,31,8,2019-03-22,2019-03-28,2019,3
66,Marshmello & Bastille,Happier,Universal,31,9,2019-03-22,2019-03-28,2019,3
67,"Benny Blanco, Tainy, Selena Gomez & J Balvin",I Can't Get Enough,Neon16,3,53,2019-03-22,2019-03-28,2019,3
68,P!nk,Walk Me Home,SME - RCA International,4,33,2019-03-22,2019-03-28,2019,3
69,Loud Luxury feat. Brando,Body,Kontor Records,43,7,2019-03-22,2019-03-28,2019,3
70,Lena,Thank You,Universal Domestic Polydor,15,40,2019-03-22,2019-03-28,2019,3
71,Mathea,2x,Earcandy Recordings,2,71,2019-03-22,2019-03-28,2019,3
72,Ava Max,So Am I,Atlantic,2,64,2019-03-22,2019-03-28,2019,3
73,Shindy,Road2Goat,SME - Friends With Money,3,5,2019-03-22,2019-03-28,2019,3
74,Billie Eilish,Bury A Friend,Interscope,7,14,2019-03-22,2019-03-28,2019,3
75,"DJ Snake feat. Selena Gomez, Ozuna & Cardi B",Taki Taki,Geffen Records,25,8,2019-03-22,2019-03-28,2019,3
76,Shindy,DODI,SME - Friends With Money,10,1,2019-03-22,2019-03-28,2019,3
77,Joker Bra,Dresscode Gucci,Universal Domestic Urban,2,56,2019-03-22,2019-03-28,2019,3
78,Azet & Zuna,Pam pam,KMN Gang,2,18,2019-03-22,2019-03-28,2019,3
79,Leon MachÃ¨re,Copacabana,PMR Music,33,13,2019-03-22,2019-03-28,2019,3
80,Azet & Zuna,Lelele,KMN Gang,13,6,2019-03-22,2019-03-28,2019,3
81,Kontra K,Warnung,BMG,9,6,2019-03-22,2019-03-28,2019,3
82,LEA x Cyril,Immer wenn wir uns sehn,SME - Four Music,31,16,2019-03-22,2019-03-28,2019,3
83,"NOTD, Felix Jaehn & Captain Cuts feat. Georgia Ku",So Close,Virgin Records,8,45,2019-03-22,2019-03-28,2019,3
84,Bebe Rexha,Last Hurrah,Warner Music International,2,84,2019-03-22,2019-03-28,2019,3
85,Post Malone & Swae Lee,Sunflower,Universal,21,36,2019-03-22,2019-03-28,2019,3
86,Josh.,Cordula GrÃ¼n,Warner Music Germany,26,27,2019-03-22,2019-03-28,2019,3
87,Bonez MC & RAF Camora feat. Gzuz,Kokain,Universal Domestic Vertigo,27,1,2019-03-22,2019-03-28,2019,3
88,Queen,Bohemian Rhapsody,Island,29,7,2019-03-22,2019-03-28,2019,3
89,Marshmello feat. Chvrches,Here With Me,MARSHMELLO,1,89,2019-03-22,2019-03-28,2019,3
90,Bausa feat. Dardan,Licht,Warner Music Germany,3,19,2019-03-22,2019-03-28,2019,3
91,Azet & Zuna,Ist es wahr,KMN Gang,2,52,2019-03-22,2019-03-28,2019,3
92,Azet & Zuna,Wenn die Sonne untergeht,KMN Gang,9,7,2019-03-22,2019-03-28,2019,3
93,DJ Herzbeat feat. Sarah,Weekend,Universal Domestic Polydor,1,93,2019-03-22,2019-03-28,2019,3
94,Mert & Burry Soprano,XXLARGE,Husla Music,1,94,2019-03-22,2019-03-28,2019,3
95,18 Karat,So stell ich mir das vor,Banger Musik,2,47,2019-03-22,2019-03-28,2019,3
96,Kianush,Rollin,Life Is Pain,1,96,2019-03-22,2019-03-28,2019,3
97,Rooz x Olexesh,Karte brennt,Universal Domestic Urban,1,97,2019-03-22,2019-03-28,2019,3
98,"KitschKrieg feat. Cro, AnnenMayKantereit & Trettmann",5 Minuten,Soulforce/BMG,6,10,2019-03-22,2019-03-28,2019,3
99,Calvin Harris & Sam Smith,Promises,SME - Columbia,31,2,2019-03-22,2019-03-28,2019,3
100,Capital Bra feat. Juju,Melodien,SME - Bushido,32,1,2019-03-22,2019-03-28,2019,3
